,Approaches_from_50-125_yards_Rgh_RANK THIS WEEK,Approaches_from_50-125_yards_Rgh_RANK LAST WEEK,Approaches_from_50-125_yards_Rgh_PLAYER NAME,Approaches_from_50-125_yards_Rgh_ROUNDS,Approaches_from_50-125_yards_Rgh_AVG,Approaches_from_50-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Rocco Mediate,71,"18' 6""",923.0,50,-3
1,2,2,Kevin Sutherland,86,"19' 3""",1077.167,56,-13
2,3,3,Garth Mulroy,53,"19' 11""",776.9169999999999,39,-1
3,4,4,Padraig Harrington,57,"20' 7""",904.25,44,-1
4,5,5,John Mallinger,78,"20' 8""",930.0830000000001,45,+1
5,6,6,Jay Williamson,76,"20' 9""",809.6669999999999,39,+1
6,T7,T7,Ricky Barnes,103,"20' 10""",1250.167,60,-6
7,T7,T7,Mark Calcavecchia,50,"20' 10""",458.417,22,-2
8,9,9,Roland Thatcher,72,"21' 1""",1368.25,65,+5
9,10,10,Craig Bowden,56,"21' 7""",883.4169999999999,41,+3
10,11,11,Chad Campbell,94,"21' 9""",936.1669999999999,43,-1
11,T12,T12,Tim Herron,79,"22' 2""",1729.25,78,+4
12,T12,T12,Michael Sim,64,"22' 2""",1131.5,51,+5
13,14,14,Paul Goydos,78,"22' 3""",980.0830000000001,44,+9
14,15,15,Rory Sabbatini,79,"22' 4""",1542.75,69,E
15,16,16,Hunter Mahan,85,"22' 5""",1276.917,57,-2
16,T17,T17,Woody Austin,93,"22' 7""",1467.8329999999999,65,-5
17,T17,T17,J.J. Henry,92,"22' 7""",1175.833,52,-4
18,19,19,Chad Collins,87,"22' 8""",1271.333,56,+1
19,20,20,Johnson Wagner,85,"22' 10""",1027.667,45,+6
20,21,21,Freddie Jacobson,83,"23' 2""",1735.5,75,-2
21,T22,T22,Brent Delahoussaye,57,"23' 4""",722.0830000000001,31,+2
22,T22,T22,Roger Tambellini,77,"23' 4""",1166.333,50,+5
23,24,24,Bill Lunde,79,"23' 5""",1545.0829999999999,66,+5
24,T25,T25,Greg Chalmers,93,"23' 6""",2165.5,92,-11
25,T25,T25,Will MacKenzie,72,"23' 6""",1384.25,59,-6
26,T25,T25,Tim Petrovic,105,"23' 6""",1506.5829999999999,64,+2
27,T25,T25,Bubba Watson,77,"23' 6""",2236.083,95,-10
28,T29,T29,David Duval,71,"23' 9""",1213.25,51,+2
29,T29,T29,Vijay Singh,75,"23' 9""",1304.333,55,-7
30,T29,T29,Charlie Wi,95,"23' 9""",1330.1670000000001,56,+3
31,32,32,Steve Stricker,73,"23' 10""",1024.583,43,-3
32,T33,T33,Chris Riley,73,"24' 1""",1250.167,52,+12
33,T33,T33,Vance Veazey,58,"24' 1""",940.0830000000001,39,+5
34,35,35,Jason Bohn,84,"24' 2""",1378.25,57,+7
35,36,36,Mike Weir,59,"24' 3""",970.0830000000001,40,+9
36,T37,T37,Geoff Ogilvy,62,"24' 4""",1412.6670000000001,58,+5
37,T37,T37,Brandt Snedeker,89,"24' 4""",1410.8329999999999,58,-1
