,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
182,183,183,Matt Bettencourt,91,48.34,102,211,-0.16
183,184,184,Padraig Harrington,57,48.0,72,150,-0.19
184,185,185,Daniel Chopra,74,47.94,93,194,-0.08
185,186,186,Derek Lamely,81,47.55,97,204,-0.15
186,187,187,Matt Every,60,47.13,74,157,-0.18
187,188,188,Steve Flesch,78,46.81,110,235,-0.14
188,189,189,Skip Kendall,58,45.06,73,162,-0.05
189,190,190,Chris Wilson,65,45.0,72,160,-0.17
190,191,191,Greg Kraft,52,44.88,57,127,-0.11
191,192,192,Brad Faxon,58,43.98,84,191,-0.18
