,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,1,Steve Stricker,73,"9' 8""",67.917,7,-5
1,2,2,Rocco Mediate,71,"13' 0""",103.833,8,-1
2,3,3,Garth Mulroy,53,"14' 0""",111.917,8,-3
3,4,4,J.J. Henry,92,"14' 5""",144.0,10,-1
4,5,5,Michael Connell,89,"14' 8""",234.25,16,E
5,6,6,J.P. Hayes,79,"15' 0""",270.08299999999997,18,-2
6,7,7,Roger Tambellini,77,"15' 2""",167.25,11,-2
7,T8,T8,Ricky Barnes,103,"15' 9""",441.583,28,-7
8,T8,T8,Hunter Mahan,85,"15' 9""",220.917,14,-5
9,10,10,Michael Sim,64,"16' 0""",271.33299999999997,17,-1
10,T11,T11,Cliff Kresge,50,"16' 3""",65.083,4,-1
11,T11,T11,Cameron Percy,73,"16' 3""",340.667,21,-5
12,T13,T13,Ben Crane,85,"16' 9""",318.75,19,-6
13,T13,T13,Steve Flesch,78,"16' 9""",134.083,8,-1
14,T13,T13,John Mallinger,78,"16' 9""",117.5,7,E
15,16,16,Freddie Jacobson,83,"17' 1""",273.16700000000003,16,-1
16,T17,T17,Chris Riley,73,"18' 2""",218.167,12,+2
17,T17,T17,Jeev Milkha Singh,59,"18' 2""",218.083,12,-1
18,19,19,Ben Curtis,78,"18' 3""",236.75,13,-1
19,20,20,Jay Williamson,76,"18' 5""",257.66700000000003,14,E
20,21,21,Will MacKenzie,72,"18' 8""",409.833,22,-5
21,22,22,Jason Bohn,84,"18' 9""",356.167,19,E
22,23,23,Tim Herron,79,"18' 11""",377.917,20,-1
23,T24,T24,Mark Calcavecchia,50,"19' 0""",132.833,7,+1
24,T24,T24,Vijay Singh,75,"19' 0""",171.25,9,+1
25,26,26,Sean O'Hair,84,"19' 2""",383.333,20,-7
26,27,27,Charlie Wi,95,"19' 3""",308.16700000000003,16,-1
27,28,28,D.J. Trahan,92,"19' 5""",466.417,24,+2
28,T29,T29,Brendon de Jonge,114,"19' 6""",253.083,13,-3
29,T29,T29,David Duval,71,"19' 6""",233.75,12,-1
30,T29,T29,Tim Petrovic,105,"19' 6""",546.4169999999999,28,+2
31,T29,T29,Adam Scott,70,"19' 6""",194.833,10,-4
32,33,33,Brent Delahoussaye,57,"19' 7""",156.333,8,-1
33,T34,T34,Matt Bettencourt,91,"19' 9""",434.583,22,E
34,T34,T34,Davis Love III,79,"19' 9""",316.08299999999997,16,+3
35,36,36,Jimmy Walker,82,"19' 10""",356.917,18,+1
36,37,37,Roland Thatcher,72,"19' 11""",298.91700000000003,15,+1
37,T38,T38,Marc Leishman,87,"20' 3""",303.5,15,-1
38,T38,T38,Justin Rose,78,"20' 3""",384.917,19,-5
39,40,40,Garrett Willis,82,"20' 4""",264.0,13,+6
40,T41,T41,Chad Campbell,94,"20' 6""",246.417,12,-3
41,T41,T41,J.B. Holmes,100,"20' 6""",450.917,22,-3
42,43,43,Padraig Harrington,57,"20' 7""",226.0,11,E
43,44,44,Nick Watney,91,"20' 8""",371.333,18,+4
44,45,45,Steve Elkington,74,"20' 10""",229.0,11,-2
45,46,46,Joe Ogilvie,99,"20' 11""",564.5830000000001,27,-1
46,T47,T47,Jason Day,82,"21' 0""",377.5,18,-1
47,T47,T47,Charley Hoffman,85,"21' 0""",356.75,17,E
48,49,49,Craig Bowden,56,"21' 1""",295.58299999999997,14,+1
49,50,50,Kevin Sutherland,86,"21' 2""",402.5,19,-3
50,51,51,Steve Marino,81,"21' 4""",448.083,21,-1
51,52,52,Tom Gillis,97,"21' 5""",536.25,25,+2
52,53,53,Shaun Micheel,70,"21' 6""",279.58299999999997,13,-1
53,T54,T54,Rickie Fowler,98,"21' 7""",518.9169999999999,24,-2
54,T54,T54,Ryan Palmer,84,"21' 7""",539.6669999999999,25,E
55,56,56,Webb Simpson,98,"21' 8""",629.0830000000001,29,+3
56,57,57,Tom Pernice Jr.,74,"21' 9""",304.5,14,-3
57,T58,T58,Kenny Perry,69,"21' 10""",349.583,16,-2
58,T58,T58,Dean Wilson,54,"21' 10""",109.0,5,-1
59,60,60,Skip Kendall,58,"22' 0""",219.583,10,+2
60,61,61,Charles Howell III,103,"22' 1""",397.333,18,-1
61,62,62,Andres Romero,73,"22' 2""",376.417,17,E
62,63,63,Michael Letzig,84,"22' 3""",378.5,17,+3
63,64,64,Vance Veazey,58,"22' 4""",223.083,10,+3
64,T65,T65,Ernie Els,72,"22' 5""",269.0,12,-2
65,T65,T65,Rory Sabbatini,79,"22' 5""",381.25,17,E
66,67,67,Chris Stroud,90,"22' 8""",589.9169999999999,26,-4
67,T68,T68,Bill Lunde,79,"22' 11""",436.0,19,+2
68,T68,T68,Brett Wetterich,54,"22' 11""",619.4169999999999,27,-1
69,70,70,Troy Matteson,84,"23' 0""",414.0,18,E
70,71,71,K.J. Choi,82,"23' 1""",346.0,15,+7
