,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
0,T1,T1,Ben Curtis,78,86.96,120,138,-0.33
1,T1,T1,Trevor Immelman,55,86.96,60,69,-0.12
2,3,3,Adam Scott,70,86.55,103,119,-0.31
3,T4,T4,Briny Baird,87,85.29,116,136,-0.14
4,T4,T4,Padraig Harrington,57,85.29,58,68,-0.22
5,6,6,Brendon de Jonge,114,85.1,177,208,-0.32
6,7,7,Spencer Levin,110,84.54,175,207,-0.34
7,T8,T8,Charles Howell III,103,84.24,155,184,-0.25
8,T8,T8,Freddie Jacobson,83,84.24,139,165,-0.32
9,10,10,Paul Goydos,78,84.21,96,114,-0.32
10,11,11,Joe Durant,67,84.06,116,138,-0.27
11,12,12,Chris Stroud,90,83.71,149,178,-0.28
12,T13,T13,Chad Campbell,94,83.44,126,151,-0.31
13,T13,T13,Kevin Sutherland,86,83.44,136,163,-0.26
14,15,15,Brian Gay,101,82.98,117,141,-0.31
15,16,16,Tom Pernice Jr.,74,82.76,96,116,-0.31
16,17,17,Greg Owen,69,82.71,110,133,-0.14
17,18,18,Tim Petrovic,105,82.12,124,151,-0.24
18,19,19,Dean Wilson,54,82.08,87,106,-0.37
19,20,20,Jay Williamson,76,81.69,116,142,-0.26
20,21,21,Paul Stankowski,62,81.65,89,109,-0.33
21,22,22,Ricky Barnes,103,81.63,120,147,-0.28
22,23,23,Brenden Pappas,66,81.6,102,125,-0.26
23,24,24,Bob Estes,79,81.56,115,141,-0.3
24,25,25,Michael Bradley,77,81.51,119,146,-0.26
25,26,26,Jim Furyk,76,81.48,88,108,-0.28
26,27,27,Jeff Maggert,76,81.45,101,124,-0.33
27,28,28,Tim Clark,88,81.4,105,129,-0.3
28,29,29,Chris Riley,73,81.3,100,123,-0.35
29,30,30,Charles Warren,64,81.29,113,139,-0.23
30,31,31,Robert Allenby,76,81.15,99,122,-0.27
31,32,32,Steve Elkington,74,81.1,103,127,-0.19
32,T33,T33,Jonathan Byrd,85,81.05,154,190,-0.28
33,T33,T33,Jerry Kelly,99,81.05,124,153,-0.35
34,35,35,Garrett Willis,82,80.99,98,121,-0.37
35,36,36,Jason Day,82,80.95,102,126,-0.2
36,37,37,Vijay Singh,75,80.77,105,130,-0.3
37,38,38,Roger Tambellini,77,80.74,109,135,-0.21
38,39,39,Chris DiMarco,88,80.67,121,150,-0.29
39,40,40,Ryan Moore,80,80.65,100,124,-0.36
40,41,41,Alex Cejka,81,80.47,103,128,-0.3
41,42,42,Mathew Goggin,85,80.39,123,153,-0.28
42,T43,T43,Nathan Green,86,80.28,114,142,-0.3
43,T43,T43,James Nitties,92,80.28,114,142,-0.29
44,45,45,Blake Adams,84,80.25,130,162,-0.22
45,46,46,Camilo Villegas,78,80.22,73,91,-0.32
46,47,47,Justin Leonard,89,80.15,109,136,-0.43
47,48,48,Jason Bohn,84,80.14,113,141,-0.32
48,49,49,Chad Collins,87,80.0,92,115,-0.36
49,50,50,Kris Blanks,91,79.74,122,153,-0.24
50,51,51,Greg Chalmers,93,79.29,134,169,-0.33
51,52,52,Skip Kendall,58,79.21,80,101,-0.25
52,53,53,Cameron Tringale,55,79.2,99,125,-0.31
53,54,54,Brian Stuard,81,79.01,128,162,-0.3
54,55,55,David Duval,71,78.95,90,114,-0.29
55,56,56,James Driscoll,78,78.91,101,128,-0.18
56,57,57,Brett Quigley,96,78.82,134,170,-0.24
57,58,58,Geoff Ogilvy,62,78.79,78,99,-0.27
58,59,59,Steve Marino,81,78.77,115,146,-0.24
59,60,60,Jeff Gove,57,78.72,74,94,-0.27
60,61,61,Jeev Milkha Singh,59,78.57,88,112,-0.23
61,62,62,Will MacKenzie,72,78.52,117,149,-0.29
62,63,63,Charlie Wi,95,78.49,146,186,-0.35
63,64,64,Woody Austin,93,78.48,124,158,-0.29
64,65,65,John Mallinger,78,78.47,113,144,-0.28
65,66,66,Jarrod Lyle,54,78.43,80,102,-0.28
66,67,67,Rory Sabbatini,79,78.4,98,125,-0.32
67,68,68,Sergio Garcia,58,78.38,58,74,-0.22
68,69,69,Chris Tidland,77,78.31,130,166,-0.28
69,70,70,John Senden,103,78.21,140,179,-0.24
70,71,71,Aron Price,70,78.05,96,123,-0.33
