,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
108,T108,T108,Steve Wheatcroft,74,"93' 1""",1395.9170000000001,15,-4
109,110,110,Rod Pampling,77,"93' 2""",1956.4170000000001,21,-9
110,T111,T111,John Merrick,109,"93' 6""",2150.5,23,-16
111,T111,T111,Aron Price,70,"93' 6""",1870.5829999999999,20,-7
112,113,113,Matt Bettencourt,91,"93' 8""",1217.333,13,-6
113,114,114,Jonathan Byrd,85,"93' 9""",1219.167,13,-8
114,115,115,Ben Crane,85,"93' 10""",1500.75,16,-6
115,116,116,Ryan Palmer,84,"93' 11""",1314.8329999999999,14,-4
116,T117,T117,Dustin Johnson,83,"94' 4""",1132.333,12,-9
117,T117,T117,John Mallinger,78,"94' 4""",1320.8329999999999,14,-9
118,119,119,Scott Piercy,88,"94' 5""",1416.3329999999999,15,-7
119,120,120,Jim Furyk,76,"94' 6""",661.6669999999999,7,E
120,121,121,Will MacKenzie,72,"94' 10""",1990.9170000000001,21,-7
121,T122,T122,Stewart Cink,84,"95' 4""",762.5830000000001,8,-4
122,T122,T122,Cameron Percy,73,"95' 4""",1525.5,16,-4
123,124,124,Sean O'Hair,84,"95' 6""",1146.083,12,-8
124,125,125,Cameron Beckman,68,"95' 7""",1051.833,11,-6
125,126,126,J.P. Hayes,79,"96' 0""",768.1669999999999,8,-7
126,127,127,Charles Howell III,103,"96' 1""",1249.333,13,-6
127,128,128,Steve Stricker,73,"96' 3""",1059.0,11,-5
128,T129,T129,Chad Collins,87,"96' 7""",869.4169999999999,9,-1
129,T129,T129,Jason Day,82,"96' 7""",1255.833,13,-9
130,T129,T129,Jeff Maggert,76,"96' 7""",676.0830000000001,7,-1
131,132,132,Roland Thatcher,72,"96' 9""",1354.75,14,-7
132,133,133,Johnson Wagner,85,"97' 2""",2040.5829999999999,21,-8
133,134,134,Paul Stankowski,62,"97' 4""",1557.0829999999999,16,-4
134,T135,T135,Brendon de Jonge,114,"97' 6""",1657.25,17,-8
135,T135,T135,Kevin Na,94,"97' 6""",1170.0,12,-5
136,T135,T135,Y.E. Yang,72,"97' 6""",877.3330000000001,9,+1
137,138,138,Brian Davis,101,"97' 7""",1658.5,17,-9
138,139,139,Chris Stroud,90,"97' 9""",1270.5,13,-7
139,140,140,Greg Chalmers,93,"97' 10""",1565.75,16,-8
140,141,141,Steve Elkington,74,"98' 0""",1470.0829999999999,15,-9
141,142,142,Roger Tambellini,77,"98' 8""",1085.333,11,-1
142,143,143,Omar Uresti,74,"98' 10""",889.5830000000001,9,-4
143,144,144,Bryce Molder,84,"98' 11""",395.5,4,-4
144,145,145,Bill Lunde,79,"99' 1""",1684.3329999999999,17,-6
145,T146,T146,Retief Goosen,75,"99' 5""",1192.917,12,-6
146,T146,T146,Steve Lowery,67,"99' 5""",1192.583,12,-2
147,148,148,Jerry Kelly,99,"100' 3""",1403.0,14,-7
148,149,149,Chad Campbell,94,"100' 4""",1805.4170000000001,18,-11
149,150,150,Vijay Singh,75,"100' 7""",1106.417,11,-5
150,151,151,Rickie Fowler,98,"100' 8""",1208.25,12,-4
151,152,152,Pat Perez,90,"100' 9""",2116.583,21,-12
152,153,153,Vaughn Taylor,87,"101' 1""",1921.25,19,-8
153,154,154,Rory McIlroy,54,"101' 8""",1220.25,12,-2
154,T155,T155,Justin Bolli,55,"102' 5""",614.5,6,+3
155,T155,T155,Charlie Wi,95,"102' 5""",1228.583,12,-4
156,157,157,Andres Romero,73,"102' 6""",1640.3329999999999,16,-5
157,158,158,John Rollins,81,"102' 7""",2359.5,23,-6
158,159,159,Webb Simpson,98,"102' 8""",1437.0,14,+1
159,160,160,Rocco Mediate,71,"102' 9""",1336.25,13,-8
160,161,161,Mark Wilson,87,"102' 10""",1953.6670000000001,19,-12
161,162,162,Chris DiMarco,88,"103' 0""",2266.25,22,-11
162,163,163,Adam Scott,70,"103' 3""",2167.75,21,-8
163,164,164,Tom Pernice Jr.,74,"103' 9""",622.5830000000001,6,-3
164,165,165,Ryan Moore,80,"104' 0""",1352.25,13,-4
165,166,166,Zach Johnson,93,"104' 1""",1561.1670000000001,15,-5
166,167,167,Spencer Levin,110,"104' 2""",1146.083,11,-5
167,168,168,Ernie Els,72,"104' 11""",1678.6670000000001,16,-10
168,169,169,Justin Leonard,89,"105' 5""",527.25,5,-2
169,170,170,Paul Goydos,78,"105' 11""",847.4169999999999,8,-3
170,171,171,Richard Johnson,90,"106' 10""",1495.3329999999999,14,-2
171,172,172,Rory Sabbatini,79,"107' 1""",2035.1670000000001,19,-7
172,173,173,Mathias Grönberg,61,"108' 0""",755.9169999999999,7,-1
173,174,174,Alex Cejka,81,"108' 7""",1628.75,15,-5
174,175,175,Rich Barcelo,70,"108' 11""",1197.667,11,-4
175,176,176,Stuart Appleby,101,"109' 5""",2079.5,19,-9
176,177,177,Garrett Willis,82,"109' 8""",1534.8329999999999,14,-6
177,178,178,Kevin Johnson,62,"110' 4""",882.3330000000001,8,-3
178,179,179,Craig Bowden,56,"110' 10""",1330.0829999999999,12,-7
179,T180,T180,Robert Allenby,76,"111' 6""",1003.25,9,-4
180,T180,T180,Brian Gay,101,"111' 6""",1226.583,11,-6
181,182,182,Michael Bradley,77,"112' 11""",677.6669999999999,6,-3
182,183,183,Skip Kendall,58,"113' 4""",793.0830000000001,7,-3
183,184,184,Michael Sim,64,"114' 3""",913.9169999999999,8,-3
184,185,185,Greg Kraft,52,"114' 4""",457.25,4,-2
185,186,186,Brian Stuard,81,"116' 11""",1520.0,13,-9
186,187,187,Ben Curtis,78,"118' 6""",473.917,4,-2
187,188,188,Trevor Immelman,55,"119' 7""",478.333,4,E
188,189,189,Derek Lamely,81,"121' 10""",1218.417,10,-1
189,190,190,Woody Austin,93,"122' 1""",1464.9170000000001,12,-2
190,191,191,Heath Slocum,97,"126' 4""",505.333,4,-1
191,192,192,Scott Verplank,74,"127' 11""",255.75,2,-1
