,GIR_Percentage_-_100_yards_RANK THIS WEEK,GIR_Percentage_-_100_yards_RANK LAST WEEK,GIR_Percentage_-_100_yards_PLAYER NAME,GIR_Percentage_-_100_yards_ROUNDS,GIR_Percentage_-_100_yards_%,GIR_Percentage_-_100_yards_GREENS HIT,GIR_Percentage_-_100_yards_TOTAL HOLES,GIR_Percentage_-_100_yards_RELATIVE TO PAR
76,77,77,John Rollins,81,64.19,656,1022,-0.15
77,78,78,Chris Riley,73,64.13,606,945,-0.17
78,79,79,Freddie Jacobson,83,64.09,739,1153,-0.21
79,T80,T80,Kevin Stadler,86,64.01,651,1017,-0.17
80,T80,T80,Vaughn Taylor,87,64.01,722,1128,-0.2
81,T82,T82,Jason Bohn,84,63.92,707,1106,-0.22
82,T82,T82,Hunter Mahan,85,63.92,613,959,-0.17
83,84,84,Alex Prugh,88,63.88,702,1099,-0.16
84,T85,T85,Robert Garrigus,71,63.82,538,843,-0.17
85,T85,T85,Lee Janzen,77,63.82,672,1053,-0.15
86,87,87,D.A. Points,90,63.74,747,1172,-0.16
87,88,88,Michael Connell,89,63.65,746,1172,-0.2
88,T89,T89,Martin Laird,91,63.64,700,1100,-0.16
89,T89,T89,Shaun Micheel,70,63.64,511,803,-0.2
90,91,91,Alex Cejka,81,63.63,642,1009,-0.17
91,92,92,Charlie Wi,95,63.62,862,1355,-0.21
92,93,93,Scott Piercy,88,63.61,708,1113,-0.18
93,94,94,Andrew McLardy,52,63.57,410,645,-0.13
94,95,95,Marc Leishman,87,63.49,652,1027,-0.2
95,96,96,David Duval,71,63.48,525,827,-0.21
96,97,97,James Nitties,92,63.42,735,1159,-0.18
97,98,98,Cameron Beckman,68,63.4,556,877,-0.16
98,99,99,Chris DiMarco,88,63.36,728,1149,-0.19
99,100,100,Ernie Els,72,63.35,503,794,-0.18
100,T101,T101,Brenden Pappas,66,63.34,508,802,-0.17
101,T101,T101,Josh Teater,101,63.34,826,1304,-0.15
102,103,103,Jeff Maggert,76,63.33,594,938,-0.17
103,104,104,Steve Marino,81,63.26,563,890,-0.2
104,105,105,Zach Johnson,93,63.21,701,1109,-0.23
105,106,106,Rory Sabbatini,79,63.18,580,918,-0.17
106,107,107,Luke Donald,71,63.16,511,809,-0.24
107,108,108,Tim Herron,79,63.14,632,1001,-0.16
108,109,109,Justin Leonard,89,63.11,698,1106,-0.22
109,110,110,Nicholas Thompson,88,63.1,689,1092,-0.15
110,111,111,Blake Adams,84,63.08,697,1105,-0.19
111,112,112,Jason Day,82,62.89,644,1024,-0.16
112,113,113,Webb Simpson,98,62.88,857,1363,-0.2
113,114,114,Bill Lunde,79,62.84,602,958,-0.13
114,115,115,Greg Chalmers,93,62.8,812,1293,-0.2
115,T116,T116,Trevor Immelman,55,62.75,411,655,-0.16
116,T116,T116,George McNeill,79,62.75,647,1031,-0.19
117,118,118,Charley Hoffman,85,62.72,678,1081,-0.22
118,119,119,Kevin Na,94,62.66,703,1122,-0.21
119,120,120,Tim Petrovic,105,62.64,872,1392,-0.17
120,121,121,Tim Clark,88,62.55,648,1036,-0.22
121,122,122,Scott McCarron,90,62.52,759,1214,-0.2
122,123,123,Lucas Glover,75,62.5,520,832,-0.17
123,124,124,Tom Gillis,97,62.46,807,1292,-0.19
124,125,125,Justin Rose,78,62.45,642,1028,-0.2
125,126,126,Brian Stuard,81,62.34,672,1078,-0.19
126,127,127,Jeff Quinney,91,62.33,761,1221,-0.23
127,T128,T128,Jason Dufner,87,62.31,625,1003,-0.14
128,T128,T128,Chris Tidland,77,62.31,620,995,-0.17
129,130,130,Bryce Molder,84,62.29,697,1119,-0.19
130,131,131,James Driscoll,78,62.26,640,1028,-0.15
131,T132,T132,Dustin Johnson,83,62.25,521,837,-0.21
132,T132,T132,Bubba Watson,77,62.25,554,890,-0.15
133,T132,T132,Y.E. Yang,72,62.25,526,845,-0.22
134,135,135,Kevin Streelman,90,62.19,727,1169,-0.19
135,136,136,Jimmy Walker,82,62.13,630,1014,-0.19
136,137,137,John Daly,63,61.99,380,613,-0.16
137,138,138,Jeev Milkha Singh,59,61.95,477,770,-0.17
138,139,139,Roland Thatcher,72,61.85,608,983,-0.13
139,T140,T140,Chris Couch,66,61.82,515,833,-0.21
140,T140,T140,Andres Romero,73,61.82,625,1011,-0.18
141,142,142,Michael Sim,64,61.8,487,788,-0.21
142,143,143,Retief Goosen,75,61.79,469,759,-0.2
143,144,144,Sergio Garcia,58,61.75,310,502,-0.14
144,145,145,Ángel Cabrera,64,61.71,419,679,-0.14
145,146,146,Rory McIlroy,54,61.65,344,558,-0.16
146,147,147,Steve Lowery,67,61.6,499,810,-0.18
147,148,148,Paul Goydos,78,61.55,602,978,-0.2
148,149,149,Camilo Villegas,78,61.52,502,816,-0.16
149,150,150,Joe Ogilvie,99,61.43,763,1242,-0.16
150,151,151,Troy Merritt,86,61.42,683,1112,-0.19
151,152,152,Steve Wheatcroft,74,61.36,513,836,-0.16
152,153,153,Jeff Overton,89,61.1,611,1000,-0.22
153,154,154,J.P. Hayes,79,60.9,623,1023,-0.2
154,155,155,Jarrod Lyle,54,60.73,402,662,-0.15
155,156,156,Carl Pettersson,99,60.65,760,1253,-0.23
156,157,157,Brian Gay,101,60.63,750,1237,-0.22
157,158,158,Ryan Palmer,84,60.5,611,1010,-0.22
158,159,159,Justin Bolli,55,60.45,379,627,-0.11
159,160,160,Matt Jones,89,60.31,699,1159,-0.2
160,161,161,Skip Kendall,58,60.25,441,732,-0.18
161,162,162,Ryuji Imada,90,60.13,748,1244,-0.2
162,163,163,Rod Pampling,77,60.02,617,1028,-0.15
163,164,164,Mark Calcavecchia,50,60.0,282,470,-0.12
164,165,165,Phil Mickelson,76,59.97,460,767,-0.18
165,166,166,Brian Davis,101,59.85,787,1315,-0.18
166,167,167,Scott Verplank,74,59.81,497,831,-0.2
167,168,168,Ted Purdy,86,59.7,634,1062,-0.13
168,169,169,J.B. Holmes,100,59.68,706,1183,-0.17
169,170,170,Rich Barcelo,70,59.67,509,853,-0.2
170,171,171,Aaron Baddeley,94,59.6,720,1208,-0.19
171,T172,T172,Chad Collins,87,59.56,682,1145,-0.21
172,T172,T172,David Lutterus,69,59.56,486,816,-0.14
173,174,174,Nathan Green,86,59.23,719,1214,-0.18
174,175,175,Chris Wilson,65,59.13,437,739,-0.13
175,T176,T176,Craig Bowden,56,58.78,425,723,-0.15
176,T176,T176,Vance Veazey,58,58.78,425,723,-0.17
177,178,178,Brandt Snedeker,89,58.69,655,1116,-0.24
178,179,179,Padraig Harrington,57,58.56,373,637,-0.18
179,180,180,Martin Flores,75,58.53,518,885,-0.16
180,181,181,Stuart Appleby,101,58.34,731,1253,-0.16
181,182,182,Ian Poulter,55,58.23,290,498,-0.18
182,183,183,Steve Flesch,78,57.93,570,984,-0.18
183,184,184,Matt Every,60,57.82,414,716,-0.2
184,185,185,Derek Lamely,81,57.66,527,914,-0.16
185,186,186,Kevin Johnson,62,57.26,418,730,-0.15
186,187,187,Daniel Chopra,74,57.25,541,945,-0.15
187,188,188,Greg Kraft,52,56.41,339,601,-0.14
188,189,189,Brad Faxon,58,55.45,412,743,-0.21
189,190,190,Matt Bettencourt,91,54.83,539,983,-0.19
190,191,191,Jerod Turner,54,54.48,316,580,-0.17
191,192,192,Mike Weir,59,53.18,318,598,-0.2
