,Approaches_from_175-200_yards_RANK THIS WEEK,Approaches_from_175-200_yards_RANK LAST WEEK,Approaches_from_175-200_yards_PLAYER NAME,Approaches_from_175-200_yards_ROUNDS,Approaches_from_175-200_yards_AVG,Approaches_from_175-200_yards_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_# OF ATTEMPTS,Approaches_from_175-200_yards_RELATIVE TO PAR
0,1,1,Ryan Moore,79,"28' 8""",4381.25,153,-8
1,2,2,Alex Cejka,59,"29' 0""",3887.417,134,+4
2,T3,T3,Sung Kang,63,"29' 3""",3308.333,113,-7
3,T3,T3,Chris Kirk,87,"29' 3""",5057.5,173,+4
4,T5,T5,Tom Gillis,55,"29' 5""",3357.333,114,-6
5,T5,T5,Gary Woodland,93,"29' 5""",4677.583,159,-9
6,7,7,Geoff Ogilvy,69,"29' 7""",3812.833,129,-12
7,T8,T8,Chad Campbell,99,"30' 0""",6600.0,220,+8
8,T8,T8,K.J. Choi,77,"30' 0""",3993.25,133,+4
9,10,10,John Senden,94,"30' 1""",6257.0830000000005,208,-18
10,11,11,Dustin Johnson,72,"30' 2""",3374.667,112,-16
11,12,12,David Toms,78,"30' 5""",4926.833,162,-8
12,13,13,Robert Allenby,84,"30' 6""",5118.833,168,+1
13,14,14,Ernie Els,71,"30' 8""",4109.0,134,-3
14,15,15,Zach Johnson,79,"30' 9""",5503.9169999999995,179,-5
15,16,16,Garrett Willis,71,"30' 10""",5112.583,166,+5
16,T17,T17,Jason Bohn,74,"31' 0""",5459.5830000000005,176,-4
17,T17,T17,Jonathan Byrd,83,"31' 0""",5301.8330000000005,171,-11
18,19,19,Michael Thompson,79,"31' 1""",5102.0,164,+7
19,T20,T20,Scott Gutschewski,67,"31' 2""",3741.333,120,+6
20,T20,T20,David Hearn,88,"31' 2""",5582.8330000000005,179,-5
21,T20,T20,Charley Hoffman,93,"31' 2""",4674.25,150,+3
22,T20,T20,Kevin Stadler,88,"31' 2""",5482.9169999999995,176,+12
23,T24,T24,Chris DiMarco,93,"31' 3""",7433.9169999999995,238,E
24,T24,T24,Chez Reavie,92,"31' 3""",6183.75,198,-2
25,T24,T24,Paul Stankowski,78,"31' 3""",4873.75,156,E
26,T24,T24,Bo Van Pelt,92,"31' 3""",4629.917,148,-5
27,T24,T24,Nick Watney,80,"31' 3""",4156.0,133,-7
28,29,29,Rory Sabbatini,85,"31' 4""",4134.25,132,+5
29,T30,T30,Ricky Barnes,78,"31' 5""",4709.833,150,+5
30,T30,T30,Spencer Levin,113,"31' 5""",7266.5,231,-2
31,T30,T30,Heath Slocum,89,"31' 5""",6434.75,205,+10
32,T33,T33,Joe Durant,71,"31' 6""",5928.0,188,+9
33,T33,T33,Kyle Stanley,98,"31' 6""",5825.6669999999995,185,-1
34,T35,T35,Woody Austin,59,"31' 7""",3664.417,116,+7
35,T35,T35,Troy Matteson,91,"31' 7""",5054.667,160,+1
36,T37,T37,Stewart Cink,72,"31' 8""",4301.25,136,+3
37,T37,T37,Jason Day,76,"31' 8""",4243.5,134,-14
38,T37,T37,John Merrick,71,"31' 8""",4628.5,146,-8
39,T40,T40,Tommy Gainey,104,"31' 10""",6168.75,194,+7
40,T40,T40,Sergio Garcia,61,"31' 10""",3122.833,98,-1
41,T40,T40,Scott Piercy,78,"31' 10""",4487.0,141,-1
42,T40,T40,Justin Rose,79,"31' 10""",4992.333,157,-7
43,44,44,Kris Blanks,92,"31' 11""",6644.3330000000005,208,+1
44,45,45,Jim Furyk,87,"32' 0""",6374.1669999999995,199,E
45,T46,T46,Matt Kuchar,94,"32' 1""",5966.5830000000005,186,-5
46,T46,T46,Jeff Overton,92,"32' 1""",5453.6669999999995,170,+3
47,T46,T46,Chris Stroud,88,"32' 1""",5835.0,182,+14
48,T46,T46,Boo Weekley,66,"32' 1""",4141.5,129,+14
49,T50,T50,Padraig Harrington,60,"32' 2""",3220.0,100,E
50,T50,T50,Tag Ridings,87,"32' 2""",5018.167,156,-3
51,T50,T50,Alexandre Rocha,65,"32' 2""",3800.5,118,+5
52,T50,T50,Brendan Steele,89,"32' 2""",6014.75,187,+10
53,T50,T50,Steve Stricker,70,"32' 2""",4054.333,126,-8
54,T50,T50,Jimmy Walker,79,"32' 2""",6234.3330000000005,194,E
55,T56,T56,Briny Baird,60,"32' 3""",3646.833,113,E
56,T56,T56,Billy Mayfair,94,"32' 3""",7873.25,244,+10
57,T58,T58,Harrison Frazar,58,"32' 4""",3072.75,95,+5
58,T58,T58,Ben Martin,74,"32' 4""",4880.5,151,-3
59,T58,T58,Phil Mickelson,79,"32' 4""",3848.5,119,E
60,T61,T61,Robert Garrigus,83,"32' 5""",4088.25,126,+1
61,T61,T61,Marc Leishman,87,"32' 5""",6387.0,197,-6
62,T61,T61,Matt McQuillan,59,"32' 5""",3823.5,118,+1
63,T61,T61,Webb Simpson,98,"32' 5""",6230.5830000000005,192,-18
64,T65,T65,Ben Curtis,66,"32' 6""",5946.6669999999995,183,+7
65,T65,T65,Retief Goosen,50,"32' 6""",3052.833,94,+1
66,T65,T65,Tim Herron,85,"32' 6""",5847.1669999999995,180,-5
67,T65,T65,Brandt Jobe,100,"32' 6""",6634.8330000000005,204,+1
68,T65,T65,Josh Teater,104,"32' 6""",6539.5,201,+8
69,T70,T70,Rod Pampling,72,"32' 7""",4600.0,141,+5
70,T70,T70,Vaughn Taylor,89,"32' 7""",5796.9169999999995,178,+10
71,T70,T70,Jhonattan Vegas,84,"32' 7""",4822.25,148,-9
72,73,73,Jerry Kelly,85,"32' 8""",7161.4169999999995,219,+5
73,T74,T74,Davis Love III,70,"32' 9""",4031.083,123,+2
74,T74,T74,David Mathis,83,"32' 9""",6416.6669999999995,196,+3
75,T76,T76,Shane Bertsch,62,"32' 10""",4337.5,132,+17
76,T76,T76,Andres Gonzales,60,"32' 10""",3346.667,102,-1
77,T76,T76,Kent Jones,76,"32' 10""",5982.25,182,+15
78,T79,T79,Jim Herman,69,"32' 11""",4047.083,123,-2
79,T79,T79,Alex Prugh,82,"32' 11""",4939.583,150,+4
80,T81,T81,Derek Lamely,65,"33' 0""",3858.5,117,+3
81,T81,T81,John Rollins,85,"33' 0""",5011.917,152,+7
82,T81,T81,Vijay Singh,79,"33' 0""",5844.5830000000005,177,E
83,T81,T81,Roland Thatcher,67,"33' 0""",4911.0,149,+6
84,T81,T81,D.J. Trahan,91,"33' 0""",6107.0,185,+8
85,T81,T81,Camilo Villegas,69,"33' 0""",4583.0,139,-2
86,T87,T87,Luke Donald,73,"33' 1""",4890.5,148,-2
87,T87,T87,Adam Scott,60,"33' 1""",3175.667,96,-3
88,T87,T87,Scott Stallings,84,"33' 1""",5001.833,151,+9
89,T90,T90,Lucas Glover,74,"33' 2""",5012.417,151,+9
90,T90,T90,Andres Romero,77,"33' 2""",4710.25,142,+9
91,92,92,Richard Johnson,64,"33' 3""",5058.5,152,E
92,T93,T93,Rickie Fowler,84,"33' 4""",4769.167,143,+1
93,T93,T93,J.J. Henry,96,"33' 4""",5932.5,178,+9
94,T93,T93,Aron Price,58,"33' 4""",4096.25,123,+5
95,T96,T96,Jason Dufner,78,"33' 5""",5877.0830000000005,176,+16
96,T96,T96,Fabián Gómez,84,"33' 5""",5151.917,154,+11
97,T96,T96,Paul Goydos,81,"33' 5""",6717.8330000000005,201,+33
98,T96,T96,Bill Lunde,92,"33' 5""",5312.9169999999995,159,+8
99,T100,T100,Stephen Ames,69,"33' 6""",5189.5,155,+11
100,T100,T100,Michael Connell,76,"33' 6""",6394.5,191,+5
101,T100,T100,Martin Laird,77,"33' 6""",4292.0,128,-3
102,T100,T100,Charl Schwartzel,58,"33' 6""",3018.5,90,-9
103,T104,T104,Nathan Green,81,"33' 7""",5913.3330000000005,176,+9
104,T104,T104,Ian Poulter,52,"33' 7""",3426.833,102,+4
105,T106,T106,Brendon de Jonge,105,"33' 8""",7843.25,233,+13
106,T106,T106,David Duval,67,"33' 8""",4412.333,131,+8
107,T106,T106,Nick O'Hern,89,"33' 8""",7128.8330000000005,212,+19
108,T109,T109,Zack Miller,86,"33' 9""",5941.3330000000005,176,+1
109,T109,T109,Daniel Summerhays,75,"33' 9""",6143.4169999999995,182,+21
110,111,111,Aaron Baddeley,77,"33' 10""",4334.417,128,-11
111,T112,T112,Hunter Haas,96,"33' 11""",6711.1669999999995,198,+8
112,T112,T112,Mark Wilson,89,"33' 11""",6824.25,201,+2
113,T114,T114,D.J. Brigman,67,"34' 1""",4090.917,120,+12
114,T114,T114,James Driscoll,71,"34' 1""",4531.833,133,+2
115,T114,T114,Sean O'Hair,71,"34' 1""",4769.75,140,+2
116,T114,T114,Johnson Wagner,81,"34' 1""",7115.6669999999995,209,+26
117,T118,T118,Stuart Appleby,65,"34' 2""",5224.333,153,+12
118,T118,T118,Chris Riley,76,"34' 2""",6079.75,178,-4
119,T120,T120,Arjun Atwal,91,"34' 3""",6891.8330000000005,201,+6
120,T120,T120,Freddie Jacobson,92,"34' 3""",6406.0,187,-5
121,T122,T122,Keegan Bradley,91,"34' 4""",6246.4169999999995,182,+5
122,T122,T122,Ryan Palmer,82,"34' 4""",4154.167,121,+14
123,T124,T124,Ángel Cabrera,50,"34' 5""",2513.5,73,+2
124,T124,T124,Trevor Immelman,84,"34' 5""",5741.4169999999995,167,E
125,T124,T124,Matt Jones,71,"34' 5""",4957.667,144,+6
126,T124,T124,George McNeill,69,"34' 5""",5130.833,149,E
127,T124,T124,Troy Merritt,63,"34' 5""",4404.333,128,+21
128,T124,T124,Bryce Molder,82,"34' 5""",6443.0830000000005,187,-1
129,T124,T124,Pat Perez,76,"34' 5""",5197.083,151,+7
130,T124,T124,Jim Renner,65,"34' 5""",3993.083,116,-1
131,132,132,Dean Wilson,62,"34' 6""",5068.333,147,+13
132,T133,T133,Brian Davis,105,"34' 7""",8826.25,255,+16
133,T133,T133,Billy Horschel,75,"34' 7""",5227.0,151,+5
134,T133,T133,Ryuji Imada,83,"34' 7""",6151.75,178,+3
135,T133,T133,Brandt Snedeker,85,"34' 7""",5986.5830000000005,173,+16
136,T133,T133,Marc Turnesa,54,"34' 7""",4527.833,131,+10
137,T133,T133,Y.E. Yang,63,"34' 7""",3493.167,101,+8
138,T139,T139,Michael Bradley,74,"34' 8""",4714.5,136,+1
139,T139,T139,Jarrod Lyle,83,"34' 8""",5921.25,171,+11
140,T139,T139,D.A. Points,89,"34' 8""",6346.75,183,+7
141,142,142,Graeme McDowell,50,"34' 9""",3197.5,92,+2
142,T143,T143,J.P. Hayes,56,"34' 10""",3975.333,114,+10
143,T143,T143,Carl Pettersson,95,"34' 10""",7497.1669999999995,215,+6
144,145,145,Kevin Kisner,70,"34' 11""",4470.75,128,+11
145,T146,T146,Rich Beem,53,"35' 0""",4027.417,115,+14
146,T146,T146,Charles Howell III,108,"35' 0""",7568.4169999999995,216,-5
147,148,148,Bio Kim,71,"35' 1""",4424.667,126,+9
148,T149,T149,Brian Gay,90,"35' 2""",7692.4169999999995,219,+14
149,T149,T149,Scott McCarron,65,"35' 2""",4360.25,124,+2
150,T149,T149,William McGirt,103,"35' 2""",7136.6669999999995,203,+10
151,T149,T149,Michael Putnam,67,"35' 2""",4218.917,120,+14
