,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Nick Watney,80,"12' 3""",712.0,58,-18
1,2,2,Steve Stricker,70,"13' 2""",788.1669999999999,60,-14
2,3,3,Jonathan Byrd,83,"13' 10""",801.5,58,-8
3,T4,T4,Stephen Ames,69,"14' 2""",764.5830000000001,54,-14
4,T4,T4,Anthony Kim,72,"14' 2""",721.5830000000001,51,-11
5,6,6,Luke Donald,73,"14' 5""",692.1669999999999,48,-11
6,T7,T7,Paul Goydos,81,"14' 6""",1460.5829999999999,101,-12
7,T7,T7,Scott Piercy,78,"14' 6""",523.4169999999999,36,-10
8,9,9,Stewart Cink,72,"14' 7""",846.3330000000001,58,-14
9,10,10,Adam Scott,60,"14' 8""",646.0,44,-8
10,T11,T11,David Duval,67,"14' 9""",737.4169999999999,50,-5
11,T11,T11,Kevin Na,84,"14' 9""",809.1669999999999,55,E
12,T11,T11,Jimmy Walker,79,"14' 9""",764.8330000000001,52,-5
13,T14,T14,Brian Davis,105,"14' 10""",1353.1670000000001,91,-26
14,T14,T14,Camilo Villegas,69,"14' 10""",444.0,30,-9
15,16,16,Charles Howell III,108,"14' 11""",909.3330000000001,61,-11
16,17,17,Brian Gay,90,"15' 0""",1830.25,122,-30
17,T18,T18,Alex Prugh,82,"15' 1""",1356.0829999999999,90,-10
18,T18,T18,Justin Rose,79,"15' 1""",692.8330000000001,46,-12
19,T20,T20,Woody Austin,59,"15' 2""",713.6669999999999,47,-17
20,T20,T20,Greg Chalmers,88,"15' 2""",1104.917,73,-25
21,T22,T22,Webb Simpson,98,"15' 3""",975.25,64,-14
22,T22,T22,Heath Slocum,89,"15' 3""",1175.25,77,-16
23,T24,T24,Shane Bertsch,62,"15' 5""",1093.167,71,-10
24,T24,T24,Chad Campbell,99,"15' 5""",1235.833,80,-15
