,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Jason Day,76,-.144
1,2,2,Ernie Els,71,-.138
2,3,3,Kevin Na,84,-.123
3,4,4,Webb Simpson,98,-.121
4,5,5,Luke Donald,73,-.115
5,6,6,Ricky Barnes,78,-.114
6,7,7,Michael Thompson,79,-.112
7,8,8,Johnson Wagner,81,-.106
8,9,9,Carl Pettersson,95,-.105
9,10,10,Jerry Kelly,85,-.104
10,11,11,Retief Goosen,50,-.103
11,12,12,Bryce Molder,82,-.101
12,13,13,Chad Campbell,99,-.100
13,14,14,Hunter Mahan,92,-.097
14,15,15,Graeme McDowell,50,-.096
15,16,16,Matt Kuchar,94,-.094
16,17,17,Brandt Snedeker,85,-.093
17,T18,T18,K.J. Choi,77,-.092
18,T18,T18,Brendon de Jonge,105,-.092
19,20,20,Briny Baird,60,-.091
20,21,21,Colt Knost,80,-.090
21,22,22,Jeff Overton,92,-.089
22,23,23,Steve Stricker,70,-.084
23,T24,T24,Robert Allenby,84,-.081
24,T24,T24,David Hearn,88,-.081
25,T26,T26,Aaron Baddeley,77,-.080
26,T26,T26,Sean O'Hair,71,-.080
27,28,28,Brian Gay,90,-.079
28,29,29,Martin Laird,77,-.078
29,T30,T30,Ben Crane,76,-.077
30,T30,T30,Kent Jones,76,-.077
31,T30,T30,Chris Kirk,87,-.077
32,T33,T33,Padraig Harrington,60,-.076
33,T33,T33,Nick Watney,80,-.076
34,35,35,Geoff Ogilvy,69,-.075
35,36,36,Jimmy Walker,79,-.074
36,37,37,Kris Blanks,92,-.073
37,38,38,Michael Putnam,67,-.072
38,39,39,Nick O'Hern,89,-.071
39,40,40,Marc Turnesa,54,-.069
40,41,41,Justin Rose,79,-.067
41,T42,T42,Charles Howell III,108,-.065
42,T42,T42,Brandt Jobe,100,-.065
43,T44,T44,Steve Marino,76,-.064
44,T44,T44,Heath Slocum,89,-.064
45,46,46,Matt McQuillan,59,-.063
46,47,47,Marc Leishman,87,-.061
47,48,48,William McGirt,103,-.060
48,49,49,Jim Furyk,87,-.059
49,T50,T50,Stewart Cink,72,-.058
50,T50,T50,D.A. Points,89,-.058
51,T52,T52,Scott Gutschewski,67,-.056
52,T52,T52,Charlie Wi,83,-.056
53,T54,T54,Rickie Fowler,84,-.054
54,T54,T54,Andres Gonzales,60,-.054
55,T56,T56,Alex Cejka,59,-.052
56,T56,T56,David Toms,78,-.052
57,58,58,Jim Renner,65,-.051
58,59,59,Bill Lunde,92,-.050
59,T60,T60,Chris DiMarco,93,-.049
60,T60,T60,Jason Dufner,78,-.049
61,T60,T60,Ryan Palmer,82,-.049
62,T60,T60,Scott Piercy,78,-.049
63,T64,T64,Stuart Appleby,65,-.048
64,T64,T64,John Merrick,71,-.048
65,T64,T64,Alexandre Rocha,65,-.048
66,67,67,Brian Davis,105,-.047
67,T68,T68,Joe Durant,71,-.046
68,T68,T68,David Mathis,83,-.046
69,T70,T70,Zach Johnson,79,-.045
70,T70,T70,Camilo Villegas,69,-.045
71,T72,T72,D.J. Brigman,67,-.042
72,T72,T72,D.J. Trahan,91,-.042
73,T74,T74,Tommy Gainey,104,-.040
74,T74,T74,Tim Petrovic,88,-.040
75,T74,T74,Chris Riley,76,-.040
76,T74,T74,Garrett Willis,71,-.040
77,78,78,Lee Janzen,62,-.039
78,T79,T79,Blake Adams,116,-.038
79,T79,T79,Richard Johnson,64,-.038
80,T79,T79,Bo Van Pelt,92,-.038
81,T82,T82,Paul Goydos,81,-.037
82,T82,T82,Aron Price,58,-.037
83,T82,T82,Paul Stankowski,78,-.037
84,T82,T82,Bubba Watson,85,-.037
85,T86,T86,Jonathan Byrd,83,-.036
86,T86,T86,Lucas Glover,74,-.036
87,T86,T86,Rory Sabbatini,85,-.036
88,T86,T86,Vijay Singh,79,-.036
89,T90,T90,Freddie Jacobson,92,-.034
90,T90,T90,Anthony Kim,72,-.034
91,T92,T92,Kevin Stadler,88,-.033
92,T92,T92,Gary Woodland,93,-.033
93,T94,T94,Woody Austin,59,-.030
94,T94,T94,J.J. Henry,96,-.030
95,T94,T94,J.B. Holmes,57,-.030
96,97,97,Ben Curtis,66,-.029
97,T98,T98,Tom Gillis,55,-.028
98,T98,T98,Ryan Moore,79,-.028
99,T98,T98,John Rollins,85,-.028
100,T101,T101,Tim Herron,85,-.027
101,T101,T101,Charl Schwartzel,58,-.027
102,T101,T101,Kyle Stanley,98,-.027
103,104,104,John Senden,94,-.026
104,T105,T105,Joe Ogilvie,75,-.025
105,T105,T105,Cameron Tringale,110,-.025
106,T105,T105,Boo Weekley,66,-.025
107,T108,T108,Cameron Beckman,71,-.023
108,T108,T108,Keegan Bradley,91,-.023
109,T108,T108,George McNeill,69,-.023
110,111,111,Vaughn Taylor,89,-.020
111,112,112,Michael Bradley,74,-.019
112,113,113,Billy Horschel,75,-.018
113,114,114,Scott Stallings,84,-.017
114,T115,T115,Chez Reavie,92,-.016
115,T115,T115,Brendan Steele,89,-.016
116,T115,T115,Y.E. Yang,63,-.016
117,T118,T118,Robert Karlsson,61,-.015
118,T118,T118,Kevin Streelman,90,-.015
119,T120,T120,Davis Love III,70,-.013
120,T120,T120,Martin Piller,63,-.013
121,122,122,Dean Wilson,62,-.012
122,123,123,Hunter Haas,96,-.011
123,T124,T124,Jason Bohn,74,-.010
124,T124,T124,Spencer Levin,113,-.010
125,T124,T124,Andres Romero,77,-.010
126,T127,T127,Pat Perez,76,-.009
127,T127,T127,Chris Stroud,88,-.009
128,T129,T129,Michael Connell,76,-.008
129,T129,T129,Sergio Garcia,61,-.008
130,T131,T131,Troy Merritt,63,-.006
131,T131,T131,Jhonattan Vegas,84,-.006
132,T133,T133,Stephen Ames,69,-.005
133,T133,T133,Tag Ridings,87,-.005
134,T133,T133,Mark Wilson,89,-.005
135,136,136,Justin Leonard,82,-.004
136,T137,T137,Matt Bettencourt,84,E
137,T137,T137,Ángel Cabrera,50,E
138,T137,T137,Sung Kang,63,E
139,T140,T140,Arjun Atwal,91,+.005
140,T140,T140,Ben Martin,74,+.005
141,142,142,Kevin Chappell,78,+.006
142,143,143,Phil Mickelson,79,+.007
143,T144,T144,Justin Hicks,60,+.008
144,T144,T144,Ryuji Imada,83,+.008
145,146,146,Jarrod Lyle,83,+.009
146,T147,T147,Joseph Bramlett,73,+.010
147,T147,T147,Trevor Immelman,84,+.010
148,149,149,Nathan Green,81,+.013
149,150,150,Dustin Johnson,72,+.017
150,151,151,Roland Thatcher,67,+.018
151,T152,T152,Shane Bertsch,62,+.019
