,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
105,106,106,Aron Price,58,+.023
106,107,107,Scott McCarron,65,+.024
107,108,108,Michael Thompson,79,+.025
108,T109,T109,Hunter Haas,96,+.029
109,T109,T109,Billy Mayfair,94,+.029
110,111,111,Justin Rose,79,+.031
111,T112,T112,Michael Bradley,74,+.032
112,T112,T112,Scott Piercy,78,+.032
113,T114,T114,Robert Allenby,84,+.033
114,T114,T114,Bryce Molder,82,+.033
115,116,116,Ben Martin,74,+.034
116,117,117,Brian Davis,105,+.035
117,118,118,Bill Lunde,92,+.036
118,T119,T119,Troy Matteson,91,+.038
119,T119,T119,Tim Petrovic,88,+.038
120,121,121,Keegan Bradley,91,+.041
121,T122,T122,Kris Blanks,92,+.043
122,T122,T122,Kyle Stanley,98,+.043
123,124,124,Ben Curtis,66,+.044
124,125,125,Kent Jones,76,+.050
125,T126,T126,Jim Renner,65,+.054
126,T126,T126,Paul Stankowski,78,+.054
127,128,128,Cameron Beckman,71,+.055
128,T129,T129,David Duval,67,+.057
129,T129,T129,David Hearn,88,+.057
130,T129,T129,David Mathis,83,+.057
131,132,132,Chris Riley,76,+.066
132,133,133,Alexandre Rocha,65,+.067
133,134,134,Nick O'Hern,89,+.068
134,135,135,Dean Wilson,62,+.070
135,136,136,George McNeill,69,+.073
136,T137,T137,Matt Jones,71,+.074
137,T137,T137,Geoff Ogilvy,69,+.074
138,T139,T139,Jarrod Lyle,83,+.076
139,T139,T139,Charlie Wi,83,+.076
140,141,141,Daniel Summerhays,75,+.078
141,142,142,Harrison Frazar,58,+.081
142,143,143,Kevin Chappell,78,+.082
143,144,144,Rocco Mediate,53,+.084
144,145,145,Retief Goosen,50,+.086
145,146,146,Jerry Kelly,85,+.087
146,T147,T147,D.J. Brigman,67,+.088
147,T147,T147,Tim Herron,85,+.088
148,149,149,Johnson Wagner,81,+.089
149,150,150,William McGirt,103,+.092
150,151,151,Paul Goydos,81,+.093
151,T152,T152,Woody Austin,59,+.098
152,T152,T152,Tom Gillis,55,+.098
153,T154,T154,Stuart Appleby,65,+.099
154,T154,T154,Martin Piller,63,+.099
155,156,156,Joseph Bramlett,73,+.101
156,T157,T157,Marc Turnesa,54,+.103
157,T157,T157,Garrett Willis,71,+.103
158,159,159,J.P. Hayes,56,+.104
159,160,160,Colt Knost,80,+.105
160,T161,T161,James Driscoll,71,+.106
161,T161,T161,Pat Perez,76,+.106
162,163,163,Jeff Overton,92,+.107
163,164,164,Ryuji Imada,83,+.110
164,165,165,Michael Connell,76,+.111
165,166,166,Brian Gay,90,+.114
166,T167,T167,Alex Prugh,82,+.117
167,T167,T167,Jhonattan Vegas,84,+.117
168,169,169,Bio Kim,71,+.119
169,170,170,Stephen Ames,69,+.129
170,171,171,Andres Gonzales,60,+.137
171,172,172,Sung Kang,63,+.138
172,173,173,Ricky Barnes,78,+.144
173,174,174,Fabián Gómez,84,+.154
174,175,175,Roland Thatcher,67,+.158
175,176,176,Justin Leonard,82,+.160
176,T177,T177,Alex Cejka,59,+.163
177,T177,T177,Joe Durant,71,+.163
178,179,179,Greg Chalmers,88,+.165
179,180,180,Ben Crane,76,+.184
180,T181,T181,Richard Johnson,64,+.196
181,T181,T181,Kevin Kisner,70,+.196
182,183,183,Rich Beem,53,+.197
183,184,184,Chris DiMarco,93,+.213
184,185,185,Chris Stroud,88,+.234
185,186,186,Justin Hicks,60,+.243
