,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Stewart Cink,72,-.152
1,2,2,Y.E. Yang,63,E
2,3,3,Sergio Garcia,61,+.053
3,4,4,Retief Goosen,50,+.065
4,5,5,Graeme McDowell,50,+.077
5,6,6,Jason Dufner,78,+.086
6,T7,T7,Spencer Levin,113,+.094
7,T7,T7,Kevin Streelman,90,+.094
8,9,9,J.P. Hayes,56,+.095
9,10,10,Keegan Bradley,91,+.097
10,T11,T11,Jim Herman,69,+.103
11,T11,T11,Scott Piercy,78,+.103
12,13,13,Aron Price,58,+.105
13,14,14,Gary Woodland,93,+.106
14,15,15,Dustin Johnson,72,+.111
15,16,16,Webb Simpson,98,+.114
16,T17,T17,J.B. Holmes,57,+.118
17,T17,T17,Ryan Palmer,82,+.118
18,19,19,Brian Davis,105,+.120
19,T20,T20,Chad Campbell,99,+.122
20,T20,T20,Steve Marino,76,+.122
21,T22,T22,Charles Howell III,108,+.125
22,T22,T22,Scott McCarron,65,+.125
23,24,24,John Merrick,71,+.129
24,25,25,Shane Bertsch,62,+.130
25,T26,T26,Geoff Ogilvy,69,+.135
26,T26,T26,Rory Sabbatini,85,+.135
27,28,28,Mark Wilson,89,+.136
28,29,29,Kevin Na,84,+.137
29,T30,T30,Steve Stricker,70,+.143
30,T30,T30,Cameron Tringale,110,+.143
31,32,32,Tim Herron,85,+.145
32,33,33,Brandt Snedeker,85,+.146
33,34,34,Woody Austin,59,+.148
34,35,35,Pat Perez,76,+.149
35,36,36,Ian Poulter,52,+.158
36,37,37,K.J. Choi,77,+.160
37,38,38,Phil Mickelson,79,+.161
38,39,39,Greg Chalmers,88,+.170
39,40,40,J.J. Henry,96,+.171
40,41,41,Jhonattan Vegas,84,+.175
41,T42,T42,Padraig Harrington,60,+.176
42,T42,T42,Davis Love III,70,+.176
43,T42,T42,John Senden,94,+.176
44,T45,T45,Bo Van Pelt,92,+.179
45,T45,T45,Boo Weekley,66,+.179
46,T47,T47,Ángel Cabrera,50,+.182
47,T47,T47,David Hearn,88,+.182
48,T49,T49,Lucas Glover,74,+.184
49,T49,T49,Matt Jones,71,+.184
50,T51,T51,Trevor Immelman,84,+.188
51,T51,T51,Matt McQuillan,59,+.188
52,53,53,Charl Schwartzel,58,+.190
53,54,54,Bill Lunde,92,+.194
54,T55,T55,James Driscoll,71,+.200
55,T55,T55,Harrison Frazar,58,+.200
56,T55,T55,Tommy Gainey,104,+.200
57,T55,T55,Brian Gay,90,+.200
58,T55,T55,Marc Leishman,87,+.200
59,T55,T55,David Mathis,83,+.200
60,61,61,Luke Donald,73,+.205
61,T62,T62,Ben Curtis,66,+.206
62,T62,T62,Robert Karlsson,61,+.206
63,64,64,Carl Pettersson,95,+.208
64,T65,T65,Michael Connell,76,+.212
65,T65,T65,Jerry Kelly,85,+.212
66,T67,T67,Jarrod Lyle,83,+.213
67,T67,T67,Dean Wilson,62,+.213
68,T69,T69,Tom Gillis,55,+.214
69,T69,T69,William McGirt,103,+.214
70,71,71,Chris Couch,73,+.217
71,T72,T72,Michael Bradley,74,+.219
72,T72,T72,Garrett Willis,71,+.219
73,74,74,Kevin Kisner,70,+.222
74,75,75,Hunter Haas,96,+.227
75,76,76,Aaron Baddeley,77,+.231
76,77,77,Heath Slocum,89,+.233
77,78,78,Ryuji Imada,83,+.234
78,T79,T79,Jonathan Byrd,83,+.239
79,T79,T79,Rickie Fowler,84,+.239
80,81,81,Stephen Ames,69,+.241
81,T82,T82,Chris Riley,76,+.243
82,T82,T82,Nick Watney,80,+.243
83,T84,T84,Brandt Jobe,100,+.244
84,T84,T84,D.A. Points,89,+.244
85,T86,T86,Robert Allenby,84,+.250
86,T86,T86,Robert Garrigus,83,+.250
87,T86,T86,Hunter Mahan,92,+.250
88,T86,T86,Josh Teater,104,+.250
89,T86,T86,D.J. Trahan,91,+.250
90,T86,T86,Jimmy Walker,79,+.250
91,92,92,Chez Reavie,92,+.255
92,T93,T93,Billy Mayfair,94,+.256
93,T93,T93,Sean O'Hair,71,+.256
94,95,95,Shaun Micheel,77,+.260
95,96,96,Bio Kim,71,+.261
96,T97,T97,Kevin Chappell,78,+.269
97,T97,T97,Ben Crane,76,+.269
98,T99,T99,Matt Bettencourt,84,+.275
99,T99,T99,Andres Romero,77,+.275
100,101,101,Justin Leonard,82,+.276
101,102,102,Ben Martin,74,+.281
102,103,103,Charlie Wi,83,+.283
103,T104,T104,Charley Hoffman,93,+.286
104,T104,T104,Tim Petrovic,88,+.286
105,T104,T104,Justin Rose,79,+.286
106,107,107,Martin Laird,77,+.292
107,T108,T108,Kris Blanks,92,+.293
