,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
35,T36,T36,Jeff Overton,92,"18' 1""",271.08299999999997,15,E
36,T36,T36,Rory Sabbatini,85,"18' 1""",217.417,12,+5
37,T38,T38,Sergio Garcia,61,"18' 4""",73.25,4,+1
38,T38,T38,Colt Knost,80,"18' 4""",109.75,6,-1
39,T38,T38,Camilo Villegas,69,"18' 4""",219.75,12,+3
40,41,41,Luke Donald,73,"18' 5""",147.167,8,-2
41,T42,T42,Charlie Wi,83,"18' 8""",205.583,11,+3
42,T42,T42,Mark Wilson,89,"18' 8""",336.667,18,+4
43,44,44,Alex Cejka,59,"18' 11""",132.667,7,E
44,45,45,Vaughn Taylor,89,"19' 1""",209.917,11,+7
45,46,46,Kris Blanks,92,"19' 2""",172.417,9,-1
46,47,47,Johnson Wagner,81,"19' 3""",115.417,6,+1
47,48,48,Charley Hoffman,93,"19' 5""",291.75,15,-3
48,49,49,Billy Mayfair,94,"19' 6""",331.5,17,-2
49,50,50,Graeme McDowell,50,"19' 9""",236.5,12,-2
50,51,51,Scott McCarron,65,"19' 11""",139.167,7,+4
51,52,52,William McGirt,103,"20' 0""",200.083,10,+3
52,53,53,Nate Smith,66,"20' 1""",120.333,6,+5
53,T54,T54,Stuart Appleby,65,"20' 2""",282.66700000000003,14,+3
54,T54,T54,Chris DiMarco,93,"20' 2""",463.917,23,+8
55,T54,T54,J.P. Hayes,56,"20' 2""",201.667,10,+1
56,T54,T54,Shaun Micheel,77,"20' 2""",302.66700000000003,15,+6
57,T58,T58,Cameron Beckman,71,"20' 3""",283.25,14,+6
58,T58,T58,Kevin Streelman,90,"20' 3""",222.333,11,+4
59,60,60,Steven Bowditch,86,"20' 4""",305.08299999999997,15,+2
60,61,61,K.J. Choi,77,"20' 6""",204.917,10,+5
61,62,62,Charles Howell III,108,"20' 7""",205.5,10,+7
62,63,63,Ben Crane,76,"20' 11""",104.583,5,-1
63,64,64,Joe Durant,71,"21' 0""",126.083,6,+1
64,T65,T65,Nathan Green,81,"21' 1""",316.33299999999997,15,+5
65,T65,T65,Scott Stallings,84,"21' 1""",274.0,13,-2
66,67,67,J.B. Holmes,57,"21' 2""",254.333,12,+1
67,68,68,Chris Stroud,88,"21' 5""",428.75,20,+3
68,69,69,Heath Slocum,89,"21' 6""",279.58299999999997,13,+8
69,T70,T70,Lucas Glover,74,"21' 7""",129.583,6,+1
70,T70,T70,Y.E. Yang,63,"21' 7""",108.083,5,+1
71,72,72,Jason Dufner,78,"21' 8""",86.75,4,E
72,73,73,Steve Flesch,88,"21' 10""",109.083,5,E
73,74,74,Chez Reavie,92,"21' 11""",131.333,6,+2
74,T75,T75,Marc Leishman,87,"22' 0""",484.333,22,+6
75,T75,T75,Adam Scott,60,"22' 0""",175.917,8,+1
76,T75,T75,David Toms,78,"22' 0""",110.167,5,E
77,T78,T78,Keegan Bradley,91,"22' 2""",288.16700000000003,13,+1
78,T78,T78,Bryce Molder,82,"22' 2""",155.083,7,+1
79,80,80,Spencer Levin,113,"22' 4""",245.5,11,+4
80,T81,T81,George McNeill,69,"22' 5""",157.083,7,-1
81,T81,T81,John Merrick,71,"22' 5""",134.25,6,+1
82,T83,T83,Jason Bohn,74,"22' 7""",90.333,4,+1
83,T83,T83,Ryan Palmer,82,"22' 7""",293.08299999999997,13,-3
84,T85,T85,Anthony Kim,72,"22' 11""",366.083,16,+3
85,T85,T85,Gary Woodland,93,"22' 11""",274.5,12,+3
86,87,87,Carl Pettersson,95,"23' 1""",322.58299999999997,14,+4
87,88,88,Alex Prugh,82,"23' 3""",418.083,18,+3
88,T89,T89,Brendon de Jonge,105,"23' 4""",349.667,15,+6
89,T89,T89,Rocco Mediate,53,"23' 4""",349.833,15,+5
90,91,91,Robert Karlsson,61,"23' 5""",234.417,10,E
91,92,92,Arjun Atwal,91,"23' 6""",375.75,16,+7
92,93,93,Bio Kim,71,"23' 8""",378.667,16,+5
93,94,94,Brian Gay,90,"23' 9""",95.0,4,E
94,T95,T95,Woody Austin,59,"23' 10""",142.917,6,+2
95,T95,T95,Greg Chalmers,88,"23' 10""",166.75,7,-1
96,T95,T95,Matt Kuchar,94,"23' 10""",238.583,10,+1
97,98,98,Bubba Watson,85,"23' 11""",238.833,10,+2
98,T99,T99,Stephen Ames,69,"24' 0""",287.66700000000003,12,+1
99,T99,T99,Joe Ogilvie,75,"24' 0""",359.917,15,+1
100,T101,T101,Trevor Immelman,84,"24' 5""",195.333,8,+3
101,T101,T101,D.J. Trahan,91,"24' 5""",391.0,16,+3
102,103,103,Daniel Summerhays,75,"24' 6""",245.333,10,+4
103,104,104,Scott Gutschewski,67,"24' 7""",270.25,11,+5
104,105,105,Davis Love III,70,"24' 8""",246.917,10,+1
105,106,106,Fabián Gómez,84,"24' 10""",347.333,14,+8
106,107,107,Kyle Stanley,98,"24' 11""",349.0,14,+2
107,108,108,Matt Jones,71,"25' 0""",224.833,9,+5
108,109,109,Roland Thatcher,67,"25' 1""",225.5,9,+5
109,110,110,J.J. Henry,96,"25' 3""",151.667,6,+2
110,T111,T111,Robert Allenby,84,"25' 5""",177.667,7,+3
111,T111,T111,Retief Goosen,50,"25' 5""",101.667,4,+3
112,T111,T111,Padraig Harrington,60,"25' 5""",228.917,9,+1
113,T111,T111,Kevin Na,84,"25' 5""",304.91700000000003,12,+3
114,T115,T115,Kevin Kisner,70,"25' 8""",282.25,11,+2
115,T115,T115,Vijay Singh,79,"25' 8""",230.917,9,-3
116,117,117,David Hearn,88,"25' 10""",206.5,8,+4
117,118,118,Nick O'Hern,89,"25' 11""",155.5,6,+3
118,119,119,D.J. Brigman,67,"26' 1""",260.75,10,+6
119,120,120,Aron Price,58,"26' 4""",131.5,5,-1
120,T121,T121,Martin Piller,63,"26' 5""",238.0,9,+3
121,T121,T121,Chris Riley,76,"26' 5""",290.58299999999997,11,+4
122,T123,T123,Jerry Kelly,85,"26' 6""",238.5,9,+5
123,T123,T123,Cameron Tringale,110,"26' 6""",450.833,17,+9
124,T123,T123,Nick Watney,80,"26' 6""",185.333,7,+2
125,T126,T126,James Driscoll,71,"26' 7""",292.83299999999997,11,+2
126,T126,T126,Ernie Els,71,"26' 7""",185.833,7,+1
127,128,128,Webb Simpson,98,"26' 8""",213.083,8,+1
128,129,129,Kevin Stadler,88,"26' 9""",400.667,15,+5
129,130,130,Jason Day,76,"26' 11""",457.0,17,+3
130,131,131,Jimmy Walker,79,"27' 1""",488.083,18,+6
131,132,132,David Duval,67,"27' 2""",570.8330000000001,21,+15
132,T133,T133,Michael Bradley,74,"27' 5""",411.083,15,+1
133,T133,T133,Derek Lamely,65,"27' 5""",329.0,12,+7
134,T133,T133,Bill Lunde,92,"27' 5""",383.5,14,+4
135,136,136,David Mathis,83,"27' 7""",275.5,10,+7
136,T137,T137,Chris Kirk,87,"27' 10""",333.833,12,-1
137,T137,T137,Steve Marino,76,"27' 10""",139.0,5,-1
138,T137,T137,Sean O'Hair,71,"27' 10""",194.667,7,+3
139,T140,T140,Ángel Cabrera,50,"27' 11""",223.417,8,+4
140,T140,T140,Tag Ridings,87,"27' 11""",447.083,16,+6
141,T142,T142,Jarrod Lyle,83,"28' 0""",391.75,14,+11
142,T142,T142,Andres Romero,77,"28' 0""",475.917,17,+11
143,T142,T142,Charl Schwartzel,58,"28' 0""",196.25,7,+3
144,145,145,Andres Gonzales,60,"28' 1""",252.667,9,+6
145,T146,T146,Steve Elkington,50,"28' 10""",144.167,5,+4
146,T146,T146,John Rollins,85,"28' 10""",432.75,15,+1
147,148,148,John Senden,94,"29' 5""",264.66700000000003,9,+5
148,T149,T149,Tim Herron,85,"29' 7""",266.0,9,+3
149,T149,T149,Jim Renner,65,"29' 7""",355.0,12,+6
150,T151,T151,Rickie Fowler,84,"29' 10""",149.167,5,+1
151,T151,T151,Hunter Mahan,92,"29' 10""",208.667,7,+4
152,153,153,Lee Janzen,62,"30' 1""",271.0,9,+7
153,T154,T154,Justin Hicks,60,"30' 9""",215.333,7,+4
154,T154,T154,Troy Matteson,91,"30' 9""",399.417,13,+6
155,156,156,Matt Bettencourt,84,"30' 10""",307.91700000000003,10,+2
156,157,157,Brandt Jobe,100,"31' 2""",467.0,15,+3
157,158,158,Bill Haas,93,"31' 11""",479.167,15,+2
158,159,159,Brendan Steele,89,"32' 0""",287.66700000000003,9,+1
159,T160,T160,Ryuji Imada,83,"32' 2""",514.9169999999999,16,+6
160,T160,T160,Matt McQuillan,59,"32' 2""",128.667,4,+3
161,162,162,Ian Poulter,52,"32' 5""",129.583,4,E
162,163,163,Jim Furyk,87,"32' 7""",292.91700000000003,9,+3
163,164,164,Ryan Moore,79,"32' 8""",261.58299999999997,8,+2
164,165,165,Jhonattan Vegas,84,"33' 5""",500.917,15,+7
165,T166,T166,Robert Garrigus,83,"33' 6""",435.583,13,+3
166,T166,T166,Pat Perez,76,"33' 6""",234.417,7,E
167,168,168,Scott Piercy,78,"33' 7""",302.08299999999997,9,+3
168,169,169,Joseph Bramlett,73,"34' 9""",208.667,6,+5
169,170,170,Jonathan Byrd,83,"35' 9""",500.917,14,+5
170,171,171,Kent Jones,76,"36' 1""",397.083,11,E
171,172,172,Troy Merritt,63,"36' 3""",435.417,12,+9
172,173,173,Paul Stankowski,78,"36' 10""",626.1669999999999,17,+2
173,174,174,Will Strickler,51,"37' 1""",333.833,9,+10
174,175,175,Kevin Chappell,78,"37' 8""",376.75,10,+8
175,176,176,Michael Thompson,79,"38' 4""",229.917,6,+1
176,177,177,Briny Baird,60,"38' 5""",192.25,5,+3
177,178,178,Geoff Ogilvy,69,"39' 7""",316.41700000000003,8,+3
178,179,179,Dean Wilson,62,"39' 9""",238.583,6,+4
179,180,180,Bo Van Pelt,92,"40' 0""",439.583,11,+4
180,181,181,Garrett Willis,71,"40' 5""",566.3330000000001,14,+7
181,182,182,Ben Martin,74,"40' 8""",406.833,10,+7
182,183,183,Zack Miller,86,"41' 3""",578.0,14,+6
183,184,184,Michael Putnam,67,"42' 5""",339.583,8,+5
184,185,185,Tommy Gainey,104,"42' 8""",639.9169999999999,15,+8
185,186,186,Jim Herman,69,"45' 3""",452.25,10,+4
