,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
116,117,117,Kevin Na,84,69.49,123,177,-0.2
117,118,118,Josh Teater,104,69.46,207,298,-0.19
118,119,119,Scott Gutschewski,67,69.44,125,180,-0.17
119,120,120,Troy Matteson,91,69.32,174,251,-0.18
120,121,121,Billy Mayfair,94,69.29,176,254,-0.18
121,122,122,Jim Herman,69,69.19,128,185,-0.13
122,123,123,Lee Janzen,62,69.09,114,165,-0.29
123,T124,T124,Steve Elkington,50,69.06,96,139,-0.2
124,T124,T124,Tim Petrovic,88,69.06,154,223,-0.21
125,126,126,Cameron Beckman,71,68.97,140,203,-0.24
126,127,127,Marc Leishman,87,68.94,162,235,-0.17
127,128,128,Rich Beem,53,68.87,104,151,-0.14
128,129,129,Brian Gay,90,68.84,137,199,-0.31
129,130,130,Alex Prugh,82,68.66,149,217,-0.22
130,T131,T131,David Duval,67,68.54,122,178,-0.23
131,T131,T131,Matt Jones,71,68.54,122,178,-0.14
132,133,133,Paul Stankowski,78,68.45,141,206,-0.24
133,134,134,Marc Turnesa,54,68.38,93,136,-0.11
134,135,135,Colt Knost,80,68.35,149,218,-0.18
135,136,136,Freddie Jacobson,92,68.18,150,220,-0.28
136,137,137,Kevin Chappell,78,67.89,129,190,-0.25
137,138,138,Harrison Frazar,58,67.81,99,146,-0.22
138,139,139,Steve Marino,76,67.78,122,180,-0.22
139,140,140,Pat Perez,76,67.58,148,219,-0.18
140,141,141,Justin Hicks,60,67.57,100,148,-0.11
141,142,142,Keegan Bradley,91,67.54,181,268,-0.2
142,143,143,D.A. Points,89,67.53,156,231,-0.2
143,144,144,Aron Price,58,67.48,110,163,-0.3
144,145,145,Nick Watney,80,67.4,122,181,-0.31
145,146,146,Garrett Willis,71,67.36,130,193,-0.27
146,147,147,Graeme McDowell,50,67.35,66,98,-0.14
147,148,148,K.J. Choi,77,67.3,107,159,-0.21
148,149,149,Bo Van Pelt,92,67.11,151,225,-0.2
149,150,150,Kevin Kisner,70,66.83,135,202,-0.21
150,151,151,Steven Bowditch,86,66.67,164,246,-0.22
151,152,152,Chris Couch,73,66.52,149,224,-0.28
152,153,153,Robert Karlsson,61,66.43,95,143,-0.26
153,154,154,Martin Laird,77,66.19,139,210,-0.24
154,155,155,Michael Thompson,79,66.09,152,230,-0.26
155,156,156,Jarrod Lyle,83,65.97,126,191,-0.15
156,157,157,Tag Ridings,87,65.92,147,223,-0.18
157,158,158,Derek Lamely,65,65.91,116,176,-0.22
158,159,159,Jimmy Walker,79,65.88,139,211,-0.21
159,160,160,Ben Martin,74,65.7,136,207,-0.21
160,161,161,Ángel Cabrera,50,65.66,65,99,-0.23
161,162,162,Alex Cejka,59,65.6,82,125,-0.22
162,163,163,Joe Ogilvie,75,65.57,139,212,-0.25
163,164,164,Ben Curtis,66,65.54,116,177,-0.24
164,165,165,Robert Garrigus,83,65.5,150,229,-0.17
165,166,166,J.B. Holmes,57,65.41,87,133,-0.21
166,167,167,Daniel Summerhays,75,65.19,118,181,-0.18
167,168,168,Ryan Palmer,82,65.14,114,175,-0.19
168,169,169,Joseph Bramlett,73,65.09,138,212,-0.24
169,170,170,Nate Smith,66,64.94,100,154,-0.26
170,171,171,Jeff Overton,92,64.79,138,213,-0.25
171,172,172,Zack Miller,86,64.73,145,224,-0.13
172,173,173,Steve Flesch,88,64.47,147,228,-0.25
173,174,174,Will Strickler,51,64.43,96,149,-0.2
174,175,175,Matt McQuillan,59,64.29,90,140,-0.26
175,176,176,Andres Romero,77,64.25,133,207,-0.23
176,177,177,Zach Johnson,79,63.92,101,158,-0.33
177,178,178,Geoff Ogilvy,69,63.52,101,159,-0.22
178,179,179,Roland Thatcher,67,63.5,127,200,-0.22
179,180,180,Jason Day,76,62.96,119,189,-0.24
180,181,181,Martin Piller,63,61.68,103,167,-0.11
181,182,182,Brandt Snedeker,85,61.65,127,206,-0.28
182,183,183,Stuart Appleby,65,61.64,98,159,-0.15
183,184,184,Charley Hoffman,93,61.3,141,230,-0.15
184,185,185,Scott McCarron,65,60.77,110,181,-0.19
185,186,186,Bio Kim,71,60.48,101,167,-0.17
