,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,1,1,Phil Mickelson,79,"41' 7""",707.0,17,-2
1,2,2,Ben Curtis,66,"44' 2""",706.3330000000001,16,+3
2,3,3,Will Strickler,51,"44' 5""",399.667,9,E
3,4,4,Brandt Snedeker,85,"47' 8""",906.0830000000001,19,+2
4,5,5,Rickie Fowler,84,"47' 10""",765.25,16,-4
5,6,6,Ricky Barnes,78,"48' 3""",820.75,17,E
6,7,7,Graeme McDowell,50,"48' 9""",194.917,4,+1
7,8,8,Boo Weekley,66,"49' 1""",539.9169999999999,11,+1
8,9,9,Scott Stallings,84,"49' 7""",893.0830000000001,18,+1
9,10,10,Kyle Stanley,98,"50' 0""",999.6669999999999,20,-3
10,11,11,Nick Watney,80,"50' 1""",800.8330000000001,16,+6
11,12,12,Geoff Ogilvy,69,"50' 9""",913.5,18,+1
12,13,13,Pat Perez,76,"51' 8""",568.3330000000001,11,+1
13,14,14,Chris Kirk,87,"51' 11""",934.1669999999999,18,+6
14,T15,T15,Carl Pettersson,95,"52' 5""",1205.333,23,+2
15,T15,T15,Webb Simpson,98,"52' 5""",1048.0,20,+1
16,17,17,Michael Connell,76,"52' 7""",998.6669999999999,19,+6
17,18,18,Andres Romero,77,"52' 9""",844.0,16,+2
18,19,19,Aron Price,58,"53' 3""",639.4169999999999,12,+6
19,20,20,Scott Piercy,78,"54' 4""",1359.0,25,+7
20,21,21,Bryce Molder,82,"54' 5""",1034.083,19,+6
21,T22,T22,David Duval,67,"54' 10""",821.9169999999999,15,+1
22,T22,T22,Robert Garrigus,83,"54' 10""",1041.667,19,-6
23,T22,T22,George McNeill,69,"54' 10""",1205.75,22,+4
