,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Brian Gay,90,-.146
1,2,2,Luke Donald,73,-.136
2,3,3,Robert Karlsson,61,-.116
3,4,4,Kris Blanks,92,-.109
4,T5,T5,Ben Crane,76,-.103
5,T5,T5,Graeme McDowell,50,-.103
6,7,7,David Toms,78,-.100
7,8,8,Martin Laird,77,-.088
8,9,9,Bryce Molder,82,-.081
9,10,10,Ricky Barnes,78,-.067
10,11,11,Brendon de Jonge,105,-.066
11,12,12,Steve Stricker,70,-.063
12,13,13,Carl Pettersson,95,-.058
13,14,14,George McNeill,69,-.055
14,15,15,Greg Chalmers,88,-.052
15,16,16,Matt McQuillan,59,-.040
16,17,17,Matt Kuchar,94,-.033
17,T18,T18,Bill Haas,93,-.029
18,T18,T18,J.B. Holmes,57,-.029
19,T20,T20,Sergio Garcia,61,-.026
20,T20,T20,Justin Rose,79,-.026
21,T22,T22,Freddie Jacobson,92,-.020
22,T22,T22,Kent Jones,76,-.020
23,24,24,Michael Bradley,74,-.014
24,T25,T25,Rich Beem,53,E
25,T25,T25,Shane Bertsch,62,E
26,T25,T25,Jason Dufner,78,E
27,T25,T25,Retief Goosen,50,E
28,T25,T25,Bio Kim,71,E
29,T25,T25,Kevin Kisner,70,E
30,T25,T25,Spencer Levin,113,E
31,T25,T25,Davis Love III,70,E
32,T25,T25,Johnson Wagner,81,E
33,T25,T25,Bubba Watson,85,E
34,35,35,Kyle Stanley,98,+.014
35,T36,T36,Ángel Cabrera,50,+.021
36,T36,T36,Stewart Cink,72,+.021
37,T36,T36,Rickie Fowler,84,+.021
38,39,39,Scott Stallings,84,+.023
39,40,40,Andres Gonzales,60,+.026
40,41,41,Pat Perez,76,+.028
41,42,42,Vijay Singh,79,+.029
42,43,43,Colt Knost,80,+.047
43,44,44,Chris Couch,73,+.048
44,T45,T45,Jim Herman,69,+.051
45,T45,T45,Jeff Overton,92,+.051
46,47,47,John Rollins,85,+.053
47,48,48,Harrison Frazar,58,+.055
48,T49,T49,Matt Bettencourt,84,+.056
49,T49,T49,Hunter Haas,96,+.056
50,T49,T49,Marc Turnesa,54,+.056
51,T52,T52,Billy Mayfair,94,+.057
52,T52,T52,Ryan Moore,79,+.057
53,54,54,Nick Watney,80,+.058
54,55,55,Robert Garrigus,83,+.059
55,T56,T56,Blake Adams,116,+.060
56,T56,T56,Aaron Baddeley,77,+.060
57,58,58,Aron Price,58,+.065
58,59,59,Nick O'Hern,89,+.070
59,60,60,William McGirt,103,+.073
60,T61,T61,Ben Curtis,66,+.077
61,T61,T61,James Driscoll,71,+.077
62,T61,T61,Scott Piercy,78,+.077
63,64,64,Charlie Wi,83,+.078
64,65,65,Phil Mickelson,79,+.080
65,66,66,Paul Goydos,81,+.082
66,67,67,Trevor Immelman,84,+.083
67,68,68,Steve Marino,76,+.085
68,69,69,Charley Hoffman,93,+.086
69,T70,T70,David Mathis,83,+.087
70,T70,T70,Boo Weekley,66,+.087
71,T72,T72,Sean O'Hair,71,+.091
72,T72,T72,Rory Sabbatini,85,+.091
73,74,74,Chris Kirk,87,+.092
74,75,75,Gary Woodland,93,+.093
75,76,76,Zach Johnson,79,+.094
76,T77,T77,Steve Flesch,88,+.095
77,T77,T77,D.J. Trahan,91,+.095
78,79,79,Webb Simpson,98,+.097
79,T80,T80,Bill Lunde,92,+.103
80,T80,T80,Adam Scott,60,+.103
81,82,82,Joe Durant,71,+.105
82,83,83,Jason Day,76,+.108
83,T84,T84,Lucas Glover,74,+.111
84,T84,T84,Ian Poulter,52,+.111
85,T84,T84,Jimmy Walker,79,+.111
86,T87,T87,Brandt Jobe,100,+.113
87,T87,T87,Mark Wilson,89,+.113
88,89,89,Padraig Harrington,60,+.114
89,90,90,D.J. Brigman,67,+.119
90,91,91,Tim Herron,85,+.121
91,T92,T92,Jim Furyk,87,+.128
92,T92,T92,Rod Pampling,72,+.128
93,94,94,Ryan Palmer,82,+.129
94,T95,T95,Hunter Mahan,92,+.130
95,T95,T95,Brandt Snedeker,85,+.130
96,97,97,Tag Ridings,87,+.132
97,98,98,Marc Leishman,87,+.133
98,T99,T99,Tom Gillis,55,+.135
99,T99,T99,Geoff Ogilvy,69,+.135
100,101,101,Dustin Johnson,72,+.138
101,102,102,Brian Davis,105,+.140
102,T103,T103,Steven Bowditch,86,+.145
103,T103,T103,Anthony Kim,72,+.145
104,T105,T105,Stephen Ames,69,+.147
105,T105,T105,Josh Teater,104,+.147
106,107,107,Charles Howell III,108,+.149
107,108,108,Jhonattan Vegas,84,+.151
108,109,109,Jonathan Byrd,83,+.154
109,T110,T110,Ryuji Imada,83,+.155
110,T110,T110,Matt Jones,71,+.155
111,112,112,John Merrick,71,+.156
112,113,113,Tommy Gainey,104,+.157
113,114,114,Stuart Appleby,65,+.158
114,115,115,Joe Ogilvie,75,+.160
115,116,116,D.A. Points,89,+.161
116,117,117,Richard Johnson,64,+.162
117,118,118,Keegan Bradley,91,+.164
118,119,119,Chris Stroud,88,+.165
119,T120,T120,Chad Campbell,99,+.167
120,T120,T120,Rocco Mediate,53,+.167
121,T120,T120,Kevin Stadler,88,+.167
122,T120,T120,Dean Wilson,62,+.167
123,T124,T124,Tim Petrovic,88,+.172
124,T124,T124,Vaughn Taylor,89,+.172
125,126,126,Zack Miller,86,+.173
126,127,127,Camilo Villegas,69,+.176
127,T128,T128,Bobby Gates,82,+.178
128,T128,T128,Kevin Streelman,90,+.178
129,T128,T128,Michael Thompson,79,+.178
130,T131,T131,Jason Bohn,74,+.182
131,T131,T131,K.J. Choi,77,+.182
132,T131,T131,Y.E. Yang,63,+.182
133,134,134,Justin Leonard,82,+.184
134,135,135,Robert Allenby,84,+.186
135,136,136,Billy Horschel,75,+.191
136,137,137,David Hearn,88,+.193
137,138,138,Cameron Beckman,71,+.197
138,T139,T139,Jarrod Lyle,83,+.200
139,T139,T139,Shaun Micheel,77,+.200
140,T139,T139,Chez Reavie,92,+.200
141,T139,T139,Alexandre Rocha,65,+.200
142,143,143,Ernie Els,71,+.206
143,144,144,Alex Cejka,59,+.207
144,145,145,Troy Matteson,91,+.210
145,T146,T146,Nathan Green,81,+.211
146,T146,T146,Jerry Kelly,85,+.211
147,T146,T146,Bo Van Pelt,92,+.211
148,149,149,Sung Kang,63,+.214
149,150,150,Alex Prugh,82,+.218
150,151,151,Cameron Tringale,110,+.222
151,152,152,Scott McCarron,65,+.226
152,153,153,Paul Stankowski,78,+.231
153,154,154,Woody Austin,59,+.233
154,155,155,Ben Martin,74,+.235
155,156,156,Michael Connell,76,+.237
156,T157,T157,Arjun Atwal,91,+.238
157,T157,T157,Nate Smith,66,+.238
158,159,159,Kevin Na,84,+.241
159,160,160,Fabián Gómez,84,+.246
160,T161,T161,John Senden,94,+.250
161,T161,T161,Brendan Steele,89,+.250
162,T163,T163,J.P. Hayes,56,+.256
163,T163,T163,Michael Putnam,67,+.256
164,165,165,Heath Slocum,89,+.260
165,166,166,Chris Riley,76,+.263
166,167,167,J.J. Henry,96,+.265
167,168,168,Justin Hicks,60,+.267
168,169,169,David Duval,67,+.271
169,170,170,Charl Schwartzel,58,+.273
170,171,171,Kevin Chappell,78,+.275
171,172,172,Steve Elkington,50,+.276
172,173,173,Scott Gutschewski,67,+.277
173,174,174,Jim Renner,65,+.283
174,175,175,Roland Thatcher,67,+.288
175,176,176,Derek Lamely,65,+.292
