,Approaches_from_inside_100_yards_RANK THIS WEEK,Approaches_from_inside_100_yards_RANK LAST WEEK,Approaches_from_inside_100_yards_PLAYER NAME,Approaches_from_inside_100_yards_ROUNDS,Approaches_from_inside_100_yards_AVG,Approaches_from_inside_100_yards_TOTAL DISTANCE (FEET),Approaches_from_inside_100_yards_# OF ATTEMPTS,Approaches_from_inside_100_yards_RELATIVE TO PAR
40,T40,T40,Matt Kuchar,94,"15' 7""",1664.0829999999999,107,-0.22
41,T40,T40,Ryan Moore,79,"15' 7""",858.4169999999999,55,-0.07
42,T40,T40,Aron Price,58,"15' 7""",872.25,56,-0.14
43,44,44,Arjun Atwal,91,"15' 8""",1375.1670000000001,88,-0.18
44,T45,T45,Aaron Baddeley,77,"15' 9""",946.3330000000001,60,-0.23
45,T45,T45,Chris DiMarco,93,"15' 9""",1824.4170000000001,116,-0.09
46,47,47,Ryuji Imada,83,"15' 10""",1438.6670000000001,91,-0.14
47,48,48,Stuart Appleby,65,"15' 11""",1336.4170000000001,84,+0.11
48,T49,T49,Michael Bradley,74,"16' 0""",1105.5,69,-0.01
49,T49,T49,Keegan Bradley,91,"16' 0""",1408.4170000000001,88,-0.06
50,T49,T49,Davis Love III,70,"16' 0""",721.3330000000001,45,-0.29
51,T49,T49,Bryce Molder,82,"16' 0""",1646.8329999999999,103,-0.15
52,T53,T53,Dustin Johnson,72,"16' 1""",1011.0830000000001,63,-0.17
53,T53,T53,Phil Mickelson,79,"16' 1""",1272.167,79,-0.22
54,T53,T53,Joe Ogilvie,75,"16' 1""",1204.5,75,-0.08
55,T53,T53,Heath Slocum,89,"16' 1""",1769.1670000000001,110,-0.20
56,T53,T53,Vaughn Taylor,89,"16' 1""",1850.8329999999999,115,-0.08
57,T58,T58,Jason Bohn,74,"16' 2""",1732.0,107,-0.15
58,T58,T58,Harrison Frazar,58,"16' 2""",838.9169999999999,52,+0.02
59,T58,T58,Jarrod Lyle,83,"16' 2""",1387.5,86,-0.06
60,T58,T58,Kyle Stanley,98,"16' 2""",1293.5,80,-0.14
61,T62,T62,Jason Day,76,"16' 3""",972.9169999999999,60,-0.23
62,T62,T62,Scott Gutschewski,67,"16' 3""",927.75,57,+0.04
63,T62,T62,Jim Herman,69,"16' 3""",1026.167,63,-0.16
64,T62,T62,Y.E. Yang,63,"16' 3""",648.8330000000001,40,+0.08
65,T66,T66,Lucas Glover,74,"16' 4""",718.3330000000001,44,-0.02
66,T66,T66,Justin Leonard,82,"16' 4""",1857.3329999999999,114,+0.02
67,T66,T66,Dean Wilson,62,"16' 4""",1045.167,64,-0.22
68,T69,T69,Ben Curtis,66,"16' 5""",1279.333,78,-0.12
69,T69,T69,J.P. Hayes,56,"16' 5""",853.75,52,-0.25
70,T69,T69,Spencer Levin,113,"16' 5""",1868.6670000000001,114,-0.17
71,T69,T69,Chris Stroud,88,"16' 5""",1525.0829999999999,93,-0.09
72,T69,T69,Garrett Willis,71,"16' 5""",950.3330000000001,58,-0.02
73,T74,T74,Robert Karlsson,61,"16' 6""",659.5,40,+0.10
74,T74,T74,Hunter Mahan,92,"16' 6""",1482.75,90,-0.21
75,T74,T74,Ryan Palmer,82,"16' 6""",1022.0830000000001,62,+0.03
76,T77,T77,Kris Blanks,92,"16' 7""",1557.1670000000001,94,-0.10
77,T77,T77,Marc Leishman,87,"16' 7""",1143.583,69,-0.01
78,T77,T77,Zack Miller,86,"16' 7""",1477.6670000000001,89,+0.16
79,T77,T77,Sean O'Hair,71,"16' 7""",1195.917,72,+0.07
80,T77,T77,Nick O'Hern,89,"16' 7""",2092.667,126,-0.10
81,T77,T77,Kevin Stadler,88,"16' 7""",1228.083,74,E
82,T83,T83,Joe Durant,71,"16' 8""",1465.75,88,-0.07
83,T83,T83,David Toms,78,"16' 8""",1466.75,88,-0.20
84,T85,T85,Rich Beem,53,"16' 10""",1060.833,63,-0.10
85,T85,T85,Matt Bettencourt,84,"16' 10""",1531.75,91,+0.02
86,T85,T85,Justin Hicks,60,"16' 10""",1042.167,62,-0.08
87,T85,T85,Brandt Jobe,100,"16' 10""",1617.1670000000001,96,-0.04
88,T85,T85,Tim Petrovic,88,"16' 10""",1617.5829999999999,96,-0.08
89,T85,T85,Kevin Streelman,90,"16' 10""",1548.0,92,-0.20
90,T91,T91,Bill Haas,93,"16' 11""",1334.1670000000001,79,-0.08
91,T91,T91,Richard Johnson,64,"16' 11""",1065.333,63,-0.05
92,T93,T93,Scott Stallings,84,"17' 1""",1674.8329999999999,98,-0.16
93,T93,T93,Marc Turnesa,54,"17' 1""",767.5,45,-0.11
94,T93,T93,Boo Weekley,66,"17' 1""",990.1669999999999,58,-0.05
95,T96,T96,Ben Crane,76,"17' 2""",1323.75,77,-0.16
96,T96,T96,Tim Herron,85,"17' 2""",1669.0829999999999,97,-0.08
97,T96,T96,Alex Prugh,82,"17' 2""",1993.4170000000001,116,-0.08
98,T96,T96,Gary Woodland,93,"17' 2""",1032.0,60,-0.18
99,T100,T100,Jason Dufner,78,"17' 3""",1276.75,74,-0.03
100,T100,T100,Robert Garrigus,83,"17' 3""",1137.167,66,-0.12
101,T100,T100,Freddie Jacobson,92,"17' 3""",1497.25,87,E
102,T100,T100,Bio Kim,71,"17' 3""",1243.667,72,E
103,T100,T100,Michael Putnam,67,"17' 3""",845.6669999999999,49,-0.10
104,T100,T100,Vijay Singh,79,"17' 3""",1411.3329999999999,82,-0.07
105,T100,T100,Roland Thatcher,67,"17' 3""",1187.833,69,-0.10
106,T107,T107,Hunter Haas,96,"17' 4""",1488.25,86,-0.21
107,T107,T107,Cameron Tringale,110,"17' 4""",1735.6670000000001,100,+0.03
108,109,109,Zach Johnson,79,"17' 5""",1587.75,91,-0.12
109,110,110,Charley Hoffman,93,"17' 6""",1700.4170000000001,97,-0.31
110,T111,T111,Joseph Bramlett,73,"17' 7""",1039.333,59,-0.17
111,T111,T111,Jhonattan Vegas,84,"17' 7""",1266.917,72,-0.08
112,113,113,Troy Matteson,91,"17' 8""",1676.25,95,-0.19
113,T114,T114,Steve Flesch,88,"17' 9""",1706.0,96,-0.06
114,T114,T114,Jim Furyk,87,"17' 9""",1632.0,92,-0.05
115,T114,T114,J.J. Henry,96,"17' 9""",1439.5,81,+0.09
116,T114,T114,Kent Jones,76,"17' 9""",1347.4170000000001,76,-0.08
117,T114,T114,Paul Stankowski,78,"17' 9""",1062.583,60,-0.15
118,T119,T119,Alex Cejka,59,"17' 10""",1122.333,63,-0.03
119,T119,T119,Michael Connell,76,"17' 10""",1554.3329999999999,87,-0.05
120,T119,T119,Brendon de Jonge,105,"17' 10""",1766.1670000000001,99,-0.09
121,122,122,Blake Adams,116,"17' 11""",2257.083,126,-0.12
122,T123,T123,Cameron Beckman,71,"18' 0""",1545.8329999999999,86,-0.05
123,T123,T123,Jeff Overton,92,"18' 0""",1533.1670000000001,85,E
124,T123,T123,D.J. Trahan,91,"18' 0""",1730.75,96,-0.06
125,T123,T123,Charlie Wi,83,"18' 0""",1708.3329999999999,95,-0.07
126,T127,T127,Briny Baird,60,"18' 1""",1192.667,66,-0.17
127,T127,T127,George McNeill,69,"18' 1""",923.8330000000001,51,+0.02
128,T129,T129,Kevin Chappell,78,"18' 2""",1343.0829999999999,74,+0.03
129,T129,T129,James Driscoll,71,"18' 2""",1087.667,60,-0.13
130,T129,T129,Ian Poulter,52,"18' 2""",889.0,49,-0.14
131,T129,T129,John Senden,94,"18' 2""",1289.583,71,-0.08
132,T129,T129,Nate Smith,66,"18' 2""",1201.583,66,-0.06
133,T129,T129,Johnson Wagner,81,"18' 2""",1291.833,71,-0.07
134,T135,T135,John Merrick,71,"18' 3""",1184.917,65,-0.22
135,T135,T135,Chris Riley,76,"18' 3""",1931.25,106,-0.05
136,T135,T135,Mark Wilson,89,"18' 3""",1477.5829999999999,81,-0.23
137,T138,T138,Kevin Kisner,70,"18' 4""",918.1669999999999,50,+0.08
138,T138,T138,Andres Romero,77,"18' 4""",1373.8329999999999,75,-0.16
139,T138,T138,Josh Teater,104,"18' 4""",2213.5,121,-0.02
140,141,141,D.A. Points,89,"18' 5""",1254.25,68,+0.06
141,142,142,Trevor Immelman,84,"18' 6""",1867.9170000000001,101,+0.03
142,T143,T143,Billy Horschel,75,"18' 7""",1452.5,78,-0.01
143,T143,T143,Matt Jones,71,"18' 7""",1375.4170000000001,74,-0.05
144,T143,T143,Ben Martin,74,"18' 7""",1149.667,62,-0.16
145,T143,T143,Geoff Ogilvy,69,"18' 7""",1225.75,66,+0.05
146,147,147,Alexandre Rocha,65,"18' 9""",1087.667,58,-0.09
147,T148,T148,Matt McQuillan,59,"18' 10""",1184.583,63,+0.02
148,T148,T148,Rod Pampling,72,"18' 10""",904.5830000000001,48,-0.08
149,T148,T148,Daniel Summerhays,75,"18' 10""",1372.75,73,+0.07
150,T151,T151,Robert Allenby,84,"18' 11""",1324.5829999999999,70,-0.03
151,T151,T151,Ricky Barnes,78,"18' 11""",1364.9170000000001,72,+0.07
152,T151,T151,D.J. Brigman,67,"18' 11""",720.0830000000001,38,-0.08
153,T151,T151,Fabián Gómez,84,"18' 11""",1437.5,76,-0.13
154,T151,T151,David Hearn,88,"18' 11""",1738.1670000000001,92,-0.04
155,T156,T156,Sung Kang,63,"19' 0""",1196.0,63,-0.11
156,T156,T156,Tag Ridings,87,"19' 0""",1502.8329999999999,79,+0.01
157,158,158,Bobby Gates,82,"19' 1""",1089.083,57,-0.04
158,T159,T159,Sergio Garcia,61,"19' 2""",672.1669999999999,35,+0.14
159,T159,T159,Nathan Green,81,"19' 2""",1073.583,56,-0.07
160,T159,T159,Steve Marino,76,"19' 2""",1533.6670000000001,80,-0.10
161,T159,T159,William McGirt,103,"19' 2""",1974.0,103,-0.07
162,T159,T159,Rocco Mediate,53,"19' 2""",1322.75,69,-0.10
163,T159,T159,Pat Perez,76,"19' 2""",2285.583,119,-0.11
164,165,165,Derek Lamely,65,"19' 5""",1574.5829999999999,81,+0.20
165,T166,T166,Carl Pettersson,95,"19' 6""",2166.667,111,-0.11
166,T166,T166,Bubba Watson,85,"19' 6""",1659.75,85,-0.06
167,T168,T168,Tom Gillis,55,"19' 7""",1176.667,60,+0.10
168,T168,T168,Michael Thompson,79,"19' 7""",1627.4170000000001,83,-0.07
169,T170,T170,Troy Merritt,63,"19' 9""",1204.833,61,E
170,T170,T170,Charl Schwartzel,58,"19' 9""",711.1669999999999,36,-0.03
171,172,172,Bill Lunde,92,"19' 11""",1910.0,96,+0.01
172,173,173,Colt Knost,80,"20' 3""",1254.917,62,+0.10
173,174,174,Tommy Gainey,104,"20' 4""",1851.3329999999999,91,+0.05
174,175,175,Steven Bowditch,86,"20' 9""",1848.75,89,-0.10
175,T176,T176,Retief Goosen,50,"20' 10""",937.3330000000001,45,+0.16
176,T176,T176,David Mathis,83,"20' 10""",1769.0,85,+0.11
177,T176,T176,Chez Reavie,92,"20' 10""",1813.0,87,-0.01
178,T176,T176,Jim Renner,65,"20' 10""",1439.8329999999999,69,-0.01
179,180,180,Steve Elkington,50,"21' 1""",1138.0,54,-0.04
180,181,181,Martin Piller,63,"21' 5""",1306.75,61,-0.08
181,T182,T182,Scott McCarron,65,"21' 11""",919.5830000000001,42,+0.05
182,T182,T182,Shaun Micheel,77,"21' 11""",1313.0829999999999,60,-0.03
183,184,184,Chris Couch,73,"22' 0""",1515.4170000000001,69,-0.04
184,185,185,Ángel Cabrera,50,"22' 3""",712.8330000000001,32,+0.06
185,186,186,Will Strickler,51,"22' 7""",1082.417,48,+0.02
