,GIR_Percentage_-__100_yards_RANK THIS WEEK,GIR_Percentage_-__100_yards_RANK LAST WEEK,GIR_Percentage_-__100_yards_PLAYER NAME,GIR_Percentage_-__100_yards_ROUNDS,GIR_Percentage_-__100_yards_%,GIR_Percentage_-__100_yards_GREENS HIT,GIR_Percentage_-__100_yards_TOTAL HOLES,GIR_Percentage_-__100_yards_RELATIVE TO PAR
61,T60,T60,Rod Pampling,72,86.67,156,180,-0.53
62,T60,T60,Bubba Watson,85,86.67,260,300,-0.59
63,64,64,Bo Van Pelt,92,86.52,231,267,-0.54
64,T65,T65,Fabián Gómez,84,86.43,191,221,-0.53
65,T65,T65,Brandt Snedeker,85,86.43,172,199,-0.66
66,67,67,Charley Hoffman,93,86.35,291,337,-0.63
67,68,68,Jonathan Byrd,83,86.33,221,256,-0.6
68,69,69,Tim Herron,85,86.32,202,234,-0.52
69,70,70,Alexandre Rocha,65,86.23,119,138,-0.45
70,71,71,Aaron Baddeley,77,86.19,206,239,-0.6
71,T72,T72,Lee Janzen,62,86.13,118,137,-0.62
72,T72,T72,Chez Reavie,92,86.13,205,238,-0.52
73,T74,T74,J.J. Henry,96,86.07,210,244,-0.5
74,T74,T74,Billy Horschel,75,86.07,173,201,-0.47
75,T76,T76,Ben Curtis,66,86.06,142,165,-0.49
76,T76,T76,Adam Scott,60,86.06,142,165,-0.64
77,78,78,Bill Lunde,92,86.04,228,265,-0.5
78,T79,T79,Arjun Atwal,91,85.96,202,235,-0.54
79,T79,T79,K.J. Choi,77,85.96,147,171,-0.52
80,T79,T79,Rickie Fowler,84,85.96,196,228,-0.56
81,82,82,Jim Furyk,87,85.92,177,206,-0.5
82,83,83,Jason Day,76,85.9,195,227,-0.57
83,84,84,David Duval,67,85.79,157,183,-0.37
84,85,85,Chris Couch,73,85.77,217,253,-0.61
85,T86,T86,Joe Durant,71,85.71,168,196,-0.4
86,T86,T86,Brandt Jobe,100,85.71,222,259,-0.51
87,T86,T86,Robert Karlsson,61,85.71,132,154,-0.52
88,T86,T86,Troy Merritt,63,85.71,150,175,-0.48
89,T86,T86,Rory Sabbatini,85,85.71,186,217,-0.59
90,91,91,James Driscoll,71,85.58,184,215,-0.51
91,92,92,Ben Martin,74,85.56,160,187,-0.55
92,93,93,Carl Pettersson,95,85.52,254,297,-0.55
93,94,94,David Hearn,88,85.51,183,214,-0.45
94,95,95,Nate Smith,66,85.5,112,131,-0.56
95,96,96,Gary Woodland,93,85.34,227,266,-0.59
96,97,97,Daniel Summerhays,75,85.31,151,177,-0.52
97,98,98,Cameron Tringale,110,85.3,267,313,-0.51
98,99,99,Michael Thompson,79,85.28,168,197,-0.45
99,100,100,Brian Gay,90,85.19,184,216,-0.5
100,101,101,Cameron Beckman,71,85.17,178,209,-0.49
101,102,102,Robert Garrigus,83,85.14,252,296,-0.56
102,103,103,Ryuji Imada,83,85.11,200,235,-0.54
103,104,104,Greg Chalmers,88,85.09,194,228,-0.54
104,105,105,Anthony Kim,72,85.07,188,221,-0.53
105,106,106,Jim Herman,69,85.05,165,194,-0.5
106,T107,T107,Steven Bowditch,86,85.0,272,320,-0.59
107,T107,T107,Joe Ogilvie,75,85.0,170,200,-0.58
108,109,109,Jimmy Walker,79,84.96,209,246,-0.55
109,110,110,J.B. Holmes,57,84.92,214,252,-0.49
110,111,111,Stewart Cink,72,84.86,157,185,-0.51
111,T112,T112,Brendan Steele,89,84.81,201,237,-0.66
112,T112,T112,Jhonattan Vegas,84,84.81,229,270,-0.58
113,114,114,Scott Gutschewski,67,84.8,145,171,-0.45
114,115,115,Kevin Streelman,90,84.74,211,249,-0.55
115,116,116,Tim Petrovic,88,84.71,205,242,-0.49
116,117,117,Steve Flesch,88,84.69,177,209,-0.56
117,118,118,Ricky Barnes,78,84.62,176,208,-0.55
118,119,119,Matt Bettencourt,84,84.59,225,266,-0.52
119,120,120,Kevin Chappell,78,84.58,181,214,-0.53
120,121,121,Blake Adams,116,84.4,276,327,-0.61
121,122,122,Jerry Kelly,85,84.36,151,179,-0.57
122,T123,T123,Vijay Singh,79,84.31,215,255,-0.58
123,T123,T123,Scott Stallings,84,84.31,215,255,-0.49
124,125,125,Johnson Wagner,81,84.3,145,172,-0.46
125,126,126,Bio Kim,71,84.24,171,203,-0.53
126,127,127,Michael Connell,76,84.15,154,183,-0.49
127,T128,T128,George McNeill,69,84.04,158,188,-0.59
128,T128,T128,Paul Stankowski,78,84.04,158,188,-0.55
129,130,130,Chris Stroud,88,84.03,221,263,-0.57
130,T131,T131,J.P. Hayes,56,84.0,126,150,-0.51
131,T131,T131,Will Strickler,51,84.0,126,150,-0.51
132,133,133,Sergio Garcia,61,83.95,136,162,-0.61
133,T134,T134,Brendon de Jonge,105,83.94,230,274,-0.56
134,T134,T134,Andres Gonzales,60,83.94,115,137,-0.47
135,136,136,Stuart Appleby,65,83.87,156,186,-0.54
136,137,137,John Senden,94,83.81,233,278,-0.54
137,138,138,Sean O'Hair,71,83.8,150,179,-0.5
138,139,139,Keegan Bradley,91,83.79,212,253,-0.57
139,140,140,Alex Prugh,82,83.77,222,265,-0.5
140,141,141,Matt Kuchar,94,83.74,206,246,-0.61
141,142,142,Jarrod Lyle,83,83.63,189,226,-0.54
142,143,143,Joseph Bramlett,73,83.58,168,201,-0.49
143,T144,T144,Pat Perez,76,83.4,211,253,-0.55
144,T144,T144,Tag Ridings,87,83.4,221,265,-0.54
145,146,146,Tom Gillis,55,83.33,135,162,-0.44
146,147,147,Troy Matteson,91,83.28,239,287,-0.5
147,148,148,Steve Elkington,50,83.21,109,131,-0.48
148,149,149,Alex Cejka,59,83.1,118,142,-0.51
149,150,150,Matt McQuillan,59,83.08,108,130,-0.49
150,151,151,Nick O'Hern,89,83.04,186,224,-0.49
151,152,152,Stephen Ames,69,83.02,132,159,-0.5
152,153,153,Matt Jones,71,82.97,190,229,-0.53
153,154,154,D.A. Points,89,82.96,185,223,-0.63
154,155,155,Scott McCarron,65,82.89,126,152,-0.58
155,156,156,Roland Thatcher,67,82.8,154,186,-0.55
156,157,157,Ryan Palmer,82,82.77,197,238,-0.54
157,158,158,Sung Kang,63,82.74,139,168,-0.56
158,159,159,Ryan Moore,79,82.72,158,191,-0.6
159,160,160,Zack Miller,86,82.69,215,260,-0.53
160,161,161,D.J. Trahan,91,82.66,267,323,-0.51
161,162,162,D.J. Brigman,67,82.27,116,141,-0.54
162,163,163,Dean Wilson,62,82.0,123,150,-0.5
163,164,164,Andres Romero,77,81.92,213,260,-0.62
164,165,165,Derek Lamely,65,81.78,175,214,-0.5
165,166,166,Chris Riley,76,81.77,157,192,-0.5
166,167,167,Harrison Frazar,58,81.69,116,142,-0.54
167,168,168,Jeff Overton,92,81.66,236,289,-0.53
168,169,169,Michael Putnam,67,81.48,132,162,-0.5
169,170,170,Rich Beem,53,81.25,117,144,-0.44
170,171,171,Briny Baird,60,80.56,116,144,-0.51
171,172,172,Steve Marino,76,80.54,178,221,-0.61
172,173,173,Martin Piller,63,80.0,132,165,-0.48
173,174,174,Chris DiMarco,93,79.92,191,239,-0.49
174,175,175,Garrett Willis,71,79.89,143,179,-0.52
175,176,176,David Mathis,83,79.78,146,183,-0.53
176,177,177,Padraig Harrington,60,79.73,118,148,-0.59
177,178,178,Ángel Cabrera,50,79.71,110,138,-0.59
178,179,179,Rocco Mediate,53,79.62,125,157,-0.45
179,180,180,Retief Goosen,50,79.17,95,120,-0.58
180,181,181,Vaughn Taylor,89,78.99,203,257,-0.51
181,182,182,Colt Knost,80,78.91,116,147,-0.44
182,183,183,Kevin Kisner,70,78.47,113,144,-0.57
183,184,184,Justin Hicks,60,78.4,98,125,-0.41
184,185,185,Shaun Micheel,77,78.31,130,166,-0.47
185,186,186,Jim Renner,65,78.09,139,178,-0.53
