,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,1,1,Chris Riley,76,-2.000
1,2,2,Rod Pampling,72,-1.333
2,T3,T3,Woody Austin,59,-1.000
3,T3,T3,Cameron Beckman,71,-1.000
4,T3,T3,Rich Beem,53,-1.000
5,T3,T3,Michael Bradley,74,-1.000
6,T3,T3,Alex Cejka,59,-1.000
7,T3,T3,Stewart Cink,72,-1.000
8,T3,T3,Steve Elkington,50,-1.000
9,T3,T3,Ernie Els,71,-1.000
10,T3,T3,Harrison Frazar,58,-1.000
11,T3,T3,Padraig Harrington,60,-1.000
12,T3,T3,Jerry Kelly,85,-1.000
13,T3,T3,Steve Marino,76,-1.000
14,T3,T3,Graeme McDowell,50,-1.000
15,T3,T3,Phil Mickelson,79,-1.000
16,T3,T3,Zack Miller,86,-1.000
17,T3,T3,Charl Schwartzel,58,-1.000
18,T3,T3,Heath Slocum,89,-1.000
19,T3,T3,Kevin Streelman,90,-1.000
20,T3,T3,Will Strickler,51,-1.000
21,T3,T3,Chris Stroud,88,-1.000
22,T3,T3,Jhonattan Vegas,84,-1.000
23,24,24,Marc Leishman,87,-.857
24,25,25,Fabián Gómez,84,-.800
25,T26,T26,Trevor Immelman,84,-.750
26,T26,T26,Scott Piercy,78,-.750
27,T26,T26,Cameron Tringale,110,-.750
28,T26,T26,Charlie Wi,83,-.750
29,T30,T30,Aaron Baddeley,77,-.667
30,T30,T30,Matt Bettencourt,84,-.667
31,T30,T30,Jason Day,76,-.667
32,T30,T30,James Driscoll,71,-.667
33,T30,T30,Tim Herron,85,-.667
34,T30,T30,Charley Hoffman,93,-.667
35,T30,T30,David Mathis,83,-.667
36,T30,T30,Justin Rose,79,-.667
37,T30,T30,Bo Van Pelt,92,-.667
38,39,39,Nathan Green,81,-.600
39,40,40,Kyle Stanley,98,-.571
40,T41,T41,Keegan Bradley,91,-.500
41,T41,T41,D.J. Brigman,67,-.500
42,T41,T41,Jonathan Byrd,83,-.500
43,T41,T41,Ben Curtis,66,-.500
44,T41,T41,Joe Durant,71,-.500
45,T41,T41,Tommy Gainey,104,-.500
46,T41,T41,Sergio Garcia,61,-.500
47,T41,T41,Lucas Glover,74,-.500
48,T41,T41,Brandt Jobe,100,-.500
49,T41,T41,Zach Johnson,79,-.500
50,T41,T41,Bio Kim,71,-.500
51,T41,T41,Chris Kirk,87,-.500
52,T41,T41,Spencer Levin,113,-.500
53,T41,T41,Hunter Mahan,92,-.500
54,T41,T41,Joe Ogilvie,75,-.500
55,T41,T41,Pat Perez,76,-.500
56,T41,T41,Martin Piller,63,-.500
57,T41,T41,Chez Reavie,92,-.500
58,T41,T41,Alexandre Rocha,65,-.500
59,T41,T41,John Rollins,85,-.500
60,T41,T41,Rory Sabbatini,85,-.500
61,T41,T41,Brandt Snedeker,85,-.500
62,T41,T41,Kevin Stadler,88,-.500
63,T41,T41,Brendan Steele,89,-.500
64,T41,T41,D.J. Trahan,91,-.500
65,T41,T41,Camilo Villegas,69,-.500
66,T41,T41,Jimmy Walker,79,-.500
67,T68,T68,Brendon de Jonge,105,-.400
68,T68,T68,Anthony Kim,72,-.400
69,70,70,Troy Matteson,91,-.375
70,T71,T71,Kris Blanks,92,-.333
71,T71,T71,Chad Campbell,99,-.333
72,T71,T71,Kevin Chappell,78,-.333
73,T71,T71,Brian Davis,105,-.333
74,T71,T71,Rickie Fowler,84,-.333
75,T71,T71,Hunter Haas,96,-.333
76,T71,T71,J.J. Henry,96,-.333
77,T71,T71,Jim Herman,69,-.333
78,T71,T71,J.B. Holmes,57,-.333
79,T71,T71,Charles Howell III,108,-.333
80,T71,T71,Scott McCarron,65,-.333
81,T71,T71,George McNeill,69,-.333
