,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
143,144,144,Jeff Overton,92,-.155
144,145,145,Billy Horschel,75,-.154
145,T146,T146,Robert Garrigus,83,-.153
146,T146,T146,William McGirt,103,-.153
147,T148,T148,Ryuji Imada,83,-.152
148,T148,T148,Ryan Palmer,82,-.152
149,150,150,J.B. Holmes,57,-.149
150,151,151,Charl Schwartzel,58,-.147
151,T152,T152,Troy Merritt,63,-.143
152,T152,T152,Johnson Wagner,81,-.143
153,154,154,Steve Marino,76,-.136
154,T155,T155,Graeme McDowell,50,-.135
155,T155,T155,Rory Sabbatini,85,-.135
156,157,157,Chris DiMarco,93,-.133
157,158,158,Charlie Wi,83,-.130
158,159,159,Rocco Mediate,53,-.129
159,160,160,Alexandre Rocha,65,-.121
160,T161,T161,Paul Goydos,81,-.119
161,T161,T161,Derek Lamely,65,-.119
162,T163,T163,Cameron Beckman,71,-.116
163,T163,T163,Michael Thompson,79,-.116
164,165,165,Aaron Baddeley,77,-.113
165,166,166,Scott Stallings,84,-.111
166,167,167,Kent Jones,76,-.109
167,168,168,Ben Curtis,66,-.105
168,169,169,Briny Baird,60,-.103
169,T170,T170,Steve Flesch,88,-.100
170,T170,T170,Brian Gay,90,-.100
171,172,172,Lee Janzen,62,-.097
172,173,173,Zach Johnson,79,-.082
173,174,174,Nick O'Hern,89,-.073
174,175,175,David Mathis,83,-.067
175,176,176,David Duval,67,-.061
176,177,177,Rod Pampling,72,-.059
177,T178,T178,Richard Johnson,64,-.053
178,T178,T178,Colt Knost,80,-.053
179,180,180,Nathan Green,81,-.050
180,181,181,Harrison Frazar,58,-.042
181,182,182,Joe Ogilvie,75,-.027
182,183,183,Geoff Ogilvy,69,-.025
183,184,184,Anthony Kim,72,E
184,185,185,Padraig Harrington,60,+.075
185,186,186,Rich Beem,53,+.120
