,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
74,75,75,Michael Thompson,79,64.81,186,287,-0.21
75,76,76,Garrett Willis,71,64.8,162,250,-0.19
76,77,77,Shaun Micheel,77,64.77,182,281,-0.1
77,78,78,Bryce Molder,82,64.72,200,309,-0.22
78,79,79,Nick Watney,80,64.71,143,221,-0.2
79,T80,T80,Brian Davis,105,64.62,221,342,-0.22
80,T80,T80,Dean Wilson,62,64.62,137,212,-0.12
81,82,82,Charley Hoffman,93,64.61,157,243,-0.16
82,T83,T83,Freddie Jacobson,92,64.6,177,274,-0.16
83,T83,T83,Charlie Wi,83,64.6,208,322,-0.2
84,85,85,Josh Teater,104,64.52,220,341,-0.12
85,86,86,Ryan Moore,79,64.49,158,245,-0.18
86,87,87,John Merrick,71,64.46,156,242,-0.19
87,88,88,Colt Knost,80,64.44,174,270,-0.21
88,89,89,Roland Thatcher,67,64.35,148,230,-0.11
89,T90,T90,Shane Bertsch,62,64.32,137,213,-0.15
90,T90,T90,Andres Gonzales,60,64.32,119,185,-0.21
91,92,92,J.J. Henry,96,64.29,216,336,-0.14
92,93,93,Chris Kirk,87,64.19,190,296,-0.21
93,94,94,Rich Beem,53,64.16,111,173,-0.12
94,95,95,Steve Stricker,70,64.04,114,178,-0.2
95,96,96,Daniel Summerhays,75,64.02,169,264,-0.13
96,97,97,Stuart Appleby,65,63.98,151,236,-0.21
97,98,98,Jeff Overton,92,63.8,178,279,-0.2
98,99,99,Bobby Gates,82,63.71,158,248,-0.1
99,100,100,Rory Sabbatini,85,63.25,148,234,-0.16
100,101,101,Lucas Glover,74,63.16,168,266,-0.21
101,102,102,Jim Herman,69,63.11,142,225,-0.04
102,103,103,Justin Rose,79,63.09,147,233,-0.19
103,104,104,Jimmy Walker,79,63.0,189,300,-0.15
104,105,105,Jonathan Byrd,83,62.99,177,281,-0.2
105,106,106,Blake Adams,116,62.98,262,416,-0.16
106,107,107,Sean O'Hair,71,62.95,158,251,-0.16
107,108,108,Jason Dufner,78,62.86,154,245,-0.18
108,109,109,Bill Haas,93,62.84,164,261,-0.15
109,110,110,Tag Ridings,87,62.81,179,285,-0.15
110,111,111,Brian Gay,90,62.71,185,295,-0.23
111,112,112,Cameron Tringale,110,62.69,242,386,-0.18
112,113,113,Robert Karlsson,61,62.64,109,174,-0.16
113,114,114,Fabián Gómez,84,62.46,183,293,-0.13
114,115,115,Michael Connell,76,62.38,194,311,-0.14
115,116,116,Andres Romero,77,62.36,164,263,-0.21
116,117,117,Kent Jones,76,62.2,181,291,-0.18
117,118,118,Cameron Beckman,71,62.14,151,243,-0.16
118,119,119,Pat Perez,76,62.03,183,295,-0.19
119,120,120,Jhonattan Vegas,84,62.01,173,279,-0.09
120,121,121,Rod Pampling,72,61.92,148,239,-0.14
121,122,122,Arjun Atwal,91,61.82,204,330,-0.15
122,123,123,Vaughn Taylor,89,61.72,208,337,-0.16
123,124,124,Camilo Villegas,69,61.63,151,245,-0.17
124,125,125,Michael Putnam,67,61.58,117,190,-0.25
125,126,126,Kevin Streelman,90,61.51,171,278,-0.17
126,127,127,Stewart Cink,72,61.43,129,210,-0.22
127,128,128,George McNeill,69,61.41,148,241,-0.19
128,129,129,Jim Renner,65,61.4,132,215,-0.2
129,130,130,Keegan Bradley,91,61.39,186,303,-0.18
130,131,131,David Duval,67,61.37,143,233,-0.2
131,132,132,Chris Riley,76,61.3,179,292,-0.15
132,133,133,Aaron Baddeley,77,61.29,152,248,-0.2
133,134,134,Troy Matteson,91,61.28,182,297,-0.14
134,135,135,Hunter Haas,96,61.22,221,361,-0.21
135,136,136,Scott Piercy,78,61.21,142,232,-0.13
136,137,137,Kevin Na,84,61.17,167,273,-0.25
137,138,138,Martin Laird,77,61.09,146,239,-0.25
138,139,139,Rocco Mediate,53,61.08,113,185,-0.08
139,140,140,Tom Gillis,55,60.94,117,192,-0.13
140,141,141,Anthony Kim,72,60.87,140,230,-0.16
141,142,142,Scott Gutschewski,67,60.76,144,237,-0.15
142,143,143,Adam Scott,60,60.54,112,185,-0.1
143,144,144,Brendan Steele,89,60.53,204,337,-0.12
144,T145,T145,Vijay Singh,79,60.51,167,276,-0.17
145,T145,T145,Will Strickler,51,60.51,95,157,-0.14
146,147,147,Jason Day,76,60.44,136,225,-0.18
147,148,148,Ángel Cabrera,50,60.43,84,139,-0.14
148,149,149,Ryan Palmer,82,60.34,140,232,-0.14
149,150,150,J.B. Holmes,57,60.27,88,146,-0.16
150,151,151,Joe Ogilvie,75,60.18,133,221,-0.21
151,152,152,Geoff Ogilvy,69,60.09,137,228,-0.2
152,153,153,Kevin Chappell,78,60.08,152,253,-0.11
153,T154,T154,Sergio Garcia,61,60.0,111,185,-0.09
154,T154,T154,Kevin Kisner,70,60.0,141,235,-0.16
155,T154,T154,Y.E. Yang,63,60.0,102,170,-0.2
156,157,157,Tim Petrovic,88,59.94,193,322,-0.19
157,158,158,Steve Flesch,88,59.74,187,313,-0.17
158,159,159,Rickie Fowler,84,59.61,152,255,-0.19
159,160,160,Alex Prugh,82,59.54,156,262,-0.06
160,161,161,Chris Couch,73,59.4,158,266,-0.18
161,162,162,Scott McCarron,65,59.29,134,226,-0.14
162,163,163,Graeme McDowell,50,59.18,87,147,-0.24
163,164,164,Nate Smith,66,59.15,126,213,-0.14
164,165,165,Jarrod Lyle,83,59.12,188,318,-0.12
165,T166,T166,Ryuji Imada,83,58.91,195,331,-0.16
166,T166,T166,Lee Janzen,62,58.91,119,202,-0.21
167,168,168,J.P. Hayes,56,58.82,120,204,-0.17
168,169,169,Matt Bettencourt,84,58.67,176,300,-0.15
169,170,170,Nathan Green,81,58.57,164,280,-0.14
170,171,171,Zack Miller,86,58.55,178,304,-0.1
171,172,172,Robert Garrigus,83,58.44,142,243,-0.13
172,173,173,Mark Wilson,89,58.27,162,278,-0.15
173,174,174,Derek Lamely,65,58.22,131,225,-0.1
174,175,175,Phil Mickelson,79,58.02,123,212,-0.15
175,176,176,Ian Poulter,52,57.64,83,144,-0.16
176,177,177,D.A. Points,89,57.61,159,276,-0.14
177,178,178,D.J. Brigman,67,57.43,143,249,-0.19
178,179,179,Greg Chalmers,88,57.23,182,318,-0.15
179,180,180,Ben Martin,74,57.2,155,271,-0.18
180,181,181,Steven Bowditch,86,56.79,163,287,-0.16
181,182,182,Matt Jones,71,56.5,139,246,-0.17
182,183,183,James Driscoll,71,55.97,136,243,-0.17
183,184,184,Harrison Frazar,58,55.07,76,138,-0.17
184,185,185,Charl Schwartzel,58,55.0,88,160,-0.19
185,186,186,Bio Kim,71,53.74,122,227,-0.11
