,Approaches_225-250_yards-Rgh_RTP_RANK THIS WEEK,Approaches_225-250_yards-Rgh_RTP_RANK LAST WEEK,Approaches_225-250_yards-Rgh_RTP_PLAYER NAME,Approaches_225-250_yards-Rgh_RTP_ROUNDS,Approaches_225-250_yards-Rgh_RTP_AVG RTP
0,1,1,Lee Janzen,62,-1.250
1,T2,T2,Briny Baird,60,-1.000
2,T2,T2,J.P. Hayes,56,-1.000
3,T2,T2,Justin Hicks,60,-1.000
4,T2,T2,Rocco Mediate,53,-1.000
5,6,6,Scott Stallings,84,-.833
6,T7,T7,Padraig Harrington,60,-.750
7,T7,T7,Charley Hoffman,93,-.750
8,9,9,Tommy Gainey,104,-.733
9,T10,T10,Heath Slocum,89,-.714
10,T10,T10,Jhonattan Vegas,84,-.714
11,T12,T12,George McNeill,69,-.667
12,T12,T12,Carl Pettersson,95,-.667
13,T14,T14,Colt Knost,80,-.625
14,T14,T14,Bubba Watson,85,-.625
15,16,16,Rory Sabbatini,85,-.615
16,T17,T17,Ángel Cabrera,50,-.600
17,T17,T17,Alex Cejka,59,-.600
18,T17,T17,Retief Goosen,50,-.600
19,T17,T17,Bill Haas,93,-.600
20,T17,T17,Scott McCarron,65,-.600
21,T17,T17,Zack Miller,86,-.600
22,T23,T23,Billy Horschel,75,-.571
23,T23,T23,Justin Leonard,82,-.571
24,T23,T23,Bo Van Pelt,92,-.571
25,26,26,Fabián Gómez,84,-.556
26,27,27,Jim Herman,69,-.545
27,T28,T28,K.J. Choi,77,-.500
28,T28,T28,Stewart Cink,72,-.500
29,T28,T28,Luke Donald,73,-.500
30,T28,T28,Andres Gonzales,60,-.500
31,T28,T28,Trevor Immelman,84,-.500
32,T28,T28,Sean O'Hair,71,-.500
33,T28,T28,Kevin Stadler,88,-.500
34,T28,T28,Brendan Steele,89,-.500
35,T28,T28,D.J. Trahan,91,-.500
36,T28,T28,Mark Wilson,89,-.500
37,38,38,Webb Simpson,98,-.462
38,39,39,Gary Woodland,93,-.455
39,40,40,Justin Rose,79,-.444
40,T41,T41,Chris Couch,73,-.429
41,T41,T41,Jeff Overton,92,-.429
42,T43,T43,Sergio Garcia,61,-.400
43,T43,T43,David Hearn,88,-.400
44,T43,T43,Nate Smith,66,-.400
45,T43,T43,David Toms,78,-.400
46,47,47,Ryan Palmer,82,-.385
47,T48,T48,Stephen Ames,69,-.375
48,T48,T48,Ben Crane,76,-.375
49,T48,T48,Ernie Els,71,-.375
50,T48,T48,J.B. Holmes,57,-.375
51,T48,T48,Dustin Johnson,72,-.375
52,T48,T48,Billy Mayfair,94,-.375
53,T48,T48,Vijay Singh,79,-.375
54,T55,T55,Stuart Appleby,65,-.364
55,T55,T55,Rickie Fowler,84,-.364
56,T55,T55,Hunter Mahan,92,-.364
57,T58,T58,Aaron Baddeley,77,-.333
58,T58,T58,Rich Beem,53,-.333
59,T58,T58,Kris Blanks,92,-.333
60,T58,T58,Steven Bowditch,86,-.333
61,T58,T58,Keegan Bradley,91,-.333
62,T58,T58,Tom Gillis,55,-.333
63,T58,T58,Hunter Haas,96,-.333
64,T58,T58,J.J. Henry,96,-.333
65,T58,T58,Tim Herron,85,-.333
66,T58,T58,Brandt Jobe,100,-.333
67,T58,T58,Davis Love III,70,-.333
68,T58,T58,Phil Mickelson,79,-.333
69,T58,T58,Alex Prugh,82,-.333
70,T58,T58,Nick Watney,80,-.333
71,T58,T58,Y.E. Yang,63,-.333
72,T73,T73,Matt Bettencourt,84,-.313
73,T73,T73,Charles Howell III,108,-.313
74,75,75,Freddie Jacobson,92,-.308
75,76,76,James Driscoll,71,-.300
76,77,77,Steve Marino,76,-.294
77,T78,T78,Cameron Beckman,71,-.286
78,T78,T78,Chris Kirk,87,-.286
79,T80,T80,Joseph Bramlett,73,-.273
80,T80,T80,Kevin Streelman,90,-.273
81,T82,T82,Bobby Gates,82,-.250
82,T82,T82,Marc Leishman,87,-.250
83,T82,T82,Matt McQuillan,59,-.250
84,T82,T82,Joe Ogilvie,75,-.250
85,T82,T82,Ian Poulter,52,-.250
86,T82,T82,Michael Putnam,67,-.250
87,T82,T82,Will Strickler,51,-.250
88,89,89,Greg Chalmers,88,-.231
