,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
46,T47,T47,Martin Laird,77,-.148
47,T47,T47,Justin Leonard,82,-.148
48,49,49,Carl Pettersson,95,-.143
49,50,50,Anthony Kim,72,-.136
50,51,51,Michael Putnam,67,-.135
51,52,52,Zack Miller,86,-.125
52,53,53,Cameron Tringale,110,-.123
53,54,54,Josh Teater,104,-.122
54,55,55,Matt Bettencourt,84,-.118
55,T56,T56,Derek Lamely,65,-.116
56,T56,T56,Charlie Wi,83,-.116
57,58,58,Rod Pampling,72,-.115
58,59,59,Ricky Barnes,78,-.114
59,T60,T60,Briny Baird,60,-.111
60,T60,T60,Matt Kuchar,94,-.111
61,T60,T60,Graeme McDowell,50,-.111
62,63,63,Jonathan Byrd,83,-.103
63,T64,T64,Marc Leishman,87,-.100
64,T64,T64,Brendan Steele,89,-.100
65,66,66,Scott Stallings,84,-.097
66,67,67,Matt Jones,71,-.093
67,T68,T68,Davis Love III,70,-.091
68,T68,T68,George McNeill,69,-.091
69,T68,T68,Kevin Streelman,90,-.091
70,71,71,Kevin Chappell,78,-.088
71,72,72,Billy Horschel,75,-.087
72,T73,T73,Stuart Appleby,65,-.077
73,T73,T73,James Driscoll,71,-.077
74,T73,T73,Kevin Na,84,-.077
75,T76,T76,Andres Romero,77,-.071
76,T76,T76,D.J. Trahan,91,-.071
77,78,78,Nick Watney,80,-.070
78,79,79,Pat Perez,76,-.069
79,80,80,Troy Matteson,91,-.067
80,81,81,Camilo Villegas,69,-.056
81,82,82,Jason Day,76,-.054
82,T83,T83,Chris Kirk,87,-.053
83,T83,T83,Joe Ogilvie,75,-.053
84,T83,T83,Chris Stroud,88,-.053
85,86,86,Jimmy Walker,79,-.050
86,87,87,Retief Goosen,50,-.048
87,88,88,D.J. Brigman,67,-.045
88,89,89,J.P. Hayes,56,-.042
89,90,90,Y.E. Yang,63,-.040
90,T91,T91,Stewart Cink,72,-.038
91,T91,T91,Scott Piercy,78,-.038
92,93,93,Geoff Ogilvy,69,-.034
93,T94,T94,Keegan Bradley,91,-.033
94,T94,T94,Boo Weekley,66,-.033
95,T96,T96,Scott McCarron,65,-.030
96,T96,T96,Jim Renner,65,-.030
97,T98,T98,Hunter Haas,96,-.023
98,T98,T98,Rory Sabbatini,85,-.023
99,100,100,Tag Ridings,87,-.021
100,T101,T101,J.J. Henry,96,E
101,T101,T101,Lee Janzen,62,E
102,T101,T101,Ryan Moore,79,E
103,T101,T101,Brandt Snedeker,85,E
104,105,105,John Senden,94,+.019
105,106,106,Steve Marino,76,+.021
106,107,107,Robert Karlsson,61,+.026
107,108,108,Sung Kang,63,+.028
108,109,109,Ben Crane,76,+.029
109,T110,T110,Bill Lunde,92,+.034
110,T110,T110,Martin Piller,63,+.034
111,112,112,Ben Curtis,66,+.040
112,113,113,Adam Scott,60,+.045
113,114,114,Rocco Mediate,53,+.048
114,115,115,Nathan Green,81,+.051
115,T116,T116,Zach Johnson,79,+.054
116,T116,T116,Paul Stankowski,78,+.054
117,T118,T118,Ernie Els,71,+.057
118,T118,T118,Kevin Kisner,70,+.057
119,120,120,Shane Bertsch,62,+.059
120,121,121,Michael Bradley,74,+.061
121,T122,T122,Freddie Jacobson,92,+.065
122,T122,T122,Roland Thatcher,67,+.065
123,124,124,Kris Blanks,92,+.070
124,125,125,David Duval,67,+.071
125,126,126,Chez Reavie,92,+.074
126,127,127,Bryce Molder,82,+.077
127,128,128,Troy Merritt,63,+.079
128,129,129,Sean O'Hair,71,+.081
129,130,130,Charl Schwartzel,58,+.083
130,131,131,Ryuji Imada,83,+.085
131,132,132,Chris DiMarco,93,+.086
132,T133,T133,Brendon de Jonge,105,+.091
133,T133,T133,Jarrod Lyle,83,+.091
134,T133,T133,Vaughn Taylor,89,+.091
135,136,136,Mark Wilson,89,+.097
136,137,137,Blake Adams,116,+.102
137,138,138,Greg Chalmers,88,+.103
138,139,139,Chad Campbell,99,+.106
139,140,140,David Mathis,83,+.108
140,141,141,David Hearn,88,+.118
141,T142,T142,Lucas Glover,74,+.121
142,T142,T142,Shaun Micheel,77,+.121
143,T144,T144,Stephen Ames,69,+.125
144,T144,T144,Nick O'Hern,89,+.125
145,T144,T144,Marc Turnesa,54,+.125
146,147,147,Chris Riley,76,+.136
147,148,148,Ángel Cabrera,50,+.143
148,149,149,William McGirt,103,+.145
149,150,150,Arjun Atwal,91,+.146
150,151,151,Jim Furyk,87,+.156
151,152,152,Tim Petrovic,88,+.171
152,153,153,K.J. Choi,77,+.172
153,154,154,Bio Kim,71,+.176
154,155,155,David Toms,78,+.182
155,156,156,Steve Flesch,88,+.188
156,157,157,Michael Thompson,79,+.190
157,158,158,Alexandre Rocha,65,+.192
158,T159,T159,Jason Dufner,78,+.194
159,T159,T159,Johnson Wagner,81,+.194
160,T161,T161,Colt Knost,80,+.200
161,T161,T161,Matt McQuillan,59,+.200
162,T163,T163,Tom Gillis,55,+.207
163,T163,T163,Brandt Jobe,100,+.207
164,165,165,D.A. Points,89,+.209
165,166,166,Spencer Levin,113,+.224
166,167,167,Garrett Willis,71,+.231
167,168,168,Michael Connell,76,+.233
168,169,169,Aron Price,58,+.240
169,T170,T170,Brian Davis,105,+.250
170,T170,T170,Ben Martin,74,+.250
171,T172,T172,Rich Beem,53,+.267
172,T172,T172,Alex Prugh,82,+.267
173,174,174,Paul Goydos,81,+.281
174,175,175,John Merrick,71,+.294
175,176,176,Richard Johnson,64,+.306
176,177,177,Kent Jones,76,+.308
177,178,178,Brian Gay,90,+.310
178,179,179,Scott Gutschewski,67,+.313
179,180,180,Jason Bohn,74,+.323
180,181,181,Nate Smith,66,+.333
181,182,182,Dean Wilson,62,+.350
182,183,183,Jerry Kelly,85,+.368
183,184,184,Joe Durant,71,+.400
184,185,185,Daniel Summerhays,75,+.435
185,186,186,Justin Hicks,60,+.462
