,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
59,60,60,Scott Gutschewski,67,77.55,76,98,-0.2
60,61,61,George McNeill,69,77.48,86,111,-0.34
61,62,62,John Senden,94,77.37,106,137,-0.21
62,T63,T63,David Toms,78,77.17,71,92,-0.27
63,T63,T63,Camilo Villegas,69,77.17,71,92,-0.31
64,65,65,William McGirt,103,77.0,164,213,-0.24
65,66,66,Bubba Watson,85,76.85,83,108,-0.34
66,67,67,Rich Beem,53,76.74,66,86,-0.23
67,68,68,Martin Laird,77,76.72,89,116,-0.21
68,69,69,D.J. Trahan,91,76.7,135,176,-0.18
69,T70,T70,Kevin Kisner,70,76.67,92,120,-0.32
70,T70,T70,Matt McQuillan,59,76.67,69,90,-0.3
71,T70,T70,Rory Sabbatini,85,76.67,92,120,-0.25
72,73,73,Vijay Singh,79,76.64,105,137,-0.15
73,74,74,Jerry Kelly,85,76.58,85,111,-0.29
74,75,75,Brendon de Jonge,105,76.57,134,175,-0.21
75,T76,T76,Brian Davis,105,76.54,124,162,-0.38
76,T76,T76,Padraig Harrington,60,76.54,62,81,-0.27
77,T78,T78,John Rollins,85,76.35,113,148,-0.2
78,T78,T78,Nick Watney,80,76.35,113,148,-0.24
79,80,80,Ben Crane,76,76.19,96,126,-0.28
80,T81,T81,Adam Scott,60,76.09,70,92,-0.2
81,T81,T81,Roland Thatcher,67,76.09,105,138,-0.25
82,83,83,Jimmy Walker,79,76.06,108,142,-0.3
83,84,84,David Duval,67,75.97,98,129,-0.28
84,85,85,Hunter Haas,96,75.88,129,170,-0.18
85,86,86,Jhonattan Vegas,84,75.84,113,149,-0.18
86,87,87,Cameron Tringale,110,75.76,175,231,-0.26
87,88,88,Webb Simpson,98,75.68,140,185,-0.41
88,89,89,Brendan Steele,89,75.51,111,147,-0.24
89,90,90,Charl Schwartzel,58,75.38,49,65,-0.16
90,91,91,Marc Turnesa,54,75.28,67,89,-0.22
91,92,92,Ben Martin,74,75.19,100,133,-0.36
92,93,93,Joe Ogilvie,75,75.18,103,137,-0.19
93,T94,T94,D.J. Brigman,67,75.0,72,96,-0.21
94,T94,T94,Sean O'Hair,71,75.0,75,100,-0.32
95,T94,T94,Michael Putnam,67,75.0,87,116,-0.09
96,T94,T94,Chez Reavie,92,75.0,132,176,-0.26
97,T94,T94,Michael Thompson,79,75.0,105,140,-0.27
98,99,99,Kevin Stadler,88,74.86,131,175,-0.26
99,100,100,Jeff Overton,92,74.84,116,155,-0.28
100,101,101,Charlie Wi,83,74.83,113,151,-0.33
101,102,102,Tommy Gainey,104,74.77,166,222,-0.38
102,103,103,Shaun Micheel,77,74.75,74,99,-0.2
103,104,104,Robert Garrigus,83,74.72,133,178,-0.32
104,T105,T105,Tim Herron,85,74.7,124,166,-0.22
105,T105,T105,Robert Karlsson,61,74.7,62,83,-0.32
106,107,107,Kevin Streelman,90,74.67,112,150,-0.29
107,108,108,Colt Knost,80,74.66,109,146,-0.28
108,109,109,Garrett Willis,71,74.62,97,130,-0.32
109,110,110,Ben Curtis,66,74.55,82,110,-0.26
110,111,111,Martin Piller,63,74.53,79,106,-0.27
111,112,112,Tom Gillis,55,74.51,76,102,-0.26
112,113,113,Chris Stroud,88,74.44,134,180,-0.22
113,114,114,Brandt Snedeker,85,74.42,96,129,-0.29
114,115,115,Marc Leishman,87,74.32,110,148,-0.31
115,116,116,Davis Love III,70,74.31,81,109,-0.25
116,117,117,D.A. Points,89,74.15,109,147,-0.27
117,118,118,Steve Marino,76,74.13,106,143,-0.27
118,119,119,Matt Jones,71,74.07,100,135,-0.3
119,120,120,Scott Stallings,84,74.03,114,154,-0.25
120,121,121,Matt Bettencourt,84,73.94,105,142,-0.27
121,122,122,Bryce Molder,82,73.85,96,130,-0.41
122,123,123,Troy Merritt,63,73.72,101,137,-0.15
123,124,124,Alexandre Rocha,65,73.63,67,91,-0.1
124,T125,T125,Stephen Ames,69,73.58,78,106,-0.19
125,T125,T125,Derek Lamely,65,73.58,78,106,-0.31
126,T125,T125,Scott McCarron,65,73.58,78,106,-0.27
127,128,128,Sergio Garcia,61,73.33,66,90,-0.23
128,129,129,Ryuji Imada,83,73.23,93,127,-0.24
129,130,130,Scott Piercy,78,73.19,101,138,-0.36
130,131,131,Y.E. Yang,63,73.17,60,82,-0.25
131,132,132,Arjun Atwal,91,73.15,109,149,-0.28
132,133,133,Bo Van Pelt,92,73.05,103,141,-0.34
133,134,134,Tim Petrovic,88,72.93,97,133,-0.23
134,135,135,Retief Goosen,50,72.86,51,70,-0.22
135,136,136,Steve Flesch,88,72.85,110,151,-0.31
136,137,137,Steve Elkington,50,72.84,59,81,-0.27
137,138,138,J.B. Holmes,57,72.82,75,103,-0.23
138,139,139,Rickie Fowler,84,72.73,104,143,-0.33
139,140,140,Paul Stankowski,78,72.58,90,124,-0.18
140,141,141,Ryan Palmer,82,72.48,79,109,-0.16
141,142,142,Sung Kang,63,72.45,71,98,-0.27
142,143,143,Anthony Kim,72,72.38,76,105,-0.32
143,144,144,Nathan Green,81,72.22,91,126,-0.21
144,145,145,Jonathan Byrd,83,72.17,83,115,-0.33
145,146,146,Phil Mickelson,79,72.16,70,97,-0.27
146,147,147,Richard Johnson,64,71.88,69,96,-0.14
147,148,148,Jarrod Lyle,83,71.77,89,124,-0.22
148,149,149,Andres Gonzales,60,71.58,68,95,-0.35
149,150,150,Billy Mayfair,94,71.52,108,151,-0.24
150,151,151,Andres Romero,77,71.43,95,133,-0.34
151,152,152,Billy Horschel,75,71.33,102,143,-0.25
152,153,153,Paul Goydos,81,71.31,87,122,-0.23
153,154,154,Matt Kuchar,94,71.21,94,132,-0.28
154,155,155,Troy Matteson,91,71.16,153,215,-0.27
155,156,156,John Merrick,71,71.07,86,121,-0.12
156,157,157,Gary Woodland,93,70.95,105,148,-0.18
157,158,158,Freddie Jacobson,92,70.8,80,113,-0.35
158,159,159,Joseph Bramlett,73,70.75,75,106,-0.13
159,160,160,J.P. Hayes,56,70.71,70,99,-0.29
160,T161,T161,Lee Janzen,62,70.59,72,102,-0.18
161,T161,T161,Josh Teater,104,70.59,156,221,-0.21
162,T163,T163,Graeme McDowell,50,70.51,55,78,-0.31
163,T163,T163,Ian Poulter,52,70.51,55,78,-0.25
164,165,165,Daniel Summerhays,75,70.49,86,122,-0.23
165,166,166,Shane Bertsch,62,70.09,75,107,-0.25
166,167,167,Tag Ridings,87,69.78,127,182,-0.32
167,168,168,Dustin Johnson,72,69.67,85,122,-0.25
168,169,169,Stewart Cink,72,69.66,62,89,-0.23
169,170,170,Woody Austin,59,69.61,71,102,-0.32
170,171,171,Jim Renner,65,69.49,82,118,-0.21
171,172,172,Jason Day,76,69.47,66,95,-0.21
172,173,173,Chris Couch,73,69.4,93,134,-0.2
173,174,174,Stuart Appleby,65,69.16,74,107,-0.26
174,175,175,Ángel Cabrera,50,68.83,53,77,-0.25
175,176,176,Zack Miller,86,68.79,97,141,-0.19
176,177,177,Bobby Gates,82,68.21,103,151,-0.2
177,178,178,James Driscoll,71,68.07,81,119,-0.27
178,179,179,Kevin Na,84,67.89,74,109,-0.36
179,180,180,Rocco Mediate,53,67.68,67,99,-0.27
180,181,181,Ryan Moore,79,67.33,68,101,-0.26
181,182,182,Will Strickler,51,67.0,67,100,-0.19
182,183,183,Bio Kim,71,66.67,80,120,-0.28
183,184,184,Steven Bowditch,86,65.95,122,185,-0.22
184,185,185,Harrison Frazar,58,65.18,73,112,-0.22
185,186,186,Keegan Bradley,91,64.85,107,165,-0.23
