,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Justin Rose,79,"18' 7""",2243.583,121,-28
1,2,2,Alex Cejka,59,"19' 1""",1677.9170000000001,88,-12
2,3,3,Arjun Atwal,91,"19' 2""",3435.833,179,-37
3,4,4,Steve Stricker,70,"19' 5""",2190.333,113,-33
4,5,5,Rory Sabbatini,85,"19' 11""",2328.25,117,-14
5,6,6,Shane Bertsch,62,"20' 1""",2692.417,134,-28
6,7,7,Kevin Chappell,78,"20' 2""",2605.583,129,-13
7,T8,T8,Jerry Kelly,85,"20' 3""",2940.667,145,-22
8,T8,T8,Jim Renner,65,"20' 3""",2472.75,122,-9
9,T8,T8,David Toms,78,"20' 3""",2837.333,140,-15
10,T8,T8,Garrett Willis,71,"20' 3""",2875.167,142,-19
11,12,12,Luke Donald,73,"20' 4""",2400.167,118,-17
12,13,13,Ernie Els,71,"20' 7""",2557.167,124,-14
13,14,14,Robert Allenby,84,"20' 8""",3122.667,151,-37
14,T15,T15,Anthony Kim,72,"20' 9""",1989.75,96,-12
15,T15,T15,Matt Kuchar,94,"20' 9""",2907.25,140,-36
16,T15,T15,Gary Woodland,93,"20' 9""",3113.583,150,-35
17,T18,T18,Lucas Glover,74,"20' 10""",3057.417,147,-21
18,T18,T18,Padraig Harrington,60,"20' 10""",1836.5,88,-9
19,T18,T18,Zach Johnson,79,"20' 10""",2599.583,125,-28
20,T18,T18,Adam Scott,60,"20' 10""",2187.25,105,-17
21,T18,T18,Kevin Stadler,88,"20' 10""",3165.167,152,-23
22,T23,T23,Joe Durant,71,"21' 1""",3115.75,148,-11
23,T23,T23,Bo Van Pelt,92,"21' 1""",3079.833,146,-15
24,25,25,Cameron Beckman,71,"21' 2""",2958.583,140,-13
25,T26,T26,Woody Austin,59,"21' 3""",2103.333,99,-19
26,T26,T26,Phil Mickelson,79,"21' 3""",2363.25,111,-13
27,T26,T26,Camilo Villegas,69,"21' 3""",2928.333,138,-3
