,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Woody Austin,59,"36' 6""",985.5,27,+4
1,2,2,Retief Goosen,50,"38' 5""",1190.917,31,+2
2,3,3,Brandt Snedeker,85,"40' 10""",1959.4170000000001,48,+7
3,4,4,Stewart Cink,72,"41' 3""",1360.4170000000001,33,-5
4,5,5,Y.E. Yang,63,"42' 4""",931.75,22,E
5,6,6,Chad Campbell,99,"42' 7""",2084.583,49,+6
6,7,7,Steve Elkington,50,"43' 3""",951.5830000000001,22,+7
7,8,8,Jim Herman,69,"43' 4""",1257.25,29,+3
8,9,9,J.P. Hayes,56,"43' 6""",913.9169999999999,21,+2
9,T10,T10,J.B. Holmes,57,"43' 9""",743.1669999999999,17,+2
10,T10,T10,Marc Leishman,87,"43' 9""",2186.0,50,+10
11,12,12,Kris Blanks,92,"44' 0""",1804.4170000000001,41,+12
12,13,13,Heath Slocum,89,"44' 5""",1333.6670000000001,30,+7
13,T14,T14,Justin Rose,79,"44' 6""",1869.4170000000001,42,+12
14,T14,T14,Kevin Stadler,88,"44' 6""",1200.667,27,+10
15,16,16,Bobby Gates,82,"45' 5""",1636.3329999999999,36,+16
16,T17,T17,Kevin Chappell,78,"45' 6""",1183.5,26,+7
17,T17,T17,Nick Watney,80,"45' 6""",1683.6670000000001,37,+9
18,T17,T17,Garrett Willis,71,"45' 6""",1456.9170000000001,32,+7
19,20,20,Ben Crane,76,"45' 8""",1187.417,26,+7
20,21,21,Michael Connell,76,"45' 9""",2378.5,52,+11
21,22,22,Ian Poulter,52,"45' 10""",870.1669999999999,19,+3
22,23,23,Mark Wilson,89,"45' 11""",1010.4169999999999,22,+3
23,24,24,Geoff Ogilvy,69,"46' 7""",1723.9170000000001,37,+5
24,25,25,Kevin Streelman,90,"46' 9""",1496.0829999999999,32,+3
25,T26,T26,Robert Allenby,84,"46' 11""",1689.5,36,+9
26,T26,T26,Ángel Cabrera,50,"46' 11""",1031.667,22,+4
27,T26,T26,Kevin Na,84,"46' 11""",2393.667,51,+7
28,29,29,Bill Lunde,92,"47' 0""",1457.5829999999999,31,+6
29,30,30,Jimmy Walker,79,"47' 2""",2831.583,60,+15
30,31,31,Cameron Tringale,110,"47' 3""",2643.833,56,+8
31,32,32,Roland Thatcher,67,"47' 6""",1425.5,30,+9
32,33,33,Dean Wilson,62,"47' 7""",2235.917,47,+10
33,T34,T34,James Driscoll,71,"47' 8""",2144.917,45,+9
34,T34,T34,David Duval,67,"47' 8""",1668.4170000000001,35,+12
35,T34,T34,Phil Mickelson,79,"47' 8""",1478.3329999999999,31,+5
36,T34,T34,Carl Pettersson,95,"47' 8""",2528.167,53,+11
37,T34,T34,Marc Turnesa,54,"47' 8""",1333.5829999999999,28,+9
38,39,39,Graeme McDowell,50,"47' 10""",622.1669999999999,13,+1
39,T40,T40,Chris Riley,76,"48' 2""",1782.75,37,+9
40,T40,T40,D.J. Trahan,91,"48' 2""",2120.917,44,+11
41,42,42,Rickie Fowler,84,"48' 4""",2223.083,46,+11
42,T43,T43,Jason Dufner,78,"48' 5""",1695.5829999999999,35,+3
43,T43,T43,Kent Jones,76,"48' 5""",1841.3329999999999,38,+15
44,45,45,Billy Mayfair,94,"48' 6""",2085.917,43,+11
45,T46,T46,Charl Schwartzel,58,"48' 7""",1020.1669999999999,21,+4
46,T46,T46,Scott Stallings,84,"48' 7""",1652.1670000000001,34,+10
47,T48,T48,Brian Gay,90,"48' 9""",1462.4170000000001,30,+6
48,T48,T48,John Rollins,85,"48' 9""",1803.0,37,+14
49,T50,T50,Greg Chalmers,88,"48' 11""",2297.25,47,+8
50,T50,T50,Ben Martin,74,"48' 11""",1564.9170000000001,32,+9
51,T52,T52,Ricky Barnes,78,"49' 0""",2105.667,43,+15
52,T52,T52,Matt Jones,71,"49' 0""",1863.3329999999999,38,+7
53,54,54,Nate Smith,66,"49' 1""",1766.3329999999999,36,+19
54,55,55,John Merrick,71,"49' 2""",1525.0,31,+4
55,56,56,John Senden,94,"49' 3""",2512.167,51,+9
56,57,57,Boo Weekley,66,"49' 5""",1384.5829999999999,28,+5
57,58,58,Steve Stricker,70,"49' 7""",1387.1670000000001,28,+4
58,T59,T59,Joe Durant,71,"49' 9""",1095.167,22,+7
59,T59,T59,Alex Prugh,82,"49' 9""",1742.3329999999999,35,+14
60,61,61,David Toms,78,"49' 11""",1597.3329999999999,32,+10
61,T62,T62,Brian Davis,105,"50' 1""",2505.0,50,+6
62,T62,T62,Ryuji Imada,83,"50' 1""",2354.667,47,+11
63,T64,T64,Tag Ridings,87,"50' 2""",2005.0,40,+17
64,T64,T64,Brendan Steele,89,"50' 2""",2207.083,44,+21
65,T66,T66,Davis Love III,70,"50' 6""",1717.25,34,+6
66,T66,T66,Kyle Stanley,98,"50' 6""",2272.833,45,+15
67,68,68,Webb Simpson,98,"50' 7""",2224.5,44,+5
68,T69,T69,Shane Bertsch,62,"50' 8""",1165.583,23,+3
69,T69,T69,Chris Stroud,88,"50' 8""",2836.333,56,+17
70,T71,T71,Zach Johnson,79,"51' 1""",2041.8329999999999,40,+12
71,T71,T71,Martin Laird,77,"51' 1""",1226.25,24,+7
72,T71,T71,Chez Reavie,92,"51' 1""",2402.417,47,+12
73,T74,T74,Steven Bowditch,86,"51' 3""",1843.5,36,+14
74,T74,T74,Jhonattan Vegas,84,"51' 3""",2049.167,40,+7
75,T76,T76,Paul Goydos,81,"51' 4""",2053.5,40,+15
76,T76,T76,Shaun Micheel,77,"51' 4""",2565.25,50,+13
77,T78,T78,K.J. Choi,77,"51' 6""",2576.75,50,+8
78,T78,T78,Troy Matteson,91,"51' 6""",1904.4170000000001,37,+12
79,T78,T78,George McNeill,69,"51' 6""",1493.3329999999999,29,+14
80,T81,T81,William McGirt,103,"51' 7""",2889.667,56,+12
81,T81,T81,Sean O'Hair,71,"51' 7""",2012.1670000000001,39,+10
82,83,83,Tommy Gainey,104,"51' 8""",2584.083,50,+10
83,84,84,Pat Perez,76,"51' 9""",2432.667,47,+7
84,85,85,Spencer Levin,113,"51' 11""",2752.333,53,+5
85,T86,T86,Blake Adams,116,"52' 0""",2236.833,43,+17
86,T86,T86,D.J. Brigman,67,"52' 0""",2444.083,47,+17
87,T86,T86,Charley Hoffman,93,"52' 0""",1456.4170000000001,28,+8
