,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Brendan Steele,89,-.393
1,2,2,Aaron Baddeley,77,-.390
2,3,3,Woody Austin,59,-.362
3,4,4,Charley Hoffman,93,-.348
4,5,5,Greg Chalmers,88,-.342
5,6,6,J.P. Hayes,56,-.316
6,7,7,Nick Watney,80,-.310
7,8,8,Camilo Villegas,69,-.300
8,9,9,John Merrick,71,-.295
9,10,10,Davis Love III,70,-.294
10,T11,T11,Brian Davis,105,-.286
11,T11,T11,Chris Kirk,87,-.286
12,T11,T11,Rory Sabbatini,85,-.286
13,14,14,Ben Martin,74,-.283
14,15,15,Gary Woodland,93,-.279
15,T16,T16,Rickie Fowler,84,-.278
16,T16,T16,Scott Piercy,78,-.278
17,18,18,Phil Mickelson,79,-.273
18,19,19,Dean Wilson,62,-.269
19,20,20,Graeme McDowell,50,-.265
20,21,21,Jason Day,76,-.263
21,22,22,Aron Price,58,-.262
22,23,23,Justin Rose,79,-.261
23,24,24,Stephen Ames,69,-.259
24,25,25,Hunter Haas,96,-.254
25,26,26,Matt Kuchar,94,-.247
26,27,27,Brian Gay,90,-.246
27,28,28,Stewart Cink,72,-.241
28,29,29,Steve Stricker,70,-.233
29,30,30,Luke Donald,73,-.229
30,31,31,Brandt Snedeker,85,-.222
31,T32,T32,Webb Simpson,98,-.219
32,T32,T32,David Toms,78,-.219
33,34,34,Jason Bohn,74,-.218
34,35,35,Troy Matteson,91,-.217
35,36,36,Anthony Kim,72,-.216
36,37,37,Kevin Streelman,90,-.215
37,38,38,Michael Putnam,67,-.211
38,T39,T39,Kris Blanks,92,-.210
39,T39,T39,Bryce Molder,82,-.210
40,T41,T41,Briny Baird,60,-.208
41,T41,T41,Heath Slocum,89,-.208
42,43,43,Mark Wilson,89,-.203
43,44,44,Ben Crane,76,-.200
44,45,45,Ryuji Imada,83,-.190
45,46,46,Chad Campbell,99,-.188
46,T47,T47,Dustin Johnson,72,-.186
47,T47,T47,Steve Marino,76,-.186
48,49,49,Adam Scott,60,-.182
49,50,50,Scott Stallings,84,-.181
50,T51,T51,K.J. Choi,77,-.180
51,T51,T51,Charles Howell III,108,-.180
52,53,53,Kyle Stanley,98,-.179
53,54,54,Nate Smith,66,-.178
54,55,55,Steven Bowditch,86,-.175
55,56,56,Andres Romero,77,-.173
56,57,57,Shaun Micheel,77,-.171
57,58,58,Spencer Levin,113,-.170
58,59,59,Ben Curtis,66,-.164
59,60,60,Roland Thatcher,67,-.163
60,61,61,Marc Turnesa,54,-.162
61,T62,T62,Chris DiMarco,93,-.158
62,T62,T62,Hunter Mahan,92,-.158
63,64,64,Rod Pampling,72,-.156
64,65,65,Blake Adams,116,-.155
65,66,66,Nathan Green,81,-.152
66,67,67,Bill Haas,93,-.148
67,68,68,William McGirt,103,-.147
68,69,69,Paul Stankowski,78,-.146
