,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,1,Pat Perez,76,"15' 1""",181.25,12,+4
1,2,2,Davis Love III,70,"16' 1""",128.75,8,E
2,T3,T3,Zach Johnson,79,"17' 1""",239.583,14,E
3,T3,T3,David Mathis,83,"17' 1""",273.41700000000003,16,-4
4,5,5,Paul Goydos,81,"17' 3""",414.083,24,-2
5,T6,T6,Spencer Levin,113,"17' 11""",286.0,16,-5
6,T6,T6,Chris Riley,76,"17' 11""",125.5,7,E
7,8,8,John Merrick,71,"18' 0""",144.25,8,+2
8,9,9,Carl Pettersson,95,"18' 7""",371.417,20,-4
9,T10,T10,Steve Stricker,70,"18' 9""",337.75,18,-4
10,T10,T10,Camilo Villegas,69,"18' 9""",93.583,5,-2
11,12,12,Jim Herman,69,"18' 10""",263.25,14,-1
12,13,13,Martin Laird,77,"19' 2""",229.583,12,-1
13,14,14,Freddie Jacobson,92,"19' 3""",250.417,13,E
14,15,15,Shane Bertsch,62,"19' 4""",192.917,10,E
15,16,16,William McGirt,103,"19' 8""",216.667,11,+2
16,17,17,Jim Furyk,87,"20' 2""",382.917,19,E
17,T18,T18,Kevin Chappell,78,"20' 5""",163.167,8,+2
18,T18,T18,Nate Smith,66,"20' 5""",388.0,19,+4
19,20,20,Paul Stankowski,78,"20' 7""",328.917,16,+5
20,T21,T21,Rich Beem,53,"20' 9""",165.833,8,-1
21,T21,T21,Hunter Haas,96,"20' 9""",352.167,17,-3
22,T21,T21,Brendan Steele,89,"20' 9""",331.333,16,+6
23,24,24,Arjun Atwal,91,"20' 10""",332.917,16,-2
24,25,25,Jason Day,76,"21' 0""",294.41700000000003,14,-3
25,T26,T26,Jason Bohn,74,"21' 2""",295.83299999999997,14,+1
26,T26,T26,Ryan Moore,79,"21' 2""",169.25,8,+2
27,28,28,Sung Kang,63,"21' 6""",193.417,9,+2
28,T29,T29,D.A. Points,89,"21' 7""",323.58299999999997,15,+3
29,T29,T29,Aron Price,58,"21' 7""",193.917,9,+2
30,T31,T31,Steve Flesch,88,"21' 8""",324.58299999999997,15,-3
31,T31,T31,Fabián Gómez,84,"21' 8""",519.1669999999999,24,+4
32,T33,T33,Matt Bettencourt,84,"21' 10""",459.083,21,+1
33,T33,T33,Heath Slocum,89,"21' 10""",283.41700000000003,13,+2
34,35,35,Adam Scott,60,"21' 11""",87.583,4,+3
35,T36,T36,Scott Gutschewski,67,"22' 0""",242.417,11,+3
36,T36,T36,Rocco Mediate,53,"22' 0""",307.91700000000003,14,-1
37,T38,T38,Ryuji Imada,83,"22' 1""",265.33299999999997,12,+2
38,T38,T38,Michael Thompson,79,"22' 1""",220.417,10,-1
39,40,40,Cameron Beckman,71,"22' 4""",379.917,17,-1
40,41,41,Ian Poulter,52,"22' 5""",224.167,10,E
41,T42,T42,Sergio Garcia,61,"22' 7""",271.41700000000003,12,-1
42,T42,T42,Anthony Kim,72,"22' 7""",428.5,19,+1
43,44,44,Rory Sabbatini,85,"22' 9""",408.75,18,+1
44,T45,T45,Nathan Green,81,"22' 11""",252.333,11,E
45,T45,T45,Nick O'Hern,89,"22' 11""",412.833,18,+2
46,T47,T47,Robert Karlsson,61,"23' 0""",276.41700000000003,12,E
47,T47,T47,Matt Kuchar,94,"23' 0""",414.417,18,-1
48,T47,T47,Chez Reavie,92,"23' 0""",183.75,8,+1
49,T47,T47,Will Strickler,51,"23' 0""",207.083,9,+3
50,51,51,Bill Haas,93,"23' 1""",391.917,17,-3
51,T52,T52,Robert Garrigus,83,"23' 2""",417.25,18,+1
52,T52,T52,Daniel Summerhays,75,"23' 2""",254.75,11,+3
53,54,54,Charl Schwartzel,58,"23' 3""",185.833,8,+3
54,T55,T55,Jason Dufner,78,"23' 4""",419.25,18,-1
55,T55,T55,Steve Elkington,50,"23' 4""",209.75,9,-1
56,T57,T57,David Duval,67,"23' 6""",187.833,8,+1
57,T57,T57,Hunter Mahan,92,"23' 6""",445.917,19,-2
58,59,59,Graeme McDowell,50,"23' 11""",167.5,7,-1
59,T60,T60,Chris Kirk,87,"24' 0""",479.667,20,+6
60,T60,T60,D.J. Trahan,91,"24' 0""",672.9169999999999,28,+4
61,62,62,Matt Jones,71,"24' 2""",386.5,16,+2
62,63,63,Vaughn Taylor,89,"24' 4""",657.0830000000001,27,+6
63,T64,T64,Kevin Na,84,"24' 5""",440.167,18,+14
64,T64,T64,Sean O'Hair,71,"24' 5""",243.917,10,-2
65,66,66,Chris Couch,73,"24' 6""",465.917,19,-2
66,T67,T67,Michael Bradley,74,"24' 7""",516.0830000000001,21,+2
67,T67,T67,Harrison Frazar,58,"24' 7""",319.5,13,E
68,69,69,J.P. Hayes,56,"24' 8""",197.333,8,+1
69,70,70,Kevin Stadler,88,"24' 9""",519.3330000000001,21,+7
70,71,71,Zack Miller,86,"24' 10""",645.9169999999999,26,+6
71,T72,T72,Justin Leonard,82,"24' 11""",348.75,14,-1
72,T72,T72,Charlie Wi,83,"24' 11""",448.833,18,+2
73,T74,T74,David Hearn,88,"25' 0""",500.417,20,+7
74,T74,T74,Kevin Kisner,70,"25' 0""",324.5,13,-2
75,76,76,J.B. Holmes,57,"25' 5""",558.4169999999999,22,-1
76,77,77,Alexandre Rocha,65,"25' 8""",231.25,9,+3
77,78,78,Kevin Streelman,90,"25' 9""",282.91700000000003,11,+3
78,79,79,Jimmy Walker,79,"25' 10""",490.75,19,-3
79,80,80,Vijay Singh,79,"26' 1""",731.25,28,+1
80,81,81,Stuart Appleby,65,"26' 2""",471.25,18,+3
81,T82,T82,Ben Curtis,66,"26' 3""",341.333,13,E
82,T82,T82,Ernie Els,71,"26' 3""",262.41700000000003,10,+2
83,T82,T82,Johnson Wagner,81,"26' 3""",183.833,7,E
84,T85,T85,Richard Johnson,64,"26' 4""",447.833,17,+2
85,T85,T85,Boo Weekley,66,"26' 4""",316.33299999999997,12,+1
86,T87,T87,Trevor Immelman,84,"26' 5""",369.833,14,+1
87,T87,T87,Phil Mickelson,79,"26' 5""",475.25,18,+2
88,T87,T87,Josh Teater,104,"26' 5""",448.667,17,+1
89,90,90,Charley Hoffman,93,"26' 6""",556.1669999999999,21,+4
90,T91,T91,Ángel Cabrera,50,"26' 7""",292.16700000000003,11,-1
91,T91,T91,Troy Merritt,63,"26' 7""",266.08299999999997,10,+4
92,93,93,Dustin Johnson,72,"26' 9""",534.5,20,E
93,94,94,Billy Mayfair,94,"26' 11""",215.5,8,+3
94,T95,T95,Kris Blanks,92,"27' 0""",378.417,14,-4
95,T95,T95,Ben Crane,76,"27' 0""",135.083,5,E
96,T95,T95,Marc Turnesa,54,"27' 0""",297.41700000000003,11,+3
97,T98,T98,Tommy Gainey,104,"27' 1""",487.333,18,+4
98,T98,T98,Tim Herron,85,"27' 1""",406.667,15,+2
99,T98,T98,Scott Piercy,78,"27' 1""",596.25,22,+1
100,T101,T101,Bio Kim,71,"27' 5""",493.917,18,E
