,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
39,40,40,Vaughn Taylor,89,58.7,145,247,-0.14
40,41,41,Dustin Johnson,72,58.68,71,121,-0.27
41,42,42,Adam Scott,60,58.56,65,111,-0.2
42,43,43,Alex Prugh,82,58.33,112,192,-0.1
43,44,44,Stewart Cink,72,58.29,102,175,-0.11
44,T45,T45,Tommy Gainey,104,58.04,148,255,-0.11
45,T45,T45,Brandt Jobe,100,58.04,148,255,-0.09
46,47,47,Bill Haas,93,57.87,125,216,-0.14
47,48,48,Scott Piercy,78,57.84,107,185,-0.09
48,49,49,David Hearn,88,57.81,137,237,-0.17
49,50,50,Mark Wilson,89,57.79,141,244,-0.12
50,51,51,Jeff Overton,92,57.64,117,203,-0.1
51,52,52,Ángel Cabrera,50,57.58,57,99,-0.21
52,53,53,Geoff Ogilvy,69,57.54,103,179,-0.31
53,54,54,Johnson Wagner,81,57.53,149,259,-0.05
54,55,55,Richard Johnson,64,57.28,118,206,-0.18
55,56,56,Shaun Micheel,77,57.27,126,220,-0.17
56,57,57,Marc Turnesa,54,57.23,99,173,-0.13
57,58,58,Alexandre Rocha,65,57.05,89,156,-0.1
58,59,59,Kris Blanks,92,57.03,150,263,-0.13
59,60,60,Aaron Baddeley,77,56.98,98,172,-0.22
60,61,61,Brendan Steele,89,56.97,143,251,-0.1
61,62,62,Aron Price,58,56.96,90,158,-0.11
62,63,63,Chris Riley,76,56.95,127,223,-0.16
63,64,64,Jason Bohn,74,56.94,123,216,-0.18
64,65,65,Michael Thompson,79,56.87,120,211,-0.18
65,66,66,Charley Hoffman,93,56.83,104,183,-0.14
66,T67,T67,John Rollins,85,56.77,109,192,-0.1
67,T67,T67,Roland Thatcher,67,56.77,109,192,-0.1
68,69,69,Michael Connell,76,56.64,145,256,-0.17
69,70,70,Justin Hicks,60,56.6,90,159,-0.08
70,71,71,Daniel Summerhays,75,56.5,139,246,-0.06
71,72,72,David Duval,67,56.42,101,179,-0.09
72,73,73,Briny Baird,60,56.41,88,156,-0.11
73,74,74,William McGirt,103,56.38,159,282,-0.08
74,75,75,Davis Love III,70,56.33,89,158,-0.17
75,76,76,Luke Donald,73,56.28,112,199,-0.21
76,77,77,Vijay Singh,79,56.25,126,224,-0.13
77,78,78,Steve Marino,76,56.19,109,194,-0.14
78,79,79,Matt Kuchar,94,56.15,137,244,-0.16
79,80,80,Nick Watney,80,56.14,96,171,-0.19
80,81,81,Ian Poulter,52,55.97,75,134,-0.12
81,82,82,Bryce Molder,82,55.65,138,248,-0.14
82,83,83,Marc Leishman,87,55.64,148,266,-0.14
83,84,84,Jason Day,76,55.62,94,169,-0.2
84,85,85,Paul Goydos,81,55.6,144,259,-0.04
85,86,86,Hunter Mahan,92,55.56,125,225,-0.06
86,87,87,Joseph Bramlett,73,55.49,91,164,-0.08
87,88,88,D.A. Points,89,55.46,132,238,-0.14
88,89,89,Tag Ridings,87,55.45,112,202,-0.13
89,90,90,Michael Bradley,74,55.43,102,184,-0.12
90,91,91,Robert Garrigus,83,55.4,77,139,-0.12
91,92,92,Ben Crane,76,55.38,103,186,-0.08
92,93,93,Ben Curtis,66,55.31,125,226,-0.1
93,94,94,Derek Lamely,65,55.21,90,163,-0.06
94,T95,T95,Jonathan Byrd,83,54.87,124,226,-0.19
95,T95,T95,Lucas Glover,74,54.87,107,195,-0.13
96,97,97,Phil Mickelson,79,54.78,86,157,-0.14
97,T98,T98,Chris DiMarco,93,54.61,166,304,-0.13
98,T98,T98,Nick O'Hern,89,54.61,148,271,-0.07
99,100,100,K.J. Choi,77,54.59,107,196,-0.11
100,101,101,Ryan Moore,79,54.55,108,198,-0.21
101,102,102,Keegan Bradley,91,54.5,121,222,-0.1
102,103,103,Stuart Appleby,65,54.46,110,202,-0.06
103,104,104,Rod Pampling,72,54.4,99,182,-0.13
104,105,105,Troy Matteson,91,54.29,114,210,-0.21
105,T106,T106,Ryuji Imada,83,54.25,134,247,-0.16
106,T106,T106,Martin Laird,77,54.25,83,153,-0.12
107,108,108,Billy Horschel,75,54.21,103,190,-0.17
108,109,109,Brian Davis,105,54.14,170,314,-0.13
109,110,110,Paul Stankowski,78,54.11,112,207,-0.13
110,111,111,Jhonattan Vegas,84,54.05,100,185,-0.14
111,112,112,Chris Couch,73,53.97,102,189,-0.12
112,113,113,James Driscoll,71,53.93,96,178,-0.14
113,114,114,Robert Allenby,84,53.88,118,219,-0.12
114,115,115,Kevin Streelman,90,53.61,104,194,-0.12
115,116,116,Fabián Gómez,84,53.5,107,200,-0.14
116,117,117,Hunter Haas,96,53.49,138,258,-0.16
117,118,118,Zack Miller,86,53.18,117,220,-0.12
118,119,119,Graeme McDowell,50,53.15,59,111,-0.15
119,120,120,Pat Perez,76,53.05,113,213,-0.12
120,121,121,Andres Gonzales,60,52.94,72,136,-0.14
121,122,122,Jason Dufner,78,52.91,118,223,-0.15
122,123,123,David Mathis,83,52.87,129,244,-0.16
123,124,124,Chris Kirk,87,52.85,130,246,-0.14
124,125,125,Greg Chalmers,88,52.77,143,271,-0.13
125,126,126,Charles Howell III,108,52.7,156,296,-0.11
126,127,127,Michael Putnam,67,52.63,90,171,-0.06
127,128,128,Bubba Watson,85,52.59,71,135,-0.24
128,129,129,Josh Teater,104,52.51,136,259,-0.1
129,130,130,Camilo Villegas,69,52.49,95,181,-0.16
130,131,131,Dean Wilson,62,52.43,108,206,-0.11
131,132,132,Jim Renner,65,52.35,78,149,-0.18
132,133,133,Brendon de Jonge,105,52.33,157,300,-0.12
133,134,134,D.J. Brigman,67,52.27,92,176,-0.07
134,135,135,Matt Jones,71,52.26,104,199,-0.18
135,136,136,Ryan Palmer,82,52.23,82,157,-0.05
136,137,137,George McNeill,69,52.22,94,180,-0.15
137,138,138,Brandt Snedeker,85,52.17,120,230,-0.18
138,139,139,J.B. Holmes,57,52.13,49,94,-0.18
139,140,140,Nate Smith,66,52.06,101,194,-0.15
140,T141,T141,Bill Lunde,92,51.81,100,193,-0.03
141,T141,T141,Steve Stricker,70,51.81,86,166,-0.21
142,143,143,Tim Herron,85,51.75,133,257,-0.2
143,144,144,Will Strickler,51,51.64,63,122,-0.06
144,T145,T145,Arjun Atwal,91,51.61,144,279,-0.13
145,T145,T145,Sung Kang,63,51.61,80,155,-0.19
146,147,147,Lee Janzen,62,51.55,83,161,-0.17
147,148,148,Y.E. Yang,63,51.52,68,132,-0.16
148,149,149,Blake Adams,116,51.44,179,348,-0.07
149,150,150,Nathan Green,81,51.42,127,247,-0.04
150,151,151,Rocco Mediate,53,51.37,75,146,-0.19
151,152,152,Bobby Gates,82,51.14,112,219,-0.04
152,153,153,Rory Sabbatini,85,51.04,98,192,-0.14
153,154,154,Freddie Jacobson,92,50.63,121,239,-0.19
154,155,155,Padraig Harrington,60,50.34,73,145,-0.05
155,156,156,Shane Bertsch,62,50.3,84,167,-0.15
156,157,157,Sean O'Hair,71,50.27,94,187,-0.11
157,158,158,Steven Bowditch,86,50.26,96,191,-0.16
158,159,159,Colt Knost,80,50.21,119,237,-0.22
159,T160,T160,Steve Elkington,50,50.0,60,120,-0.22
160,T160,T160,Scott Stallings,84,50.0,96,192,-0.14
161,162,162,Justin Leonard,82,49.81,128,257,-0.1
162,163,163,Anthony Kim,72,49.7,82,165,-0.1
163,164,164,Rickie Fowler,84,49.27,101,205,-0.19
164,T165,T165,Scott McCarron,65,49.13,85,173,-0.13
165,T165,T165,Carl Pettersson,95,49.13,141,287,-0.16
166,167,167,Charlie Wi,83,49.08,134,273,-0.1
167,168,168,Jarrod Lyle,83,49.0,122,249,-0.1
168,169,169,Kevin Na,84,48.94,115,235,-0.17
169,170,170,Tim Petrovic,88,48.83,125,256,-0.12
170,171,171,Kevin Kisner,70,48.78,80,164,-0.15
171,172,172,Andres Romero,77,48.68,92,189,-0.16
172,173,173,Stephen Ames,69,48.5,97,200,-0.1
173,174,174,Cameron Beckman,71,48.35,88,182,-0.11
174,175,175,Rich Beem,53,47.95,70,146,-0.01
175,176,176,Troy Merritt,63,47.7,83,174,0.01
176,177,177,Harrison Frazar,58,47.58,59,124,-0.1
177,178,178,J.P. Hayes,56,47.33,71,150,-0.17
178,179,179,Bio Kim,71,46.67,84,180,-0.12
179,180,180,Steve Flesch,88,46.43,130,280,-0.18
180,181,181,Robert Karlsson,61,45.95,68,148,-0.18
181,182,182,Kevin Chappell,78,45.28,72,159,-0.04
182,183,183,Matt Bettencourt,84,43.72,108,247,-0.1
183,184,184,Joe Ogilvie,75,43.68,76,174,-0.09
184,185,185,Scott Gutschewski,67,43.67,69,158,-0.19
185,186,186,Martin Piller,63,40.48,68,168,-0.04
