,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,1,Dustin Johnson,72,-.143
1,2,2,Jason Day,76,-.104
2,3,3,Charl Schwartzel,58,-.100
3,4,4,Webb Simpson,98,-.094
4,5,5,Geoff Ogilvy,69,-.093
5,6,6,John Senden,94,-.087
6,7,7,Aaron Baddeley,77,-.086
7,8,8,Bubba Watson,85,-.078
8,9,9,Jonathan Byrd,83,-.064
9,10,10,Steve Stricker,70,-.063
10,11,11,Sung Kang,63,-.062
11,12,12,Jhonattan Vegas,84,-.061
12,T13,T13,Steve Elkington,50,-.057
13,T13,T13,Gary Woodland,93,-.057
14,15,15,John Merrick,71,-.055
15,T16,T16,Tom Gillis,55,-.053
16,T16,T16,Nick Watney,80,-.053
17,18,18,Ryan Moore,79,-.052
18,19,19,David Toms,78,-.049
19,20,20,Justin Rose,79,-.045
20,21,21,Bo Van Pelt,92,-.034
21,22,22,Adam Scott,60,-.031
22,23,23,Marc Leishman,87,-.030
23,T24,T24,David Hearn,88,-.028
24,T24,T24,Tim Herron,85,-.028
25,T24,T24,Zach Johnson,79,-.028
26,T27,T27,Freddie Jacobson,92,-.027
27,T27,T27,Matt Kuchar,94,-.027
28,T29,T29,Jason Bohn,74,-.023
29,T29,T29,Charles Howell III,108,-.023
30,T29,T29,Martin Laird,77,-.023
31,T32,T32,Ernie Els,71,-.022
32,T32,T32,Chris Riley,76,-.022
33,T34,T34,Ben Martin,74,-.020
34,T34,T34,Shaun Micheel,77,-.020
35,36,36,Tag Ridings,87,-.019
36,37,37,Jim Herman,69,-.016
37,T38,T38,Luke Donald,73,-.014
38,T38,T38,Camilo Villegas,69,-.014
39,T40,T40,Sergio Garcia,61,-.010
40,T40,T40,Andres Gonzales,60,-.010
41,T40,T40,Chez Reavie,92,-.010
42,T43,T43,Spencer Levin,113,-.009
43,T43,T43,Jim Renner,65,-.009
44,45,45,Scott Piercy,78,-.007
45,T46,T46,Bryce Molder,82,-.005
46,T46,T46,Kyle Stanley,98,-.005
47,T48,T48,Briny Baird,60,E
48,T48,T48,Chris DiMarco,93,E
49,T48,T48,Jim Furyk,87,E
50,T48,T48,Padraig Harrington,60,E
