,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
155,156,156,Justin Hicks,60,79.23,164,207,-0.29
156,157,157,Joseph Bramlett,73,79.15,243,307,-0.38
157,158,158,Scott McCarron,65,79.07,204,258,-0.46
158,159,159,Derek Lamely,65,79.06,253,320,-0.44
159,160,160,Sung Kang,63,78.95,210,266,-0.46
160,161,161,Andres Gonzales,60,78.88,183,232,-0.43
161,162,162,Vaughn Taylor,89,78.86,347,440,-0.41
162,163,163,Michael Putnam,67,78.78,219,278,-0.34
163,164,164,J.P. Hayes,56,78.71,196,249,-0.43
164,165,165,Padraig Harrington,60,78.6,180,229,-0.48
165,166,166,Stuart Appleby,65,78.5,230,293,-0.45
166,167,167,Andres Romero,77,78.37,308,393,-0.53
167,168,168,Troy Matteson,91,78.09,392,502,-0.41
168,T169,T169,Steven Bowditch,86,78.02,394,505,-0.47
169,T169,T169,Steve Marino,76,78.02,284,364,-0.49
170,171,171,Martin Piller,63,77.86,211,271,-0.4
171,172,172,Tag Ridings,87,77.85,348,447,-0.46
172,173,173,Zack Miller,86,77.81,312,401,-0.43
173,174,174,Bio Kim,71,77.71,251,323,-0.45
174,175,175,Garrett Willis,71,77.67,240,309,-0.44
175,176,176,Kevin Kisner,70,77.65,205,264,-0.45
176,177,177,Ryan Moore,79,77.4,226,292,-0.5
177,178,178,Will Strickler,51,77.2,193,250,-0.4
178,179,179,Shaun Micheel,77,76.98,204,265,-0.37
179,180,180,Retief Goosen,50,76.84,146,190,-0.45
180,181,181,Colt Knost,80,76.79,225,293,-0.36
181,182,182,Keegan Bradley,91,76.32,319,418,-0.45
182,183,183,Ángel Cabrera,50,75.81,163,215,-0.48
183,184,184,Rocco Mediate,53,75.0,192,256,-0.39
184,185,185,Jim Renner,65,74.66,221,296,-0.41
185,186,186,Harrison Frazar,58,74.41,189,254,-0.42
