,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
76,T76,T76,Alex Prugh,82,89.16,148,166,-0.55
77,78,78,Robert Allenby,84,89.09,147,165,-0.51
78,79,79,Charley Hoffman,93,89.07,220,247,-0.69
79,T80,T80,Jonathan Byrd,83,89.06,171,192,-0.68
80,T80,T80,Richard Johnson,64,89.06,57,64,-0.44
81,82,82,Rod Pampling,72,89.05,122,137,-0.61
82,83,83,D.J. Trahan,91,89.03,211,237,-0.57
83,84,84,James Driscoll,71,88.82,143,161,-0.56
84,85,85,Michael Connell,76,88.79,103,116,-0.62
85,86,86,J.J. Henry,96,88.77,166,187,-0.56
86,87,87,Blake Adams,116,88.68,188,212,-0.66
87,88,88,Alexandre Rocha,65,88.66,86,97,-0.55
88,89,89,Will Strickler,51,88.46,92,104,-0.63
89,90,90,Stewart Cink,72,88.43,107,121,-0.57
90,91,91,Kyle Stanley,98,88.39,198,224,-0.69
91,92,92,Camilo Villegas,69,88.37,114,129,-0.6
92,93,93,Jimmy Walker,79,88.33,159,180,-0.6
93,94,94,Steve Marino,76,88.31,136,154,-0.68
94,95,95,Martin Laird,77,88.3,166,188,-0.69
95,96,96,Gary Woodland,93,88.29,181,205,-0.66
96,T97,T97,Brian Davis,105,88.26,188,213,-0.53
97,T97,T97,John Senden,94,88.26,188,213,-0.6
98,T97,T97,Jhonattan Vegas,84,88.26,188,213,-0.63
99,100,100,Matt Jones,71,88.24,150,170,-0.59
100,101,101,John Rollins,85,88.21,172,195,-0.59
101,102,102,Robert Garrigus,83,88.14,208,236,-0.6
102,103,103,Sean O'Hair,71,88.1,111,126,-0.58
103,T104,T104,William McGirt,103,88.07,155,176,-0.51
104,T104,T104,Carl Pettersson,95,88.07,192,218,-0.6
105,106,106,Tommy Gainey,104,88.06,177,201,-0.6
106,107,107,Jerry Kelly,85,88.0,110,125,-0.67
107,108,108,Bubba Watson,85,87.95,197,224,-0.7
108,109,109,Greg Chalmers,88,87.86,123,140,-0.61
109,110,110,Vijay Singh,79,87.8,144,164,-0.71
110,111,111,Cameron Tringale,110,87.71,207,236,-0.56
111,112,112,Jim Furyk,87,87.69,114,130,-0.66
112,113,113,Steven Bowditch,86,87.66,206,235,-0.65
113,114,114,Matt Bettencourt,84,87.63,170,194,-0.62
114,T115,T115,Joe Durant,71,87.6,106,121,-0.5
115,T115,T115,Scott Gutschewski,67,87.6,113,129,-0.56
116,117,117,Jason Day,76,87.57,155,177,-0.61
117,118,118,Nathan Green,81,87.5,126,144,-0.52
118,T119,T119,Rickie Fowler,84,87.43,146,167,-0.62
119,T119,T119,Chris Stroud,88,87.43,160,183,-0.66
120,121,121,Keegan Bradley,91,87.37,166,190,-0.66
121,T122,T122,Jason Bohn,74,87.32,124,142,-0.61
122,T122,T122,Bill Haas,93,87.32,179,205,-0.58
123,124,124,Brendon de Jonge,105,87.3,165,189,-0.67
124,125,125,Kevin Streelman,90,87.27,144,165,-0.64
125,126,126,Rich Beem,53,87.23,82,94,-0.49
126,127,127,George McNeill,69,87.22,116,133,-0.7
127,128,128,Derek Lamely,65,87.16,129,148,-0.62
128,129,129,Justin Hicks,60,87.14,61,70,-0.44
129,130,130,K.J. Choi,77,87.04,94,108,-0.61
130,131,131,Harrison Frazar,58,87.0,87,100,-0.62
131,132,132,Michael Thompson,79,86.92,113,130,-0.51
132,T133,T133,Scott Piercy,78,86.89,159,183,-0.62
133,T133,T133,Adam Scott,60,86.89,106,122,-0.75
134,135,135,Stuart Appleby,65,86.82,112,129,-0.61
135,136,136,Tom Gillis,55,86.79,92,106,-0.54
136,137,137,Jim Herman,69,86.76,118,136,-0.6
137,138,138,Bio Kim,71,86.71,124,143,-0.62
138,139,139,Hunter Haas,96,86.67,169,195,-0.62
139,140,140,Matt Kuchar,94,86.54,135,156,-0.71
140,141,141,Sung Kang,63,86.51,109,126,-0.63
141,T142,T142,Ryuji Imada,83,86.42,140,162,-0.6
142,T142,T142,Matt McQuillan,59,86.42,70,81,-0.63
143,144,144,D.J. Brigman,67,86.41,89,103,-0.6
144,145,145,David Duval,67,86.36,114,132,-0.43
145,146,146,Jeff Overton,92,86.14,174,202,-0.63
146,147,147,David Hearn,88,86.13,118,137,-0.54
147,T148,T148,Jarrod Lyle,83,86.09,130,151,-0.65
148,T148,T148,Michael Putnam,67,86.09,99,115,-0.53
149,T148,T148,Johnson Wagner,81,86.09,99,115,-0.55
150,151,151,Colt Knost,80,86.02,80,93,-0.55
151,152,152,Steve Elkington,50,85.87,79,92,-0.57
152,153,153,Anthony Kim,72,85.81,133,155,-0.59
153,T154,T154,Ben Martin,74,85.71,114,133,-0.58
154,T154,T154,Troy Merritt,63,85.71,108,126,-0.57
155,T154,T154,Scott Stallings,84,85.71,138,161,-0.59
156,157,157,Tag Ridings,87,85.64,173,202,-0.61
157,158,158,Paul Stankowski,78,85.61,119,139,-0.63
158,T159,T159,Zack Miller,86,85.48,159,186,-0.6
159,T159,T159,Ryan Palmer,82,85.48,159,186,-0.59
160,161,161,Joseph Bramlett,73,85.23,127,149,-0.58
161,162,162,Padraig Harrington,60,85.19,92,108,-0.68
162,163,163,J.P. Hayes,56,85.15,86,101,-0.62
163,164,164,Troy Matteson,91,85.02,176,207,-0.55
164,165,165,Steve Flesch,88,85.0,119,140,-0.66
165,166,166,Alex Cejka,59,84.85,84,99,-0.58
166,167,167,D.A. Points,89,84.8,145,171,-0.72
167,168,168,Andres Romero,77,84.74,161,190,-0.7
168,169,169,Nick O'Hern,89,84.43,103,122,-0.66
169,170,170,Dean Wilson,62,84.09,74,88,-0.53
170,171,171,Pat Perez,76,83.93,141,168,-0.65
171,172,172,Kevin Kisner,70,83.84,83,99,-0.61
172,173,173,Shaun Micheel,77,83.78,93,111,-0.55
173,174,174,Ryan Moore,79,83.66,128,153,-0.65
174,175,175,Roland Thatcher,67,83.46,106,127,-0.67
175,176,176,Garrett Willis,71,83.33,110,132,-0.56
176,177,177,Rocco Mediate,53,82.65,81,98,-0.58
177,178,178,Jim Renner,65,82.64,100,121,-0.65
178,179,179,David Mathis,83,82.61,95,115,-0.63
179,180,180,Martin Piller,63,82.57,90,109,-0.6
180,181,181,Chris DiMarco,93,82.55,123,149,-0.58
181,182,182,Chris Riley,76,81.98,91,111,-0.67
182,183,183,Ángel Cabrera,50,81.55,84,103,-0.7
183,184,184,Briny Baird,60,81.11,73,90,-0.6
184,185,185,Vaughn Taylor,89,80.89,127,157,-0.61
185,186,186,Stephen Ames,69,79.44,85,107,-0.55
