,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
134,135,135,Padraig Harrington,60,-0.071
135,136,136,Brian Gay,90,-0.07
136,137,137,John Rollins,85,-0.069
137,138,138,Stuart Appleby,65,-0.067
138,139,139,Kevin Stadler,88,-0.066
139,140,140,Tim Petrovic,88,-0.065
140,141,141,Shaun Micheel,77,-0.064
141,142,142,Charl Schwartzel,58,-0.063
142,143,143,Ryuji Imada,83,-0.062
143,T144,T144,Ian Poulter,52,-0.059000000000000004
144,T144,T144,Brendan Steele,89,-0.059000000000000004
145,T146,T146,George McNeill,69,-0.057999999999999996
146,T146,T146,Troy Merritt,63,-0.057999999999999996
147,T146,T146,Ryan Moore,79,-0.057999999999999996
148,149,149,Aron Price,58,-0.055999999999999994
149,150,150,Nate Smith,66,-0.051
150,T151,T151,Brendon de Jonge,105,-0.05
151,T151,T151,Tim Herron,85,-0.05
152,T153,T153,Colt Knost,80,-0.046
153,T153,T153,Chris Riley,76,-0.046
154,155,155,Ryan Palmer,82,-0.043
155,T156,T156,Ben Curtis,66,-0.040999999999999995
156,T156,T156,Nathan Green,81,-0.040999999999999995
157,T158,T158,Andres Gonzales,60,-0.04
158,T158,T158,Gary Woodland,93,-0.04
159,T160,T160,Keegan Bradley,91,-0.032
160,T160,T160,Hunter Haas,96,-0.032
161,T160,T160,J.B. Holmes,57,-0.032
162,T160,T160,Billy Mayfair,94,-0.032
163,164,164,Vijay Singh,79,-0.031
164,165,165,Justin Hicks,60,-0.028999999999999998
165,T166,T166,Rickie Fowler,84,-0.027000000000000003
166,T166,T166,Trevor Immelman,84,-0.027000000000000003
167,168,168,Steven Bowditch,86,-0.026000000000000002
168,169,169,D.J. Trahan,91,-0.023
169,170,170,Bobby Gates,82,-0.02
170,171,171,Jason Day,76,-0.016
171,172,172,Joseph Bramlett,73,-0.013000000000000001
172,173,173,Matt McQuillan,59,-0.012
173,174,174,Jhonattan Vegas,84,0.01
174,175,175,Stephen Ames,69,0.011000000000000001
175,176,176,Michael Putnam,67,0.013000000000000001
176,T177,T177,Rich Beem,53,0.013999999999999999
177,T177,T177,Alexandre Rocha,65,0.013999999999999999
178,179,179,Zack Miller,86,0.02
179,180,180,Bio Kim,71,0.035
180,181,181,Retief Goosen,50,0.036000000000000004
181,182,182,Marc Turnesa,54,0.040999999999999995
182,183,183,Richard Johnson,64,0.063
183,184,184,Jarrod Lyle,83,0.067
184,185,185,John Merrick,71,0.087
185,186,186,D.J. Brigman,67,0.096
