,Approaches_200-225_yards-Rgh_RTP_RANK THIS WEEK,Approaches_200-225_yards-Rgh_RTP_RANK LAST WEEK,Approaches_200-225_yards-Rgh_RTP_PLAYER NAME,Approaches_200-225_yards-Rgh_RTP_ROUNDS,Approaches_200-225_yards-Rgh_RTP_AVG RTP
0,1,1,Steve Elkington,50,-.333
1,2,2,Robert Garrigus,83,-.316
2,3,3,Rickie Fowler,84,-.250
3,4,4,Robert Allenby,84,-.240
4,5,5,Steven Bowditch,86,-.231
5,6,6,Matt Kuchar,94,-.227
6,7,7,Joseph Bramlett,73,-.200
7,8,8,Ryan Palmer,82,-.188
8,9,9,Harrison Frazar,58,-.167
9,10,10,Kyle Stanley,98,-.150
10,11,11,Dustin Johnson,72,-.143
11,T12,T12,Woody Austin,59,-.125
12,T12,T12,Jim Herman,69,-.125
13,14,14,Phil Mickelson,79,-.118
14,15,15,Ian Poulter,52,-.111
15,T16,T16,Cameron Beckman,71,-.105
16,T16,T16,Steve Stricker,70,-.105
17,T18,T18,Charles Howell III,108,-.100
18,T18,T18,John Rollins,85,-.100
19,20,20,Bubba Watson,85,-.083
20,T21,T21,Martin Laird,77,-.067
21,T21,T21,Jim Renner,65,-.067
22,T23,T23,Bobby Gates,82,-.056
23,T23,T23,Josh Teater,104,-.056
24,T23,T23,Jhonattan Vegas,84,-.056
25,26,26,Justin Rose,79,-.053
26,T27,T27,Ricky Barnes,78,E
27,T27,T27,D.J. Brigman,67,E
28,T27,T27,Luke Donald,73,E
29,T27,T27,Trevor Immelman,84,E
30,T27,T27,Derek Lamely,65,E
31,T27,T27,Davis Love III,70,E
32,T27,T27,Bill Lunde,92,E
33,T27,T27,Michael Putnam,67,E
34,T27,T27,Vijay Singh,79,E
35,T27,T27,Will Strickler,51,E
36,T27,T27,Bo Van Pelt,92,E
37,T27,T27,Charlie Wi,83,E
38,T27,T27,Gary Woodland,93,E
39,40,40,Kevin Na,84,+.032
40,41,41,Anthony Kim,72,+.042
