,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
75,T74,T74,Padraig Harrington,60,"45' 10""",7149.9169999999995,156,4
76,T77,T77,David Mathis,83,"45' 11""",8489.083,185,15
77,T77,T77,Michael Thompson,79,"45' 11""",10099.333,220,46
78,T77,T77,Gary Woodland,93,"45' 11""",12203.333,266,13
79,T80,T80,Brian Gay,90,"46' 0""",6802.3330000000005,148,22
80,T80,T80,Martin Laird,77,"46' 0""",8227.833,179,16
81,T80,T80,Ian Poulter,52,"46' 0""",4509.417,98,2
82,T80,T80,Roland Thatcher,67,"46' 0""",9617.333,209,49
83,T84,T84,Brendon de Jonge,105,"46' 1""",12860.75,279,26
84,T84,T84,Tag Ridings,87,"46' 1""",12813.083,278,52
85,86,86,Troy Merritt,63,"46' 2""",8269.417,179,39
86,T87,T87,Stephen Ames,69,"46' 3""",7311.8330000000005,158,11
87,T87,T87,Ben Martin,74,"46' 3""",8883.583,192,50
88,T87,T87,John Senden,94,"46' 3""",11190.917,242,23
89,T90,T90,D.J. Brigman,67,"46' 4""",9360.25,202,30
90,T90,T90,Fabián Gómez,84,"46' 4""",9218.25,199,31
91,T90,T90,J.B. Holmes,57,"46' 4""",7825.9169999999995,169,-1
92,T90,T90,Ryuji Imada,83,"46' 4""",12101.083,261,40
93,T90,T90,Joe Ogilvie,75,"46' 4""",10657.583,230,25
94,T90,T90,Cameron Tringale,110,"46' 4""",14633.417,316,29
95,T96,T96,Troy Matteson,91,"46' 6""",12934.583,278,47
96,T96,T96,William McGirt,103,"46' 6""",14520.417,312,22
97,T96,T96,Brendan Steele,89,"46' 6""",9663.917,208,59
98,T96,T96,Kevin Streelman,90,"46' 6""",9108.25,196,20
99,T100,T100,Scott Gutschewski,67,"46' 7""",8664.833,186,53
100,T100,T100,Michael Putnam,67,"46' 7""",9688.667,208,29
101,T102,T102,Robert Allenby,84,"46' 8""",10457.5,224,36
102,T102,T102,Andres Gonzales,60,"46' 8""",6202.8330000000005,133,15
103,T102,T102,Ryan Moore,79,"46' 8""",8771.75,188,25
104,T102,T102,Rory Sabbatini,85,"46' 8""",9795.75,210,7
105,T106,T106,Hunter Mahan,92,"46' 9""",9299.667,199,28
106,T106,T106,Sean O'Hair,71,"46' 9""",10197.083,218,33
107,T106,T106,Scott Piercy,78,"46' 9""",10803.0,231,24
108,T106,T106,Chris Riley,76,"46' 9""",7718.25,165,29
109,T110,T110,Pat Perez,76,"46' 10""",9174.75,196,27
110,T110,T110,Andres Romero,77,"46' 10""",10592.0,226,39
111,112,112,Briny Baird,60,"46' 11""",5863.0830000000005,125,19
112,T113,T113,Steve Flesch,88,"47' 1""",11914.0,253,48
113,T113,T113,Jimmy Walker,79,"47' 1""",14036.75,298,51
114,115,115,Jonathan Byrd,83,"47' 3""",11289.5,239,18
115,T116,T116,Jim Furyk,87,"47' 4""",7899.25,167,26
116,T116,T116,Rocco Mediate,53,"47' 4""",5680.8330000000005,120,29
117,T116,T116,Jeff Overton,92,"47' 4""",10941.667,231,36
118,T116,T116,Nate Smith,66,"47' 4""",7519.75,159,43
119,T116,T116,Will Strickler,51,"47' 4""",6535.5,138,30
120,121,121,Paul Goydos,81,"47' 5""",8389.333,177,32
121,T122,T122,Ernie Els,71,"47' 6""",8832.25,186,34
122,T122,T122,Josh Teater,104,"47' 6""",13729.0,289,37
123,T122,T122,Johnson Wagner,81,"47' 6""",9593.167,202,31
124,T122,T122,Dean Wilson,62,"47' 6""",8502.917,179,35
125,T126,T126,Luke Donald,73,"47' 7""",6712.9169999999995,141,1
126,T126,T126,Marc Leishman,87,"47' 7""",14236.083,299,32
127,128,128,Ben Crane,76,"47' 8""",7620.6669999999995,160,8
128,129,129,Paul Stankowski,78,"47' 9""",10560.667,221,35
129,T130,T130,David Hearn,88,"47' 10""",11197.5,234,43
130,T130,T130,Tim Herron,85,"47' 10""",13162.75,275,30
131,T130,T130,Charles Howell III,108,"47' 10""",14829.083,310,13
132,T130,T130,D.A. Points,89,"47' 10""",10531.083,220,34
133,T130,T130,Camilo Villegas,69,"47' 10""",9511.583,199,36
134,T135,T135,K.J. Choi,77,"47' 11""",8627.583,180,23
135,T135,T135,Alexandre Rocha,65,"47' 11""",8236.75,172,34
136,T135,T135,Kyle Stanley,98,"47' 11""",12786.75,267,28
137,138,138,Adam Scott,60,"48' 1""",6106.75,127,15
138,139,139,John Merrick,71,"48' 2""",7700.0,160,32
139,T140,T140,Colt Knost,80,"48' 3""",8152.9169999999995,169,26
140,T140,T140,Derek Lamely,65,"48' 3""",10849.5,225,31
141,T140,T140,Ryan Palmer,82,"48' 3""",9890.167,205,27
142,T140,T140,Jim Renner,65,"48' 3""",8496.833,176,26
143,T144,T144,Tom Gillis,55,"48' 4""",7829.0830000000005,162,37
144,T144,T144,Sung Kang,63,"48' 4""",8948.083,185,37
145,146,146,Joseph Bramlett,73,"48' 5""",9823.75,203,19
146,147,147,Greg Chalmers,88,"48' 6""",12270.25,253,24
147,148,148,Nathan Green,81,"48' 7""",12184.667,251,42
148,149,149,Steve Stricker,70,"48' 8""",7786.25,160,7
149,T150,T150,Matt Bettencourt,84,"48' 9""",12971.25,266,31
150,T150,T150,Anthony Kim,72,"48' 9""",11887.5,244,36
151,T150,T150,Rod Pampling,72,"48' 9""",7415.25,152,17
152,T150,T150,Bo Van Pelt,92,"48' 9""",9985.667,205,16
153,T154,T154,Bryce Molder,82,"48' 10""",8059.1669999999995,165,22
154,T154,T154,Martin Piller,63,"48' 10""",8453.167,173,47
155,156,156,Nick O'Hern,89,"48' 11""",7627.0830000000005,156,17
156,T157,T157,Brian Davis,105,"49' 0""",10870.25,222,32
157,T157,T157,Freddie Jacobson,92,"49' 0""",10578.5,216,28
158,159,159,Garrett Willis,71,"49' 1""",8830.833,180,37
159,160,160,Kevin Na,84,"49' 3""",11814.5,240,8
160,161,161,Richard Johnson,64,"49' 5""",8792.667,178,38
161,T162,T162,Kevin Kisner,70,"49' 6""",9209.25,186,21
162,T162,T162,Justin Leonard,82,"49' 6""",9255.5,187,20
163,T164,T164,Billy Horschel,75,"49' 7""",8129.75,164,33
164,T164,T164,Matt Jones,71,"49' 7""",11001.75,222,25
165,T164,T164,Steve Marino,76,"49' 7""",10071.667,203,16
166,T167,T167,Blake Adams,116,"49' 9""",14039.5,282,46
167,T167,T167,Zach Johnson,79,"49' 9""",7710.5,155,24
168,169,169,Trevor Immelman,84,"49' 10""",10522.917,211,3
169,T170,T170,Jason Day,76,"49' 11""",11384.333,228,39
170,T170,T170,Justin Hicks,60,"49' 11""",5189.167,104,35
171,172,172,Jarrod Lyle,83,"50' 1""",11769.667,235,46
172,173,173,Charl Schwartzel,58,"50' 3""",6781.0,135,21
173,174,174,Lee Janzen,62,"50' 4""",7296.75,145,37
174,T175,T175,Robert Karlsson,61,"50' 5""",7566.0830000000005,150,16
175,T175,T175,Matt McQuillan,59,"50' 5""",6851.1669999999995,136,22
176,177,177,Bio Kim,71,"50' 6""",11001.833,218,32
177,178,178,Daniel Summerhays,75,"50' 7""",10014.0,198,58
178,179,179,Tim Petrovic,88,"51' 0""",11173.0,219,45
179,180,180,Scott McCarron,65,"51' 2""",9214.25,180,30
180,181,181,Arjun Atwal,91,"51' 3""",15375.75,300,79
181,182,182,James Driscoll,71,"51' 8""",10794.75,209,36
182,183,183,J.J. Henry,96,"51' 9""",9881.667,191,24
183,184,184,Charlie Wi,83,"52' 3""",12845.0,246,27
184,185,185,Rich Beem,53,"52' 7""",6785.9169999999995,129,45
185,186,186,Jerry Kelly,85,"53' 3""",8415.75,158,37
