,Approaches_50-75_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-75_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-75_yards-Rgh_RTP_PLAYER NAME,Approaches_50-75_yards-Rgh_RTP_ROUNDS,Approaches_50-75_yards-Rgh_RTP_AVG RTP
0,T1,T1,Martin Laird,77,-.500
1,T1,T1,Marc Turnesa,54,-.500
2,3,3,Stewart Cink,72,-.444
3,T4,T4,Shane Bertsch,62,-.333
4,T4,T4,Rod Pampling,72,-.333
5,T4,T4,Vijay Singh,79,-.333
6,T4,T4,Steve Stricker,70,-.333
7,8,8,Luke Donald,73,-.250
8,9,9,Ryan Palmer,82,-.231
9,T10,T10,Ben Crane,76,-.200
10,T10,T10,Charley Hoffman,93,-.200
11,T10,T10,Steve Marino,76,-.200
12,T10,T10,Aron Price,58,-.200
13,14,14,Tim Petrovic,88,-.182
14,T15,T15,Ricky Barnes,78,-.167
15,T15,T15,Colt Knost,80,-.167
16,T15,T15,Graeme McDowell,50,-.167
17,18,18,Scott Stallings,84,-.154
18,T19,T19,Greg Chalmers,88,-.143
19,T19,T19,George McNeill,69,-.143
20,T19,T19,Phil Mickelson,79,-.143
21,22,22,Billy Mayfair,94,-.118
22,23,23,Kris Blanks,92,-.111
23,24,24,Chris Kirk,87,-.083
24,25,25,Freddie Jacobson,92,-.071
25,26,26,Aaron Baddeley,77,-.050
26,T27,T27,Rich Beem,53,E
27,T27,T27,Alex Cejka,59,E
28,T27,T27,Jason Dufner,78,E
29,T27,T27,Steve Flesch,88,E
30,T27,T27,Bobby Gates,82,E
31,T27,T27,Brian Gay,90,E
32,T27,T27,Kent Jones,76,E
33,T27,T27,Robert Karlsson,61,E
34,T27,T27,Jeff Overton,92,E
35,T27,T27,Pat Perez,76,E
36,T27,T27,Ian Poulter,52,E
37,T27,T27,Alexandre Rocha,65,E
38,T27,T27,Justin Rose,79,E
39,T27,T27,David Toms,78,E
40,T27,T27,Boo Weekley,66,E
41,42,42,Josh Teater,104,+.063
42,T43,T43,Michael Bradley,74,+.067
43,T43,T43,Joe Ogilvie,75,+.067
44,T43,T43,John Rollins,85,+.067
45,46,46,Blake Adams,116,+.071
46,47,47,Keegan Bradley,91,+.077
47,T48,T48,Stephen Ames,69,+.083
48,T48,T48,J.B. Holmes,57,+.083
49,T50,T50,J.P. Hayes,56,+.100
50,T50,T50,Matt Kuchar,94,+.100
51,T50,T50,Davis Love III,70,+.100
52,T53,T53,Padraig Harrington,60,+.111
53,T53,T53,Brendan Steele,89,+.111
