,Approaches_150-175_yards-Rgh_RTP_RANK THIS WEEK,Approaches_150-175_yards-Rgh_RTP_RANK LAST WEEK,Approaches_150-175_yards-Rgh_RTP_PLAYER NAME,Approaches_150-175_yards-Rgh_RTP_ROUNDS,Approaches_150-175_yards-Rgh_RTP_AVG RTP
0,1,1,Ian Poulter,52,-.074
1,2,2,Brandt Snedeker,85,-.034
2,3,3,Padraig Harrington,60,-.028
3,4,4,Colt Knost,80,-.023
4,5,5,John Rollins,85,-.019
5,T6,T6,Shane Bertsch,62,E
6,T6,T6,Nick O'Hern,89,E
7,T6,T6,Garrett Willis,71,E
8,9,9,Stephen Ames,69,+.021
9,10,10,Trevor Immelman,84,+.038
10,11,11,Chris Stroud,88,+.045
11,12,12,Ben Curtis,66,+.047
12,13,13,Stewart Cink,72,+.056
13,T14,T14,Joseph Bramlett,73,+.058
14,T14,T14,Jonathan Byrd,83,+.058
15,16,16,Rory Sabbatini,85,+.060
16,17,17,Bo Van Pelt,92,+.064
17,18,18,Shaun Micheel,77,+.067
18,T19,T19,Jim Furyk,87,+.070
19,T19,T19,Bill Haas,93,+.070
20,21,21,Marc Turnesa,54,+.071
21,T22,T22,Brandt Jobe,100,+.075
22,T22,T22,Kevin Kisner,70,+.075
23,T22,T22,Matt Kuchar,94,+.075
24,25,25,Chris Couch,73,+.077
25,26,26,Y.E. Yang,63,+.081
26,27,27,Aaron Baddeley,77,+.082
27,T28,T28,Justin Leonard,82,+.083
28,T28,T28,Davis Love III,70,+.083
29,30,30,Brendon de Jonge,105,+.085
30,T31,T31,Steve Flesch,88,+.088
31,T31,T31,John Senden,94,+.088
32,T33,T33,Martin Laird,77,+.091
33,T33,T33,Paul Stankowski,78,+.091
34,T33,T33,Steve Stricker,70,+.091
35,T33,T33,Nick Watney,80,+.091
36,37,37,Bubba Watson,85,+.094
37,38,38,Ben Crane,76,+.095
38,39,39,Fabián Gómez,84,+.103
39,T40,T40,Phil Mickelson,79,+.105
40,T40,T40,Rod Pampling,72,+.105
41,42,42,Bryce Molder,82,+.106
42,43,43,Michael Putnam,67,+.109
43,44,44,Ernie Els,71,+.114
44,45,45,Stuart Appleby,65,+.115
45,46,46,Geoff Ogilvy,69,+.118
46,47,47,Steven Bowditch,86,+.119
47,48,48,Briny Baird,60,+.120
48,T49,T49,Rickie Fowler,84,+.121
49,T49,T49,Vaughn Taylor,89,+.121
50,51,51,David Toms,78,+.122
51,52,52,Billy Mayfair,94,+.123
52,T53,T53,Charles Howell III,108,+.130
53,T53,T53,Chris Riley,76,+.130
54,T55,T55,Will Strickler,51,+.133
55,T55,T55,Johnson Wagner,81,+.133
56,T57,T57,Harrison Frazar,58,+.136
57,T57,T57,Zach Johnson,79,+.136
58,T59,T59,Jerry Kelly,85,+.138
59,T59,T59,Bio Kim,71,+.138
60,61,61,Joe Durant,71,+.139
61,T62,T62,Jason Dufner,78,+.143
