,Approaches_from_225-250_yards_Rgh_RANK THIS WEEK,Approaches_from_225-250_yards_Rgh_RANK LAST WEEK,Approaches_from_225-250_yards_Rgh_PLAYER NAME,Approaches_from_225-250_yards_Rgh_ROUNDS,Approaches_from_225-250_yards_Rgh_AVG,Approaches_from_225-250_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_Rgh_# OF ATTEMPTS,Approaches_from_225-250_yards_Rgh_RELATIVE TO PAR
0,1,1,Rocco Mediate,53,"33' 3""",33.25,1,-1
1,2,2,Briny Baird,60,"33' 6""",67.0,2,-2
2,3,3,J.P. Hayes,56,"35' 0""",139.833,4,-4
3,4,4,Retief Goosen,50,"38' 3""",191.333,5,-3
4,5,5,Brendan Steele,89,"40' 1""",240.583,6,-3
5,6,6,Justin Hicks,60,"49' 9""",99.417,2,-2
6,7,7,Matt McQuillan,59,"50' 5""",403.5,8,-2
7,T8,T8,Kris Blanks,92,"51' 6""",463.5,9,-3
8,T8,T8,Y.E. Yang,63,"51' 6""",463.667,9,-3
9,10,10,Davis Love III,70,"51' 8""",154.917,3,-1
10,11,11,Padraig Harrington,60,"52' 1""",208.25,4,-3
11,12,12,Justin Rose,79,"52' 6""",472.833,9,-4
12,13,13,Tom Gillis,55,"53' 11""",323.66700000000003,6,-2
13,14,14,Roland Thatcher,67,"54' 0""",323.83299999999997,6,-1
14,15,15,Chad Campbell,99,"54' 3""",813.4169999999999,15,E
15,16,16,Michael Thompson,79,"55' 5""",277.0,5,+1
16,17,17,K.J. Choi,77,"55' 7""",444.5,8,-4
17,18,18,Sean O'Hair,71,"55' 8""",333.833,6,-3
18,19,19,Chris DiMarco,93,"55' 9""",557.1669999999999,10,-1
19,T20,T20,Bio Kim,71,"55' 10""",390.833,7,E
20,T20,T20,Chris Kirk,87,"55' 10""",391.0,7,-2
21,T20,T20,Colt Knost,80,"55' 10""",446.917,8,-5
22,23,23,Webb Simpson,98,"55' 11""",727.1669999999999,13,-6
23,T24,T24,Steve Elkington,50,"56' 2""",168.5,3,E
24,T24,T24,Joe Ogilvie,75,"56' 2""",449.25,8,-2
25,26,26,Camilo Villegas,69,"56' 5""",676.9169999999999,12,-2
26,27,27,Tommy Gainey,104,"56' 7""",848.1669999999999,15,-11
27,28,28,Carl Pettersson,95,"56' 9""",340.583,6,-4
28,29,29,Ricky Barnes,78,"56' 10""",511.417,9,-1
29,30,30,Alex Cejka,59,"57' 3""",572.0830000000001,10,-6
30,31,31,Jim Herman,69,"57' 8""",634.1669999999999,11,-6
31,32,32,Charley Hoffman,93,"57' 9""",693.3330000000001,12,-9
32,33,33,Aron Price,58,"59' 2""",414.25,7,+2
33,34,34,J.J. Henry,96,"59' 8""",357.75,6,-2
34,35,35,Ángel Cabrera,50,"59' 9""",298.91700000000003,5,-3
35,36,36,Shaun Micheel,77,"59' 10""",358.917,6,+1
