,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
70,71,71,Chad Campbell,99,"102' 3""",306.83299999999997,3,-1
71,72,72,Scott McCarron,65,"102' 6""",307.58299999999997,3,-1
72,73,73,Derek Lamely,65,"102' 9""",411.083,4,-1
73,74,74,Nathan Green,81,"103' 7""",517.9169999999999,5,-3
74,T75,T75,Briny Baird,60,"103' 8""",103.667,1,E
75,T75,T75,Kris Blanks,92,"103' 8""",311.08299999999997,3,-1
76,T75,T75,Robert Garrigus,83,"103' 8""",622.1669999999999,6,-1
77,T75,T75,Marc Leishman,87,"103' 8""",725.5,7,-6
78,79,79,David Duval,67,"103' 11""",103.917,1,+1
79,80,80,Rickie Fowler,84,"104' 6""",313.5,3,-1
80,81,81,Rory Sabbatini,85,"104' 8""",209.333,2,-1
81,82,82,D.J. Trahan,91,"105' 3""",420.917,4,-2
82,83,83,Jason Day,76,"105' 7""",316.75,3,-2
83,84,84,Fabián Gómez,84,"106' 0""",529.8330000000001,5,-4
84,85,85,Lucas Glover,74,"106' 2""",424.667,4,-2
85,86,86,Joe Ogilvie,75,"106' 11""",427.75,4,-2
86,87,87,Bo Van Pelt,92,"107' 2""",321.58299999999997,3,-2
87,88,88,Paul Stankowski,78,"107' 7""",430.25,4,-1
88,89,89,Hunter Haas,96,"107' 8""",323.08299999999997,3,-1
89,90,90,Nick Watney,80,"108' 7""",325.66700000000003,3,-1
90,91,91,J.J. Henry,96,"108' 9""",326.16700000000003,3,-1
91,92,92,Aaron Baddeley,77,"109' 4""",327.917,3,-2
92,T93,T93,Bobby Gates,82,"109' 11""",109.917,1,E
93,T93,T93,Pat Perez,76,"109' 11""",439.75,4,-2
94,95,95,Ernie Els,71,"111' 1""",111.083,1,-1
95,96,96,Tom Gillis,55,"111' 6""",111.5,1,E
96,97,97,Bio Kim,71,"111' 7""",223.083,2,-1
97,98,98,Carl Pettersson,95,"111' 10""",335.5,3,-1
98,T99,T99,John Merrick,71,"112' 1""",224.167,2,E
99,T99,T99,John Rollins,85,"112' 1""",224.167,2,-1
100,101,101,Tim Herron,85,"112' 4""",336.917,3,-2
101,102,102,Webb Simpson,98,"112' 5""",224.833,2,E
102,103,103,Andres Romero,77,"113' 4""",453.25,4,-1
103,T104,T104,Brandt Jobe,100,"114' 8""",229.25,2,-1
104,T104,T104,Charlie Wi,83,"114' 8""",458.583,4,-3
105,106,106,Jim Furyk,87,"115' 6""",115.5,1,E
106,107,107,Michael Putnam,67,"115' 7""",231.083,2,+1
107,108,108,Woody Austin,59,"116' 1""",116.083,1,-1
108,109,109,William McGirt,103,"116' 4""",814.1669999999999,7,-1
109,T110,T110,Daniel Summerhays,75,"116' 10""",233.583,2,E
110,T110,T110,Jimmy Walker,79,"116' 10""",467.333,4,-2
111,112,112,Jim Herman,69,"116' 11""",350.833,3,-1
112,113,113,Brendan Steele,89,"117' 0""",234.0,2,-1
113,114,114,Padraig Harrington,60,"117' 2""",117.167,1,-1
114,115,115,Boo Weekley,66,"117' 9""",353.167,3,+1
115,116,116,Kent Jones,76,"118' 4""",118.333,1,+1
116,117,117,Matt Jones,71,"118' 8""",593.5,5,E
117,118,118,Zach Johnson,79,"119' 5""",238.833,2,-1
118,119,119,Chris Kirk,87,"119' 7""",478.333,4,-2
119,120,120,Brian Davis,105,"119' 9""",359.333,3,-1
120,121,121,Phil Mickelson,79,"120' 1""",480.417,4,-4
121,122,122,Roland Thatcher,67,"120' 5""",602.0830000000001,5,+1
122,123,123,Sung Kang,63,"120' 9""",482.917,4,-1
123,124,124,Kevin Chappell,78,"120' 10""",362.417,3,-1
124,125,125,Ricky Barnes,78,"120' 11""",362.667,3,E
125,126,126,Ben Martin,74,"124' 9""",124.75,1,E
126,127,127,Chris DiMarco,93,"125' 5""",125.417,1,E
127,128,128,Kevin Kisner,70,"125' 7""",502.333,4,E
128,129,129,James Driscoll,71,"125' 9""",377.25,3,-2
129,130,130,Graeme McDowell,50,"128' 6""",128.5,1,-1
130,131,131,Steve Elkington,50,"129' 2""",258.25,2,-2
131,132,132,Michael Connell,76,"129' 3""",258.5,2,E
132,133,133,Shane Bertsch,62,"129' 10""",389.5,3,E
133,134,134,Retief Goosen,50,"130' 4""",130.333,1,E
134,135,135,Geoff Ogilvy,69,"131' 0""",131.0,1,+1
135,136,136,Y.E. Yang,63,"133' 7""",133.583,1,E
136,137,137,Steve Stricker,70,"133' 9""",133.75,1,E
137,138,138,Greg Chalmers,88,"134' 2""",402.583,3,+1
138,139,139,J.B. Holmes,57,"134' 7""",403.833,3,-1
139,140,140,Robert Karlsson,61,"135' 9""",135.75,1,E
140,141,141,Arjun Atwal,91,"135' 11""",271.83299999999997,2,+1
141,142,142,Scott Stallings,84,"138' 5""",138.417,1,+1
142,143,143,Heath Slocum,89,"138' 10""",138.833,1,-1
143,144,144,Stephen Ames,69,"139' 6""",279.0,2,+1
144,145,145,Johnson Wagner,81,"140' 1""",140.083,1,E
145,146,146,Jarrod Lyle,83,"140' 6""",702.5,5,-1
146,147,147,Blake Adams,116,"141' 3""",141.25,1,E
147,148,148,Cameron Beckman,71,"143' 0""",143.0,1,-1
148,149,149,Will Strickler,51,"146' 8""",293.25,2,-2
149,150,150,Paul Goydos,81,"148' 0""",295.91700000000003,2,E
150,151,151,J.P. Hayes,56,"151' 2""",151.167,1,E
151,152,152,Scott Gutschewski,67,"152' 4""",152.333,1,E
152,153,153,Martin Laird,77,"152' 6""",152.5,1,E
153,154,154,Michael Bradley,74,"156' 8""",156.667,1,-1
154,155,155,Matt Kuchar,94,"166' 3""",166.25,1,E
155,156,156,Justin Hicks,60,"180' 10""",180.833,1,+1
