,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,1,1,Garrett Willis,71,"23' 11""",4782.75,200,-8
1,2,2,Tom Gillis,55,"24' 5""",3496.583,143,-4
2,3,3,Webb Simpson,98,"24' 9""",5738.0830000000005,232,-28
3,T4,T4,Joe Durant,71,"24' 10""",5411.0,218,-10
4,T4,T4,Ernie Els,71,"24' 10""",4147.833,167,-23
5,T4,T4,Paul Goydos,81,"24' 10""",6032.5830000000005,243,-9
6,T7,T7,Chad Campbell,99,"24' 11""",6977.6669999999995,280,-28
7,T7,T7,Kevin Stadler,88,"24' 11""",5228.333,210,-7
8,9,9,Luke Donald,73,"25' 0""",4119.75,165,-19
9,T10,T10,Ricky Barnes,78,"25' 1""",4409.083,176,-20
10,T10,T10,Retief Goosen,50,"25' 1""",2930.667,117,-12
11,12,12,Brendon de Jonge,105,"25' 2""",7133.4169999999995,283,-26
12,T13,T13,Padraig Harrington,60,"25' 3""",3329.25,132,-10
13,T13,T13,Sean O'Hair,71,"25' 3""",4390.917,174,-14
14,15,15,Chez Reavie,92,"25' 4""",6544.25,258,-4
15,T16,T16,Jim Furyk,87,"25' 5""",5638.0830000000005,222,-13
16,T16,T16,Steve Marino,76,"25' 5""",4340.417,171,-11
17,T18,T18,Alex Cejka,59,"25' 6""",3437.25,135,-7
18,T18,T18,Brian Davis,105,"25' 6""",7032.75,276,-13
19,T18,T18,Kevin Na,84,"25' 6""",4979.583,195,-24
20,21,21,Phil Mickelson,79,"25' 8""",3543.417,138,+1
21,T22,T22,Woody Austin,59,"25' 9""",4328.75,168,-5
22,T22,T22,Lucas Glover,74,"25' 9""",5048.583,196,-7
23,T22,T22,Jim Renner,65,"25' 9""",4037.0,157,-8
24,T25,T25,Robert Karlsson,61,"25' 10""",3354.833,130,-2
25,T25,T25,Pat Perez,76,"25' 10""",5778.4169999999995,224,-2
26,T27,T27,Chris Kirk,87,"25' 11""",5409.5,209,-16
27,T27,T27,Johnson Wagner,81,"25' 11""",5628.6669999999995,217,-23
28,T29,T29,Briny Baird,60,"26' 0""",4290.167,165,-15
29,T29,T29,K.J. Choi,77,"26' 0""",4523.417,174,-16
30,T29,T29,David Hearn,88,"26' 0""",6144.5,236,-19
31,T29,T29,Brandt Jobe,100,"26' 0""",6451.5830000000005,248,-16
32,T29,T29,Brandt Snedeker,85,"26' 0""",5010.083,193,-18
33,T34,T34,Kris Blanks,92,"26' 2""",6845.4169999999995,262,-19
34,T34,T34,Matt Kuchar,94,"26' 2""",5308.1669999999995,203,-19
35,T34,T34,Chris Stroud,88,"26' 2""",5573.4169999999995,213,-2
36,T37,T37,Robert Allenby,84,"26' 3""",5515.9169999999995,210,-17
37,T37,T37,Dustin Johnson,72,"26' 3""",3074.917,117,+2
38,T37,T37,Scott Stallings,84,"26' 3""",4744.0,181,-3
39,T40,T40,Heath Slocum,89,"26' 4""",5738.3330000000005,218,-14
40,T40,T40,Kyle Stanley,98,"26' 4""",5801.1669999999995,220,-6
41,T42,T42,Ángel Cabrera,50,"26' 5""",2485.75,94,E
42,T42,T42,Justin Rose,79,"26' 5""",4695.417,178,-12
43,44,44,Nick O'Hern,89,"26' 6""",6677.9169999999995,252,-18
44,T45,T45,Arjun Atwal,91,"26' 7""",5744.0,216,+1
45,T45,T45,Keegan Bradley,91,"26' 7""",5770.4169999999995,217,-5
46,T47,T47,Ben Curtis,66,"26' 8""",5545.25,208,-6
47,T47,T47,David Mathis,83,"26' 8""",5820.4169999999995,218,-10
48,T49,T49,Kent Jones,76,"26' 9""",5588.5,209,-16
49,T49,T49,Sung Kang,63,"26' 9""",3991.5,149,E
50,T49,T49,Carl Pettersson,95,"26' 9""",6605.0,247,-26
51,T52,T52,Matt McQuillan,59,"26' 10""",4261.75,159,-10
52,T52,T52,Marc Turnesa,54,"26' 10""",3520.25,131,-9
53,T52,T52,Boo Weekley,66,"26' 10""",4262.583,159,-4
54,T52,T52,Dean Wilson,62,"26' 10""",4427.917,165,-2
55,T56,T56,Joseph Bramlett,73,"26' 11""",5143.5,191,+2
56,T56,T56,Rickie Fowler,84,"26' 11""",4473.917,166,-9
57,T56,T56,Camilo Villegas,69,"26' 11""",4230.75,157,-7
58,T59,T59,Stuart Appleby,65,"27' 0""",4453.333,165,-8
59,T59,T59,Andres Gonzales,60,"27' 0""",3968.0,147,-8
60,T59,T59,John Senden,94,"27' 0""",6210.5,230,-6
61,T62,T62,Aron Price,58,"27' 1""",4411.583,163,-6
62,T62,T62,Gary Woodland,93,"27' 1""",4989.0,184,-6
63,T64,T64,Ryan Moore,79,"27' 2""",4856.333,179,-5
64,T64,T64,Michael Putnam,67,"27' 2""",3400.917,125,-9
65,T64,T64,Rory Sabbatini,85,"27' 2""",4515.167,166,-6
66,T67,T67,Cameron Beckman,71,"27' 3""",4823.917,177,-4
67,T67,T67,Kevin Chappell,78,"27' 3""",4655.667,171,+1
68,T67,T67,Jason Dufner,78,"27' 3""",4985.083,183,-9
69,T67,T67,Tommy Gainey,104,"27' 3""",6886.75,253,-10
70,T67,T67,Bill Lunde,92,"27' 3""",6016.5830000000005,221,-11
71,T67,T67,John Rollins,85,"27' 3""",5781.9169999999995,212,-6
72,T67,T67,Bubba Watson,85,"27' 3""",3684.083,135,-5
73,T74,T74,Stephen Ames,69,"27' 4""",5517.4169999999995,202,-1
74,T74,T74,Jason Bohn,74,"27' 4""",5415.3330000000005,198,-2
75,T74,T74,Zach Johnson,79,"27' 4""",5467.5,200,-9
76,T74,T74,Martin Laird,77,"27' 4""",4564.333,167,-13
77,T74,T74,Scott Piercy,78,"27' 4""",4485.917,164,-8
78,T74,T74,D.J. Trahan,91,"27' 4""",6478.5830000000005,237,-10
79,T80,T80,Rich Beem,53,"27' 5""",3781.333,138,+4
80,T80,T80,Chris DiMarco,93,"27' 5""",6782.0,247,-12
81,T80,T80,Tim Herron,85,"27' 5""",6144.75,224,-6
82,T80,T80,Jerry Kelly,85,"27' 5""",6832.1669999999995,249,-26
83,T80,T80,Marc Leishman,87,"27' 5""",5839.25,213,-13
84,T80,T80,Spencer Levin,113,"27' 5""",8039.1669999999995,293,-3
85,T80,T80,Tag Ridings,87,"27' 5""",5230.917,191,-1
86,T80,T80,Michael Thompson,79,"27' 5""",5869.1669999999995,214,-24
87,88,88,Robert Garrigus,83,"27' 6""",4818.583,175,+9
88,T89,T89,Michael Bradley,74,"27' 7""",4298.333,156,-3
89,T89,T89,Justin Leonard,82,"27' 7""",6920.5830000000005,251,-1
90,T89,T89,George McNeill,69,"27' 7""",4766.417,173,-4
91,T89,T89,Geoff Ogilvy,69,"27' 7""",4443.917,161,-12
92,T89,T89,Ryan Palmer,82,"27' 7""",4470.0,162,-8
93,T94,T94,Bryce Molder,82,"27' 8""",6836.9169999999995,247,-25
94,T94,T94,D.A. Points,89,"27' 8""",5283.0,191,-11
95,T96,T96,Shane Bertsch,62,"27' 9""",4301.833,155,+3
96,T96,T96,Harrison Frazar,58,"27' 9""",2662.417,96,+7
97,T96,T96,Lee Janzen,62,"27' 9""",4304.583,155,-6
98,T96,T96,Anthony Kim,72,"27' 9""",4020.833,145,-5
99,T96,T96,Daniel Summerhays,75,"27' 9""",5636.4169999999995,203,+4
100,T101,T101,Bobby Gates,82,"27' 10""",5099.0,183,+7
101,T101,T101,Vaughn Taylor,89,"27' 10""",6931.4169999999995,249,-5
102,T103,T103,Charles Howell III,108,"27' 11""",6869.8330000000005,246,-16
103,T103,T103,Davis Love III,70,"27' 11""",4353.833,156,-2
104,T103,T103,Nick Watney,80,"27' 11""",4416.083,158,-12
105,106,106,Jimmy Walker,79,"28' 0""",5660.1669999999995,202,-15
106,T107,T107,Matt Bettencourt,84,"28' 1""",5847.25,208,E
107,T107,T107,Michael Connell,76,"28' 1""",6621.0830000000005,236,-2
108,T107,T107,Richard Johnson,64,"28' 1""",4404.833,157,-6
109,T107,T107,William McGirt,103,"28' 1""",7525.6669999999995,268,-16
110,T107,T107,Steve Stricker,70,"28' 1""",3675.917,131,-11
111,T107,T107,David Toms,78,"28' 1""",4863.833,173,-9
112,113,113,Jonathan Byrd,83,"28' 2""",5556.6669999999995,197,-7
113,T114,T114,Martin Piller,63,"28' 3""",4436.25,157,-2
114,T114,T114,Paul Stankowski,78,"28' 3""",5360.1669999999995,190,-7
115,T114,T114,Mark Wilson,89,"28' 3""",5594.9169999999995,198,-1
116,T117,T117,D.J. Brigman,67,"28' 4""",4706.833,166,-7
117,T117,T117,Brian Gay,90,"28' 4""",6819.0,241,-19
118,T117,T117,Freddie Jacobson,92,"28' 4""",5845.1669999999995,206,-7
119,T117,T117,Hunter Mahan,92,"28' 4""",6127.9169999999995,216,-21
120,T117,T117,Andres Romero,77,"28' 4""",5555.8330000000005,196,-2
121,T117,T117,Brendan Steele,89,"28' 4""",6914.0,244,-4
122,T123,T123,Stewart Cink,72,"28' 5""",3947.167,139,-8
123,T123,T123,Bo Van Pelt,92,"28' 5""",5990.5,211,-8
124,125,125,Hunter Haas,96,"28' 6""",7514.0,264,-3
125,T126,T126,Blake Adams,116,"28' 7""",8941.75,313,-12
126,T126,T126,Fabián Gómez,84,"28' 7""",6284.5,220,+13
127,T126,T126,J.B. Holmes,57,"28' 7""",2887.917,101,-3
128,T129,T129,David Duval,67,"28' 8""",4417.083,154,+4
129,T129,T129,Jeff Overton,92,"28' 8""",5784.5830000000005,202,-18
130,T131,T131,Ben Crane,76,"28' 9""",5605.4169999999995,195,-15
131,T131,T131,Jason Day,76,"28' 9""",4198.667,146,-21
132,T131,T131,Joe Ogilvie,75,"28' 9""",4540.5,158,-4
133,T134,T134,Billy Horschel,75,"28' 10""",4875.25,169,-3
134,T134,T134,Colt Knost,80,"28' 10""",6061.5,210,-19
135,T134,T134,Derek Lamely,65,"28' 10""",4384.0,152,+8
136,T134,T134,Tim Petrovic,88,"28' 10""",7301.8330000000005,253,-10
137,T134,T134,Kevin Streelman,90,"28' 10""",5653.6669999999995,196,-3
138,139,139,Alexandre Rocha,65,"28' 11""",4831.5,167,-8
139,140,140,John Merrick,71,"29' 1""",5444.8330000000005,187,-9
140,T141,T141,Justin Hicks,60,"29' 2""",3875.417,133,+1
141,T141,T141,Graeme McDowell,50,"29' 2""",3323.917,114,-11
142,T141,T141,Chris Riley,76,"29' 2""",6525.5830000000005,224,-9
143,T144,T144,Sergio Garcia,61,"29' 3""",3716.583,127,-1
144,T144,T144,Billy Mayfair,94,"29' 3""",8015.1669999999995,274,+10
