,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,T1,T1,Padraig Harrington,18,6
1,T1,T1,Webb Simpson,22,6
2,T1,T1,Camilo Villegas,25,6
3,T4,T4,Charlie Beljan,22,5
4,T4,T4,Roberto Castro,27,5
5,T4,T4,Jim Furyk,24,5
6,T4,T4,Branden Grace,6,5
7,T4,T4,Bill Haas,23,5
8,T4,T4,Brian Harman,30,5
9,T4,T4,Zach Johnson,25,5
10,T4,T4,Matt Kuchar,22,5
11,T4,T4,Spencer Levin,26,5
12,T4,T4,Rory McIlroy,16,5
13,T4,T4,Louis Oosthuizen,19,5
14,T4,T4,Alvaro Quiros,8,5
15,T4,T4,Steve Stricker,19,5
16,T4,T4,Bo Van Pelt,24,5
17,T4,T4,Charlie Wi,25,5
18,T19,T19,Robert Allenby,27,4
19,T19,T19,Arjun Atwal,27,4
20,T19,T19,Sangmoon Bae,25,4
21,T19,T19,Ricky Barnes,28,4
22,T19,T19,Cameron Beckman,26,4
23,T19,T19,Jonas Blixt,21,4
24,T19,T19,Jason Bohn,28,4
25,T19,T19,Keegan Bradley,25,4
26,T19,T19,Scott Brown,24,4
27,T19,T19,Jonathan Byrd,21,4
28,T19,T19,Chad Campbell,27,4
29,T19,T19,Miguel Angel Carballo,25,4
30,T19,T19,Bud Cauley,28,4
31,T19,T19,Marco Dawson,22,4
32,T19,T19,Brendon de Jonge,31,4
33,T19,T19,Chris DiMarco,29,4
34,T19,T19,Jason Dufner,22,4
35,T19,T19,Ernie Els,22,4
36,T19,T19,Harris English,27,4
37,T19,T19,Martin Flores,30,4
38,T19,T19,Harrison Frazar,20,4
39,T19,T19,Tommy Gainey,32,4
40,T19,T19,Tom Gillis,23,4
41,T19,T19,Mathew Goggin,23,4
42,T19,T19,Nathan Green,22,4
43,T19,T19,David Hearn,28,4
44,T19,T19,J.J. Henry,28,4
45,T19,T19,Charley Hoffman,27,4
46,T19,T19,Billy Horschel,17,4
47,T19,T19,Freddie Jacobson,17,4
48,T19,T19,Matt Jones,19,4
49,T19,T19,Troy Kelly,23,4
50,T19,T19,J.J. Killeen,33,4
51,T19,T19,Anthony Kim,10,4
52,T19,T19,Chris Kirk,27,4
53,T19,T19,Colt Knost,29,4
54,T19,T19,Russell Knox,23,4
55,T19,T19,Danny Lee,26,4
56,T19,T19,Marc Leishman,23,4
57,T19,T19,Justin Leonard,26,4
58,T19,T19,Frank Lickliter II,9,4
59,T19,T19,Davis Love III,20,4
60,T19,T19,Bill Lunde,25,4
61,T19,T19,David Mathis,29,4
62,T19,T19,John Merrick,26,4
63,T19,T19,Ryan Moore,24,4
64,T19,T19,Garth Mulroy,20,4
65,T19,T19,Seung-Yul Noh,28,4
66,T19,T19,Jeff Overton,29,4
67,T19,T19,Ryan Palmer,24,4
68,T19,T19,Scott Piercy,28,4
69,T19,T19,John Rollins,26,4
70,T19,T19,Rory Sabbatini,29,4
71,T19,T19,Charl Schwartzel,16,4
72,T19,T19,Adam Scott,16,4
73,T19,T19,Brandt Snedeker,22,4
74,T19,T19,Kevin Stadler,25,4
75,T19,T19,Scott Stallings,27,4
76,T19,T19,Michael Thompson,25,4
77,T19,T19,D.J. Trahan,27,4
78,T19,T19,Cameron Tringale,26,4
79,T19,T19,Jhonattan Vegas,25,4
80,T19,T19,Jimmy Walker,28,4
81,T19,T19,Gary Woodland,22,4
82,T19,T19,Tiger Woods,19,4
83,T84,T84,Blake Adams,32,3
84,T84,T84,Stephen Ames,20,3
85,T84,T84,Mark Anderson,25,3
86,T84,T84,Stuart Appleby,24,3
87,T84,T84,Aaron Baddeley,22,3
88,T84,T84,Rich Beem,10,3
89,T84,T84,Shane Bertsch,17,3
90,T84,T84,Matt Bettencourt,31,3
91,T84,T84,Tommy Biershenk,27,3
92,T84,T84,Thomas Bjørn,9,3
93,T84,T84,Kris Blanks,23,3
94,T84,T84,Michael Bradley,23,3
95,T84,T84,Bart Bryant,6,3
96,T84,T84,Paul Casey,9,3
97,T84,T84,Alex Cejka,12,3
98,T84,T84,Greg Chalmers,25,3
99,T84,T84,Kevin Chappell,29,3
100,T84,T84,K.J. Choi,21,3
101,T84,T84,Daniel Chopra,21,3
102,T84,T84,Gary Christian,28,3
103,T84,T84,Stewart Cink,22,3
104,T84,T84,Tim Clark,20,3
105,T84,T84,Will Claxton,28,3
106,T84,T84,Gavin Coles,23,3
107,T84,T84,Chad Collins,9,3
108,T84,T84,Nicolas Colsaerts,9,3
109,T84,T84,Erik Compton,26,3
110,T84,T84,Chris Couch,21,3
111,T84,T84,Ben Crane,23,3
112,T84,T84,Ben Curtis,19,3
113,T84,T84,John Daly,15,3
114,T84,T84,Brian Davis,29,3
115,T84,T84,Jason Day,17,3
116,T84,T84,Graham DeLaet,23,3
117,T84,T84,Luke Donald,17,3
118,T84,T84,James Driscoll,27,3
119,T84,T84,Ken Duke,30,3
120,T84,T84,Scott Dunlap,20,3
121,T84,T84,Joe Durant,14,3
122,T84,T84,Derek Ernst,1,3
123,T84,T84,Bob Estes,23,3
124,T84,T84,Matt Every,25,3
125,T84,T84,Jonathan Fly,1,3
126,T84,T84,Rickie Fowler,23,3
127,T84,T84,Robert Gamez,8,3
128,T84,T84,Robert Garrigus,26,3
129,T84,T84,Bobby Gates,29,3
130,T84,T84,Brian Gay,28,3
131,T84,T84,Andres Gonzales,1,3
132,T84,T84,Retief Goosen,12,3
133,T84,T84,Luke Guthrie,4,3
134,T84,T84,Hunter Haas,24,3
135,T84,T84,Todd Hamilton,10,3
136,T84,T84,Anders Hansen,7,3
137,T84,T84,Peter Hanson,11,3
138,T84,T84,Tim Herron,27,3
139,T84,T84,J.B. Holmes,25,3
140,T84,T84,Charles Howell III,29,3
