,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
29,T27,T27,Cameron Tringale,26,21,3.0,3,13,2012150
30,T31,T31,Stuart Appleby,24,20,,2,9,2012330
31,T31,T31,Matt Every,25,20,5.0,3,8,2012390
32,T31,T31,Sean O'Hair,24,20,2.0,1,13,2012450
33,T31,T31,Scott Piercy,28,20,6.0,1,6,2012010
34,T31,T31,Kyle Reifers,27,20,,2,12,2012310
35,T31,T31,Daniel Summerhays,26,20,,1,10,2012190
36,T31,T31,Michael Thompson,25,20,1.0,3,7,2012330
37,T31,T31,Camilo Villegas,25,20,1.0,2,10,2012430
38,T39,T39,Stephen Ames,20,19,,1,6,2012020
39,T39,T39,Steven Bowditch,18,19,1.0,1,15,2012450
40,T39,T39,Keegan Bradley,25,19,,1,17,2012150
41,T39,T39,Roberto Castro,27,19,,1,8,2012150
42,T39,T39,Nicolas Colsaerts,9,19,2.0,4,7,2012120
43,T39,T39,Ben Curtis,19,19,,4,15,2012440
44,T39,T39,Brendon de Jonge,31,19,1.0,2,8,2012310
45,T39,T39,Robert Garrigus,26,19,,2,17,2012030
46,T39,T39,Nathan Green,22,19,,1,10,2012430
47,T39,T39,Brian Harman,30,19,,4,8,2012140
48,T39,T39,Bill Lunde,25,19,5.0,2,15,2012040
49,T39,T39,David Mathis,29,19,,2,14,2012440
50,T39,T39,William McGirt,30,19,1.0,2,8,2012040
51,T39,T39,Louis Oosthuizen,19,19,,4,16,2012360
52,T39,T39,Greg Owen,27,19,3.0,2,14,2012060
53,T39,T39,D.A. Points,29,19,,3,18,2012010
54,T39,T39,Dicky Pride,19,19,,1,7,2012220
55,T39,T39,Alexandre Rocha,21,19,1.0,4,15,2012440
56,T39,T39,Steve Stricker,19,19,1.0,4,7,2012010
57,T39,T39,David Toms,19,19,,2,14,2012010
58,T39,T39,Johnson Wagner,27,19,1.0,4,16,2012140
59,T39,T39,Tiger Woods,19,19,1.0,1,3,2012140
60,T61,T61,Robert Allenby,27,18,6.0,1,5,2012440
61,T61,T61,Ricky Barnes,28,18,2.0,1,9,2012430
62,T61,T61,Michael Bradley,23,18,3.0,3,11,2012310
63,T61,T61,Bud Cauley,28,18,,2,11,2012150
64,T61,T61,Ken Duke,30,18,,2,2,2012310
65,T61,T61,Martin Flores,30,18,4.0,2,9,2012050
66,T61,T61,Tom Gillis,23,18,3.0,2,16,2012300
67,T61,T61,Bill Haas,23,18,1.0,3,3,2012030
68,T61,T61,Anders Hansen,7,18,,1,9,2012150
69,T61,T61,Chris Kirk,27,18,,1,2,2012430
70,T61,T61,Hunter Mahan,23,18,,1,10,2012200
71,T61,T61,Kevin Streelman,26,18,4.0,1,10,2012190
72,T61,T61,Vaughn Taylor,26,18,1.0,1,9,2012480
73,T61,T61,Brendon Todd,29,18,,1,13,2012040
74,T61,T61,Duffy Waldorf,11,18,3.0,1,8,2012300
75,T61,T61,Mark Wilson,25,18,2.0,3,12,2012450
76,T77,T77,Blake Adams,32,17,,4,1,2012450
77,T77,T77,Kevin Chappell,29,17,1.0,1,9,2012130
78,T77,T77,Gary Christian,28,17,,1,6,2012430
79,T77,T77,Ben Crane,23,17,2.0,4,3,2012010
80,T77,T77,Brian Davis,29,17,2.0,1,9,2012190
81,T77,T77,Joe Durant,14,17,1.0,2,5,2012450
82,T77,T77,Mathew Goggin,23,17,1.0,4,11,2012310
83,T77,T77,Luke Guthrie,4,17,1.0,4,16,2012250
84,T77,T77,David Hearn,28,17,1.0,1,14,2012150
85,T77,T77,Billy Hurley III,27,17,,1,13,2012440
86,T77,T77,Ryo Ishikawa,18,17,5.0,4,18,2012360
87,T77,T77,Brandt Jobe,18,17,,4,17,2012240
88,T77,T77,Robert Karlsson,17,17,3.0,1,1,2012370
89,T77,T77,Richard Lee,24,17,4.0,1,9,2012310
90,T77,T77,Marc Leishman,23,17,,4,4,2012220
91,T77,T77,Justin Leonard,26,17,,1,9,2012430
92,T77,T77,Ryan Moore,24,17,10.0,2,18,2012410
93,T77,T77,Geoff Ogilvy,20,17,,1,11,2012200
94,T77,T77,"Ted Potter, Jr.",25,17,1.0,4,14,2012290
95,T77,T77,Justin Rose,19,17,,3,18,2012190
96,T77,T77,Adam Scott,16,17,1.0,2,12,2012160
97,T77,T77,Josh Teater,30,17,2.0,1,9,2012310
98,T77,T77,Roland Thatcher,21,17,1.0,4,16,2012290
99,T77,T77,Marc Turnesa,11,17,1.0,4,16,2012040
100,T77,T77,Bo Van Pelt,24,17,,3,5,2012360
101,T77,T77,Jhonattan Vegas,25,17,2.0,2,11,2012430
102,T77,T77,Nick Watney,26,17,1.0,4,18,2012410
103,T104,T104,Mark Anderson,25,16,,3,14,2012190
104,T104,T104,Cameron Beckman,26,16,,1,14,2012040
105,T104,T104,Kris Blanks,23,16,2.0,1,7,2012130
106,T104,T104,Alex Cejka,12,16,2.0,2,2,2012450
107,T104,T104,Scott Dunlap,20,16,,4,3,2012330
108,T104,T104,Brian Gay,28,16,1.0,2,5,2012060
109,T104,T104,Hunter Hamrick,5,16,,1,15,2012310
110,T104,T104,Billy Horschel,17,16,1.0,3,9,2012270
111,T104,T104,Derek Lamely,25,16,,3,18,2012270
112,T104,T104,Davis Love III,20,16,,4,15,2012060
113,T104,T104,Jeff Maggert,27,16,1.0,3,8,2012050
114,T104,T104,Rocco Mediate,23,16,3.0,2,6,2012060
115,T104,T104,Phil Mickelson,22,16,1.0,4,12,2012160
116,T104,T104,Garth Mulroy,20,16,2.0,1,9,2012300
117,T104,T104,Seung-Yul Noh,28,16,1.0,1,4,2012390
118,T104,T104,Nick O'Hern,26,16,3.0,1,9,2012430
119,T104,T104,Nick Price,1,16,,1,11,2012080
120,T104,T104,John Rollins,26,16,,2,16,2012440
121,T104,T104,John Senden,22,16,,4,18,2012190
122,T104,T104,Webb Simpson,22,16,10.0,2,15,2012010
123,T104,T104,Shawn Stefani,1,16,,2,2,2012150
124,T104,T104,Boo Weekley,25,16,5.0,1,1,2012150
125,T104,T104,Lee Westwood,15,16,,3,8,2012200
126,T127,T127,Jonathan Byrd,21,15,,1,12,2012010
127,T127,T127,Tim Clark,20,15,1.0,1,8,2012370
128,T127,T127,Erik Compton,26,15,3.0,3,15,2012220
129,T127,T127,Graham DeLaet,23,15,1.0,4,13,2012290
130,T127,T127,Harris English,27,15,,2,16,2012030
131,T127,T127,Tommy Gainey,32,15,,2,12,2012330
132,T127,T127,Tim Herron,27,15,1.0,3,16,2012150
133,T127,T127,J.B. Holmes,25,15,1.0,2,5,2012430
134,T127,T127,Trevor Immelman,24,15,8.0,4,17,2012380
135,T127,T127,Freddie Jacobson,17,15,,4,18,2012350
136,T127,T127,Zach Johnson,25,15,2.0,1,10,2012450
137,T127,T127,Dustin Johnson,19,15,,1,14,2012060
138,T127,T127,Ben Kohles,1,15,,2,5,2012370
139,T127,T127,Jason Kokrak,27,15,,1,18,2012100
140,T127,T127,Kelly Kraft,10,15,7.0,2,12,2012440
141,T127,T127,Jamie Lovemark,16,15,,2,1,2012300
142,T127,T127,Shaun Micheel,12,15,,1,15,2012150
143,T127,T127,Bryce Molder,25,15,2.0,1,7,2012130
144,T127,T127,Rod Pampling,26,15,,3,14,2012150
145,T127,T127,Pat Perez,23,15,1.0,1,6,2012280
146,T127,T127,Rory Sabbatini,29,15,4.0,2,14,2012450
147,T127,T127,Gene Sauers,2,15,1.0,2,5,2012310
148,T127,T127,Patrick Sheehan,21,15,1.0,1,13,2012480
149,T127,T127,Vijay Singh,27,15,1.0,2,4,2012450
150,T127,T127,Jimmy Walker,28,15,5.0,3,14,2012330
151,T127,T127,Bubba Watson,19,15,,2,12,2012010
152,T153,T153,Arjun Atwal,27,14,,3,4,2012030
153,T153,T153,Aaron Baddeley,22,14,2.0,3,15,2012040
154,T153,T153,Tommy Biershenk,27,14,5.0,1,15,2012310
155,T153,T153,Thomas Bjørn,9,14,4.0,4,16,2012350
156,T153,T153,Ángel Cabrera,20,14,5.0,1,15,2012440
157,T153,T153,Rafa Cabrera Bello,6,14,,1,9,2012320
158,T153,T153,Stewart Cink,22,14,,4,16,2012430
159,T153,T153,Jason Dufner,22,14,1.0,4,17,2012210
160,T153,T153,David Duval,17,14,2.0,1,7,2012190
161,T153,T153,Ernie Els,22,14,1.0,2,4,2012150
162,T153,T153,Bob Estes,23,14,1.0,1,7,2012030
163,T153,T153,Sergio Garcia,16,14,,1,2,2012130
164,T153,T153,Ryuji Imada,28,14,,2,11,2012430
165,T153,T153,Jerry Kelly,26,14,1.0,4,9,2012290
166,T153,T153,Hank Kuehne,12,14,1.0,4,10,2012190
167,T153,T153,Jarrod Lyle,7,14,4.0,3,9,2012060
168,T153,T153,Ryan Palmer,24,14,1.0,2,8,2012210
169,T153,T153,Carl Pettersson,26,14,,4,18,2012350
170,T153,T153,Peter Tomasulo,4,14,1.0,3,1,2012450
171,T153,T153,Steve Wheatcroft,22,14,5.0,2,17,2012040
172,T153,T153,Gary Woodland,22,14,1.0,3,18,2012010
173,T174,T174,Thomas Aiken,4,13,,3,7,2012320
174,T174,T174,Charlie Beljan,22,13,,2,14,2012290
175,T174,T174,Greg Chalmers,25,13,,1,8,2012040
176,T174,T174,K.J. Choi,21,13,,1,10,2012140
177,T174,T174,Gavin Coles,23,13,,1,10,2012450
178,T174,T174,Jason Day,17,13,,2,11,2012450
179,T174,T174,Chris DiMarco,29,13,1.0,2,4,2012430
180,T174,T174,James Driscoll,27,13,,2,15,2012450
181,T174,T174,Brad Fritsch,1,13,2.0,1,14,2012330
182,T174,T174,Fred Funk,4,13,,4,4,2012190
183,T174,T174,Bobby Gates,29,13,1.0,3,10,2012300
184,T174,T174,Branden Grace,6,13,,2,4,2012320
185,T174,T174,Hunter Haas,24,13,1.0,2,3,2012030
186,T174,T174,Martin Kaymer,8,13,,2,5,2012160
187,T174,T174,Troy Kelly,23,13,2.0,2,1,2012270
188,T174,T174,J.J. Killeen,33,13,,3,18,2012230
189,T174,T174,K.T. Kim,11,13,3.0,2,10,2012350
190,T174,T174,Anthony Kim,10,13,3.0,2,7,2012130
191,T174,T174,Matt Kuchar,22,13,1.0,1,2,2012360
192,T174,T174,Paul Lawrie,6,13,,1,9,2012360
193,T174,T174,Danny Lee,26,13,,3,18,2012300
194,T174,T174,Joost Luiten,3,13,5.0,2,1,2012320
195,T174,T174,Troy Matteson,32,13,,1,14,2012300
196,T174,T174,Graeme McDowell,16,13,,1,18,2012380
197,T174,T174,Rory McIlroy,16,13,,3,8,2012200
198,T174,T174,George McNeill,25,13,,2,13,2012200
199,T174,T174,Joe Ogilvie,17,13,4.0,1,11,2012030
200,T174,T174,John Peterson,9,13,5.0,3,5,2012270
201,T174,T174,Ian Poulter,15,13,,4,10,2012350
202,T174,T174,Chris Stroud,28,13,3.0,2,2,2012440
203,T174,T174,Justin Thomas,1,13,2.0,3,16,2012290
204,T174,T174,Charlie Wi,25,13,1.0,1,9,2012140
205,T174,T174,Garrett Willis,15,13,,3,14,2012060
206,T207,T207,Sangmoon Bae,25,12,3.0,1,1,2012210
207,T207,T207,Paul Casey,9,12,2.0,1,10,2012150
208,T207,T207,Daniel Chopra,21,12,,1,11,2012480
209,T207,T207,Chris Couch,21,12,2.0,1,10,2012060
210,T207,T207,Simon Dyson,8,12,,2,1,2012120
211,T207,T207,Miguel Angel Jiménez,6,12,5.0,1,15,2012360
212,T207,T207,Sung Kang,30,12,,1,6,2012220
213,T207,T207,Bio Kim,1,12,1.0,1,12,2012040
214,T207,T207,Kevin Kisner,24,12,3.0,1,17,2012200
215,T207,T207,Edward Loar,23,12,,1,9,2012480
216,T207,T207,Steve Lowery,1,12,1.0,4,13,2012310
217,T207,T207,Zack Miller,12,12,,2,14,2012450
218,T207,T207,Tom Pernice Jr.,23,12,4.0,3,4,2012030
219,T207,T207,Chris Riley,12,12,1.0,1,4,2012300
220,T207,T207,Andres Romero,22,12,,1,18,2012430
221,T207,T207,Henrik Stenson,15,12,4.0,2,10,2012200
222,T207,T207,Kevin Sutherland,4,12,,2,13,2012030
223,T207,T207,Kyle Thompson,22,12,6.0,1,8,2012300
224,T207,T207,Omar Uresti,4,12,4.0,4,10,2012310
225,T207,T207,Bernd Wiesberger,2,12,,1,3,2012360
226,T207,T207,Casey Wittenberg,1,12,12.0,4,7,2012260
227,T228,T228,Woody Austin,7,11,,4,7,2012310
228,T228,T228,Briny Baird,13,11,11.0,2,17,2012220
229,T228,T228,Craig Barlow,7,11,,2,3,2012080
230,T228,T228,Notah Begay III,5,11,1.0,2,2,2012270
231,T228,T228,Shane Bertsch,17,11,1.0,1,10,2012430
232,T228,T228,Matt Bettencourt,31,11,1.0,2,14,2012300
233,T228,T228,Bart Bryant,6,11,2.0,2,14,2012430
234,T228,T228,Patrick Cantlay,10,11,3.0,2,13,2012370
235,T228,T228,Darren Clarke,7,11,,1,9,2012150
236,T228,T228,John Daly,15,11,4.0,2,3,2012330
237,T228,T228,Luke Donald,17,11,1.0,1,18,2012190
238,T228,T228,Ross Fisher,2,11,1.0,1,15,2012320
239,T228,T228,Retief Goosen,12,11,4.0,4,10,2012330
240,T228,T228,Paul Haley II,1,11,1.0,1,18,2012220
241,T228,T228,Todd Hamilton,10,11,2.0,2,9,2012440
242,T228,T228,Peter Hanson,11,11,1.0,4,8,2012210
243,T228,T228,Lee Janzen,12,11,3.0,3,16,2012300
244,T228,T228,Colt Knost,29,11,1.0,2,5,2012450
245,T228,T228,Will MacKenzie,6,11,1.0,2,11,2012250
246,T228,T228,Billy Mayfair,28,11,1.0,1,9,2012020
247,T228,T228,Jae-bum Park,1,11,2.0,1,15,2012260
248,T228,T228,Ted Purdy,4,11,6.0,3,16,2012310
249,T228,T228,Michael Putnam,4,11,4.0,1,15,2012190
250,T228,T228,Alvaro Quiros,8,11,,4,3,2012350
251,T228,T228,Jonathan Randolph,1,11,1.0,2,8,2012310
252,T228,T228,Tyler Rody,1,11,,1,2,2012370
253,T228,T228,Charl Schwartzel,16,11,1.0,2,2,2012390
254,T228,T228,Chris Smith,3,11,1.0,2,3,2012310
255,T228,T228,Paul Stankowski,8,11,,1,14,2012080
256,T228,T228,Tom Watson,3,11,1.0,1,13,2012290
257,T228,T228,Chase Wright,1,11,4.0,2,3,2012450
258,T259,T259,Victor Ciesielski,1,10,,2,8,2012330
259,T259,T259,Fred Couples,4,10,,2,7,2012150
260,T259,T259,Marco Dawson,22,10,,4,5,2012300
261,T259,T259,Marcus Fraser,3,10,1.0,1,4,2012360
262,T259,T259,Yoshinori Fujimoto,2,10,,3,10,2012320
263,T259,T259,Robert Gamez,8,10,1.0,2,18,2012310
264,T259,T259,Stephen Gangluff,23,10,3.0,2,12,2012370
265,T259,T259,Lucas Glover,16,10,7.0,4,5,2012190
266,T259,T259,Padraig Harrington,18,10,1.0,1,5,2012390
267,T259,T259,Richard Johnson,7,10,,4,7,2012080
268,T259,T259,Matt Jones,19,10,1.0,2,15,2012330
269,T259,T259,Scott Langley,4,10,,1,2,2012060
270,T259,T259,David Lynn,1,10,5.0,2,17,2012360
271,T259,T259,Steve Marino,6,10,2.0,2,14,2012270
272,T259,T259,Francesco Molinari,8,10,1.0,3,1,2012160
273,T259,T259,Toshinori Muto,3,10,1.0,1,9,2012020
274,T259,T259,Patrick Reed,12,10,,1,16,2012430
275,T259,T259,Sam Saunders,4,10,2.0,2,3,2012140
276,T259,T259,Joey Snyder III,8,10,1.0,1,16,2012300
277,T259,T259,Esteban Toledo,1,10,,4,2,2012080
278,T279,T279,Matthew Baldwin,2,9,1.0,3,16,2012320
279,T279,T279,Mark Brooks,3,9,,4,18,2012310
280,T279,T279,John Cook,1,9,,1,3,2012080
281,T279,T279,Gonzalo Fernandez-Castaño,7,9,2.0,1,1,2012360
282,T279,T279,Nick Flanagan,1,9,1.0,1,7,2012200
283,T279,T279,Tadd Fujikawa,1,9,2.0,3,2,2012020
284,T279,T279,Michael Gligic,1,9,,2,14,2012330
285,T279,T279,Ashley Hall,1,9,,1,10,2012320
286,T279,T279,Grégory Havret,1,9,3.0,2,6,2012320
287,T279,T279,Phillip Hui,1,9,4.0,1,12,2012190
288,T279,T279,Randall Hutchison,1,9,3.0,2,6,2012300
289,T279,T279,Jay Hwang,1,9,5.0,2,13,2012040
290,T279,T279,Skip Kendall,5,9,2.0,3,15,2012310
291,T279,T279,Neal Lancaster,8,9,2.0,2,1,2012270
292,T279,T279,Tom Lehman,2,9,1.0,4,11,2012080
293,T279,T279,Frank Lickliter II,9,9,1.0,2,13,2012310
294,T279,T279,Casey Martin,2,9,5.0,1,7,2012430
295,T279,T279,Len Mattiace,1,9,2.0,4,13,2012310
296,T279,T279,Matt McQuillan,11,9,1.0,2,16,2012310
297,T279,T279,Alejandro Munoz,1,9,9.0,2,10,2012080
298,T279,T279,José María Olazábal,5,9,,2,15,2012100
299,T279,T279,Jesper Parnevik,3,9,1.0,2,8,2012100
300,T279,T279,Carl Paulson,2,9,,3,6,2012480
301,T279,T279,Corey Pavin,2,9,4.0,4,17,2012020
302,T279,T279,Kenny Perry,5,9,2.0,3,6,2012130
303,T279,T279,Tim Petrovic,17,9,,1,9,2012060
304,T279,T279,Chad Proehl,1,9,9.0,2,1,2012300
305,T279,T279,Brett Quigley,1,9,2.0,1,1,2012030
306,T279,T279,Fran Quinn,5,9,,1,14,2012220
307,T279,T279,Zack Reeves,1,9,,1,3,2012310
308,T279,T279,José de Jesús Rodríguez,1,9,,3,5,2012080
309,T279,T279,Lee Slattery,3,9,,2,5,2012350
310,T279,T279,Tadahiro Takayama,4,9,3.0,4,4,2012120
311,T279,T279,Brett Wetterich,7,9,,1,17,2012080
312,T279,T279,Y.E. Yang,20,9,1.0,1,6,2012370
313,T314,T314,Michael Allen,3,8,,1,11,2012080
314,T314,T314,Eric Axley,3,8,1.0,3,18,2012310
315,T314,T314,Rich Beem,10,8,1.0,1,10,2012220
316,T314,T314,Guy Boros,2,8,1.0,1,14,2012310
317,T314,T314,Mark Calcavecchia,3,8,2.0,1,18,2012320
318,T314,T314,Greg Casagranda,1,8,,1,13,2012040
319,T314,T314,Albin Choi,1,8,1.0,1,3,2012330
320,T314,T314,Chad Collins,9,8,,1,14,2012020
321,T314,T314,Jamie Donaldson,4,8,1.0,2,7,2012320
322,T314,T314,Steve Elkington,2,8,1.0,1,13,2012030
323,T314,T314,Steve Flesch,12,8,1.0,1,9,2012190
324,T314,T314,Andres Gonzales,1,8,,3,2,2012220
325,T314,T314,Paul Goydos,6,8,4.0,2,11,2012030
326,T314,T314,Chesson Hadley,1,8,,1,11,2012370
327,T314,T314,Jim Herman,2,8,,4,7,2012150
328,T314,T314,John Hurley,1,8,,1,17,2012300
329,T314,T314,Matteo Manassero,3,8,,1,1,2012360
330,T314,T314,Blaine McCallister,1,8,4.0,1,13,2012310
331,T314,T314,Parker McLachlin,3,8,2.0,1,2,2012310
332,T314,T314,Jon McLean,1,8,1.0,1,13,2012080
333,T314,T314,Jordan Mitchell,1,8,4.0,1,11,2012450
334,T314,T314,Jake Narro,1,8,1.0,1,11,2012190
335,T314,T314,Alex Noren,4,8,,2,14,2012360
336,T314,T314,Arron Oberholser,2,8,1.0,2,2,2012060
337,T314,T314,Hennie Otto,1,8,1.0,2,17,2012120
338,T314,T314,David Sanchez,1,8,,2,3,2012370
339,T314,T314,Jeev Milkha Singh,3,8,,1,7,2012360
340,T314,T314,Jordan Spieth,5,8,,2,10,2012300
341,T314,T314,Kirk Triplett,3,8,,3,4,2012080
342,T314,T314,Scott Verplank,9,8,5.0,1,7,2012190
343,T314,T314,Grant Waite,2,8,2.0,1,14,2012310
344,T314,T314,Tim Weinhart,2,8,1.0,2,14,2012450
345,T346,T346,Daniel Balin,1,7,2.0,2,15,2012360
346,T346,T346,Warren Bennett,1,7,3.0,1,8,2012320
347,T346,T346,Chris Black,1,7,,1,11,2012300
348,T346,T346,Alejandro Cañizares,3,7,,1,11,2012080
349,T346,T346,Jeff Curl,3,7,4.0,2,6,2012260
350,T346,T346,Robert Damron,7,7,2.0,4,14,2012180
351,T346,T346,Hiroyuki Fujita,3,7,,2,7,2012320
352,T346,T346,Mathias Grönberg,1,7,,4,8,2012300
353,T346,T346,Mike Heinen,1,7,,1,9,2012310
354,T346,T346,Justin Hicks,2,7,,3,13,2012320
355,T346,T346,Matt Hill,2,7,1.0,2,16,2012440
356,T346,T346,Steve Jones,2,7,2.0,2,14,2012030
357,T346,T346,Kent Jones,7,7,,2,5,2012310
358,T346,T346,Brendan Jones,3,7,,1,15,2012360
359,T346,T346,Peter Lonard,4,7,,2,18,2012250
360,T346,T346,Morten Orum Madsen,1,7,3.0,1,17,2012320
361,T346,T346,David Markle,1,7,3.0,1,14,2012330
362,T346,T346,Nick Mason,1,7,,1,9,2012020
363,T346,T346,Jon Mills,2,7,,2,17,2012330
364,T346,T346,Dustin Morris,1,7,,1,15,2012250
365,T346,T346,Thorbjørn Olesen,2,7,5.0,2,7,2012320
366,T346,T346,Cody Proveaux,1,7,,1,15,2012250
367,T346,T346,Corey Prugh,1,7,,1,16,2012360
368,T346,T346,Elliot Saltman,1,7,1.0,2,10,2012320
369,T346,T346,Paul Scaletta,1,7,,1,1,2012360
370,T346,T346,Mike Weir,14,7,,2,18,2012330
371,T346,T346,Dean Wilson,4,7,1.0,1,11,2012480
372,T373,T373,Frank Adams III,1,6,3.0,1,1,2012200
373,T373,T373,Steven Alker,1,6,3.0,3,2,2012320
374,T373,T373,Alex Aragon,1,6,5.0,1,10,2012020
375,T373,T373,Joseph Bramlett,1,6,1.0,2,6,2012060
376,T373,T373,Mark Brown,1,6,,2,5,2012360
377,T373,T373,Jim Carter,2,6,,2,15,2012310
378,T373,T373,Jeff Coston,1,6,,2,1,2012360
379,T373,T373,Adilson da Silva,1,6,,2,12,2012320
380,T373,T373,Glen Day,3,6,1.0,4,18,2012310
381,T373,T373,Todd Demsey,1,6,1.0,1,4,2012220
382,T373,T373,Dennis Downs,1,6,,2,5,2012430
383,T373,T373,Alan Dunbar,1,6,2.0,2,6,2012320
384,T373,T373,Rafael Echenique,1,6,,2,13,2012320
385,T373,T373,"Jim Gallagher, Jr.",1,6,4.0,1,11,2012310
386,T373,T373,Dudley Hart,1,6,2.0,1,2,2012060
387,T373,T373,James Hazen,1,6,1.0,2,11,2012270
388,T373,T373,Mark Hensby,2,6,,1,15,2012080
389,T373,T373,David Hutsell,6,6,,1,10,2012480
390,T373,T373,Paul Imondi,1,6,4.0,1,7,2012040
391,T373,T373,John Inman,2,6,,2,16,2012310
392,T373,T373,Raphael Jacquelin,2,6,,4,6,2012260
393,T373,T373,Erick Justesen,1,6,6.0,2,13,2012070
394,T373,T373,Simon Khan,1,6,2.0,2,7,2012320
395,T373,T373,Anirban Lahiri,1,6,1.0,3,6,2012320
396,T373,T373,Pablo Larrazabal,3,6,,2,10,2012320
397,T373,T373,Peter Lawrie,1,6,2.0,2,10,2012260
398,T373,T373,Steve LeBrun,1,6,,1,10,2012260
399,T373,T373,Rick Lewallen,1,6,6.0,2,4,2012200
400,T373,T373,Tom Lewis,2,6,,1,6,2012130
401,T373,T373,WC Liang,1,6,3.0,1,4,2012020
402,T373,T373,Mitch Lowe,3,6,2.0,2,18,2012360
403,T373,T373,Sandy Lyle,2,6,3.0,1,11,2012320
404,T373,T373,Daniel Miernicki,2,6,1.0,2,11,2012290
405,T373,T373,Mike Miles,1,6,2.0,2,17,2012030
406,T373,T373,Dennis Miller,1,6,2.0,1,17,2012260
407,T373,T373,James Morrison,1,6,3.0,3,8,2012320
408,T373,T373,Matthew NeSmith,1,6,,1,15,2012370
409,T373,T373,Sam Osborne,1,6,,1,13,2012260
410,T373,T373,Anthony Price,1,6,1.0,1,12,2012310
411,T373,T373,Jeff Quinney,1,6,,1,6,2012050
412,T373,T373,Cory Renfrew,1,6,4.0,1,7,2012330
413,T373,T373,Brian Ricketts,1,6,,2,8,2012220
414,T373,T373,Robert Rock,6,6,4.0,2,16,2012120
415,T373,T373,Marcel Siem,3,6,,3,11,2012360
416,T373,T373,Cody Slover,1,6,2.0,1,18,2012040
417,T373,T373,Darron Stiles,1,6,2.0,3,10,2012260
418,T373,T373,Anthony Summers,1,6,,2,12,2012260
419,T373,T373,Toru Taniguchi,4,6,,1,18,2012360
420,T373,T373,Kevin Tway,2,6,3.0,2,9,2012060
421,T373,T373,Aaron Watkins,2,6,5.0,3,7,2012260
422,T373,T373,Danny Willett,1,6,5.0,3,13,2012350
423,T373,T373,Willie Wood,1,6,1.0,1,15,2012310
424,T373,T373,Ian Woosnam,1,6,,1,5,2012160
425,T426,T426,Fulton Allem,3,5,1.0,1,11,2012310
426,T426,T426,Brian Bateman,4,5,3.0,1,2,2012310
427,T426,T426,Oliver Bekker,1,5,,2,3,2012350
428,T426,T426,David Byrne,1,5,,2,13,2012190
429,T426,T426,Michael Carbone,1,5,1.0,2,9,2012270
430,T426,T426,Roger Chapman,1,5,1.0,1,3,2012360
431,T426,T426,Keith Clearwater,1,5,,1,15,2012230
432,T426,T426,George Coetzee,4,5,2.0,1,11,2012360
433,T426,T426,Rob Couture,1,5,1.0,1,1,2012330
434,T426,T426,Nick Cullen,1,5,4.0,1,12,2012320
435,T426,T426,Casey DeVoll,1,5,,2,16,2012180
436,T426,T426,Derek Ernst,1,5,1.0,3,12,2012440
437,T426,T426,Brad Faxon,1,5,1.0,2,1,2012270
438,T426,T426,Keith Fergus,1,5,1.0,3,7,2012030
