,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,T1,T1,Brendon de Jonge,31,5
1,T1,T1,Rocco Mediate,23,5
2,T3,T3,Jason Bohn,28,4
3,T3,T3,Keegan Bradley,25,4
4,T3,T3,Brian Davis,29,4
5,T3,T3,Marco Dawson,22,4
6,T3,T3,Jason Dufner,22,4
7,T3,T3,Bob Estes,23,4
8,T3,T3,Robert Garrigus,26,4
9,T3,T3,Sung Kang,30,4
10,T3,T3,Rory McIlroy,16,4
11,T3,T3,Thorbjørn Olesen,2,4
12,T3,T3,Greg Owen,27,4
13,T3,T3,Ryan Palmer,24,4
14,T3,T3,Alexandre Rocha,21,4
15,T3,T3,Webb Simpson,22,4
16,T3,T3,Daniel Summerhays,26,4
17,T3,T3,Bo Van Pelt,24,4
18,T3,T3,Jimmy Walker,28,4
19,T20,T20,Blake Adams,32,3
20,T20,T20,Aaron Baddeley,22,3
21,T20,T20,Sangmoon Bae,25,3
22,T20,T20,Ricky Barnes,28,3
23,T20,T20,Kris Blanks,23,3
24,T20,T20,Jonas Blixt,21,3
25,T20,T20,Scott Brown,24,3
26,T20,T20,Jonathan Byrd,21,3
27,T20,T20,Chad Campbell,27,3
28,T20,T20,Patrick Cantlay,10,3
29,T20,T20,Miguel Angel Carballo,25,3
30,T20,T20,Alex Cejka,12,3
31,T20,T20,Greg Chalmers,25,3
32,T20,T20,Daniel Chopra,21,3
33,T20,T20,Gary Christian,28,3
34,T20,T20,Stewart Cink,22,3
35,T20,T20,Gavin Coles,23,3
36,T20,T20,Nicolas Colsaerts,9,3
37,T20,T20,Chris Couch,21,3
38,T20,T20,Ben Crane,23,3
39,T20,T20,Jason Day,17,3
40,T20,T20,James Driscoll,27,3
41,T20,T20,Ken Duke,30,3
42,T20,T20,Brian Gay,28,3
43,T20,T20,Tom Gillis,23,3
44,T20,T20,Retief Goosen,12,3
45,T20,T20,Nathan Green,22,3
46,T20,T20,Hunter Haas,24,3
47,T20,T20,Adam Hadwin,1,3
48,T20,T20,Brian Harman,30,3
49,T20,T20,Padraig Harrington,18,3
50,T20,T20,J.B. Holmes,25,3
51,T20,T20,Billy Horschel,17,3
52,T20,T20,Charles Howell III,29,3
53,T20,T20,John Huh,28,3
54,T20,T20,Randall Hutchison,1,3
55,T20,T20,Brandt Jobe,18,3
56,T20,T20,Zach Johnson,25,3
57,T20,T20,Robert Karlsson,17,3
58,T20,T20,Jerry Kelly,26,3
59,T20,T20,J.J. Killeen,33,3
60,T20,T20,Chris Kirk,27,3
61,T20,T20,Colt Knost,29,3
62,T20,T20,Kelly Kraft,10,3
63,T20,T20,Derek Lamely,25,3
64,T20,T20,Neal Lancaster,8,3
65,T20,T20,Scott Langley,4,3
66,T20,T20,Danny Lee,26,3
67,T20,T20,Richard Lee,24,3
68,T20,T20,Marc Leishman,23,3
69,T20,T20,Justin Leonard,26,3
70,T20,T20,Spencer Levin,26,3
71,T20,T20,Edward Loar,23,3
72,T20,T20,Hunter Mahan,23,3
73,T20,T20,John Mallinger,25,3
74,T20,T20,William McGirt,30,3
75,T20,T20,Phil Mickelson,22,3
76,T20,T20,Bryce Molder,25,3
77,T20,T20,Ryan Moore,24,3
78,T20,T20,Toshinori Muto,3,3
79,T20,T20,Kevin Na,25,3
80,T20,T20,Geoff Ogilvy,20,3
81,T20,T20,José María Olazábal,5,3
82,T20,T20,Louis Oosthuizen,19,3
83,T20,T20,Juvic Pagunsan,2,3
84,T20,T20,Rod Pampling,26,3
85,T20,T20,Kenny Perry,5,3
86,T20,T20,D.A. Points,29,3
87,T20,T20,"Ted Potter, Jr.",25,3
88,T20,T20,Patrick Reed,12,3
89,T20,T20,Adam Scott,16,3
90,T20,T20,Marcel Siem,3,3
91,T20,T20,Vijay Singh,27,3
92,T20,T20,Heath Slocum,29,3
93,T20,T20,Kevin Stadler,25,3
94,T20,T20,Henrik Stenson,15,3
95,T20,T20,Kevin Streelman,26,3
96,T20,T20,Steve Stricker,19,3
97,T20,T20,Chris Stroud,28,3
98,T20,T20,Vaughn Taylor,26,3
99,T20,T20,Josh Teater,30,3
100,T20,T20,Roland Thatcher,21,3
101,T20,T20,Kyle Thompson,22,3
102,T20,T20,Brendon Todd,29,3
103,T20,T20,Peter Tomasulo,4,3
104,T20,T20,David Toms,19,3
105,T20,T20,Cameron Tringale,26,3
106,T20,T20,Marc Turnesa,11,3
107,T20,T20,Jhonattan Vegas,25,3
108,T20,T20,Scott Verplank,9,3
109,T20,T20,Johnson Wagner,27,3
110,T20,T20,Nick Watney,26,3
111,T20,T20,Boo Weekley,25,3
112,T20,T20,Lee Westwood,15,3
113,T20,T20,Charlie Wi,25,3
114,T20,T20,Garrett Willis,15,3
115,T20,T20,Willie Wood,1,3
116,T20,T20,Gary Woodland,22,3
117,T20,T20,Y.E. Yang,20,3
118,T119,T119,Robert Allenby,27,2
119,T119,T119,Mark Anderson,25,2
120,T119,T119,Stuart Appleby,24,2
121,T119,T119,Arjun Atwal,27,2
122,T119,T119,Woody Austin,7,2
123,T119,T119,Craig Barlow,7,2
124,T119,T119,Cameron Beckman,26,2
125,T119,T119,Rich Beem,10,2
126,T119,T119,Notah Begay III,5,2
127,T119,T119,Charlie Beljan,22,2
128,T119,T119,Shane Bertsch,17,2
129,T119,T119,Matt Bettencourt,31,2
130,T119,T119,Tommy Biershenk,27,2
131,T119,T119,Steven Bowditch,18,2
132,T119,T119,Michael Bradley,23,2
133,T119,T119,Ángel Cabrera,20,2
134,T119,T119,Alejandro Cañizares,3,2
135,T119,T119,Roberto Castro,27,2
136,T119,T119,Bud Cauley,28,2
137,T119,T119,K.J. Choi,21,2
138,T119,T119,Victor Ciesielski,1,2
139,T119,T119,Tim Clark,20,2
140,T119,T119,Darren Clarke,7,2
141,T119,T119,Will Claxton,28,2
142,T119,T119,Chad Collins,9,2
143,T119,T119,Erik Compton,26,2
144,T119,T119,Ben Curtis,19,2
145,T119,T119,John Daly,15,2
146,T119,T119,Graham DeLaet,23,2
147,T119,T119,Todd Demsey,1,2
148,T119,T119,Chris DiMarco,29,2
149,T119,T119,Luke Donald,17,2
150,T119,T119,Scott Dunlap,20,2
151,T119,T119,Joe Durant,14,2
152,T119,T119,David Duval,17,2
153,T119,T119,Ernie Els,22,2
154,T119,T119,Harris English,27,2
155,T119,T119,Matt Every,25,2
156,T119,T119,Gonzalo Fernandez-Castaño,7,2
157,T119,T119,Ross Fisher,2,2
158,T119,T119,Steve Flesch,12,2
159,T119,T119,Martin Flores,30,2
160,T119,T119,Rickie Fowler,23,2
161,T119,T119,Harrison Frazar,20,2
162,T119,T119,Yoshinori Fujimoto,2,2
163,T119,T119,Fred Funk,4,2
164,T119,T119,Jim Furyk,24,2
165,T119,T119,Tommy Gainey,32,2
166,T119,T119,Robert Gamez,8,2
167,T119,T119,Stephen Gangluff,23,2
168,T119,T119,Sergio Garcia,16,2
169,T119,T119,Bobby Gates,29,2
170,T119,T119,Lucas Glover,16,2
171,T119,T119,Mathew Goggin,23,2
172,T119,T119,Andres Gonzales,1,2
173,T119,T119,Jason Gore,8,2
