,Best_YTD_1-Putt_or_Better_Streak_RANK THIS WEEK,Best_YTD_1-Putt_or_Better_Streak_RANK LAST WEEK,Best_YTD_1-Putt_or_Better_Streak_PLAYER NAME,Best_YTD_1-Putt_or_Better_Streak_EVENTS,Best_YTD_1-Putt_or_Better_Streak_VALUE
106,T102,T102,Aaron Baddeley,22,7
107,T102,T102,Sangmoon Bae,25,7
108,T102,T102,Rich Beem,10,7
109,T102,T102,Charlie Beljan,22,7
110,T102,T102,Tommy Biershenk,27,7
111,T102,T102,Jonas Blixt,21,7
112,T102,T102,Steven Bowditch,18,7
113,T102,T102,Michael Bradley,23,7
114,T102,T102,Keegan Bradley,25,7
115,T102,T102,Scott Brown,24,7
116,T102,T102,Chad Campbell,27,7
117,T102,T102,Chad Collins,9,7
118,T102,T102,Erik Compton,26,7
119,T102,T102,Chris Couch,21,7
120,T102,T102,Robert Damron,7,7
121,T102,T102,Jason Day,17,7
122,T102,T102,Jamie Donaldson,4,7
123,T102,T102,James Driscoll,27,7
124,T102,T102,David Duval,17,7
125,T102,T102,Ernie Els,22,7
126,T102,T102,Harris English,27,7
127,T102,T102,Bob Estes,23,7
128,T102,T102,Gonzalo Fernandez-Castaño,7,7
129,T102,T102,Keith Fergus,1,7
130,T102,T102,Martin Flores,30,7
131,T102,T102,Harrison Frazar,20,7
132,T102,T102,Tadd Fujikawa,1,7
133,T102,T102,Tommy Gainey,32,7
134,T102,T102,Stephen Gangluff,23,7
135,T102,T102,Robert Garrigus,26,7
136,T102,T102,Bobby Gates,29,7
137,T102,T102,Lucas Glover,16,7
138,T102,T102,Branden Grace,6,7
139,T102,T102,Nathan Green,22,7
140,T102,T102,Tim Herron,27,7
141,T102,T102,John Huh,28,7
142,T102,T102,Ryo Ishikawa,18,7
143,T102,T102,Raphael Jacquelin,2,7
144,T102,T102,Brandt Jobe,18,7
145,T102,T102,Richard Johnson,7,7
146,T102,T102,Matt Jones,19,7
147,T102,T102,Jerry Kelly,26,7
148,T102,T102,Troy Kelly,23,7
149,T102,T102,Skip Kendall,5,7
150,T102,T102,Colt Knost,29,7
151,T102,T102,Jason Kokrak,27,7
152,T102,T102,Matt Kuchar,22,7
153,T102,T102,Martin Laird,22,7
154,T102,T102,Paul Lawrie,6,7
155,T102,T102,Danny Lee,26,7
156,T102,T102,Richard Lee,24,7
157,T102,T102,Marc Leishman,23,7
158,T102,T102,Peter Lonard,4,7
159,T102,T102,Jeff Maggert,27,7
160,T102,T102,Rory McIlroy,16,7
161,T102,T102,Ryan Moore,24,7
162,T102,T102,Kevin Na,25,7
163,T102,T102,Seung-Yul Noh,28,7
164,T102,T102,Sean O'Hair,24,7
165,T102,T102,Geoff Ogilvy,20,7
166,T102,T102,Louis Oosthuizen,19,7
167,T102,T102,Jeff Overton,29,7
168,T102,T102,Carl Paulson,2,7
169,T102,T102,Carl Pettersson,26,7
170,T102,T102,"Ted Potter, Jr.",25,7
171,T102,T102,Dicky Pride,19,7
172,T102,T102,Patrick Reed,12,7
173,T102,T102,Alexandre Rocha,21,7
174,T102,T102,Robert Rock,6,7
175,T102,T102,John Senden,22,7
176,T102,T102,Heath Slocum,29,7
177,T102,T102,Kevin Stadler,25,7
178,T102,T102,Scott Stallings,27,7
179,T102,T102,Paul Stankowski,8,7
180,T102,T102,Henrik Stenson,15,7
181,T102,T102,Kevin Streelman,26,7
182,T102,T102,Steve Stricker,19,7
183,T102,T102,Chris Stroud,28,7
184,T102,T102,Toru Taniguchi,4,7
185,T102,T102,Josh Teater,30,7
186,T102,T102,David Toms,19,7
187,T102,T102,Omar Uresti,4,7
188,T102,T102,Scott Verplank,9,7
189,T102,T102,Jimmy Walker,28,7
190,T102,T102,Bubba Watson,19,7
191,T102,T102,Brett Wetterich,7,7
192,T102,T102,Casey Wittenberg,1,7
193,T194,T194,Briny Baird,13,6
194,T194,T194,Mark Brooks,3,6
195,T194,T194,Ángel Cabrera,20,6
196,T194,T194,Patrick Cantlay,10,6
197,T194,T194,Paul Casey,9,6
198,T194,T194,Alex Cejka,12,6
199,T194,T194,K.J. Choi,21,6
200,T194,T194,Gary Christian,28,6
201,T194,T194,Stewart Cink,22,6
202,T194,T194,Tim Clark,20,6
203,T194,T194,Darren Clarke,7,6
204,T194,T194,George Coetzee,4,6
205,T194,T194,Nicolas Colsaerts,9,6
206,T194,T194,Fred Couples,4,6
207,T194,T194,John Daly,15,6
208,T194,T194,Brendon de Jonge,31,6
209,T194,T194,Jason Dufner,22,6
210,T194,T194,Scott Dunlap,20,6
211,T194,T194,Simon Dyson,8,6
212,T194,T194,Rickie Fowler,23,6
213,T194,T194,Mathew Goggin,23,6
214,T194,T194,Retief Goosen,12,6
215,T194,T194,Adam Hadwin,1,6
216,T194,T194,Peter Hanson,11,6
217,T194,T194,David Hearn,28,6
218,T194,T194,Billy Horschel,17,6
219,T194,T194,Billy Hurley III,27,6
220,T194,T194,Freddie Jacobson,17,6
221,T194,T194,Thongchai Jaidee,3,6
222,T194,T194,Kent Jones,7,6
223,T194,T194,Sung Kang,30,6
224,T194,T194,K.T. Kim,11,6
225,T194,T194,Kevin Kisner,24,6
226,T194,T194,Russell Knox,23,6
227,T194,T194,Neal Lancaster,8,6
228,T194,T194,Frank Lickliter II,9,6
229,T194,T194,Joost Luiten,3,6
230,T194,T194,Jarrod Lyle,7,6
231,T194,T194,Bryden MacPherson,4,6
232,T194,T194,Hunter Mahan,23,6
233,T194,T194,David Markle,1,6
234,T194,T194,Billy Mayfair,28,6
235,T194,T194,Zack Miller,12,6
236,T194,T194,Koumei Oda,2,6
237,T194,T194,José María Olazábal,5,6
238,T194,T194,Thorbjørn Olesen,2,6
239,T194,T194,Greg Owen,27,6
240,T194,T194,Rod Pampling,26,6
241,T194,T194,Corey Pavin,2,6
242,T194,T194,Pat Perez,23,6
243,T194,T194,John Peterson,9,6
244,T194,T194,Anthony Price,1,6
245,T194,T194,Brett Quigley,1,6
246,T194,T194,Alvaro Quiros,8,6
247,T194,T194,Brian Rowell,1,6
248,T194,T194,Charl Schwartzel,16,6
249,T194,T194,Adam Scott,16,6
250,T194,T194,Craig Stadler,1,6
251,T194,T194,Brendan Steele,24,6
252,T194,T194,Daniel Summerhays,26,6
253,T194,T194,Brendon Todd,29,6
254,T194,T194,Esteban Toledo,1,6
255,T194,T194,Jhonattan Vegas,25,6
256,T194,T194,Duffy Waldorf,11,6
257,T194,T194,Boo Weekley,25,6
258,T194,T194,Lee Westwood,15,6
259,T194,T194,Bernd Wiesberger,2,6
260,T194,T194,Garrett Willis,15,6
261,T194,T194,Mark Wilson,25,6
262,T194,T194,Tiger Woods,19,6
263,T264,T264,Woody Austin,7,5
264,T264,T264,Eric Axley,3,5
265,T264,T264,Cameron Beckman,26,5
266,T264,T264,Joseph Bramlett,1,5
267,T264,T264,Bart Bryant,6,5
268,T264,T264,Jim Carter,2,5
269,T264,T264,Paul Claxton,1,5
270,T264,T264,Jeff Coston,1,5
271,T264,T264,Marco Dawson,22,5
272,T264,T264,Glen Day,3,5
273,T264,T264,Todd Demsey,1,5
274,T264,T264,Eric Dugas,1,5
275,T264,T264,Joe Durant,14,5
276,T264,T264,Steve Elkington,2,5
277,T264,T264,Jonathan Fly,1,5
278,T264,T264,Oscar Fraustro,1,5
279,T264,T264,Fred Funk,4,5
280,T264,T264,Robert Gamez,8,5
281,T264,T264,Tom Gardner,1,5
282,T264,T264,Alejandro Garmendia,1,5
283,T264,T264,Tom Gillis,23,5
284,T264,T264,Paul Goydos,6,5
285,T264,T264,Austin Gutgsell,2,5
286,T264,T264,Luke Guthrie,4,5
287,T264,T264,Hunter Hamrick,5,5
288,T264,T264,Dudley Hart,1,5
289,T264,T264,Michael Hoey,3,5
290,T264,T264,Beau Hossler,2,5
291,T264,T264,Yuta Ikeda,1,5
292,T264,T264,Lee Janzen,12,5
293,T264,T264,Miguel Angel Jiménez,6,5
294,T264,T264,Dustin Johnson,19,5
295,T264,T264,Kelly Kraft,10,5
296,T264,T264,Jbe' Kruger,2,5
297,T264,T264,Hank Kuehne,12,5
298,T264,T264,Doug LaBelle II,1,5
299,T264,T264,Steve Lamontagne,1,5
300,T264,T264,Pablo Larrazabal,3,5
301,T264,T264,Davis Love III,20,5
302,T264,T264,Jamie Lovemark,16,5
303,T264,T264,Mitch Lowe,3,5
304,T264,T264,Sandy Lyle,2,5
305,T264,T264,Will MacKenzie,6,5
306,T264,T264,John Mallinger,25,5
307,T264,T264,Steve Marino,6,5
308,T264,T264,Casey Martin,2,5
309,T264,T264,Len Mattiace,1,5
310,T264,T264,Scott McCarron,6,5
311,T264,T264,Graeme McDowell,16,5
312,T264,T264,Parker McLachlin,3,5
313,T264,T264,Joey McLister,1,5
314,T264,T264,George McNeill,25,5
315,T264,T264,Matt McQuillan,11,5
316,T264,T264,Rocco Mediate,23,5
317,T264,T264,Shaun Micheel,12,5
318,T264,T264,Daniel Miernicki,2,5
319,T264,T264,Greg Norman,2,5
320,T264,T264,Arron Oberholser,2,5
321,T264,T264,Joe Ogilvie,17,5
322,T264,T264,Hennie Otto,1,5
323,T264,T264,Juvic Pagunsan,2,5
324,T264,T264,Cody Proveaux,1,5
325,T264,T264,Jeff Quinney,1,5
326,T264,T264,Jonathan Randolph,1,5
327,T264,T264,Chez Reavie,26,5
328,T264,T264,Christopher Ross,1,5
329,T264,T264,Gene Sauers,2,5
330,T264,T264,Jeev Milkha Singh,3,5
331,T264,T264,Cody Slover,1,5
332,T264,T264,Joey Snyder III,8,5
333,T264,T264,Jordan Spieth,5,5
334,T264,T264,Russell Surber,1,5
335,T264,T264,Kevin Sutherland,4,5
336,T264,T264,Marc Turnesa,11,5
337,T264,T264,Aaron Watkins,2,5
338,T264,T264,Tom Watson,3,5
339,T264,T264,Tim Weinhart,2,5
340,T264,T264,Willie Wood,1,5
341,T342,T342,Fulton Allem,3,4
342,T342,T342,Michael Allen,3,4
343,T342,T342,Alex Aragon,1,4
344,T342,T342,Matthew Baldwin,2,4
345,T342,T342,Craig Barlow,7,4
346,T342,T342,Notah Begay III,5,4
347,T342,T342,Warren Bennett,1,4
348,T342,T342,Guy Boros,2,4
349,T342,T342,Grégory Bourdy,1,4
350,T342,T342,Tom Byrum,1,4
351,T342,T342,Mark Calcavecchia,3,4
352,T342,T342,Roger Chapman,1,4
353,T342,T342,Victor Ciesielski,1,4
354,T342,T342,John Cook,1,4
355,T342,T342,Adilson da Silva,1,4
356,T342,T342,Alan Dunbar,1,4
357,T342,T342,Derek Ernst,1,4
358,T342,T342,Armando Favela,1,4
359,T342,T342,Brad Faxon,1,4
360,T342,T342,Steve Flesch,12,4
361,T342,T342,Marcus Fraser,3,4
362,T342,T342,Hiroyuki Fujita,3,4
363,T342,T342,Andrew Georgiou,1,4
364,T342,T342,James Hahn,1,4
365,T342,T342,Paul Haley II,1,4
366,T342,T342,Todd Hamilton,10,4
367,T342,T342,Anders Hansen,7,4
368,T342,T342,Grégory Havret,1,4
369,T342,T342,James Hazen,1,4
370,T342,T342,Justin Hicks,2,4
371,T342,T342,Bo Hoag,2,4
372,T342,T342,Mackenzie Hughes,1,4
373,T342,T342,Randall Hutchison,1,4
374,T342,T342,Jay Hwang,1,4
375,T342,T342,Steve Jones,2,4
376,T342,T342,Brendan Jones,3,4
377,T342,T342,Brad Kennedy,1,4
378,T342,T342,Darrell Kestner,1,4
379,T342,T342,Brooks Koepka,1,4
380,T342,T342,Ben Kohles,1,4
381,T342,T342,Tom Lewis,2,4
382,T342,T342,Matteo Manassero,3,4
383,T342,T342,Hideki Matsuyama,2,4
384,T342,T342,Blaine McCallister,1,4
385,T342,T342,Mark McCormick,1,4
386,T342,T342,Jon Mills,2,4
387,T342,T342,Corbin Mills,2,4
388,T342,T342,Kelly Mitchum,1,4
389,T342,T342,Larry Mize,1,4
390,T342,T342,Edoardo Molinari,1,4
391,T342,T342,Bill Murchison III,1,4
392,T342,T342,Toshinori Muto,3,4
393,T342,T342,Alex Noren,4,4
394,T342,T342,John Oda,1,4
395,T342,T342,Sam Osborne,1,4
396,T342,T342,Jae-bum Park,1,4
397,T342,T342,Kenny Perry,5,4
398,T342,T342,Chad Proehl,1,4
399,T342,T342,Ted Purdy,4,4
400,T342,T342,Michael Putnam,4,4
401,T342,T342,Fran Quinn,5,4
402,T342,T342,Zack Reeves,1,4
403,T342,T342,Patrick Rodgers,2,4
404,T342,T342,John Rollins,26,4
405,T342,T342,Óscar Serna,1,4
406,T342,T342,Shawn Stefani,1,4
407,T342,T342,Richard Sterne,1,4
408,T342,T342,Anthony Summers,1,4
409,T342,T342,Justin Thomas,1,4
410,T342,T342,Steven Tiley,1,4
411,T342,T342,Peter Tomasulo,4,4
412,T342,T342,Manuel Trappel,1,4
413,T342,T342,Kevin Tway,2,4
414,T342,T342,Peter Uihlein,2,4
415,T342,T342,Grant Veenstra,1,4
416,T342,T342,Diego Velásquez,1,4
417,T342,T342,Sam Walker,1,4
418,T342,T342,Andy Walker,1,4
419,T342,T342,Marc Warren,1,4
420,T342,T342,Chris Wilson,1,4
421,T342,T342,Cameron Wilson,1,4
422,T342,T342,Ian Woosnam,1,4
423,T342,T342,Andy Zhang,1,4
424,T425,T425,Frank Adams III,1,3
425,T425,T425,Thomas Aiken,4,3
426,T425,T425,Lonny Alexander,2,3
427,T425,T425,Steven Alker,1,3
428,T425,T425,Billy Andrade,1,3
429,T425,T425,Brian Bateman,4,3
430,T425,T425,Oliver Bekker,1,3
431,T425,T425,Frank Bensel,1,3
432,T425,T425,Brian Cairns,1,3
433,T425,T425,Michael Campbell,1,3
434,T425,T425,Michael Carbone,1,3
435,T425,T425,Mark Carnevale,1,3
436,T425,T425,Albin Choi,1,3
437,T425,T425,Keith Clearwater,1,3
438,T425,T425,Rob Couture,1,3
439,T425,T425,David Damesworth,1,3
440,T425,T425,Casey DeVoll,1,3
441,T425,T425,Greg Doherty,1,3
442,T425,T425,Rafael Echenique,1,3
443,T425,T425,Ben Ferguson,1,3
444,T425,T425,Jess Ferrell,1,3
445,T425,T425,Richard Finch,1,3
446,T425,T425,Ross Fisher,2,3
447,T425,T425,Robin Freeman,1,3
448,T425,T425,Brad Fritsch,1,3
449,T425,T425,"Jim Gallagher, Jr.",1,3
450,T425,T425,Matthew Giles,1,3
451,T425,T425,Andres Gonzales,1,3
452,T425,T425,Austin Graham,1,3
453,T425,T425,Mathias Grönberg,1,3
454,T425,T425,Vaita Guillaume,1,3
455,T425,T425,Ashley Hall,1,3
456,T425,T425,J.P. Hayes,1,3
457,T425,T425,Mark Hensby,2,3
458,T425,T425,Matt Hill,2,3
459,T425,T425,Tetsuji Hiratsuka,1,3
460,T425,T425,Morgan Hoffmann,1,3
461,T425,T425,John Hurley,1,3
462,T425,T425,David Hutsell,6,3
463,T425,T425,Kodai Ichihara,1,3
464,T425,T425,Mikko Ilonen,1,3
465,T425,T425,Justin Itzen,1,3
466,T425,T425,Marty Jertson,1,3
467,T425,T425,Audie Johnson,1,3
468,T425,T425,Søren Kjeldsen,1,3
469,T425,T425,Anirban Lahiri,1,3
470,T425,T425,Barry Lane,1,3
471,T425,T425,José Manuel Lara,1,3
472,T425,T425,Peter Lawrie,1,3
473,T425,T425,Tom Lehman,2,3
474,T425,T425,Steve Lowery,1,3
475,T425,T425,David Lynn,1,3
476,T425,T425,Morten Orum Madsen,1,3
477,T425,T425,Matt Marshall,1,3
478,T425,T425,Ian Marshall,1,3
479,T425,T425,Shigeki Maruyama,1,3
480,T425,T425,Nick Mason,1,3
481,T425,T425,Jon McLean,1,3
482,T425,T425,Mike Miles,1,3
483,T425,T425,Alan Morin,2,3
484,T425,T425,Dustin Morris,1,3
485,T425,T425,Jesse Mueller,1,3
486,T425,T425,Alejandro Munoz,1,3
487,T425,T425,Savio Nazareth,1,3
488,T425,T425,Matthew NeSmith,1,3
489,T425,T425,Paul Norris,1,3
490,T425,T425,William Osborne,1,3
491,T425,T425,Jesper Parnevik,3,3
492,T425,T425,Andrew Parr,1,3
493,T425,T425,Rod Perry,2,3
494,T425,T425,Scott Pinckney,1,3
495,T425,T425,Corey Prugh,1,3
496,T425,T425,José de Jesús Rodríguez,1,3
497,T425,T425,Tyler Rody,1,3
498,T425,T425,Elliot Saltman,1,3
499,T425,T425,Paul Scaletta,1,3
500,T425,T425,Nick Sherwood,1,3
501,T425,T425,Mike Small,1,3
502,T425,T425,Pierre-Henri Soero,1,3
503,T425,T425,Greg Sonnier,1,3
504,T425,T425,Jon Stanley,1,3
505,T425,T425,Nicholas Thompson,2,3
506,T425,T425,Jose Trauwitz,1,3
507,T425,T425,Kirk Triplett,3,3
508,T425,T425,Ted Tryba,1,3
509,T425,T425,Doug Wade,1,3
510,T425,T425,Grant Waite,2,3
511,T425,T425,Dale Whitnell,1,3
512,T425,T425,Dean Wilson,4,3
513,T425,T425,Eugene Wong,1,3
514,T425,T425,Chase Wright,1,3
515,T516,T516,Daniel Balin,1,2
516,T516,T516,Bryan Bigley,1,2
517,T516,T516,Chris Black,1,2
518,T516,T516,Paul Broadhurst,1,2
519,T516,T516,Mark Brown,1,2
520,T516,T516,Olin Browne,1,2
521,T516,T516,David Byrne,1,2
522,T516,T516,Todd Camplin,1,2
523,T516,T516,Greg Casagranda,1,2
524,T516,T516,Ben Crenshaw,1,2
525,T516,T516,Nick Cullen,1,2
526,T516,T516,Stuart Deane,1,2
527,T516,T516,Matt Dobyns,1,2
528,T516,T516,Dennis Downs,1,2
529,T516,T516,Nick Flanagan,1,2
530,T516,T516,Michael Frye,1,2
531,T516,T516,Brian Gaffney,2,2
532,T516,T516,Brice Garnett,1,2
533,T516,T516,Michael Gligic,1,2
534,T516,T516,Chesson Hadley,1,2
535,T516,T516,Morris Hatalsky,1,2
536,T516,T516,Cole Howard,1,2
537,T516,T516,Phillip Hui,1,2
538,T516,T516,Paul Imondi,1,2
539,T516,T516,Erick Justesen,1,2
540,T516,T516,Ian Keenan,1,2
541,T516,T516,Simon Khan,1,2
542,T516,T516,Bio Kim,1,2
543,T516,T516,Steve LeBrun,1,2
544,T516,T516,D.H. Lee,1,2
545,T516,T516,Rick Lewallen,1,2
546,T516,T516,Randal Lewis,1,2
547,T516,T516,WC Liang,1,2
548,T516,T516,Andrew Magee,1,2
549,T516,T516,Michael Maness,1,2
550,T516,T516,Prayad Marksaeng,1,2
551,T516,T516,Brian McCann,1,2
552,T516,T516,Robert McClellan,1,2
553,T516,T516,Jim McGovern,1,2
554,T516,T516,Spike McRoy,1,2
555,T516,T516,Dennis Miller,1,2
556,T516,T516,Jordan Mitchell,1,2
557,T516,T516,James Morrison,1,2
558,T516,T516,Jake Narro,1,2
559,T516,T516,Steven O'Hara,1,2
560,T516,T516,Nick Price,1,2
561,T516,T516,Richie Ramsay,1,2
562,T516,T516,Cory Renfrew,1,2
563,T516,T516,Brian Ricketts,1,2
564,T516,T516,Tag Ridings,1,2
565,T516,T516,David Sanchez,1,2
566,T516,T516,Alberto Sanchez,1,2
567,T516,T516,Chris Smith,3,2
568,T516,T516,Scott Smith,2,2
569,T516,T516,Bob Sowards,1,2
570,T516,T516,Darron Stiles,1,2
571,T516,T516,Miguel Tabuena,1,2
572,T516,T516,Nick Taylor,1,2
573,T516,T516,Aaron Townsend,1,2
574,T516,T516,Gus Ulrich,1,2
575,T516,T516,Travis Wadkins,1,2
576,T516,T516,Danny Willett,1,2
577,T578,T578,Mike Heinen,1,1
578,T578,T578,Bernhard Langer,1,1
579,T578,T578,Mardan Mamat,1,1
