,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
63,T63,T63,Stuart Appleby,24,16,2.0
64,T63,T63,Shane Bertsch,17,16,
65,T63,T63,Jonathan Byrd,21,16,1.0
66,T63,T63,Bud Cauley,28,16,
67,T63,T63,K.J. Choi,21,16,
68,T63,T63,Jason Dufner,22,16,
69,T63,T63,Marcus Fraser,3,16,16.0
70,T63,T63,Sergio Garcia,16,16,
71,T63,T63,Robert Garrigus,26,16,
72,T63,T63,Bobby Gates,29,16,2.0
73,T63,T63,Paul Goydos,6,16,3.0
74,T63,T63,Hunter Haas,24,16,
75,T63,T63,Charley Hoffman,27,16,1.0
76,T63,T63,Sung Kang,30,16,
77,T63,T63,Chris Kirk,27,16,5.0
78,T63,T63,William McGirt,30,16,4.0
79,T63,T63,Sean O'Hair,24,16,
80,T63,T63,D.A. Points,29,16,
81,T63,T63,Kyle Reifers,27,16,
82,T63,T63,Webb Simpson,22,16,
83,T63,T63,Brendan Steele,24,16,1.0
84,T63,T63,Kevin Streelman,26,16,3.0
85,T63,T63,Michael Thompson,25,16,1.0
86,T63,T63,Brendon Todd,29,16,
87,T63,T63,Johnson Wagner,27,16,1.0
88,T63,T63,Tom Watson,3,16,1.0
89,T63,T63,Lee Westwood,15,16,1.0
90,T91,T91,Ricky Barnes,28,15,
91,T91,T91,Kris Blanks,23,15,
92,T91,T91,Ángel Cabrera,20,15,2.0
93,T91,T91,Greg Chalmers,25,15,
94,T91,T91,Joe Durant,14,15,1.0
95,T91,T91,Simon Dyson,8,15,1.0
96,T91,T91,Harris English,27,15,
97,T91,T91,Fred Funk,4,15,13.0
98,T91,T91,Tom Gillis,23,15,7.0
99,T91,T91,Nathan Green,22,15,
100,T91,T91,Steve Jones,2,15,
101,T91,T91,Simon Khan,1,15,2.0
102,T91,T91,Jeff Maggert,27,15,1.0
103,T91,T91,Billy Mayfair,28,15,
104,T91,T91,Ryan Moore,24,15,3.0
105,T91,T91,Kevin Na,25,15,1.0
106,T91,T91,Nick O'Hern,26,15,2.0
107,T91,T91,Louis Oosthuizen,19,15,3.0
108,T91,T91,Justin Rose,19,15,
109,T91,T91,Rory Sabbatini,29,15,2.0
110,T91,T91,Vijay Singh,27,15,2.0
111,T91,T91,Scott Stallings,27,15,1.0
112,T91,T91,Josh Teater,30,15,2.0
113,T91,T91,Kyle Thompson,22,15,
114,T91,T91,Omar Uresti,4,15,4.0
115,T91,T91,Nick Watney,26,15,1.0
116,T91,T91,Boo Weekley,25,15,1.0
117,T118,T118,Matt Bettencourt,31,14,1.0
118,T118,T118,Jonas Blixt,21,14,4.0
119,T118,T118,Alex Cejka,12,14,2.0
120,T118,T118,Tim Clark,20,14,9.0
121,T118,T118,Erik Compton,26,14,1.0
122,T118,T118,Chris Couch,21,14,
123,T118,T118,Brian Gay,28,14,1.0
124,T118,T118,Lucas Glover,16,14,5.0
125,T118,T118,Bill Haas,23,14,2.0
126,T118,T118,Bo Hoag,2,14,
127,T118,T118,Trevor Immelman,24,14,5.0
128,T118,T118,Ryo Ishikawa,18,14,
129,T118,T118,K.T. Kim,11,14,2.0
130,T118,T118,Jamie Lovemark,16,14,
131,T118,T118,Pat Perez,23,14,4.0
132,T118,T118,John Peterson,9,14,4.0
133,T118,T118,Tim Petrovic,17,14,6.0
134,T118,T118,Ian Poulter,15,14,6.0
135,T118,T118,Michael Putnam,4,14,14.0
136,T118,T118,D.J. Trahan,27,14,
137,T118,T118,Garrett Willis,15,14,
138,T118,T118,Y.E. Yang,20,14,1.0
139,T140,T140,Rickie Fowler,23,13,2.0
140,T140,T140,Harrison Frazar,20,13,
141,T140,T140,Anders Hansen,7,13,4.0
142,T140,T140,Peter Hanson,11,13,1.0
143,T140,T140,Grégory Havret,1,13,13.0
144,T140,T140,David Hearn,28,13,1.0
145,T140,T140,Miguel Angel Jiménez,6,13,6.0
146,T140,T140,Richard Johnson,7,13,
147,T140,T140,J.J. Killeen,33,13,4.0
148,T140,T140,Danny Lee,26,13,13.0
149,T140,T140,Marc Leishman,23,13,1.0
150,T140,T140,Spencer Levin,26,13,1.0
151,T140,T140,Jarrod Lyle,7,13,
152,T140,T140,Troy Matteson,32,13,1.0
153,T140,T140,Arron Oberholser,2,13,
154,T140,T140,Ryan Palmer,24,13,2.0
155,T140,T140,Tom Pernice Jr.,23,13,1.0
156,T140,T140,Adam Scott,16,13,2.0
157,T140,T140,Henrik Stenson,15,13,1.0
158,T140,T140,Steve Stricker,19,13,1.0
159,T140,T140,Bo Van Pelt,24,13,
160,T140,T140,Jhonattan Vegas,25,13,2.0
161,T140,T140,Camilo Villegas,25,13,
162,T140,T140,Chase Wright,1,13,2.0
163,T164,T164,Mark Anderson,25,12,
164,T164,T164,Cameron Beckman,26,12,1.0
165,T164,T164,Keegan Bradley,25,12,5.0
166,T164,T164,Scott Brown,24,12,2.0
167,T164,T164,Stewart Cink,22,12,2.0
168,T164,T164,Darren Clarke,7,12,2.0
169,T164,T164,Ben Crane,23,12,6.0
170,T164,T164,John Daly,15,12,2.0
171,T164,T164,Marco Dawson,22,12,3.0
172,T164,T164,Graham DeLaet,23,12,1.0
173,T164,T164,Steve Elkington,2,12,4.0
174,T164,T164,Ernie Els,22,12,
175,T164,T164,Bob Estes,23,12,2.0
176,T164,T164,Matt Every,25,12,2.0
177,T164,T164,Ross Fisher,2,12,1.0
178,T164,T164,Steve Flesch,12,12,
179,T164,T164,Padraig Harrington,18,12,5.0
180,T164,T164,J.J. Henry,28,12,2.0
181,T164,T164,Tim Herron,27,12,1.0
182,T164,T164,Charles Howell III,29,12,1.0
183,T164,T164,Freddie Jacobson,17,12,
184,T164,T164,Martin Kaymer,8,12,3.0
185,T164,T164,Anthony Kim,10,12,
186,T164,T164,Jason Kokrak,27,12,
187,T164,T164,Tom Lehman,2,12,1.0
188,T164,T164,Justin Leonard,26,12,
189,T164,T164,Edward Loar,23,12,
190,T164,T164,Matteo Manassero,3,12,1.0
191,T164,T164,Rory McIlroy,16,12,
192,T164,T164,George McNeill,25,12,
193,T164,T164,Phil Mickelson,22,12,
194,T164,T164,Seung-Yul Noh,28,12,2.0
195,T164,T164,Rod Pampling,26,12,2.0
196,T164,T164,Scott Piercy,28,12,
197,T164,T164,Dicky Pride,19,12,
198,T164,T164,John Rollins,26,12,
199,T164,T164,Joey Snyder III,8,12,
200,T164,T164,Kyle Stanley,27,12,1.0
201,T164,T164,Chris Stroud,28,12,5.0
202,T164,T164,Roland Thatcher,21,12,1.0
203,T164,T164,Duffy Waldorf,11,12,3.0
204,T164,T164,Tiger Woods,19,12,
205,T206,T206,Thomas Aiken,4,11,
206,T206,T206,Stephen Ames,20,11,
207,T206,T206,Alex Aragon,1,11,1.0
208,T206,T206,Aaron Baddeley,22,11,1.0
209,T206,T206,Craig Barlow,7,11,2.0
210,T206,T206,Notah Begay III,5,11,2.0
211,T206,T206,Chad Campbell,27,11,
212,T206,T206,Miguel Angel Carballo,25,11,2.0
213,T206,T206,Robert Damron,7,11,
214,T206,T206,Glen Day,3,11,
215,T206,T206,Jamie Donaldson,4,11,
216,T206,T206,Mathew Goggin,23,11,3.0
217,T206,T206,Branden Grace,6,11,1.0
218,T206,T206,Randall Hutchison,1,11,
219,T206,T206,Ryuji Imada,28,11,
220,T206,T206,Matt Jones,19,11,3.0
221,T206,T206,Robert Karlsson,17,11,2.0
222,T206,T206,Martin Laird,22,11,
223,T206,T206,Derek Lamely,25,11,
224,T206,T206,Barry Lane,1,11,3.0
225,T206,T206,Davis Love III,20,11,8.0
226,T206,T206,Scott McCarron,6,11,
227,T206,T206,Matt McQuillan,11,11,1.0
228,T206,T206,Rod Perry,2,11,5.0
229,T206,T206,Carl Pettersson,26,11,1.0
230,T206,T206,Alvaro Quiros,8,11,2.0
231,T206,T206,Charl Schwartzel,16,11,6.0
232,T206,T206,Toru Taniguchi,4,11,
233,T206,T206,Vaughn Taylor,26,11,6.0
234,T206,T206,Marc Turnesa,11,11,
235,T206,T206,Scott Verplank,9,11,1.0
236,T206,T206,Bubba Watson,19,11,
237,T206,T206,Tim Weinhart,2,11,4.0
238,T239,T239,Michael Allen,3,10,
239,T239,T239,Sangmoon Bae,25,10,3.0
240,T239,T239,Rich Beem,10,10,
241,T239,T239,Charlie Beljan,22,10,
242,T239,T239,Chris Black,1,10,
243,T239,T239,Michael Bradley,23,10,1.0
244,T239,T239,Joseph Bramlett,1,10,7.0
245,T239,T239,Alejandro Cañizares,3,10,
246,T239,T239,Paul Casey,9,10,1.0
247,T239,T239,Albin Choi,1,10,1.0
248,T239,T239,Greg Doherty,1,10,10.0
249,T239,T239,Martin Flores,30,10,1.0
250,T239,T239,Tommy Gainey,32,10,6.0
251,T239,T239,Stephen Gangluff,23,10,2.0
252,T239,T239,Retief Goosen,12,10,3.0
253,T239,T239,Ashley Hall,1,10,
254,T239,T239,Dustin Johnson,19,10,1.0
255,T239,T239,Scott Langley,4,10,
256,T239,T239,Peter Lonard,4,10,
257,T239,T239,Joost Luiten,3,10,6.0
258,T239,T239,Bill Lunde,25,10,5.0
259,T239,T239,Steve Marino,6,10,4.0
260,T239,T239,Blaine McCallister,1,10,2.0
261,T239,T239,Spike McRoy,1,10,
262,T239,T239,Larry Mize,1,10,10.0
263,T239,T239,Steven O'Hara,1,10,10.0
264,T239,T239,Joe Ogilvie,17,10,
265,T239,T239,Greg Owen,27,10,
266,T239,T239,Ted Purdy,4,10,
267,T239,T239,David Sanchez,1,10,5.0
268,T239,T239,Sam Saunders,4,10,1.0
269,T239,T239,Brandt Snedeker,22,10,
270,T239,T239,Paul Stankowski,8,10,1.0
271,T239,T239,Daniel Summerhays,26,10,
272,T239,T239,Kevin Tway,2,10,
273,T239,T239,Jimmy Walker,28,10,1.0
274,T239,T239,Aaron Watkins,2,10,1.0
275,T239,T239,Gary Woodland,22,10,1.0
276,T277,T277,Frank Adams III,1,9,2.0
277,T277,T277,Steven Alker,1,9,
278,T277,T277,Matthew Baldwin,2,9,1.0
279,T277,T277,Tommy Biershenk,27,9,
280,T277,T277,Thomas Bjørn,9,9,1.0
281,T277,T277,Mark Brooks,3,9,2.0
282,T277,T277,Chad Collins,9,9,
283,T277,T277,Nicolas Colsaerts,9,9,1.0
284,T277,T277,Nick Cullen,1,9,9.0
285,T277,T277,Adilson da Silva,1,9,1.0
286,T277,T277,David Duval,17,9,1.0
287,T277,T277,Michael Frye,1,9,3.0
288,T277,T277,Robert Gamez,8,9,4.0
289,T277,T277,Luke Guthrie,4,9,1.0
290,T277,T277,Hunter Hamrick,5,9,2.0
291,T277,T277,Thongchai Jaidee,3,9,2.0
292,T277,T277,Randal Lewis,1,9,5.0
293,T277,T277,Mitch Lowe,3,9,
294,T277,T277,Steve Lowery,1,9,1.0
295,T277,T277,Zack Miller,12,9,1.0
296,T277,T277,Edoardo Molinari,1,9,8.0
297,T277,T277,Alan Morin,2,9,8.0
298,T277,T277,Kenny Perry,5,9,1.0
299,T277,T277,Brett Quigley,1,9,1.0
300,T277,T277,Patrick Reed,12,9,5.0
301,T277,T277,Gene Sauers,2,9,1.0
302,T277,T277,Óscar Serna,1,9,1.0
303,T277,T277,Aaron Townsend,1,9,1.0
304,T305,T305,Warren Bennett,1,8,
305,T305,T305,Guy Boros,2,8,1.0
306,T305,T305,Grégory Bourdy,1,8,
307,T305,T305,Steven Bowditch,18,8,1.0
308,T305,T305,Rafa Cabrera Bello,6,8,4.0
309,T305,T305,Mark Calcavecchia,3,8,
310,T305,T305,Daniel Chopra,21,8,
311,T305,T305,Jason Day,17,8,
312,T305,T305,James Driscoll,27,8,
313,T305,T305,Gonzalo Fernandez-Castaño,7,8,
314,T305,T305,Brad Fritsch,1,8,
315,T305,T305,Yoshinori Fujimoto,2,8,
316,T305,T305,Todd Hamilton,10,8,1.0
317,T305,T305,Dudley Hart,1,8,
318,T305,T305,Morris Hatalsky,1,8,
319,T305,T305,Jim Herman,2,8,1.0
320,T305,T305,Justin Hicks,2,8,
321,T305,T305,J.B. Holmes,25,8,
322,T305,T305,David Hutsell,6,8,4.0
323,T305,T305,Troy Kelly,23,8,
324,T305,T305,Skip Kendall,5,8,2.0
325,T305,T305,Ben Kohles,1,8,1.0
326,T305,T305,Kelly Kraft,10,8,
327,T305,T305,Hank Kuehne,12,8,
328,T305,T305,Pablo Larrazabal,3,8,
329,T305,T305,Frank Lickliter II,9,8,2.0
330,T305,T305,Bryden MacPherson,4,8,7.0
331,T305,T305,Prayad Marksaeng,1,8,2.0
332,T305,T305,Casey Martin,2,8,
333,T305,T305,Len Mattiace,1,8,2.0
334,T305,T305,Corbin Mills,2,8,
335,T305,T305,Jordan Mitchell,1,8,3.0
336,T305,T305,Kelly Mitchum,1,8,3.0
337,T305,T305,James Morrison,1,8,
338,T305,T305,Thorbjørn Olesen,2,8,
339,T305,T305,Juvic Pagunsan,2,8,
340,T305,T305,Carl Paulson,2,8,
341,T305,T305,Corey Pavin,2,8,3.0
342,T305,T305,Fran Quinn,5,8,3.0
343,T305,T305,José de Jesús Rodríguez,1,8,2.0
344,T305,T305,Andres Romero,22,8,
345,T305,T305,Justin Thomas,1,8,1.0
346,T305,T305,Peter Tomasulo,4,8,1.0
347,T305,T305,Bernd Wiesberger,2,8,
348,T305,T305,Dean Wilson,4,8,
349,T305,T305,Casey Wittenberg,1,8,1.0
350,T351,T351,Fulton Allem,3,7,1.0
351,T351,T351,Woody Austin,7,7,5.0
352,T351,T351,Eric Axley,3,7,7.0
353,T351,T351,Frank Bensel,1,7,7.0
354,T351,T351,Tom Byrum,1,7,7.0
355,T351,T351,Keith Fergus,1,7,
356,T351,T351,Hiroyuki Fujita,3,7,
357,T351,T351,Jason Gore,8,7,
358,T351,T351,Matt Hill,2,7,1.0
359,T351,T351,Beau Hossler,2,7,1.0
360,T351,T351,Brad Kennedy,1,7,
361,T351,T351,Jbe' Kruger,2,7,1.0
362,T351,T351,Neal Lancaster,8,7,
363,T351,T351,José Manuel Lara,1,7,1.0
364,T351,T351,Paul Lawrie,6,7,3.0
365,T351,T351,Sandy Lyle,2,7,6.0
366,T351,T351,Shaun Micheel,12,7,
367,T351,T351,Mike Miles,1,7,4.0
368,T351,T351,Toshinori Muto,3,7,
369,T351,T351,Hennie Otto,1,7,3.0
370,T351,T351,Nick Price,1,7,7.0
371,T351,T351,Jeff Quinney,1,7,2.0
372,T351,T351,Tyler Rody,1,7,7.0
373,T351,T351,Jeev Milkha Singh,3,7,
374,T351,T351,Lee Slattery,3,7,
375,T351,T351,Jordan Spieth,5,7,
376,T351,T351,Shawn Stefani,1,7,
377,T351,T351,Richard Sterne,1,7,2.0
378,T351,T351,Kevin Sutherland,4,7,2.0
379,T351,T351,Kirk Triplett,3,7,
380,T351,T351,Mike Weir,14,7,
381,T382,T382,Daniel Balin,1,6,1.0
382,T382,T382,Jim Carter,2,6,5.0
383,T382,T382,George Coetzee,4,6,3.0
384,T382,T382,John Cook,1,6,
385,T382,T382,Jeff Coston,1,6,4.0
386,T382,T382,Jeff Curl,3,6,
387,T382,T382,Armando Favela,1,6,3.0
388,T382,T382,Brad Faxon,1,6,1.0
389,T382,T382,Oscar Fraustro,1,6,1.0
390,T382,T382,Tadd Fujikawa,1,6,
391,T382,T382,Austin Gutgsell,2,6,
392,T382,T382,James Hazen,1,6,1.0
393,T382,T382,Mark Hensby,2,6,
394,T382,T382,Raphael Jacquelin,2,6,
395,T382,T382,Brendan Jones,3,6,
396,T382,T382,Ian Keenan,1,6,1.0
397,T382,T382,Darrell Kestner,1,6,6.0
398,T382,T382,Anirban Lahiri,1,6,3.0
399,T382,T382,Morten Orum Madsen,1,6,1.0
400,T382,T382,Andrew Magee,1,6,1.0
401,T382,T382,Hideki Matsuyama,2,6,2.0
402,T382,T382,Daniel Miernicki,2,6,3.0
403,T382,T382,Bill Murchison III,1,6,2.0
404,T382,T382,Savio Nazareth,1,6,
405,T382,T382,Alex Noren,4,6,
406,T382,T382,Koumei Oda,2,6,
407,T382,T382,John Oda,1,6,1.0
408,T382,T382,José María Olazábal,5,6,1.0
409,T382,T382,Jesper Parnevik,3,6,
410,T382,T382,Andrew Parr,1,6,3.0
411,T382,T382,Chad Proehl,1,6,
412,T382,T382,Zack Reeves,1,6,
413,T382,T382,Cory Renfrew,1,6,4.0
414,T382,T382,Robert Rock,6,6,5.0
415,T382,T382,Patrick Rodgers,2,6,
416,T382,T382,Jon Stanley,1,6,4.0
417,T382,T382,Chris Wilson,1,6,
418,T382,T382,Willie Wood,1,6,1.0
419,T420,T420,Lonny Alexander,2,5,
420,T420,T420,Billy Andrade,1,5,5.0
421,T420,T420,Brian Bateman,4,5,
422,T420,T420,Paul Broadhurst,1,5,2.0
423,T420,T420,Olin Browne,1,5,
424,T420,T420,Brian Cairns,1,5,
425,T420,T420,Michael Carbone,1,5,1.0
426,T420,T420,Rob Couture,1,5,3.0
427,T420,T420,Ben Crenshaw,1,5,1.0
428,T420,T420,Derek Ernst,1,5,3.0
429,T420,T420,"Jim Gallagher, Jr.",1,5,
430,T420,T420,Brice Garnett,1,5,
431,T420,T420,Andres Gonzales,1,5,1.0
432,T420,T420,Paul Haley II,1,5,1.0
433,T420,T420,Tetsuji Hiratsuka,1,5,
434,T420,T420,Michael Hoey,3,5,
435,T420,T420,Morgan Hoffmann,1,5,2.0
436,T420,T420,Mackenzie Hughes,1,5,1.0
437,T420,T420,John Hurley,1,5,
438,T420,T420,Kodai Ichihara,1,5,5.0
439,T420,T420,Yuta Ikeda,1,5,3.0
440,T420,T420,Justin Itzen,1,5,
441,T420,T420,Bio Kim,1,5,1.0
442,T420,T420,Søren Kjeldsen,1,5,2.0
443,T420,T420,Doug LaBelle II,1,5,
444,T420,T420,Steve Lamontagne,1,5,
445,T420,T420,David Lynn,1,5,
446,T420,T420,Will MacKenzie,6,5,1.0
447,T420,T420,Mardan Mamat,1,5,1.0
448,T420,T420,David Markle,1,5,
449,T420,T420,Ian Marshall,1,5,
450,T420,T420,Brian McCann,1,5,
451,T420,T420,Jon McLean,1,5,2.0
452,T420,T420,Joey McLister,1,5,
453,T420,T420,Dustin Morris,1,5,
454,T420,T420,Jesse Mueller,1,5,
455,T420,T420,Alejandro Munoz,1,5,5.0
456,T420,T420,Greg Norman,2,5,1.0
457,T420,T420,Jae-bum Park,1,5,
458,T420,T420,Scott Pinckney,1,5,
459,T420,T420,Anthony Price,1,5,3.0
460,T420,T420,Jonathan Randolph,1,5,2.0
461,T420,T420,Christopher Ross,1,5,
462,T420,T420,Marcel Siem,3,5,
463,T420,T420,Mike Small,1,5,
464,T420,T420,Chris Smith,3,5,1.0
465,T420,T420,Craig Stadler,1,5,1.0
466,T420,T420,Darron Stiles,1,5,
467,T420,T420,Esteban Toledo,1,5,1.0
468,T420,T420,Ted Tryba,1,5,
469,T420,T420,Dale Whitnell,1,5,1.0
470,T471,T471,Michael Campbell,1,4,1.0
471,T471,T471,Todd Camplin,1,4,1.0
472,T471,T471,Greg Casagranda,1,4,
473,T471,T471,Matt Dobyns,1,4,1.0
474,T471,T471,Dennis Downs,1,4,4.0
475,T471,T471,Alan Dunbar,1,4,2.0
476,T471,T471,Rafael Echenique,1,4,
477,T471,T471,Ben Ferguson,1,4,1.0
478,T471,T471,Jess Ferrell,1,4,
479,T471,T471,Richard Finch,1,4,
480,T471,T471,Jonathan Fly,1,4,2.0
481,T471,T471,Robin Freeman,1,4,1.0
482,T471,T471,Brian Gaffney,2,4,
483,T471,T471,Tom Gardner,1,4,2.0
484,T471,T471,Alejandro Garmendia,1,4,1.0
485,T471,T471,Andrew Georgiou,1,4,
486,T471,T471,Austin Graham,1,4,
487,T471,T471,J.P. Hayes,1,4,
488,T471,T471,Mike Heinen,1,4,
489,T471,T471,Phillip Hui,1,4,
490,T471,T471,Mikko Ilonen,1,4,
491,T471,T471,Paul Imondi,1,4,
492,T471,T471,Audie Johnson,1,4,
493,T471,T471,Peter Lawrie,1,4,
494,T471,T471,D.H. Lee,1,4,
495,T471,T471,Tom Lewis,2,4,
496,T471,T471,WC Liang,1,4,4.0
497,T471,T471,Matt Marshall,1,4,
498,T471,T471,Robert McClellan,1,4,2.0
499,T471,T471,Parker McLachlin,3,4,2.0
500,T471,T471,Jon Mills,2,4,
501,T471,T471,Jake Narro,1,4,
502,T471,T471,Paul Norris,1,4,
503,T471,T471,William Osborne,1,4,3.0
504,T471,T471,Alistair Presnell,1,4,1.0
505,T471,T471,Cody Proveaux,1,4,
506,T471,T471,Richie Ramsay,1,4,
507,T471,T471,Brian Ricketts,1,4,1.0
508,T471,T471,Tag Ridings,1,4,3.0
509,T471,T471,Elliot Saltman,1,4,
510,T471,T471,Alberto Sanchez,1,4,
511,T471,T471,Paul Scaletta,1,4,
512,T471,T471,Pierre-Henri Soero,1,4,
513,T471,T471,Greg Sonnier,1,4,
514,T471,T471,Anthony Summers,1,4,
515,T471,T471,Nicholas Thompson,2,4,1.0
516,T471,T471,Steven Tiley,1,4,4.0
517,T471,T471,Manuel Trappel,1,4,1.0
518,T471,T471,Gus Ulrich,1,4,1.0
519,T471,T471,Grant Veenstra,1,4,
520,T471,T471,Grant Waite,2,4,
521,T471,T471,Danny Willett,1,4,3.0
522,T471,T471,Andy Zhang,1,4,
523,T524,T524,Oliver Bekker,1,3,1.0
524,T524,T524,Bryan Bigley,1,3,1.0
525,T524,T524,Mark Brown,1,3,
526,T524,T524,David Byrne,1,3,1.0
527,T524,T524,Mark Carnevale,1,3,
528,T524,T524,Roger Chapman,1,3,1.0
529,T524,T524,Victor Ciesielski,1,3,
530,T524,T524,Paul Claxton,1,3,
531,T524,T524,Keith Clearwater,1,3,3.0
532,T524,T524,David Damesworth,1,3,
533,T524,T524,Stuart Deane,1,3,
534,T524,T524,Todd Demsey,1,3,1.0
535,T524,T524,Casey DeVoll,1,3,
536,T524,T524,Nick Flanagan,1,3,1.0
537,T524,T524,Michael Gligic,1,3,
538,T524,T524,Vaita Guillaume,1,3,1.0
539,T524,T524,Chesson Hadley,1,3,
540,T524,T524,Adam Hadwin,1,3,
541,T524,T524,Jay Hwang,1,3,2.0
542,T524,T524,John Inman,2,3,2.0
543,T524,T524,Marty Jertson,1,3,2.0
544,T524,T524,Erick Justesen,1,3,
545,T524,T524,Steve LeBrun,1,3,
546,T524,T524,Michael Maness,1,3,1.0
547,T524,T524,Nick Mason,1,3,
548,T524,T524,Jim McGovern,1,3,3.0
549,T524,T524,Dennis Miller,1,3,
550,T524,T524,Matthew NeSmith,1,3,
551,T524,T524,Corey Prugh,1,3,1.0
552,T524,T524,Cody Slover,1,3,2.0
553,T524,T524,Scott Smith,2,3,
554,T524,T524,Bob Sowards,1,3,1.0
555,T524,T524,Miguel Tabuena,1,3,1.0
556,T524,T524,Tadahiro Takayama,4,3,3.0
557,T524,T524,Jose Trauwitz,1,3,1.0
558,T524,T524,Diego Velásquez,1,3,2.0
559,T524,T524,Doug Wade,1,3,
560,T524,T524,Sam Walker,1,3,1.0
561,T524,T524,Andy Walker,1,3,
562,T524,T524,Marc Warren,1,3,
563,T524,T524,Cameron Wilson,1,3,
564,T524,T524,Eugene Wong,1,3,1.0
565,T566,T566,Eric Dugas,1,2,
566,T566,T566,Matthew Giles,1,2,
567,T566,T566,James Hahn,1,2,1.0
568,T566,T566,Brooks Koepka,1,2,
569,T566,T566,Rick Lewallen,1,2,
570,T566,T566,Shigeki Maruyama,1,2,1.0
571,T566,T566,Sam Osborne,1,2,
572,T566,T566,Brian Rowell,1,2,
573,T566,T566,Nick Sherwood,1,2,
574,T566,T566,Nick Taylor,1,2,
575,T566,T566,Peter Uihlein,2,2,
576,T577,T577,Cole Howard,1,1,
577,T577,T577,Mark McCormick,1,1,
578,T577,T577,Russell Surber,1,1,1.0
579,T577,T577,Travis Wadkins,1,1,1.0
