,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
51,T36,T36,Carl Pettersson,10,5.0,
52,T36,T36,Mike Reid,10,,
53,T36,T36,Loren Roberts,10,,
54,T36,T36,Gene Sauers,10,2.0,
55,T36,T36,Tom Sieckmann,10,,
56,T36,T36,Joey Sindelar,10,,
57,T36,T36,Chris Smith,10,,
58,T36,T36,Kevin Streelman,10,6.0,
59,T36,T36,Jhonattan Vegas,10,3.0,
60,T36,T36,Grant Waite,10,1.0,
61,T62,T62,Billy Andrade,9,,
62,T62,T62,Stuart Appleby,9,5.0,
63,T62,T62,Tommy Armour III,9,,
64,T62,T62,Aaron Baddeley,9,3.0,
65,T62,T62,Cameron Beckman,9,3.0,
66,T62,T62,Notah Begay III,9,1.0,
67,T62,T62,Bart Bryant,9,2.0,
68,T62,T62,Brad Bryant,9,,
69,T62,T62,Mark Calcavecchia,9,2.0,
70,T62,T62,Bud Cauley,9,4.0,
71,T62,T62,K.J. Choi,9,3.0,
72,T62,T62,Stewart Cink,9,3.0,
73,T62,T62,Lennie Clements,9,,
74,T62,T62,Ernie Els,9,4.0,
75,T62,T62,Rickie Fowler,9,2.0,
76,T62,T62,Sergio Garcia,9,7.0,
77,T62,T62,Brian Gay,9,6.0,
78,T62,T62,Paul Goydos,9,4.0,
79,T62,T62,Jay Haas,9,,
80,T62,T62,Bill Haas,9,4.0,
81,T62,T62,Padraig Harrington,9,5.0,
82,T62,T62,John Huston,9,,
83,T62,T62,Tom Lehman,9,1.0,
84,T62,T62,Justin Leonard,9,3.0,
85,T62,T62,Steve Marino,9,4.0,
86,T62,T62,Troy Matteson,9,9.0,
87,T62,T62,Blaine McCallister,9,,
88,T62,T62,Phil Mickelson,9,7.0,
89,T62,T62,Gil Morgan,9,,
90,T62,T62,Kevin Na,9,4.0,
91,T62,T62,Greg Norman,9,,
92,T62,T62,Jesper Parnevik,9,1.0,
93,T62,T62,Chris Perry,9,,
94,T62,T62,Heath Slocum,9,4.0,
95,T62,T62,Jeff Sluman,9,,
96,T62,T62,Payne Stewart,9,,
97,T62,T62,Steve Stricker,9,8.0,
98,T62,T62,Hal Sutton,9,,
99,T62,T62,Kirk Triplett,9,1.0,
100,T62,T62,Bob Tway,9,,
101,T62,T62,Mike Weir,9,,
102,T62,T62,Mark Wilson,9,5.0,
103,T104,T104,John Adams,8,,
104,T104,T104,Robert Allenby,8,3.0,
105,T104,T104,Paul Azinger,8,,
106,T104,T104,Ian Baker-Finch,8,,
107,T104,T104,Doug Barron,8,,
108,T104,T104,Andy Bean,8,,
109,T104,T104,Matt Bettencourt,8,3.0,
110,T104,T104,Jason Bohn,8,5.0,
111,T104,T104,Bill Britton,8,,
112,T104,T104,Rex Caldwell,8,,
113,T104,T104,Jim Carter,8,,
114,T104,T104,Bobby Clampett,8,,
115,T104,T104,Tim Clark,8,7.0,
116,T104,T104,Russ Cochran,8,,
117,T104,T104,Chad Collins,8,2.0,
118,T104,T104,John Cook,8,,
119,T104,T104,Ken Duke,8,5.0,
120,T104,T104,David Duval,8,1.0,
121,T104,T104,Bob Gilder,8,,
122,T104,T104,Bill Glasson,8,,
123,T104,T104,Hubert Green,8,,
124,T104,T104,Ken Green,8,,
125,T104,T104,Donnie Hammond,8,,
126,T104,T104,Dudley Hart,8,,
127,T104,T104,Mark Hayes,8,,
128,T104,T104,Charley Hoffman,8,4.0,
129,T104,T104,Mike Hulbert,8,,
130,T104,T104,Hale Irwin,8,,
131,T104,T104,Zach Johnson,8,5.0,
132,T104,T104,Steve Jones,8,,
133,T104,T104,Tom Kite,8,,
134,T104,T104,Jeff Klauk,8,,
135,T104,T104,Greg Kraft,8,,
136,T104,T104,Martin Laird,8,6.0,
137,T104,T104,Ian Leggatt,8,,
138,T104,T104,Michael Letzig,8,,
139,T104,T104,Spencer Levin,8,3.0,
140,T104,T104,Steve Lowery,8,1.0,
141,T104,T104,Bill Lunde,8,7.0,
142,T104,T104,George McNeill,8,4.0,
143,T104,T104,Larry Mize,8,,
144,T104,T104,Ryan Moore,8,5.0,
145,T104,T104,Arron Oberholser,8,1.0,
146,T104,T104,Jeff Overton,8,8.0,
147,T104,T104,Greg Owen,8,3.0,
148,T104,T104,Craig Parry,8,,
149,T104,T104,Calvin Peete,8,,
150,T104,T104,D.A. Points,8,5.0,
151,T104,T104,Nick Price,8,1.0,
152,T104,T104,John Rollins,8,5.0,
153,T104,T104,Rory Sabbatini,8,7.0,
154,T104,T104,Vijay Singh,8,6.0,
155,T104,T104,Craig Stadler,8,,
156,T104,T104,Curtis Strange,8,,
157,T104,T104,Josh Teater,8,6.0,
158,T104,T104,Jim Thorpe,8,,
159,T104,T104,Chris Tidland,8,,
160,T104,T104,Bobby Wadkins,8,,
161,T104,T104,Bubba Watson,8,3.0,
162,T104,T104,D.A. Weibring,8,,
163,T104,T104,Charlie Wi,8,4.0,
164,T165,T165,Michael Allen,7,1.0,
165,T165,T165,Stephen Ames,7,3.0,
166,T165,T165,Tom Byrum,7,,
167,T165,T165,Greg Chalmers,7,3.0,
168,T165,T165,Daniel Chopra,7,6.0,
169,T165,T165,Rod Curl,7,,
170,T165,T165,Robert Damron,7,1.0,
171,T165,T165,Glen Day,7,1.0,
172,T165,T165,Jason Day,7,6.0,
173,T165,T165,Luke Donald,7,5.0,
174,T165,T165,James Driscoll,7,4.0,
175,T165,T165,Jason Dufner,7,7.0,
176,T165,T165,Joel Edwards,7,,
177,T165,T165,Steve Elkington,7,1.0,
178,T165,T165,Dan Forsman,7,,
179,T165,T165,"Jim Gallagher, Jr.",7,,
180,T165,T165,Robert Garrigus,7,7.0,
181,T165,T165,Brent Geiberger,7,,
182,T165,T165,Kelly Gibson,7,,
183,T165,T165,Matt Gogel,7,,
184,T165,T165,Gary Hallberg,7,,
185,T165,T165,Tim Herron,7,6.0,
186,T165,T165,Lon Hinkle,7,,
187,T165,T165,J.B. Holmes,7,3.0,
188,T165,T165,Peter Jacobsen,7,,
189,T165,T165,Richard Johnson,7,1.0,
190,T165,T165,Kent Jones,7,1.0,
191,T165,T165,Jonathan Kaye,7,,
192,T165,T165,Kenny Knox,7,,
193,T165,T165,Russell Knox,7,7.0,
194,T165,T165,Gary Koch,7,,
195,T165,T165,Cliff Kresge,7,,
196,T165,T165,Neal Lancaster,7,1.0,
197,T165,T165,Marc Leishman,7,2.0,
198,T165,T165,Wayne Levi,7,,
199,T165,T165,J.L. Lewis,7,,
200,T165,T165,Frank Lickliter II,7,1.0,
201,T165,T165,Sandy Lyle,7,,
202,T165,T165,Andrew Magee,7,,
203,T165,T165,Jeff Maggert,7,4.0,
204,T165,T165,John Mahaffey,7,,
205,T165,T165,Hunter Mahan,7,3.0,
206,T165,T165,Roger Maltbie,7,,
207,T165,T165,David Mathis,7,4.0,
208,T165,T165,Bob May,7,,
209,T165,T165,Scott McCarron,7,,
210,T165,T165,William McGirt,7,7.0,
211,T165,T165,Matt McQuillan,7,1.0,
212,T165,T165,Bryce Molder,7,3.0,
213,T165,T165,Garth Mulroy,7,5.0,
214,T165,T165,Larry Nelson,7,,
215,T165,T165,Sean O'Hair,7,5.0,
216,T165,T165,Geoff Ogilvy,7,2.0,
217,T165,T165,Rod Pampling,7,2.0,
218,T165,T165,Pat Perez,7,3.0,
219,T165,T165,Don Pooley,7,,
220,T165,T165,"Ted Potter, Jr.",7,7.0,
221,T165,T165,Chez Reavie,7,4.0,
222,T165,T165,Jack Renner,7,,
223,T165,T165,Clarence Rose,7,,
224,T165,T165,Adam Scott,7,7.0,
225,T165,T165,Patrick Sheehan,7,3.0,
226,T165,T165,"Wes Short, Jr.",7,,
227,T165,T165,Tony Sills,7,,
228,T165,T165,Scott Simpson,7,,
229,T165,T165,Mike Springer,7,,
230,T165,T165,Kevin Stadler,7,5.0,
231,T165,T165,Scott Stallings,7,7.0,
232,T165,T165,Paul Stankowski,7,2.0,
233,T165,T165,Kyle Stanley,7,4.0,
234,T165,T165,Chris Stroud,7,4.0,
235,T165,T165,Lance Ten Broeck,7,,
236,T165,T165,Michael Thompson,7,7.0,
237,T165,T165,Brendon Todd,7,7.0,
238,T165,T165,D.J. Trahan,7,4.0,
239,T165,T165,Lee Trevino,7,,
240,T165,T165,Marc Turnesa,7,1.0,
241,T165,T165,Howard Twitty,7,,
242,T165,T165,Bo Van Pelt,7,4.0,
243,T165,T165,Lanny Wadkins,7,,
244,T165,T165,Duffy Waldorf,7,6.0,
245,T165,T165,Tom Watson,7,1.0,
246,T165,T165,Mark Wiebe,7,,
247,T165,T165,Fuzzy Zoeller,7,,
248,T165,T165,Richard Zokol,7,,
249,T250,T250,Blake Adams,6,6.0,
250,T250,T250,Steve Allan,6,,
251,T250,T250,Fulton Allem,6,,
252,T250,T250,Dave Barr,6,,
253,T250,T250,Chip Beck,6,,
254,T250,T250,Ronnie Black,6,,
255,T250,T250,Phil Blackmar,6,,
256,T250,T250,Jay Don Blake,6,,
257,T250,T250,Kris Blanks,6,3.0,
258,T250,T250,Steven Bowditch,6,3.0,
259,T250,T250,Mark Brooks,6,1.0,
260,T250,T250,Olin Browne,6,,
261,T250,T250,George Burns,6,,
262,T250,T250,Bob Burns,6,,
263,T250,T250,Curt Byrum,6,,
264,T250,T250,Alejandro Cañizares,6,2.0,
265,T250,T250,Paul Casey,6,1.0,
266,T250,T250,Alex Cejka,6,2.0,
267,T250,T250,Will Claxton,6,6.0,
268,T250,T250,Keith Clearwater,6,,
269,T250,T250,Jim Colbert,6,,
270,T250,T250,Nicolas Colsaerts,6,6.0,
271,T250,T250,Michael Connell,6,,
272,T250,T250,John Daly,6,3.0,
273,T250,T250,Marco Dawson,6,2.0,
274,T250,T250,Jay Delsing,6,,
275,T250,T250,Scott Dunlap,6,4.0,
276,T250,T250,Danny Edwards,6,,
277,T250,T250,Dave Eichelberger,6,,
278,T250,T250,Rick Fehr,6,,
279,T250,T250,Ed Fiori,6,,
280,T250,T250,Bruce Fleisher,6,,
281,T250,T250,Martin Flores,6,6.0,
282,T250,T250,Robin Freeman,6,,
283,T250,T250,Tommy Gainey,6,6.0,
284,T250,T250,Mathew Goggin,6,5.0,
285,T250,T250,Retief Goosen,6,3.0,
286,T250,T250,Mathias Grönberg,6,3.0,
287,T250,T250,Dan Halldorson,6,,
288,T250,T250,Morris Hatalsky,6,,
289,T250,T250,Vance Heafner,6,,
290,T250,T250,Mike Heinen,6,,
291,T250,T250,Nolan Henke,6,,
292,T250,T250,Mark Hensby,6,,
293,T250,T250,Ryuji Imada,6,3.0,
294,T250,T250,Trevor Immelman,6,4.0,
295,T250,T250,Joe Inman,6,,
296,T250,T250,John Inman,6,1.0,
297,T250,T250,Barry Jaeckel,6,,
298,T250,T250,Lee Janzen,6,2.0,
299,T250,T250,Tom Jenkins,6,,
300,T250,T250,Brandt Jobe,6,3.0,
301,T250,T250,Dustin Johnson,6,4.0,
302,T250,T250,Brendan Jones,6,1.0,
303,T250,T250,Troy Kelly,6,6.0,
304,T250,T250,Skip Kendall,6,2.0,
305,T250,T250,Anthony Kim,6,1.0,
306,T250,T250,Hank Kuehne,6,1.0,
307,T250,T250,Danny Lee,6,3.0,
308,T250,T250,Richard Lee,6,6.0,
309,T250,T250,Bob Lohr,6,,
310,T250,T250,Peter Lonard,6,,
311,T250,T250,Len Mattiace,6,1.0,
312,T250,T250,Billy Mayfair,6,3.0,
313,T250,T250,Jim McGovern,6,,
314,T250,T250,John Merrick,6,4.0,
315,T250,T250,Shaun Micheel,6,2.0,
316,T250,T250,Johnny Miller,6,,
317,T250,T250,Tim Norris,6,,
318,T250,T250,Nick O'Hern,6,5.0,
319,T250,T250,David Ogrin,6,,
320,T250,T250,José María Olazábal,6,1.0,
321,T250,T250,Louis Oosthuizen,6,6.0,
322,T250,T250,Ryan Palmer,6,3.0,
323,T250,T250,Brenden Pappas,6,,
324,T250,T250,Steve Pate,6,,
325,T250,T250,Dennis Paulson,6,,
326,T250,T250,Carl Paulson,6,1.0,
327,T250,T250,Craig Perks,6,,
328,T250,T250,Mark Pfeil,6,,
329,T250,T250,Dan Pohl,6,,
330,T250,T250,Alex Prugh,6,,
331,T250,T250,Ted Purdy,6,1.0,
332,T250,T250,Brett Quigley,6,2.0,
333,T250,T250,Sam Randolph,6,,
334,T250,T250,Tag Ridings,6,,
335,T250,T250,John Riegger,6,,
336,T250,T250,Lee Rinker,6,,
337,T250,T250,Alexandre Rocha,6,6.0,
338,T250,T250,Bill Rogers,6,,
339,T250,T250,Andres Romero,6,3.0,
340,T250,T250,Justin Rose,6,4.0,
341,T250,T250,Dave Rummells,6,,
342,T250,T250,Bill Sander,6,,
343,T250,T250,Ted Schulz,6,,
344,T250,T250,Michael Sim,6,,
345,T250,T250,Tim Simpson,6,,
346,T250,T250,Brandt Snedeker,6,5.0,
347,T250,T250,Henrik Stenson,6,6.0,
348,T250,T250,Darron Stiles,6,,
349,T250,T250,Phil Tataurangi,6,,
350,T250,T250,Leonard Thompson,6,,
351,T250,T250,Esteban Toledo,6,1.0,
352,T250,T250,Ted Tryba,6,,
353,T250,T250,Camilo Villegas,6,3.0,
354,T250,T250,Fred Wadsworth,6,,
355,T250,T250,Jimmy Walker,6,6.0,
356,T250,T250,Nick Watney,6,4.0,
357,T250,T250,Denis Watson,6,,
358,T250,T250,Matt Weibring,6,,
359,T250,T250,Lee Westwood,6,6.0,
360,T250,T250,Brett Wetterich,6,,
361,T250,T250,Garrett Willis,6,2.0,
362,T250,T250,Willie Wood,6,2.0,
363,T364,T364,Isao Aoki,5,,
364,T364,T364,Arjun Atwal,5,4.0,
365,T364,T364,Craig Barlow,5,1.0,
366,T364,T364,"David Berganio, Jr.",5,,
367,T364,T364,Shane Bertsch,5,2.0,
368,T364,T364,Thomas Bjørn,5,2.0,
369,T364,T364,Guy Boros,5,2.0,
370,T364,T364,Michael Bradley,5,3.0,
371,T364,T364,Keegan Bradley,5,5.0,
372,T364,T364,D.J. Brigman,5,,
373,T364,T364,Billy Ray Brown,5,,
374,T364,T364,Ken Brown,5,,
375,T364,T364,Brandel Chamblee,5,,
376,T364,T364,Kevin Chappell,5,5.0,
377,T364,T364,Darren Clarke,5,2.0,
378,T364,T364,José Coceres,5,,
379,T364,T364,Gavin Coles,5,5.0,
380,T364,T364,Frank Conner,5,,
381,T364,T364,Chris Couch,5,4.0,
382,T364,T364,Ben Crenshaw,5,,
383,T364,T364,Ben Curtis,5,3.0,
384,T364,T364,Jim Dent,5,,
385,T364,T364,Mike Donald,5,,
386,T364,T364,Ed Dougherty,5,,
387,T364,T364,Lee Elder,5,,
388,T364,T364,Harris English,5,5.0,
389,T364,T364,Brad Faxon,5,,
390,T364,T364,Keith Fergus,5,1.0,
391,T364,T364,Todd Fischer,5,,
392,T364,T364,Raymond Floyd,5,,
393,T364,T364,Stephen Gangluff,5,1.0,
394,T364,T364,Tom Gillis,5,4.0,
395,T364,T364,Jason Gore,5,4.0,
396,T364,T364,David Gossett,5,,
397,T364,T364,David Graham,5,,
398,T364,T364,Nathan Green,5,4.0,
399,T364,T364,Brian Henninger,5,,
400,T364,T364,J.J. Henry,5,5.0,
401,T364,T364,Gabriel Hjertstedt,5,,
402,T364,T364,Billy Horschel,5,4.0,
403,T364,T364,Freddie Jacobson,5,2.0,
404,T364,T364,Matt Jones,5,2.0,
405,T364,T364,Kevin Kisner,5,5.0,
406,T364,T364,Jason Kokrak,5,5.0,
407,T364,T364,Billy Kratzert,5,,
408,T364,T364,Jamie Lovemark,5,2.0,
409,T364,T364,John Mallinger,5,5.0,
410,T364,T364,Dick Mast,5,,
411,T364,T364,Pat McGowan,5,,
412,T364,T364,Parker McLachlin,5,1.0,
413,T364,T364,Spike McRoy,5,,
414,T364,T364,Troy Merritt,5,,
415,T364,T364,Zack Miller,5,4.0,
416,T364,T364,Jodie Mudd,5,,
417,T364,T364,Bob Murphy,5,,
418,T364,T364,Seung-Yul Noh,5,5.0,
419,T364,T364,Mac O'Grady,5,,
420,T364,T364,Joe Ogilvie,5,3.0,
421,T364,T364,Leif Olson,5,,
422,T364,T364,Cameron Percy,5,,
423,T364,T364,Ian Poulter,5,3.0,
424,T364,T364,Greg Powers,5,,
425,T364,T364,Aron Price,5,,
426,T364,T364,Tom Purtzer,5,,
427,T364,T364,Kyle Reifers,5,5.0,
428,T364,T364,Jim Renner,5,,
429,T364,T364,Charl Schwartzel,5,5.0,
430,T364,T364,Tom Shaw,5,,
431,T364,T364,Bob Shearer,5,,
432,T364,T364,Sonny Skinner,5,,
433,T364,T364,Mike Smith,5,,
434,T364,T364,J.C. Snead,5,,
435,T364,T364,Joey Snyder III,5,1.0,
436,T364,T364,Brendan Steele,5,3.0,
437,T364,T364,Ron Streck,5,,
438,T364,T364,Mike Sullivan,5,,
439,T364,T364,Hideto Tanihara,5,,
440,T364,T364,Vaughn Taylor,5,3.0,
441,T364,T364,Doug Tewell,5,,
442,T364,T364,Roland Thatcher,5,3.0,
443,T364,T364,Cameron Tringale,5,5.0,
444,T364,T364,Greg Twiggs,5,,
445,T364,T364,Omar Uresti,5,1.0,
446,T364,T364,Stan Utley,5,,
447,T364,T364,Charles Warren,5,,
448,T364,T364,Boo Weekley,5,2.0,
449,T364,T364,Tom Weiskopf,5,,
450,T364,T364,Tim Wilkinson,5,,
451,T364,T364,Jay Williamson,5,,
452,T364,T364,Dean Wilson,5,,
453,T364,T364,Gary Woodland,5,2.0,
454,T455,T455,Brad Adamonis,4,,
455,T455,T455,Thomas Aiken,4,4.0,
456,T455,T455,Mark Anderson,4,4.0,
457,T455,T455,Eric Axley,4,2.0,
458,T455,T455,Sangmoon Bae,4,4.0,
459,T455,T455,Ricky Barnes,4,3.0,
460,T455,T455,Rich Beem,4,2.0,
461,T455,T455,Charlie Beljan,4,4.0,
462,T455,T455,Jim Benepe,4,,
463,T455,T455,Jonas Blixt,4,4.0,
464,T455,T455,Justin Bolli,4,,
465,T455,T455,Craig Bowden,4,,
466,T455,T455,Joseph Bramlett,4,2.0,
467,T455,T455,Ángel Cabrera,4,3.0,
468,T455,T455,Patrick Cantlay,4,4.0,
469,T455,T455,Mark Carnevale,4,,
470,T455,T455,Roberto Castro,4,4.0,
471,T455,T455,Gary Christian,4,4.0,
472,T455,T455,Michael Clark II,4,,
473,T455,T455,Paul Claxton,4,,
474,T455,T455,Erik Compton,4,4.0,
475,T455,T455,Jeff Coston,4,,
476,T455,T455,Graham DeLaet,4,4.0,
477,T455,T455,Todd Demsey,4,1.0,
478,T455,T455,Bruce Devlin,4,,
479,T455,T455,Bubba Dickerson,4,,
480,T455,T455,Terry Diehl,4,,
481,T455,T455,Trevor Dodds,4,,
482,T455,T455,Simon Dyson,4,1.0,
483,T455,T455,Bob Eastwood,4,,
484,T455,T455,Danny Ellis,4,,
485,T455,T455,Matt Every,4,3.0,
486,T455,T455,Forrest Fezler,4,,
487,T455,T455,Buddy Gardner,4,,
488,T455,T455,Bobby Gates,4,4.0,
489,T455,T455,Gibby Gilbert,4,,
490,T455,T455,Andres Gonzales,4,1.0,
491,T455,T455,Scott Gump,4,,
492,T455,T455,Scott Gutschewski,4,,
493,T455,T455,Hunter Haas,4,2.0,
494,T455,T455,Todd Hamilton,4,2.0,
495,T455,T455,Hunter Hamrick,4,4.0,
496,T455,T455,Phillip Hancock,4,,
497,T455,T455,Anders Hansen,4,1.0,
498,T455,T455,Brian Harman,4,4.0,
499,T455,T455,Jeff Hart,4,,
500,T455,T455,David Hearn,4,4.0,
501,T455,T455,Scott Hend,4,,
502,T455,T455,Morgan Hoffmann,4,,
503,T455,T455,John Huh,4,4.0,
504,T455,T455,Ryo Ishikawa,4,3.0,
505,T455,T455,Don January,4,,
506,T455,T455,Miguel Angel Jiménez,4,2.0,
507,T455,T455,Sung Kang,4,2.0,
508,T455,T455,Robert Karlsson,4,3.0,
509,T455,T455,J.J. Killeen,4,4.0,
510,T455,T455,K.T. Kim,4,2.0,
511,T455,T455,Bio Kim,4,1.0,
512,T455,T455,Derek Lamely,4,2.0,
513,T455,T455,Steve Lamontagne,4,,
514,T455,T455,Barry Lane,4,,
515,T455,T455,Mark Lye,4,,
516,T455,T455,Jarrod Lyle,4,3.0,
517,T455,T455,Will MacKenzie,4,1.0,
518,T455,T455,Gary McCord,4,,
519,T455,T455,Mike McCullough,4,,
520,T455,T455,Jerry McGee,4,,
521,T455,T455,Allen Miller,4,,
522,T455,T455,Jon Mills,4,1.0,
523,T455,T455,Jeff Mitchell,4,,
524,T455,T455,Patrick Moore,4,,
525,T455,T455,Mike Morley,4,,
526,T455,T455,John Morse,4,,
527,T455,T455,Jim Nelford,4,,
528,T455,T455,Jack Nicklaus,4,,
529,T455,T455,Mike Nicolette,4,,
530,T455,T455,Frank Nobilo,4,,
531,T455,T455,Andy North,4,,
532,T455,T455,Dan Olsen,4,,
533,T455,T455,Peter Oosterhuis,4,,
534,T455,T455,Dicky Pride,4,4.0,
535,T455,T455,Jeff Quinney,4,1.0,
536,T455,T455,Patrick Reed,4,4.0,
537,T455,T455,Larry Rinker,4,,
538,T455,T455,Brian Rowell,4,,
539,T455,T455,Tom Scherrer,4,,
540,T455,T455,Jeev Milkha Singh,4,,
541,T455,T455,Ed Sneed,4,,
542,T455,T455,Bob Sowards,4,,
543,T455,T455,Mike Standly,4,,
544,T455,T455,Scott Sterling,4,,
545,T455,T455,Andre Stolz,4,,
546,T455,T455,Brian Stuard,4,,
547,T455,T455,Daniel Summerhays,4,4.0,
548,T455,T455,Kyle Thompson,4,4.0,
549,T455,T455,Nicholas Thompson,4,,
550,T455,T455,Peter Tomasulo,4,4.0,
551,T455,T455,Vance Veazey,4,,
552,T455,T455,Steve Wheatcroft,4,3.0,
553,T455,T455,Ron Whittaker,4,,
554,T455,T455,Casey Wittenberg,4,1.0,
555,T455,T455,Y.E. Yang,4,4.0,
556,T557,T557,Alex Aragon,3,1.0,
557,T557,T557,Wally Armstrong,3,,
558,T557,T557,Miller Barber,3,,
559,T557,T557,Rich Barcelo,3,,
560,T557,T557,Woody Blackburn,3,,
561,T557,T557,Scott Brown,3,3.0,
562,T557,T557,Bob Byman,3,,
563,T557,T557,Michael Campbell,3,,
564,T557,T557,T.C. Chen,3,,
565,T557,T557,Bobby Cole,3,,
566,T557,T557,Charles Coody,3,,
567,T557,T557,Dale Douglass,3,,
568,T557,T557,Derek Fathauer,3,,
569,T557,T557,Nick Flanagan,3,,
570,T557,T557,John Fought,3,,
571,T557,T557,Marcus Fraser,3,3.0,
572,T557,T557,Jeff Freeman,3,,
573,T557,T557,Al Geiberger,3,,
574,T557,T557,Ernie Gonzalez,3,,
575,T557,T557,Richard Green,3,,
576,T557,T557,Luke Guthrie,3,3.0,
577,T557,T557,Peter Hanson,3,2.0,
578,T557,T557,Matt Harmon,3,,
579,T557,T557,Jerry Heard,3,,
580,T557,T557,Jim Herman,3,1.0,
581,T557,T557,Justin Hicks,3,1.0,
582,T557,T557,David Howell,3,,
583,T557,T557,Billy Hurley III,3,3.0,
584,T557,T557,Colt Knost,3,3.0,
585,T557,T557,Kenichi Kuboya,3,,
586,T557,T557,Doug LaBelle II,3,2.0,
587,T557,T557,José Manuel Lara,3,1.0,
588,T557,T557,Brad Lardon,3,,
589,T557,T557,WC Liang,3,,
590,T557,T557,Pat Lindsey,3,,
591,T557,T557,Gene Littler,3,,
592,T557,T557,Lyn Lott,3,,
593,T557,T557,Rik Massengale,3,,
594,T557,T557,Graeme McDowell,3,3.0,
595,T557,T557,Francesco Molinari,3,2.0,
596,T557,T557,Jack Newton,3,,
597,T557,T557,Alex Noren,3,3.0,
598,T557,T557,Arnold Palmer,3,,
599,T557,T557,Jin Park,3,,
600,T557,T557,Michael Putnam,3,1.0,
601,T557,T557,Dana Quigley,3,,
602,T557,T557,Alvaro Quiros,3,1.0,
603,T557,T557,Jonathan Randolph,3,3.0,
604,T557,T557,Victor Regalado,3,,
605,T557,T557,"Jerry Richardson, Jr.",3,,
606,T557,T557,Chi Chi Rodriguez,3,,
607,T557,T557,Anthony Rodriguez,3,,
608,T557,T557,Sam Saunders,3,1.0,
609,T557,T557,Mike Small,3,,
610,T557,T557,Nate Smith,3,,
611,T557,T557,Jordan Spieth,3,1.0,
612,T557,T557,B.J. Staten,3,,
613,T557,T557,Dave Stockton,3,,
614,T557,T557,Will Strickler,3,,
615,T557,T557,Toru Taniguchi,3,,
616,T557,T557,Rocky Thompson,3,,
617,T557,T557,Jerod Turner,3,,
618,T557,T557,Jaco Van Zyl,3,,
619,T557,T557,Drew Weaver,3,,
620,T557,T557,Oliver Wilson,3,,
621,T557,T557,Ian Woosnam,3,,
622,T623,T623,Steven Alker,2,2.0,
623,T623,T623,Chris Baryla,2,,
624,T623,T623,Tommy Biershenk,2,2.0,
625,T623,T623,Homero Blancas,2,,
626,T623,T623,Markus Brier,2,,
627,T623,T623,Josh Broadaway,2,,
628,T623,T623,Paul Broadhurst,2,,
629,T623,T623,Rafa Cabrera Bello,2,2.0,
