,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
297,T284,T284,Tadd Fujikawa,2
298,T284,T284,Jim Herman,2
299,T284,T284,Matt Hill,2
300,T284,T284,Jay Hwang,2
301,T284,T284,Miguel Angel Jiménez,2
302,T284,T284,Anthony Kim,2
303,T284,T284,Ben Kohles,2
304,T284,T284,Kelly Kraft,2
305,T284,T284,Jbe' Kruger,2
306,T284,T284,Neal Lancaster,2
307,T284,T284,Tom Lehman,2
308,T284,T284,Steve Lowery,2
309,T284,T284,Joost Luiten,2
310,T284,T284,David Lynn,2
311,T284,T284,Mike Miles,2
312,T284,T284,James Morrison,2
313,T284,T284,Dustin Morris,2
314,T284,T284,Toshinori Muto,2
315,T284,T284,Greg Norman,2
316,T284,T284,Koumei Oda,2
317,T284,T284,Thorbjørn Olesen,2
318,T284,T284,Hennie Otto,2
319,T284,T284,Carl Paulson,2
320,T284,T284,Fran Quinn,2
321,T284,T284,Cory Renfrew,2
322,T284,T284,José de Jesús Rodríguez,2
323,T284,T284,Jeev Milkha Singh,2
324,T284,T284,Lee Slattery,2
325,T284,T284,Jordan Spieth,2
326,T284,T284,Richard Sterne,2
327,T284,T284,Kevin Sutherland,2
328,T284,T284,Tadahiro Takayama,2
329,T284,T284,Kirk Triplett,2
330,T284,T284,Kevin Tway,2
331,T284,T284,Omar Uresti,2
332,T284,T284,Scott Verplank,2
333,T284,T284,Tom Watson,2
334,T284,T284,Mike Weir,2
335,T284,T284,Dean Wilson,2
336,T284,T284,Casey Wittenberg,2
337,T284,T284,Willie Wood,2
