,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
60,T47,T47,Martin Kaymer,8,7,1.0,2,1,2012320
61,T47,T47,Colt Knost,29,7,3.0,3,16,2012150
62,T47,T47,Jason Kokrak,27,7,,2,5,2012310
63,T47,T47,Derek Lamely,25,7,,3,4,2012050
64,T47,T47,Spencer Levin,26,7,1.0,1,13,2012240
65,T47,T47,Troy Matteson,32,7,1.0,4,6,2012320
66,T47,T47,Ryan Moore,24,7,,4,11,2012210
67,T47,T47,Louis Oosthuizen,19,7,,2,1,2012230
68,T47,T47,Greg Owen,27,7,1.0,3,12,2012320
69,T47,T47,Rod Pampling,26,7,,4,8,2012210
70,T47,T47,Corey Pavin,2,7,,1,16,2012230
71,T47,T47,Pat Perez,23,7,2.0,2,6,2012050
72,T47,T47,Scott Piercy,28,7,,2,1,2012180
73,T47,T47,Andres Romero,22,7,1.0,2,12,2012280
74,T47,T47,Chris Stroud,28,7,,2,1,2012230
75,T47,T47,David Toms,19,7,1.0,1,17,2012140
76,T47,T47,D.J. Trahan,27,7,1.0,3,3,2012280
77,T47,T47,Bo Van Pelt,24,7,,2,18,2012120
78,T79,T79,Fulton Allem,3,6,,1,3,2012230
79,T79,T79,Shane Bertsch,17,6,1.0,2,12,2012300
80,T79,T79,Matt Bettencourt,31,6,,3,18,2012060
81,T79,T79,Jason Bohn,28,6,,3,8,2012310
82,T79,T79,Steven Bowditch,18,6,,1,18,2012040
83,T79,T79,Michael Bradley,23,6,1.0,2,12,2012220
84,T79,T79,Alejandro Cañizares,3,6,1.0,2,2,2012080
85,T79,T79,K.J. Choi,21,6,,4,1,2012020
86,T79,T79,Gary Christian,28,6,1.0,2,3,2012370
87,T79,T79,Stewart Cink,22,6,,3,18,2012100
88,T79,T79,Tim Clark,20,6,1.0,4,1,2012230
89,T79,T79,Will Claxton,28,6,,1,11,2012440
90,T79,T79,Luke Donald,17,6,2.0,3,11,2012210
91,T79,T79,Ernie Els,22,6,6.0,1,11,2012440
92,T79,T79,Harris English,27,6,1.0,3,3,2012040
93,T79,T79,Bob Estes,23,6,,4,2,2012320
94,T79,T79,Bobby Gates,29,6,2.0,2,16,2012030
95,T79,T79,Tom Gillis,23,6,,2,4,2012400
96,T79,T79,Mathew Goggin,23,6,1.0,4,7,2012310
97,T79,T79,Luke Guthrie,4,6,2.0,4,4,2012250
98,T79,T79,Brian Harman,30,6,3.0,2,10,2012250
99,T79,T79,J.B. Holmes,25,6,2.0,2,3,2012070
100,T79,T79,Billy Hurley III,27,6,,2,18,2012200
101,T79,T79,Troy Kelly,23,6,,2,3,2012030
102,T79,T79,Kevin Kisner,24,6,1.0,1,2,2012310
103,T79,T79,Kelly Kraft,10,6,,2,5,2012140
104,T79,T79,Scott Langley,4,6,,3,11,2012060
105,T79,T79,Richard Lee,24,6,,2,6,2012080
106,T79,T79,Marc Leishman,23,6,,1,12,2012320
107,T79,T79,Justin Leonard,26,6,3.0,1,18,2012320
108,T79,T79,John Mallinger,25,6,,2,18,2012150
109,T79,T79,William McGirt,30,6,,2,18,2012480
110,T79,T79,Rocco Mediate,23,6,,2,14,2012070
111,T79,T79,Bryce Molder,25,6,,3,9,2012130
112,T79,T79,Garth Mulroy,20,6,,2,16,2012440
113,T79,T79,Seung-Yul Noh,28,6,,3,17,2012250
114,T79,T79,Sean O'Hair,24,6,1.0,2,7,2012050
115,T79,T79,Nick O'Hern,26,6,3.0,2,3,2012430
116,T79,T79,Joe Ogilvie,17,6,1.0,2,5,2012060
117,T79,T79,Brett Quigley,1,6,6.0,2,16,2012030
118,T79,T79,Chez Reavie,26,6,2.0,1,11,2012440
119,T79,T79,Rory Sabbatini,29,6,,1,16,2012230
120,T79,T79,Adam Scott,16,6,1.0,4,2,2012280
121,T79,T79,Webb Simpson,22,6,1.0,2,8,2012410
122,T79,T79,Vijay Singh,27,6,3.0,2,5,2012380
123,T79,T79,Brendan Steele,24,6,,2,8,2012210
124,T79,T79,Henrik Stenson,15,6,,4,5,2012250
125,T79,T79,Steve Stricker,19,6,1.0,2,16,2012240
126,T79,T79,Josh Teater,30,6,2.0,3,1,2012230
127,T79,T79,Kyle Thompson,22,6,2.0,3,1,2012060
128,T79,T79,Jimmy Walker,28,6,2.0,2,4,2012290
129,T79,T79,Charlie Wi,25,6,,1,3,2012210
130,T79,T79,Mark Wilson,25,6,1.0,2,8,2012100
131,T79,T79,Y.E. Yang,20,6,,1,2,2012300
132,T133,T133,Robert Allenby,27,5,,2,12,2012280
133,T133,T133,Mark Anderson,25,5,2.0,4,7,2012080
134,T133,T133,Stuart Appleby,24,5,,2,2,2012310
135,T133,T133,Arjun Atwal,27,5,,1,2,2012300
136,T133,T133,Briny Baird,13,5,,2,2,2012100
137,T133,T133,Cameron Beckman,26,5,,3,9,2012040
138,T133,T133,Kris Blanks,23,5,5.0,3,12,2012290
139,T133,T133,Keegan Bradley,25,5,1.0,2,11,2012210
140,T133,T133,Scott Brown,24,5,1.0,1,2,2012310
141,T133,T133,Bart Bryant,6,5,,1,17,2012430
142,T133,T133,Chad Campbell,27,5,,3,7,2012020
143,T133,T133,Patrick Cantlay,10,5,,2,6,2012330
144,T133,T133,Miguel Angel Carballo,25,5,,2,3,2012300
145,T133,T133,Roberto Castro,27,5,2.0,2,11,2012220
146,T133,T133,Kevin Chappell,29,5,,4,2,2012030
147,T133,T133,Chad Collins,9,5,1.0,2,12,2012030
148,T133,T133,Erik Compton,26,5,,3,16,2012150
149,T133,T133,David Duval,17,5,2.0,2,10,2012250
150,T133,T133,Harrison Frazar,20,5,,1,6,2012050
151,T133,T133,Stephen Gangluff,23,5,,2,15,2012200
152,T133,T133,Robert Garrigus,26,5,,4,4,2012240
153,T133,T133,Retief Goosen,12,5,1.0,4,7,2012260
154,T133,T133,Hunter Hamrick,5,5,,3,1,2012310
155,T133,T133,Tim Herron,27,5,1.0,2,2,2012280
156,T133,T133,Trevor Immelman,24,5,,3,13,2012370
157,T133,T133,Freddie Jacobson,17,5,,4,16,2012160
158,T133,T133,Raphael Jacquelin,2,5,3.0,1,16,2012260
159,T133,T133,Miguel Angel Jiménez,6,5,1.0,1,18,2012120
160,T133,T133,Brandt Jobe,18,5,,1,9,2012150
161,T133,T133,Zach Johnson,25,5,,2,14,2012350
162,T133,T133,Chris Kirk,27,5,,1,2,2012300
163,T133,T133,Russell Knox,23,5,,2,6,2012440
164,T133,T133,Hank Kuehne,12,5,5.0,1,12,2012480
165,T133,T133,Martin Laird,22,5,,1,7,2012350
166,T133,T133,Danny Lee,26,5,1.0,1,9,2012300
167,T133,T133,Davis Love III,20,5,2.0,4,11,2012060
168,T133,T133,Jarrod Lyle,7,5,,3,6,2012040
169,T133,T133,Hunter Mahan,23,5,,2,8,2012270
170,T133,T133,Matteo Manassero,3,5,3.0,2,13,2012260
171,T133,T133,Scott McCarron,6,5,1.0,3,17,2012060
172,T133,T133,George McNeill,25,5,,3,18,2012190
173,T133,T133,John Merrick,26,5,,1,18,2012180
174,T133,T133,Shaun Micheel,12,5,2.0,1,12,2012170
175,T133,T133,Zack Miller,12,5,2.0,2,17,2012330
176,T133,T133,Geoff Ogilvy,20,5,2.0,2,18,2012120
177,T133,T133,José María Olazábal,5,5,1.0,2,2,2012080
178,T133,T133,Juvic Pagunsan,2,5,,1,18,2012320
179,T133,T133,Ryan Palmer,24,5,2.0,1,8,2012020
180,T133,T133,Tom Pernice Jr.,23,5,1.0,2,9,2012060
181,T133,T133,D.A. Points,29,5,1.0,1,8,2012240
182,T133,T133,Dicky Pride,19,5,,3,8,2012310
183,T133,T133,Charl Schwartzel,16,5,,3,8,2012100
184,T133,T133,Patrick Sheehan,21,5,,2,11,2012480
185,T133,T133,Kevin Stadler,25,5,,4,17,2012400
186,T133,T133,Kyle Stanley,27,5,,1,18,2012230
187,T133,T133,Kevin Streelman,26,5,,1,3,2012480
188,T133,T133,Daniel Summerhays,26,5,1.0,1,8,2012450
189,T133,T133,Brendon Todd,29,5,1.0,2,12,2012050
190,T133,T133,Cameron Tringale,26,5,1.0,1,7,2012200
191,T133,T133,Omar Uresti,4,5,1.0,3,4,2012250
192,T133,T133,Jhonattan Vegas,25,5,,4,10,2012020
193,T133,T133,Duffy Waldorf,11,5,1.0,2,17,2012300
194,T133,T133,Tom Watson,3,5,,2,2,2012290
195,T133,T133,Bubba Watson,19,5,,1,10,2012070
196,T133,T133,Boo Weekley,25,5,,1,3,2012230
197,T133,T133,Mike Weir,14,5,3.0,2,9,2012170
198,T199,T199,Thomas Aiken,4,4,,4,3,2012320
199,T199,T199,Stephen Ames,20,4,,2,1,2012180
200,T199,T199,Woody Austin,7,4,2.0,3,13,2012250
201,T199,T199,Ricky Barnes,28,4,2.0,1,6,2012060
202,T199,T199,Rich Beem,10,4,,1,4,2012220
203,T199,T199,Tommy Biershenk,27,4,,1,10,2012270
204,T199,T199,Thomas Bjørn,9,4,2.0,1,10,2012120
205,T199,T199,Jim Carter,2,4,,2,1,2012020
206,T199,T199,Alex Cejka,12,4,,3,11,2012310
207,T199,T199,Ben Curtis,19,4,1.0,4,15,2012290
208,T199,T199,John Daly,15,4,,1,11,2012320
209,T199,T199,Robert Damron,7,4,1.0,2,10,2012140
210,T199,T199,Marco Dawson,22,4,,1,9,2012300
211,T199,T199,Glen Day,3,4,4.0,2,11,2012310
212,T199,T199,Simon Dyson,8,4,,4,13,2012320
213,T199,T199,Steve Elkington,2,4,,1,2,2012030
214,T199,T199,Ross Fisher,2,4,,1,6,2012320
215,T199,T199,Fred Funk,4,4,1.0,2,4,2012100
216,T199,T199,Lucas Glover,16,4,,2,9,2012210
217,T199,T199,J.J. Henry,28,4,1.0,2,9,2012330
218,T199,T199,Charley Hoffman,27,4,,4,1,2012180
219,T199,T199,Dustin Johnson,19,4,,4,2,2012380
220,T199,T199,Kent Jones,7,4,4.0,1,11,2012310
221,T199,T199,Matt Jones,19,4,4.0,3,10,2012480
222,T199,T199,Sung Kang,30,4,1.0,4,15,2012200
223,T199,T199,Jerry Kelly,26,4,2.0,2,14,2012370
224,T199,T199,Skip Kendall,5,4,2.0,4,17,2012140
225,T199,T199,Anthony Kim,10,4,,1,8,2012130
226,T199,T199,Neal Lancaster,8,4,,3,14,2012250
227,T199,T199,Paul Lawrie,6,4,2.0,4,1,2012120
228,T199,T199,Jamie Lovemark,16,4,,1,11,2012150
229,T199,T199,Jeff Maggert,27,4,1.0,1,4,2012270
230,T199,T199,Steve Marino,6,4,,2,7,2012020
231,T199,T199,David Mathis,29,4,1.0,1,16,2012230
232,T199,T199,Parker McLachlin,3,4,4.0,2,17,2012020
233,T199,T199,Corbin Mills,2,4,,2,7,2012160
234,T199,T199,Edoardo Molinari,1,4,1.0,1,4,2012160
235,T199,T199,Francesco Molinari,8,4,,3,5,2012120
236,T199,T199,Arron Oberholser,2,4,4.0,2,1,2012060
237,T199,T199,Sam Osborne,1,4,,1,17,2012260
238,T199,T199,Jeff Overton,29,4,,2,12,2012230
239,T199,T199,Carl Paulson,2,4,,2,14,2012480
240,T199,T199,John Peterson,9,4,1.0,1,11,2012060
241,T199,T199,Tim Petrovic,17,4,,1,7,2012310
242,T199,T199,"Ted Potter, Jr.",25,4,1.0,2,4,2012270
243,T199,T199,Alistair Presnell,1,4,4.0,3,9,2012260
244,T199,T199,Jonathan Randolph,1,4,,1,11,2012310
245,T199,T199,Patrick Reed,12,4,2.0,4,11,2012310
246,T199,T199,Chris Riley,12,4,1.0,2,17,2012430
247,T199,T199,John Rollins,26,4,,1,2,2012440
248,T199,T199,John Senden,22,4,2.0,1,10,2012410
249,T199,T199,Heath Slocum,29,4,1.0,1,3,2012330
250,T199,T199,Scott Stallings,27,4,2.0,1,6,2012330
251,T199,T199,Kevin Sutherland,4,4,,2,18,2012030
252,T199,T199,Tadahiro Takayama,4,4,,2,13,2012120
253,T199,T199,Ted Tryba,1,4,4.0,1,2,2012310
254,T199,T199,Scott Verplank,9,4,,1,8,2012170
255,T199,T199,Nick Watney,26,4,,4,13,2012350
256,T199,T199,Steve Wheatcroft,22,4,,3,16,2012150
257,T199,T199,Gary Woodland,22,4,,2,11,2012040
258,T199,T199,Tiger Woods,19,4,3.0,2,4,2012290
259,T260,T260,Steven Alker,1,3,3.0,1,12,2012320
260,T260,T260,Michael Allen,3,3,,1,2,2012100
261,T260,T260,Alex Aragon,1,3,,2,16,2012020
262,T260,T260,Eric Axley,3,3,,4,15,2012310
263,T260,T260,Matthew Baldwin,2,3,1.0,1,3,2012260
264,T260,T260,Craig Barlow,7,3,2.0,4,16,2012080
265,T260,T260,Notah Begay III,5,3,1.0,3,3,2012060
266,T260,T260,Charlie Beljan,22,3,,2,15,2012450
267,T260,T260,Guy Boros,2,3,,3,11,2012310
268,T260,T260,Tom Byrum,1,3,,1,2,2012310
269,T260,T260,Ángel Cabrera,20,3,,3,5,2012440
270,T260,T260,Paul Casey,9,3,,1,6,2012330
271,T260,T260,Paul Claxton,1,3,,2,9,2012260
272,T260,T260,George Coetzee,4,3,1.0,2,6,2012260
273,T260,T260,Nicolas Colsaerts,9,3,,4,18,2012370
274,T260,T260,Fred Couples,4,3,,1,15,2012240
275,T260,T260,Joe Durant,14,3,1.0,3,2,2012220
276,T260,T260,Rafael Echenique,1,3,3.0,3,12,2012320
277,T260,T260,Gonzalo Fernandez-Castaño,7,3,1.0,2,7,2012160
278,T260,T260,Steve Flesch,12,3,,2,14,2012230
279,T260,T260,Marcus Fraser,3,3,,4,13,2012120
280,T260,T260,Austin Gutgsell,2,3,,1,8,2012310
281,T260,T260,Tetsuji Hiratsuka,1,3,,3,13,2012120
282,T260,T260,Billy Horschel,17,3,1.0,1,1,2012480
283,T260,T260,Thongchai Jaidee,3,3,1.0,1,1,2012320
284,T260,T260,K.T. Kim,11,3,,1,12,2012320
285,T260,T260,Doug LaBelle II,1,3,2.0,1,13,2012020
286,T260,T260,Pablo Larrazabal,3,3,3.0,3,15,2012320
287,T260,T260,Steve LeBrun,1,3,,3,6,2012260
288,T260,T260,Peter Lonard,4,3,3.0,2,16,2012250
289,T260,T260,Will MacKenzie,6,3,1.0,3,15,2012180
290,T260,T260,Bryden MacPherson,4,3,,2,9,2012240
291,T260,T260,Shigeki Maruyama,1,3,3.0,2,1,2012020
292,T260,T260,Len Mattiace,1,3,,1,2,2012310
293,T260,T260,Jon McLean,1,3,3.0,1,10,2012080
294,T260,T260,William Osborne,1,3,3.0,2,12,2012180
295,T260,T260,Kenny Perry,5,3,,2,16,2012270
296,T260,T260,Ted Purdy,4,3,3.0,3,9,2012310
297,T260,T260,Michael Putnam,4,3,,1,12,2012190
298,T260,T260,Tag Ridings,1,3,,1,4,2012150
299,T260,T260,Robert Rock,6,3,1.0,2,10,2012120
300,T260,T260,Marcel Siem,3,3,2.0,2,10,2012350
301,T260,T260,Lee Slattery,3,3,3.0,1,10,2012350
302,T260,T260,Joey Snyder III,8,3,,2,8,2012220
303,T260,T260,Paul Stankowski,8,3,1.0,3,16,2012250
304,T260,T260,Darron Stiles,1,3,1.0,2,18,2012260
305,T260,T260,Miguel Tabuena,1,3,,1,13,2012020
306,T260,T260,Roland Thatcher,21,3,,1,11,2012480
307,T260,T260,Marc Turnesa,11,3,,2,9,2012430
308,T260,T260,Diego Velásquez,1,3,3.0,3,17,2012180
309,T260,T260,Camilo Villegas,25,3,,4,15,2012430
310,T260,T260,Tim Weinhart,2,3,,1,3,2012260
311,T260,T260,Brett Wetterich,7,3,,3,5,2012250
312,T260,T260,Bernd Wiesberger,2,3,1.0,2,16,2012350
313,T260,T260,Garrett Willis,15,3,,1,13,2012250
314,T315,T315,Lonny Alexander,2,2,,1,17,2012150
315,T315,T315,Brian Bateman,4,2,,1,18,2012180
316,T315,T315,Oliver Bekker,1,2,,4,18,2012350
317,T315,T315,Warren Bennett,1,2,,1,1,2012320
318,T315,T315,Chris Black,1,2,2.0,2,8,2012300
319,T315,T315,Joseph Bramlett,1,2,,2,18,2012060
320,T315,T315,Olin Browne,1,2,,1,2,2012260
321,T315,T315,Rafa Cabrera Bello,6,2,,4,1,2012120
322,T315,T315,Mark Calcavecchia,3,2,1.0,2,9,2012320
323,T315,T315,Keith Clearwater,1,2,,2,7,2012230
324,T315,T315,Nick Cullen,1,2,,1,11,2012320
325,T315,T315,Adilson da Silva,1,2,,3,2,2012320
326,T315,T315,Casey DeVoll,1,2,,1,4,2012180
327,T315,T315,Greg Doherty,1,2,2.0,1,11,2012330
328,T315,T315,Eric Dugas,1,2,2.0,2,1,2012020
329,T315,T315,Robin Freeman,1,2,2.0,1,6,2012310
330,T315,T315,Tadd Fujikawa,1,2,,1,6,2012020
331,T315,T315,Yoshinori Fujimoto,2,2,,3,8,2012350
332,T315,T315,Hiroyuki Fujita,3,2,1.0,2,3,2012320
333,T315,T315,Brian Gaffney,2,2,1.0,2,9,2012260
334,T315,T315,Robert Gamez,8,2,1.0,4,4,2012250
335,T315,T315,Matthew Giles,1,2,,1,5,2012040
336,T315,T315,Jason Gore,8,2,1.0,1,15,2012290
337,T315,T315,Branden Grace,6,2,,1,4,2012350
338,T315,T315,Adam Hadwin,1,2,,1,9,2012330
339,T315,T315,Ashley Hall,1,2,,2,5,2012320
340,T315,T315,Todd Hamilton,10,2,,2,11,2012440
341,T315,T315,Anders Hansen,7,2,1.0,1,4,2012260
342,T315,T315,Dudley Hart,1,2,,3,11,2012060
343,T315,T315,Grégory Havret,1,2,,1,11,2012320
344,T315,T315,Jim Herman,2,2,,1,4,2012150
345,T315,T315,Matt Hill,2,2,,3,6,2012330
346,T315,T315,David Hutsell,6,2,,2,12,2012480
347,T315,T315,Jay Hwang,1,2,2.0,1,16,2012040
348,T315,T315,Mikko Ilonen,1,2,1.0,2,14,2012260
349,T315,T315,John Inman,2,2,,1,6,2012310
350,T315,T315,Richard Johnson,7,2,1.0,1,2,2012300
351,T315,T315,Brendan Jones,3,2,,2,18,2012260
352,T315,T315,Brooks Koepka,1,2,,1,12,2012260
353,T315,T315,Jbe' Kruger,2,2,,2,13,2012120
354,T315,T315,Anirban Lahiri,1,2,,3,5,2012320
355,T315,T315,Steve Lamontagne,1,2,,1,4,2012130
356,T315,T315,Barry Lane,1,2,2.0,1,12,2012320
357,T315,T315,José Manuel Lara,1,2,2.0,2,3,2012080
358,T315,T315,Peter Lawrie,1,2,,1,16,2012260
359,T315,T315,Tom Lehman,2,2,1.0,3,16,2012080
360,T315,T315,Rick Lewallen,1,2,2.0,2,15,2012200
361,T315,T315,Steve Lowery,1,2,2.0,4,12,2012310
362,T315,T315,Morten Orum Madsen,1,2,1.0,1,1,2012320
363,T315,T315,Nick Mason,1,2,2.0,2,17,2012020
364,T315,T315,Hideki Matsuyama,2,2,,1,7,2012160
365,T315,T315,Robert McClellan,1,2,,1,15,2012290
366,T315,T315,Graeme McDowell,16,2,,2,3,2012390
367,T315,T315,Matt McQuillan,11,2,,1,2,2012310
368,T315,T315,Mike Miles,1,2,2.0,3,6,2012030
369,T315,T315,Jon Mills,2,2,,2,17,2012290
370,T315,T315,Alan Morin,2,2,,1,4,2012100
371,T315,T315,James Morrison,1,2,,1,15,2012320
372,T315,T315,Alex Noren,4,2,,3,8,2012120
373,T315,T315,Steven O'Hara,1,2,,2,1,2012320
374,T315,T315,Koumei Oda,2,2,1.0,2,17,2012020
375,T315,T315,Thorbjørn Olesen,2,2,1.0,3,1,2012320
376,T315,T315,Jae-bum Park,1,2,2.0,4,2,2012260
377,T315,T315,Chad Proehl,1,2,2.0,2,18,2012300
378,T315,T315,Fran Quinn,5,2,1.0,2,11,2012220
379,T315,T315,Alvaro Quiros,8,2,,1,8,2012350
380,T315,T315,Alexandre Rocha,21,2,1.0,3,14,2012480
381,T315,T315,Christopher Ross,1,2,,1,3,2012330
382,T315,T315,Gene Sauers,2,2,2.0,2,13,2012310
383,T315,T315,Sam Saunders,4,2,,3,16,2012060
384,T315,T315,Jeev Milkha Singh,3,2,1.0,3,7,2012350
385,T315,T315,Jordan Spieth,5,2,,1,2,2012300
386,T315,T315,Jon Stanley,1,2,,1,6,2012050
387,T315,T315,Shawn Stefani,1,2,1.0,1,5,2012150
388,T315,T315,Richard Sterne,1,2,2.0,3,6,2012320
389,T315,T315,Anthony Summers,1,2,,1,5,2012260
390,T315,T315,Russell Surber,1,2,2.0,1,10,2012080
391,T315,T315,Nicholas Thompson,2,2,,2,7,2012260
392,T315,T315,Esteban Toledo,1,2,,1,14,2012080
393,T315,T315,Travis Wadkins,1,2,2.0,2,11,2012220
394,T315,T315,Marc Warren,1,2,1.0,2,8,2012260
395,T315,T315,Aaron Watkins,2,2,1.0,3,5,2012260
396,T315,T315,Dale Whitnell,1,2,2.0,3,11,2012320
397,T315,T315,Dean Wilson,4,2,2.0,1,1,2012480
398,T315,T315,Chris Wilson,1,2,2.0,1,2,2012290
399,T315,T315,Willie Wood,1,2,2.0,4,2,2012310
400,T315,T315,Ian Woosnam,1,2,1.0,1,2,2012160
401,T315,T315,Andy Zhang,1,2,,2,13,2012260
402,T403,T403,Frank Adams III,1,1,,2,1,2012200
403,T403,T403,Billy Andrade,1,1,,1,1,2012330
404,T403,T403,Paul Broadhurst,1,1,1.0,2,18,2012320
405,T403,T403,Mark Brooks,3,1,,2,16,2012030
406,T403,T403,David Byrne,1,1,1.0,2,7,2012190
407,T403,T403,Todd Camplin,1,1,1.0,2,17,2012170
408,T403,T403,Michael Carbone,1,1,1.0,2,8,2012270
409,T403,T403,Mark Carnevale,1,1,1.0,1,8,2012310
410,T403,T403,Greg Casagranda,1,1,1.0,2,16,2012040
411,T403,T403,Albin Choi,1,1,,4,4,2012330
412,T403,T403,Victor Ciesielski,1,1,,1,12,2012330
413,T403,T403,John Cook,1,1,1.0,2,2,2012080
414,T403,T403,Ben Crenshaw,1,1,,2,4,2012160
415,T403,T403,Jeff Curl,3,1,1.0,4,16,2012260
416,T403,T403,David Damesworth,1,1,,2,14,2012140
417,T403,T403,Todd Demsey,1,1,,2,15,2012220
418,T403,T403,Alan Dunbar,1,1,,2,5,2012320
419,T403,T403,Derek Ernst,1,1,,3,11,2012440
420,T403,T403,Keith Fergus,1,1,1.0,3,17,2012030
421,T403,T403,Jess Ferrell,1,1,,1,10,2012290
422,T403,T403,Richard Finch,1,1,1.0,2,3,2012320
423,T403,T403,Jonathan Fly,1,1,,3,6,2012250
424,T403,T403,Brad Fritsch,1,1,1.0,2,17,2012330
425,T403,T403,"Jim Gallagher, Jr.",1,1,,2,11,2012310
426,T403,T403,Tom Gardner,1,1,,1,16,2012070
427,T403,T403,Brice Garnett,1,1,,1,11,2012260
428,T403,T403,Michael Gligic,1,1,1.0,1,6,2012330
429,T403,T403,Andres Gonzales,1,1,,3,7,2012220
430,T403,T403,Austin Graham,1,1,1.0,2,2,2012070
431,T403,T403,Mathias Grönberg,1,1,,4,6,2012300
432,T403,T403,Chesson Hadley,1,1,1.0,1,5,2012370
433,T403,T403,Mike Heinen,1,1,,2,11,2012310
434,T403,T403,Mark Hensby,2,1,1.0,2,8,2012180
435,T403,T403,Justin Hicks,2,1,,1,7,2012320
436,T403,T403,Bo Hoag,2,1,,1,18,2012240
437,T403,T403,Michael Hoey,3,1,1.0,4,18,2012350
438,T403,T403,Morgan Hoffmann,1,1,,4,7,2012260
439,T403,T403,Beau Hossler,2,1,1.0,3,2,2012280
