,Driving_Pct._300_All_Drives_RANK THIS WEEK,Driving_Pct._300_All_Drives_RANK LAST WEEK,Driving_Pct._300_All_Drives_PLAYER NAME,Driving_Pct._300_All_Drives_ROUNDS,Driving_Pct._300_All_Drives_%,Driving_Pct._300_All_Drives_TOTAL DRIVES FOR 300+,Driving_Pct._300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300_All_Drives_RELATIVE TO PAR
35,36,36,Andy Miller,75,26.87,230,856,-0.278
36,37,37,Charles Howell III,120,26.59,317,1192,-0.158
37,38,38,Jason Gore,83,26.56,247,930,-0.166
38,39,39,Jonathan Kaye,91,26.45,251,949,-0.243
39,40,40,Patrick Sheehan,101,26.42,320,1211,-0.18100000000000002
40,41,41,Neal Lancaster,110,26.02,337,1295,-0.252
41,42,42,Tommy Armour III,66,25.74,191,742,-0.23600000000000002
42,43,43,Brent Geiberger,51,25.54,155,607,-0.245
43,44,44,Darron Stiles,93,25.43,249,979,-0.149
44,45,45,Woody Austin,107,25.3,299,1182,-0.24100000000000002
45,46,46,David Toms,90,25.27,210,831,-0.252
46,47,47,Brett Quigley,92,25.19,259,1028,-0.259
47,48,48,Craig Perks,82,24.6,213,866,-0.146
48,49,49,Vance Veazey,66,24.53,183,746,-0.142
49,50,50,Brian Bateman,70,24.4,192,787,-0.21899999999999997
50,51,51,K.J. Choi,112,24.34,269,1105,-0.141
51,52,52,Shaun Micheel,97,24.29,274,1128,-0.20800000000000002
52,53,53,Rod Pampling,87,24.0,216,900,-0.213
53,T54,T54,Tim Herron,102,23.83,276,1158,-0.272
54,T54,T54,Steve Lowery,86,23.83,208,873,-0.24
55,56,56,J.J. Henry,100,23.57,284,1205,-0.225
56,57,57,Chad Campbell,105,23.28,254,1091,-0.23199999999999998
57,58,58,John Morgan,81,23.13,217,938,-0.147
58,59,59,Craig Barlow,95,23.11,260,1125,-0.24600000000000002
59,60,60,Ben Crane,94,22.15,229,1034,-0.231
60,61,61,Steve Allan,53,21.9,138,630,-0.152
61,62,62,Geoff Ogilvy,86,21.67,197,909,-0.239
62,63,63,Jeff Brehaut,110,21.09,268,1271,-0.276
63,64,64,Marco Dawson,86,21.07,189,897,-0.196
64,65,65,John Riegger,55,20.9,130,622,-0.162
65,66,66,Brandt Jobe,77,20.63,183,887,-0.16899999999999998
66,67,67,Cameron Beckman,86,20.6,212,1029,-0.212
67,68,68,John Senden,111,20.5,262,1278,-0.317
68,69,69,Tom Pernice Jr.,105,20.47,237,1158,-0.23199999999999998
69,70,70,Bob Tway,89,20.4,206,1010,-0.29600000000000004
70,T71,T71,Briny Baird,113,20.29,263,1296,-0.255
71,T71,T71,Thomas Levet,85,20.29,196,966,-0.19399999999999998
72,73,73,Mike Sposa,72,20.02,174,869,-0.213
73,74,74,Mike Weir,80,20.0,145,725,-0.11
74,75,75,Carl Paulson,101,19.98,249,1246,-0.225
75,76,76,Mark Calcavecchia,84,19.48,179,919,-0.24
76,77,77,J.L. Lewis,99,19.42,201,1035,-0.209
77,78,78,Greg Chalmers,98,19.17,223,1163,-0.19699999999999998
78,79,79,Garrett Willis,97,18.97,220,1160,-0.282
79,T80,T80,Pat Perez,95,18.89,188,995,-0.17
80,T80,T80,Cameron Yancey,58,18.89,123,651,-0.293
81,82,82,Jason Buha,61,18.81,130,691,-0.24600000000000002
82,83,83,Kevin Sutherland,97,18.78,172,916,-0.23800000000000002
83,T84,T84,Joe Durant,96,18.67,200,1071,-0.18
84,T84,T84,Tom Lehman,87,18.67,151,809,-0.225
85,86,86,Robert Gamez,114,18.53,240,1295,-0.308
86,87,87,David Sutherland,77,18.26,155,849,-0.303
87,88,88,Steve Stricker,59,18.23,128,702,-0.109
88,89,89,Aaron Baddeley,71,18.02,135,749,-0.341
89,90,90,Brad Elder,51,17.81,101,567,-0.139
90,91,91,Paul Gow,62,17.48,133,761,-0.263
91,92,92,Arron Oberholser,80,17.2,173,1006,-0.22
92,93,93,Joey Sindelar,93,17.1,189,1105,-0.212
93,94,94,Anthony Painter,87,16.92,168,993,-0.065
94,95,95,Duffy Waldorf,90,16.88,159,942,-0.195
95,96,96,John Huston,76,16.82,147,874,-0.265
96,97,97,Jesper Parnevik,102,16.79,181,1078,-0.243
97,98,98,Mike Grob,83,16.72,162,969,-0.302
98,99,99,Carl Pettersson,80,16.67,157,942,-0.153
99,100,100,Jay Williamson,93,16.59,184,1109,-0.19
100,101,101,Akio Sadakata,83,16.56,151,912,-0.04
101,102,102,Jerry Kelly,108,16.54,181,1094,-0.26
102,103,103,Paul Azinger,73,16.28,135,829,-0.11900000000000001
103,104,104,Cliff Kresge,102,16.24,178,1096,-0.18
104,105,105,Tom Gillis,71,16.14,132,818,-0.295
105,106,106,John Rollins,89,15.92,125,785,-0.136
106,107,107,Stewart Cink,104,15.91,182,1144,-0.308
107,108,108,Tim Petrovic,108,15.9,184,1157,-0.299
108,109,109,Ben Curtis,69,15.89,127,799,-0.22
109,110,110,Per-Ulrik Johansson,96,15.82,177,1119,-0.147
110,111,111,David Gossett,92,15.57,175,1124,-0.28
111,112,112,Billy Andrade,100,15.51,177,1141,-0.22
112,113,113,Steve Flesch,110,15.48,196,1266,-0.27
113,114,114,Alex Cejka,98,15.43,148,959,-0.209
114,115,115,Brian Henninger,56,15.4,103,669,-0.136
115,116,116,Kent Jones,74,15.38,130,845,-0.262
116,117,117,Billy Mayfair,105,15.32,175,1142,-0.114
117,118,118,Dan Forsman,98,15.2,169,1112,-0.278
118,T119,T119,Todd Fischer,97,15.17,167,1101,-0.21
119,T119,T119,Hal Sutton,81,15.17,137,903,-0.212
120,121,121,Jeff Maggert,81,14.82,134,904,-0.187
121,122,122,Jeff Sluman,106,14.36,159,1107,-0.239
122,123,123,Chris DiMarco,98,14.27,139,974,-0.252
123,124,124,Stephen Ames,91,14.23,154,1082,-0.214
124,125,125,Lee Janzen,83,14.12,111,786,-0.36
125,126,126,Kirk Triplett,92,14.08,139,987,-0.266
126,127,127,Jay Haas,89,13.75,128,931,-0.21899999999999997
127,128,128,Shigeki Maruyama,87,13.72,125,911,-0.12
128,129,129,Peter Jacobsen,75,13.55,113,834,-0.195
129,130,130,Dicky Pride,73,13.37,108,808,-0.231
130,131,131,"Dave Stockton, Jr.",79,13.33,114,855,-0.20199999999999999
131,132,132,Rocco Mediate,80,13.32,110,826,-0.209
132,133,133,Chris Riley,96,13.13,126,960,-0.20600000000000002
133,134,134,Jim Furyk,104,13.12,134,1021,-0.284
134,135,135,David Peoples,96,12.9,145,1124,-0.37200000000000005
135,136,136,Kaname Yokoo,56,12.76,80,627,-0.175
136,137,137,Dudley Hart,66,12.73,91,715,-0.187
137,138,138,Frank Lickliter II,94,12.61,128,1015,-0.141
138,139,139,Matt Gogel,77,12.56,105,836,-0.257
139,140,140,Joel Edwards,60,12.14,96,791,-0.21899999999999997
140,141,141,David Frost,80,12.11,121,999,-0.165
141,T142,T142,José Coceres,62,12.1,87,719,-0.184
142,T142,T142,Scott Laycock,71,12.1,94,777,-0.266
143,144,144,Michael Clark II,54,11.92,82,688,-0.207
144,145,145,Justin Leonard,80,11.75,96,817,-0.271
145,146,146,Skip Kendall,110,11.74,146,1244,-0.185
146,147,147,Bob Burns,88,11.66,107,918,-0.075
147,148,148,Hidemichi Tanaka,112,11.54,154,1335,-0.188
148,149,149,Aaron Barber,94,11.53,126,1093,-0.23800000000000002
149,150,150,Matt Kuchar,63,11.44,85,743,-0.353
150,151,151,Chris Anderson,96,11.27,118,1047,-0.271
151,152,152,Dean Wilson,82,11.04,105,951,-0.22899999999999998
152,153,153,Kenichi Kuboya,91,11.0,117,1064,-0.231
153,154,154,Len Mattiace,94,10.87,106,975,-0.16
154,155,155,Bob Estes,92,10.86,104,958,-0.308
155,156,156,Mark Wilson,82,10.63,101,950,-0.228
156,157,157,Heath Slocum,101,10.56,131,1241,-0.214
157,158,158,Pat Bates,111,10.53,136,1292,-0.147
158,159,159,J.P. Hayes,79,10.51,91,866,-0.231
159,160,160,Scott Verplank,97,10.39,111,1068,-0.18899999999999997
160,161,161,Nick Price,65,10.34,67,648,-0.209
161,162,162,Spike McRoy,103,10.24,123,1201,-0.195
162,163,163,Jay Don Blake,77,10.08,79,784,-0.177
163,164,164,Donnie Hammond,92,9.7,104,1072,-0.096
164,165,165,Doug Barron,90,9.69,104,1073,-0.154
165,166,166,Brad Faxon,97,9.48,93,981,-0.10800000000000001
166,T167,T167,Notah Begay III,92,9.38,100,1066,-0.21
167,T167,T167,Jim Carter,95,9.38,105,1120,-0.36200000000000004
168,169,169,Tim Clark,79,9.29,78,840,-0.192
169,170,170,Luke Donald,88,9.14,94,1028,-0.096
170,171,171,Robert Damron,96,9.05,101,1116,-0.218
171,172,172,Brian Gay,100,8.85,97,1096,-0.33
172,173,173,Glen Day,103,8.53,105,1231,-0.22899999999999998
173,174,174,Mark Brooks,90,8.22,80,973,-0.175
174,175,175,Gene Sauers,87,8.15,81,994,-0.14800000000000002
175,176,176,Esteban Toledo,109,7.91,100,1264,-0.14
176,177,177,Mark O'Meara,69,7.84,46,587,-0.043
177,178,178,Paul Goydos,86,7.73,77,996,-0.195
178,179,179,Fred Funk,112,7.64,93,1217,-0.258
179,180,180,Richard Johnson,89,7.59,78,1027,-0.231
180,181,181,Olin Browne,113,7.55,95,1258,-0.084
181,182,182,Steven Alker,87,7.11,69,970,-0.07200000000000001
182,183,183,Bernhard Langer,65,6.72,43,640,-0.233
183,184,184,Jeff Klein,60,6.71,46,686,0.152
184,185,185,Tom Byrum,97,6.24,65,1041,-0.27699999999999997
185,186,186,Glen Hnatiuk,92,5.91,66,1116,-0.16699999999999998
186,187,187,Gavin Coles,69,5.56,42,756,-0.024
187,188,188,Loren Roberts,87,5.41,47,868,-0.191
188,189,189,John Maginnes,87,4.92,46,935,-0.022000000000000002
189,190,190,Corey Pavin,88,4.8,46,958,-0.13
