,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
0,1,1,Phil Mickelson,87,29.05,210,723,-0.124
1,2,2,Vijay Singh,106,27.67,290,1048,-0.231
2,3,3,Darren Clarke,61,26.69,138,517,-0.188
3,4,4,Ty Tryon,52,25.18,143,568,-0.126
4,5,5,Andrew Magee,91,24.02,251,1045,-0.151
5,6,6,Hank Kuehne,73,23.93,206,861,-0.087
6,7,7,Deane Pappas,75,23.86,209,876,-0.201
7,8,8,John Daly,56,23.51,138,587,-0.051
8,9,9,Todd Barranger,78,23.04,203,881,-0.158
9,10,10,Rory Sabbatini,95,22.94,225,981,-0.138
10,11,11,Mathew Goggin,90,22.88,227,992,-0.19399999999999998
11,12,12,Kenneth Staton,59,22.84,161,705,-0.155
12,13,13,Davis Love III,85,22.79,178,781,-0.19699999999999998
13,T14,T14,Sergio Garcia,62,22.6,113,500,-0.08
14,T14,T14,Paul Stankowski,67,22.6,172,761,-0.151
15,16,16,Retief Goosen,69,22.58,135,598,-0.222
16,17,17,Mike Heinen,89,22.27,239,1073,-0.11699999999999999
17,18,18,Brenden Pappas,105,22.13,264,1193,-0.19699999999999998
18,19,19,Ian Leggatt,71,21.98,175,796,-0.086
19,20,20,Ernie Els,65,21.92,121,552,-0.215
20,21,21,Tiger Woods,74,21.56,149,691,-0.336
21,22,22,Carlos Franco,99,21.45,254,1184,-0.24
22,23,23,Scott McCarron,86,21.23,169,796,-0.213
23,24,24,Jason Caron,74,21.19,178,840,-0.11199999999999999
24,25,25,Peter Lonard,96,21.11,205,971,-0.2
25,26,26,Stuart Appleby,90,20.86,190,911,-0.221
26,27,27,Rich Beem,80,20.81,159,764,-0.214
27,28,28,Robert Allenby,87,20.57,166,807,-0.27699999999999997
28,29,29,Adam Scott,52,20.51,96,468,0.01
29,30,30,Kenny Perry,98,20.35,195,958,-0.12300000000000001
30,31,31,Harrison Frazar,88,20.25,207,1022,-0.184
31,T32,T32,Neal Lancaster,110,20.23,262,1295,-0.214
32,T32,T32,Brent Schwarzrock,60,20.23,140,692,-0.15
33,34,34,Chris Smith,92,19.53,199,1019,-0.10099999999999999
34,35,35,Darron Stiles,93,19.41,190,979,-0.147
35,36,36,Vance Veazey,66,19.3,144,746,-0.10400000000000001
36,37,37,Patrick Sheehan,101,19.24,233,1211,-0.124
37,38,38,Woody Austin,107,19.2,227,1182,-0.247
38,39,39,Jonathan Kaye,91,19.18,182,949,-0.225
39,40,40,Brent Geiberger,51,19.11,116,607,-0.233
40,41,41,David Toms,90,19.01,158,831,-0.228
41,42,42,Jonathan Byrd,101,18.9,196,1037,-0.204
42,43,43,Charles Howell III,120,18.71,223,1192,-0.14300000000000002
43,T44,T44,Brian Bateman,70,18.68,147,787,-0.17
44,T44,T44,Brett Quigley,92,18.68,192,1028,-0.22399999999999998
45,46,46,Jason Gore,83,18.49,172,930,-0.163
46,47,47,Shaun Micheel,97,18.35,207,1128,-0.174
47,48,48,Chad Campbell,105,18.15,198,1091,-0.207
48,49,49,Craig Perks,82,18.01,156,866,-0.115
49,50,50,Fred Couples,71,17.96,102,568,-0.18600000000000003
50,T51,T51,Steve Lowery,86,17.87,156,873,-0.192
51,T51,T51,Andy Miller,75,17.87,153,856,-0.209
52,53,53,J.J. Henry,100,17.68,213,1205,-0.225
53,54,54,Craig Barlow,95,17.6,198,1125,-0.263
54,55,55,Tommy Armour III,66,17.52,130,742,-0.20800000000000002
55,56,56,Tim Herron,102,17.36,201,1158,-0.249
56,57,57,Ben Crane,94,17.21,178,1034,-0.225
57,58,58,Tom Pernice Jr.,105,17.1,198,1158,-0.217
58,59,59,Rod Pampling,87,17.0,153,900,-0.22899999999999998
59,60,60,Geoff Ogilvy,86,16.94,154,909,-0.23399999999999999
60,61,61,K.J. Choi,112,16.92,187,1105,-0.07
61,62,62,John Riegger,55,16.56,103,622,-0.165
62,63,63,Jeff Brehaut,110,16.44,209,1271,-0.258
63,64,64,John Morgan,81,16.42,154,938,-0.084
64,65,65,John Senden,111,16.35,209,1278,-0.311
65,66,66,Steve Allan,53,16.19,102,630,-0.10800000000000001
66,67,67,Marco Dawson,86,16.05,144,897,-0.125
67,68,68,Bob Tway,89,15.84,160,1010,-0.263
68,69,69,Briny Baird,113,15.74,204,1296,-0.23
69,70,70,Thomas Levet,85,15.73,152,966,-0.145
70,71,71,Greg Chalmers,98,15.56,181,1163,-0.182
71,72,72,Tom Lehman,87,15.33,124,809,-0.218
72,73,73,Mike Sposa,72,15.3,133,869,-0.226
73,74,74,Pat Perez,95,15.18,151,995,-0.166
74,75,75,Mike Weir,80,15.17,110,725,-0.045
75,76,76,Cameron Beckman,86,15.16,156,1029,-0.244
76,77,77,Garrett Willis,97,15.09,175,1160,-0.251
77,78,78,Joe Durant,96,15.03,161,1071,-0.174
78,79,79,Brandt Jobe,77,14.99,133,887,-0.158
79,80,80,Cameron Yancey,58,14.9,97,651,-0.20600000000000002
80,81,81,Robert Gamez,114,14.83,192,1295,-0.281
81,82,82,J.L. Lewis,99,14.78,153,1035,-0.19
82,83,83,Carl Paulson,101,14.61,182,1246,-0.154
83,84,84,Steve Stricker,59,14.53,102,702,-0.039
84,85,85,David Sutherland,77,14.49,123,849,-0.285
85,86,86,Mark Calcavecchia,84,14.36,132,919,-0.205
86,T87,T87,Tom Gillis,71,14.3,117,818,-0.316
87,T87,T87,Kevin Sutherland,97,14.3,131,916,-0.237
88,89,89,Arron Oberholser,80,14.21,143,1006,-0.196
89,90,90,Paul Azinger,73,13.99,116,829,-0.11199999999999999
90,91,91,Jesper Parnevik,102,13.91,150,1078,-0.24
91,T92,T92,Aaron Baddeley,71,13.89,104,749,-0.28800000000000003
92,T92,T92,Jason Buha,61,13.89,96,691,-0.24
93,94,94,Ben Curtis,69,13.64,109,799,-0.22899999999999998
94,95,95,Jay Williamson,93,13.53,150,1109,-0.153
95,96,96,Tim Petrovic,108,13.31,154,1157,-0.28600000000000003
96,T97,T97,Paul Gow,62,13.27,101,761,-0.248
97,T97,T97,Carl Pettersson,80,13.27,125,942,-0.152
98,99,99,John Huston,76,13.16,115,874,-0.217
99,100,100,Alex Cejka,98,13.14,126,959,-0.183
100,101,101,Brad Elder,51,13.05,74,567,-0.18899999999999997
101,102,102,Cliff Kresge,102,12.96,142,1096,-0.183
102,103,103,David Gossett,92,12.9,145,1124,-0.28300000000000003
103,104,104,Duffy Waldorf,90,12.85,121,942,-0.19
104,105,105,Billy Mayfair,105,12.78,146,1142,-0.11
105,106,106,Mike Grob,83,12.69,123,969,-0.285
106,107,107,Joey Sindelar,93,12.67,140,1105,-0.214
107,108,108,Akio Sadakata,83,12.61,115,912,-0.043
108,109,109,Anthony Painter,87,12.59,125,993,-0.048
109,110,110,Billy Andrade,100,12.53,143,1141,-0.18899999999999997
110,111,111,Jerry Kelly,108,12.43,136,1094,-0.19899999999999998
111,T112,T112,Todd Fischer,97,12.26,135,1101,-0.207
112,T112,T112,Brian Henninger,56,12.26,82,669,-0.122
113,114,114,Chris DiMarco,98,12.11,118,974,-0.263
114,115,115,Stephen Ames,91,11.92,129,1082,-0.217
115,T116,T116,Stewart Cink,104,11.89,136,1144,-0.309
116,T116,T116,Per-Ulrik Johansson,96,11.89,133,1119,-0.135
117,118,118,Lee Janzen,83,11.83,93,786,-0.32299999999999995
118,119,119,Jay Haas,89,11.82,110,931,-0.245
119,120,120,Jeff Maggert,81,11.73,106,904,-0.198
120,121,121,Peter Jacobsen,75,11.63,97,834,-0.18600000000000003
121,122,122,Dan Forsman,98,11.6,129,1112,-0.256
122,123,123,"Dave Stockton, Jr.",79,11.58,99,855,-0.192
123,124,124,Steve Flesch,110,11.45,145,1266,-0.228
124,125,125,Hal Sutton,81,11.41,103,903,-0.204
125,126,126,Kent Jones,74,11.36,96,845,-0.33299999999999996
126,127,127,John Rollins,89,11.34,89,785,-0.124
127,128,128,Kirk Triplett,92,11.25,111,987,-0.23399999999999999
128,129,129,Jeff Sluman,106,10.84,120,1107,-0.225
