,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
108,109,109,Tom Lehman,87,3.34,27,809,-0.259
109,110,110,Cliff Kresge,102,3.28,36,1096,-0.167
110,111,111,Shigeki Maruyama,87,3.18,29,911,-0.276
111,112,112,Bob Burns,88,3.16,29,918,E
112,113,113,Brian Henninger,56,3.14,21,669,-0.190
113,114,114,Matt Gogel,77,3.11,26,836,-0.154
114,T115,T115,Matt Kuchar,63,3.1,23,743,-0.435
115,T115,T115,Jeff Maggert,81,3.1,28,904,-0.143
116,117,117,Jay Williamson,93,3.07,34,1109,-0.353
117,118,118,Chris Riley,96,3.02,29,960,-0.172
118,T119,T119,Billy Andrade,100,2.98,34,1141,-0.353
119,T119,T119,Arron Oberholser,80,2.98,30,1006,-0.333
120,121,121,Todd Fischer,97,2.91,32,1101,-0.219
121,122,122,J.P. Hayes,79,2.89,25,866,-0.360
122,123,123,Jesper Parnevik,102,2.88,31,1078,-0.258
123,124,124,David Peoples,96,2.85,32,1124,-0.344
124,125,125,Kirk Triplett,92,2.84,28,987,-0.393
125,126,126,Dudley Hart,66,2.8,20,715,+0.300
126,127,127,Jim Furyk,104,2.74,28,1021,-0.321
127,128,128,David Gossett,92,2.67,30,1124,-0.267
128,129,129,Tim Petrovic,108,2.59,30,1157,-0.367
129,130,130,Chris Anderson,96,2.58,27,1047,-0.407
130,131,131,Frank Lickliter II,94,2.56,26,1015,+0.038
131,132,132,Kaname Yokoo,56,2.55,16,627,-0.250
132,133,133,Billy Mayfair,105,2.54,29,1142,-0.138
133,134,134,Joel Edwards,60,2.53,20,791,-0.250
134,135,135,Dean Wilson,82,2.52,24,951,-0.417
135,136,136,José Coceres,62,2.5,18,719,-0.167
136,137,137,Michael Clark II,54,2.47,17,688,-0.471
137,138,138,Justin Leonard,80,2.45,20,817,-0.400
138,139,139,Stephen Ames,91,2.31,25,1082,-0.200
139,140,140,Bob Estes,92,2.3,22,958,-0.364
140,T141,T141,Paul Azinger,73,2.29,19,829,-0.158
141,T141,T141,Alex Cejka,98,2.29,22,959,-0.364
142,T141,T141,Lee Janzen,83,2.29,18,786,-0.556
143,144,144,Len Mattiace,94,2.26,22,975,-0.136
144,145,145,Ben Curtis,69,2.25,18,799,-0.167
145,146,146,Scott Laycock,71,2.19,17,777,-0.235
146,T147,T147,Chris DiMarco,98,2.16,21,974,-0.190
147,T147,T147,Nick Price,65,2.16,14,648,-0.214
148,149,149,Luke Donald,88,2.14,22,1028,-0.045
149,150,150,David Frost,80,2.1,21,999,-0.190
150,151,151,Scott Verplank,97,2.06,22,1068,E
151,152,152,Gene Sauers,87,2.01,20,994,-0.150
152,153,153,Fred Funk,112,1.97,24,1217,-0.292
153,154,154,Jay Haas,89,1.93,18,931,-0.056
154,155,155,Peter Jacobsen,75,1.92,16,834,-0.250
155,156,156,Jay Don Blake,77,1.91,15,784,-0.200
156,157,157,Donnie Hammond,92,1.87,20,1072,-0.200
157,T158,T158,Brad Faxon,97,1.83,18,981,-0.056
158,T158,T158,Tom Gillis,71,1.83,15,818,-0.133
159,160,160,Notah Begay III,92,1.78,19,1066,-0.263
160,161,161,Heath Slocum,101,1.77,22,1241,-0.227
161,T162,T162,Spike McRoy,103,1.75,21,1201,-0.143
162,T162,T162,"Dave Stockton, Jr.",79,1.75,15,855,-0.267
163,164,164,Hidemichi Tanaka,112,1.72,23,1335,-0.174
164,165,165,Paul Goydos,86,1.71,17,996,-0.118
165,166,166,Jim Carter,95,1.7,19,1120,-0.632
166,167,167,Loren Roberts,87,1.61,14,868,-0.214
167,168,168,Kenichi Kuboya,91,1.5,16,1064,-0.375
168,169,169,Pat Bates,111,1.47,19,1292,+0.105
169,170,170,Aaron Barber,94,1.46,16,1093,-0.125
170,171,171,Steven Alker,87,1.44,14,970,E
171,172,172,Tim Clark,79,1.43,12,840,-0.167
172,173,173,Brian Gay,100,1.28,14,1096,-0.214
173,174,174,Mark Wilson,82,1.26,12,950,-0.167
174,175,175,Mark Brooks,90,1.23,12,973,-0.333
175,176,176,Glen Day,103,1.22,15,1231,-0.400
176,177,177,Richard Johnson,89,1.17,12,1027,-0.500
177,178,178,Bernhard Langer,65,1.09,7,640,E
178,T179,T179,Jeff Klein,60,1.02,7,686,+0.143
179,T179,T179,Mark O'Meara,69,1.02,6,587,-0.167
180,181,181,Robert Damron,96,0.99,11,1116,-0.091
181,182,182,Skip Kendall,110,0.96,12,1244,-0.250
182,183,183,Olin Browne,113,0.95,12,1258,-0.167
183,184,184,Corey Pavin,88,0.94,9,958,-0.222
184,185,185,Gavin Coles,69,0.93,7,756,+0.286
185,186,186,Glen Hnatiuk,92,0.9,10,1116,-0.300
186,187,187,Esteban Toledo,109,0.87,11,1264,E
187,188,188,Tom Byrum,97,0.77,8,1041,E
188,189,189,Doug Barron,90,0.75,8,1073,-0.500
189,190,190,John Maginnes,87,0.64,6,935,E
