,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
60,T61,T61,John Morgan,81,23.08,36,156,3.47
61,T61,T61,Arron Oberholser,80,23.08,36,156,3.67
62,T61,T61,Vance Veazey,66,23.08,30,130,3.5
63,64,64,Andy Miller,75,22.97,34,148,3.41
64,65,65,Mike Weir,80,22.81,26,114,3.19
65,66,66,David Gossett,92,22.47,40,178,2.98
66,67,67,Jason Buha,61,22.41,26,116,3.54
67,68,68,Bob Tway,89,22.22,36,162,3.72
68,69,69,Paul Azinger,73,22.14,31,140,3.65
69,70,70,Ben Crane,94,22.09,38,172,3.89
70,71,71,Mike Sposa,72,22.06,30,136,3.43
71,72,72,Tom Gillis,71,21.97,29,132,3.69
72,73,73,David Sutherland,77,21.83,31,142,3.23
73,74,74,Tom Lehman,87,21.53,31,144,3.29
74,T75,T75,Craig Perks,82,21.33,32,150,3.53
75,T75,T75,"Dave Stockton, Jr.",79,21.33,32,150,3.81
76,77,77,Rod Pampling,87,21.23,31,146,3.61
77,T78,T78,Marco Dawson,86,21.15,33,156,3.52
78,T78,T78,Duffy Waldorf,90,21.15,33,156,3.45
79,80,80,Stewart Cink,104,21.11,38,180,3.58
80,81,81,Fred Couples,71,21.0,21,100,4.0
81,82,82,Tommy Armour III,66,20.83,25,120,3.4
82,83,83,Aaron Baddeley,71,20.63,26,126,3.73
83,84,84,Ben Curtis,69,20.49,25,122,3.52
84,T85,T85,Steve Lowery,86,20.42,29,142,3.38
85,T85,T85,Tim Petrovic,108,20.42,39,191,3.62
86,87,87,Chris DiMarco,98,20.37,33,162,3.64
87,88,88,Greg Chalmers,98,20.0,38,190,3.89
88,89,89,Joe Durant,96,19.89,35,176,2.83
89,90,90,Per-Ulrik Johansson,96,19.46,36,185,3.17
90,T91,T91,K.J. Choi,112,19.44,35,180,3.11
91,T91,T91,Peter Jacobsen,75,19.44,28,144,3.79
92,93,93,John Riegger,55,19.0,19,100,3.47
93,94,94,Stephen Ames,91,18.97,33,174,3.33
94,T95,T95,Jeff Brehaut,110,18.75,39,208,3.05
95,T95,T95,John Huston,76,18.75,27,144,3.89
96,T95,T95,Steve Stricker,59,18.75,21,112,3.29
97,98,98,Anthony Painter,87,18.67,31,166,3.32
98,99,99,Jay Williamson,93,18.6,32,172,3.59
99,100,100,Joey Sindelar,93,18.54,33,178,3.36
100,101,101,José Coceres,62,18.52,20,108,3.1
101,102,102,Cliff Kresge,102,18.48,34,184,3.82
102,103,103,Rory Sabbatini,95,18.29,30,164,3.07
103,104,104,Garrett Willis,97,18.28,34,186,2.97
104,105,105,Dan Forsman,98,17.93,33,184,3.06
105,106,106,Billy Mayfair,105,17.74,33,186,3.39
106,T107,T107,Brian Henninger,56,17.65,18,102,3.67
107,T107,T107,Scott Laycock,71,17.65,24,136,3.71
108,109,109,J.L. Lewis,99,17.61,31,176,2.9
109,110,110,Nick Price,65,17.0,17,100,3.24
110,111,111,Mike Grob,83,16.88,27,160,2.96
111,T112,T112,Joel Edwards,60,16.67,20,120,3.4
112,T112,T112,Paul Gow,62,16.67,20,120,3.15
113,T112,T112,Kent Jones,74,16.67,22,132,3.32
114,T112,T112,Jesper Parnevik,102,16.67,30,180,3.6
115,T112,T112,Pat Perez,95,16.67,29,174,3.52
116,117,117,Todd Fischer,97,16.49,31,188,3.58
117,118,118,Alex Cejka,98,16.46,27,164,3.15
118,119,119,Mark Calcavecchia,84,16.44,24,146,3.17
119,120,120,Bob Estes,92,16.23,25,154,3.68
120,121,121,Jay Haas,89,15.97,23,144,3.35
121,122,122,Kaname Yokoo,56,15.38,16,104,3.0
122,123,123,Robert Gamez,114,15.28,33,216,3.12
123,124,124,Jim Carter,95,15.22,28,184,2.68
124,125,125,Kenichi Kuboya,91,14.94,26,174,3.19
125,126,126,Dicky Pride,73,14.93,20,134,3.6
126,127,127,Kirk Triplett,92,14.81,24,162,2.83
127,128,128,Steve Flesch,110,14.8,29,196,3.0
128,129,129,Jerry Kelly,108,14.52,27,186,2.74
129,130,130,Carl Pettersson,80,14.47,22,152,3.41
130,131,131,David Peoples,96,14.44,27,187,2.7
131,132,132,Hal Sutton,81,14.38,21,146,3.24
132,133,133,Skip Kendall,110,14.36,29,202,3.24
133,134,134,Matt Gogel,77,14.29,20,140,2.9
134,135,135,Lee Janzen,83,13.43,18,134,3.44
135,136,136,Akio Sadakata,83,13.29,21,158,2.71
136,137,137,Brian Gay,100,13.19,24,182,2.79
137,138,138,Richard Johnson,89,12.94,22,170,3.41
138,139,139,Bob Burns,88,12.82,20,156,3.0
139,140,140,Aaron Barber,94,12.64,23,182,3.3
140,141,141,Jeff Maggert,81,12.59,18,143,3.0
141,142,142,Michael Clark II,54,12.5,13,104,2.85
142,143,143,Jeff Sluman,106,12.43,23,185,2.61
143,144,144,Notah Begay III,92,12.36,22,178,2.73
144,145,145,Frank Lickliter II,94,12.35,21,170,2.86
145,146,146,Glen Day,103,12.31,24,195,3.13
146,147,147,Pat Bates,111,12.26,26,212,3.08
147,148,148,Chris Anderson,96,12.22,22,180,2.95
148,149,149,Rocco Mediate,80,12.12,16,132,2.75
149,150,150,Mark Wilson,82,12.03,19,158,2.63
150,151,151,Brad Elder,51,11.7,11,94,2.45
151,152,152,John Rollins,89,11.59,16,138,2.69
152,153,153,Dudley Hart,66,11.48,14,122,3.14
153,154,154,Doug Barron,90,11.36,20,176,2.5
154,155,155,Shigeki Maruyama,87,11.33,17,150,3.29
155,T156,T156,Brad Faxon,97,11.11,18,162,2.78
156,T156,T156,Spike McRoy,103,11.11,22,198,2.45
157,T156,T156,Hidemichi Tanaka,112,11.11,24,216,2.88
158,159,159,David Frost,80,10.9,17,156,3.18
159,160,160,Mark O'Meara,69,10.89,11,101,2.27
160,161,161,Matt Kuchar,63,10.83,13,120,2.15
161,162,162,Chris Riley,96,10.76,17,158,2.82
162,163,163,Robert Damron,96,10.44,19,182,2.74
163,164,164,Len Mattiace,94,10.39,16,154,3.0
164,165,165,Heath Slocum,101,10.26,20,195,2.4
165,166,166,Justin Leonard,80,10.0,13,130,2.92
166,167,167,Dean Wilson,82,9.87,15,152,2.8
167,168,168,Billy Andrade,100,9.78,18,184,2.39
168,169,169,Luke Donald,88,9.76,16,164,2.94
169,170,170,Olin Browne,113,9.62,20,208,2.85
170,171,171,Jay Don Blake,77,9.56,13,136,2.85
171,172,172,Jim Furyk,104,9.3,16,172,3.13
172,173,173,Tim Clark,79,9.09,12,132,2.5
173,174,174,Steven Alker,87,8.93,15,168,2.73
174,175,175,J.P. Hayes,79,8.67,13,150,3.23
175,176,176,Mark Brooks,90,8.64,14,162,3.07
176,177,177,Paul Goydos,86,8.54,14,164,2.14
177,T178,T178,Donnie Hammond,92,8.43,15,178,2.8
178,T178,T178,Scott Verplank,97,8.43,14,166,2.93
179,180,180,Esteban Toledo,109,8.13,17,209,2.12
180,181,181,Glen Hnatiuk,92,8.05,14,174,1.57
181,182,182,Gene Sauers,87,7.23,12,166,1.08
182,183,183,Bernhard Langer,65,6.73,7,104,2.43
183,184,184,Tom Byrum,97,6.47,11,170,1.55
184,185,185,Fred Funk,112,6.19,12,194,1.33
185,186,186,Gavin Coles,69,5.38,7,130,1.0
186,187,187,John Maginnes,87,4.94,8,162,1.0
187,188,188,Loren Roberts,87,4.86,7,144,2.43
188,189,189,Jeff Klein,60,4.39,5,114,-0.6
189,190,190,Corey Pavin,88,4.38,7,160,2.43
