,Driving_Pct._260-280_All_Drives_RANK THIS WEEK,Driving_Pct._260-280_All_Drives_RANK LAST WEEK,Driving_Pct._260-280_All_Drives_PLAYER NAME,Driving_Pct._260-280_All_Drives_ROUNDS,Driving_Pct._260-280_All_Drives_%,Driving_Pct._260-280_All_Drives_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._260-280_All_Drives_RELATIVE TO PAR
0,1,1,John Maginnes,87,41.71,390,935,+0.031
1,2,2,Bernhard Langer,65,40.78,261,640,-0.031
2,3,3,Doug Barron,90,40.54,435,1073,+0.025
3,4,4,Esteban Toledo,109,40.43,511,1264,-0.035
4,5,5,Fred Funk,112,40.18,489,1217,-0.074
5,6,6,Glen Day,103,40.05,493,1231,-0.097
6,7,7,Heath Slocum,101,39.32,488,1241,+0.023
7,8,8,Tom Byrum,97,39.29,409,1041,-0.027
8,9,9,Mark Brooks,90,39.26,382,973,-0.013
9,10,10,Mark O'Meara,69,39.18,230,587,+0.048
10,11,11,Corey Pavin,88,39.14,375,958,-0.061
11,T12,T12,Glen Hnatiuk,92,38.89,434,1116,+0.002
12,T12,T12,Nick Price,65,38.89,252,648,-0.016
13,14,14,Skip Kendall,110,38.5,479,1244,-0.084
14,15,15,Spike McRoy,103,38.47,462,1201,+0.028
15,16,16,Jeff Maggert,81,38.38,347,904,E
16,17,17,Paul Goydos,86,38.35,382,996,-0.081
17,18,18,Luke Donald,88,38.23,393,1028,-0.025
18,19,19,J.P. Hayes,79,38.22,331,866,-0.051
19,20,20,José Coceres,62,38.11,274,719,+0.047
20,21,21,Chris Riley,96,37.92,364,960,-0.047
21,22,22,Tim Clark,79,37.86,318,840,-0.050
22,23,23,Bob Burns,88,37.36,343,918,-0.003
23,24,24,Aaron Barber,94,37.33,408,1093,+0.002
24,25,25,Jay Don Blake,77,37.24,292,784,+0.045
25,26,26,Kenichi Kuboya,91,36.94,393,1064,-0.005
26,27,27,Brad Faxon,97,36.8,361,981,-0.080
27,28,28,Steven Alker,87,36.6,355,970,-0.034
28,29,29,Hidemichi Tanaka,112,36.55,488,1335,-0.045
29,30,30,Olin Browne,113,36.49,459,1258,-0.087
30,31,31,Dean Wilson,82,36.38,346,951,-0.023
31,T32,T32,Bob Estes,92,36.33,348,958,-0.037
32,T32,T32,Shigeki Maruyama,87,36.33,331,911,-0.027
33,34,34,Brian Gay,100,36.31,398,1096,+0.013
34,35,35,Richard Johnson,89,36.22,372,1027,-0.051
35,T36,T36,Matt Kuchar,63,36.2,269,743,+0.052
36,T36,T36,Rocco Mediate,80,36.2,299,826,-0.054
37,38,38,Frank Lickliter II,94,36.16,367,1015,+0.011
38,39,39,Chris DiMarco,98,35.83,349,974,-0.060
39,40,40,Len Mattiace,94,35.79,349,975,+0.046
40,T41,T41,Notah Begay III,92,35.74,381,1066,-0.034
41,T41,T41,David Frost,80,35.74,357,999,-0.036
42,43,43,Jeff Sluman,106,35.68,395,1107,-0.076
43,44,44,Scott Verplank,97,35.58,380,1068,-0.100
44,45,45,Kaname Yokoo,56,35.57,223,627,+0.085
45,46,46,Donnie Hammond,92,35.54,381,1072,+0.013
46,47,47,Jim Furyk,104,35.46,362,1021,-0.072
47,48,48,Pat Bates,111,35.45,458,1292,-0.009
48,49,49,Kirk Triplett,92,35.36,349,987,-0.060
49,50,50,Justin Leonard,80,35.25,288,817,-0.115
50,51,51,Mark Wilson,82,34.95,332,950,+0.030
51,52,52,David Peoples,96,34.79,391,1124,-0.020
52,53,53,Jeff Klein,60,34.4,236,686,-0.013
53,54,54,Jay Haas,89,34.37,320,931,-0.031
54,55,55,Billy Mayfair,105,34.33,392,1142,-0.010
55,56,56,Ben Curtis,69,34.29,274,799,+0.077
56,57,57,Robert Damron,96,34.14,381,1116,-0.005
57,58,58,Chris Anderson,96,34.0,356,1047,-0.067
58,59,59,Akio Sadakata,83,33.77,308,912,+0.075
59,60,60,Gene Sauers,87,33.7,335,994,+0.039
60,61,61,Stewart Cink,104,33.65,385,1144,-0.070
61,62,62,Lee Janzen,83,33.59,264,786,+0.042
62,63,63,Jay Williamson,93,33.54,372,1109,+0.005
63,64,64,Loren Roberts,87,33.53,291,868,-0.055
64,T65,T65,Alex Cejka,98,33.47,321,959,+0.031
65,T65,T65,Gavin Coles,69,33.47,253,756,+0.032
66,67,67,Dicky Pride,73,33.42,270,808,-0.015
67,68,68,Arron Oberholser,80,33.4,336,1006,-0.083
68,69,69,Matt Gogel,77,33.25,278,836,E
69,70,70,Scott Laycock,71,33.2,258,777,+0.027
70,71,71,Joel Edwards,60,33.12,262,791,+0.084
71,72,72,John Huston,76,33.07,289,874,-0.104
72,T73,T73,Brian Henninger,56,33.03,221,669,E
73,T73,T73,Cameron Yancey,58,33.03,215,651,+0.167
74,75,75,Jerry Kelly,108,32.91,360,1094,-0.025
75,76,76,Todd Fischer,97,32.88,362,1101,-0.008
76,77,77,Dan Forsman,98,32.82,365,1112,-0.033
77,T78,T78,Michael Clark II,54,32.7,225,688,+0.013
78,T78,T78,Steve Flesch,110,32.7,414,1266,-0.022
79,80,80,Peter Jacobsen,75,32.61,272,834,-0.029
80,81,81,Stephen Ames,91,32.35,350,1082,-0.080
81,82,82,"Dave Stockton, Jr.",79,32.05,274,855,+0.047
82,83,83,Dudley Hart,66,31.89,228,715,-0.022
83,84,84,Paul Gow,62,31.8,242,761,+0.033
84,85,85,Billy Andrade,100,31.73,362,1141,-0.028
85,86,86,Tom Gillis,71,31.54,258,818,+0.016
86,87,87,Robert Gamez,114,31.35,406,1295,-0.037
87,88,88,Kent Jones,74,31.24,264,845,+0.019
88,89,89,J.L. Lewis,99,31.11,322,1035,+0.028
89,90,90,Tom Pernice Jr.,105,31.0,359,1158,-0.022
90,91,91,Kevin Sutherland,97,30.9,283,916,+0.032
91,92,92,Carl Pettersson,80,30.89,291,942,+0.021
92,93,93,Cliff Kresge,102,30.84,338,1096,-0.012
93,94,94,Jesper Parnevik,102,30.8,332,1078,-0.042
94,95,95,Mike Weir,80,30.76,223,725,-0.103
95,96,96,Jim Carter,95,30.71,344,1120,+0.081
96,97,97,John Rollins,89,30.57,240,785,-0.058
97,98,98,Tom Lehman,87,30.28,245,809,+0.004
98,99,99,Pat Perez,95,30.15,300,995,-0.003
99,100,100,Joe Durant,96,30.07,322,1071,-0.040
100,T101,T101,Anthony Painter,87,30.01,298,993,+0.141
101,T101,T101,Hal Sutton,81,30.01,271,903,+0.018
102,103,103,Garrett Willis,97,30.0,348,1160,+0.083
103,104,104,Brad Elder,51,29.98,170,567,+0.035
104,105,105,Per-Ulrik Johansson,96,29.85,334,1119,+0.012
105,106,106,Duffy Waldorf,90,29.83,281,942,-0.060
106,107,107,Jason Buha,61,29.81,206,691,+0.083
107,108,108,John Riegger,55,29.74,185,622,-0.049
108,109,109,Tim Petrovic,108,29.73,344,1157,-0.073
109,110,110,Thomas Levet,85,29.5,285,966,+0.098
110,111,111,Carl Paulson,101,29.45,367,1246,-0.035
111,112,112,Aaron Baddeley,71,29.37,220,749,+0.014
112,T113,T113,Mark Calcavecchia,84,29.27,269,919,-0.033
113,T113,T113,David Gossett,92,29.27,329,1124,+0.015
114,115,115,Bob Tway,89,28.81,291,1010,+0.027
115,116,116,Fred Couples,71,28.7,163,568,+0.067
116,117,117,Ben Crane,94,28.53,295,1034,-0.020
117,118,118,Cameron Beckman,86,28.47,293,1029,-0.024
118,119,119,Greg Chalmers,98,28.46,331,1163,+0.045
119,T120,T120,Craig Barlow,95,28.27,318,1125,E
120,T120,T120,David Sutherland,77,28.27,240,849,-0.025
