,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
0,1,1,Loren Roberts,87,33.06,287,868,E
1,2,2,Gavin Coles,69,29.76,225,756,+0.107
2,3,3,Corey Pavin,88,27.56,264,958,+0.045
3,4,4,Jeff Klein,60,26.53,182,686,+0.154
4,5,5,Glen Hnatiuk,92,25.81,288,1116,+0.007
5,6,6,Olin Browne,113,24.88,313,1258,+0.016
6,7,7,Mark Brooks,90,24.25,236,973,+0.047
7,8,8,Steven Alker,87,24.12,234,970,+0.068
8,9,9,Paul Goydos,86,23.69,236,996,+0.017
9,10,10,Tom Byrum,97,22.86,238,1041,+0.130
10,11,11,John Maginnes,87,22.67,212,935,+0.033
11,12,12,Scott Verplank,97,22.57,241,1068,+0.017
12,13,13,Brian Gay,100,22.45,246,1096,+0.077
13,14,14,Tim Clark,79,22.26,187,840,+0.107
14,15,15,Richard Johnson,89,22.2,228,1027,+0.096
15,16,16,Fred Funk,112,22.19,270,1217,-0.019
16,17,17,Notah Begay III,92,21.86,233,1066,+0.103
17,18,18,Robert Damron,96,21.15,236,1116,+0.072
18,19,19,Matt Kuchar,63,20.46,152,743,+0.112
19,20,20,Bernhard Langer,65,20.31,130,640,+0.023
20,21,21,Jay Don Blake,77,20.28,159,784,+0.138
21,22,22,Donnie Hammond,92,20.24,217,1072,+0.097
22,23,23,Joey Sindelar,93,20.09,222,1105,+0.005
23,24,24,J.P. Hayes,79,19.75,171,866,+0.006
24,25,25,Luke Donald,88,19.65,202,1028,E
25,26,26,Brad Faxon,97,19.57,192,981,+0.099
26,27,27,Gene Sauers,87,19.22,191,994,+0.199
27,28,28,Pat Bates,111,19.12,247,1292,+0.045
28,29,29,Len Mattiace,94,18.97,185,975,+0.005
29,30,30,Matt Gogel,77,18.9,158,836,+0.114
30,31,31,Dean Wilson,82,18.72,178,951,+0.079
31,32,32,Scott Laycock,71,18.66,145,777,+0.041
32,33,33,Jim Carter,95,18.57,208,1120,+0.188
33,34,34,David Frost,80,18.52,185,999,+0.016
34,35,35,Doug Barron,90,18.45,198,1073,+0.030
35,36,36,Jay Haas,89,18.15,169,931,+0.012
36,37,37,Esteban Toledo,109,18.12,229,1264,+0.114
37,38,38,Michael Clark II,54,18.02,124,688,+0.226
38,39,39,Mark Wilson,82,17.89,170,950,+0.135
39,40,40,Bob Burns,88,17.86,164,918,+0.116
40,41,41,Hidemichi Tanaka,112,17.75,237,1335,+0.051
41,42,42,Mark O'Meara,69,17.72,104,587,+0.058
42,43,43,Paul Azinger,73,17.61,146,829,+0.082
43,44,44,Heath Slocum,101,17.49,217,1241,+0.083
44,45,45,Dudley Hart,66,17.48,125,715,+0.096
45,46,46,Tim Petrovic,108,17.2,199,1157,+0.040
46,47,47,Chris Riley,96,17.19,165,960,E
47,48,48,"Dave Stockton, Jr.",79,17.08,146,855,+0.151
48,49,49,Chris Anderson,96,17.0,178,1047,+0.090
49,50,50,Glen Day,103,16.82,207,1231,-0.005
50,51,51,Kenichi Kuboya,91,16.73,178,1064,+0.157
51,52,52,José Coceres,62,16.55,119,719,+0.118
52,53,53,Nick Price,65,16.51,107,648,+0.028
53,54,54,Kaname Yokoo,56,16.43,103,627,+0.243
54,55,55,Spike McRoy,103,16.15,194,1201,+0.067
55,56,56,Billy Andrade,100,16.13,184,1141,+0.114
56,57,57,Mike Grob,83,16.1,156,969,+0.141
57,58,58,Joel Edwards,60,16.06,127,791,+0.142
58,59,59,Andy Miller,75,15.54,133,856,+0.233
59,60,60,Duffy Waldorf,90,15.5,146,942,-0.062
60,61,61,Jim Furyk,104,15.48,158,1021,+0.006
61,62,62,Dicky Pride,73,15.47,125,808,+0.080
62,T63,T63,Bob Estes,92,15.45,148,958,+0.020
63,T63,T63,Bob Tway,89,15.45,156,1010,+0.032
64,65,65,Justin Leonard,80,15.42,126,817,+0.032
65,66,66,Mike Sposa,72,15.3,133,869,+0.045
66,67,67,Aaron Barber,94,15.28,167,1093,+0.024
67,68,68,Frank Lickliter II,94,15.27,155,1015,+0.129
68,T69,T69,Dan Forsman,98,15.11,168,1112,+0.036
69,T69,T69,Skip Kendall,110,15.11,188,1244,E
70,71,71,Jason Buha,61,15.05,104,691,+0.144
71,72,72,John Senden,111,15.02,192,1278,-0.016
