,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Geoff Ogilvy,86,45.39,69,152,-0.20
1,2,2,Billy Andrade,100,45.11,83,184,-0.28
2,3,3,Robert Gamez,114,44.91,97,216,-0.28
3,4,4,Mark Calcavecchia,84,44.52,65,146,-0.18
4,5,5,Chad Campbell,105,43.75,77,176,-0.23
5,6,6,K.J. Choi,112,43.33,78,180,-0.36
6,7,7,Garrett Willis,97,43.01,80,186,-0.29
7,8,8,David Gossett,92,42.7,76,178,-0.18
8,9,9,Pat Perez,95,42.53,74,174,-0.26
9,10,10,Justin Leonard,80,41.54,54,130,-0.20
10,11,11,Jim Furyk,104,41.28,71,172,-0.30
11,12,12,Jonathan Byrd,101,41.11,74,180,-0.24
12,13,13,Kent Jones,74,40.91,54,132,-0.19
13,14,14,Steve Lowery,86,40.85,58,142,+0.02
14,15,15,Hal Sutton,81,40.41,59,146,-0.29
15,16,16,Stephen Ames,91,40.23,70,174,-0.30
16,17,17,Tommy Armour III,66,40.0,48,120,-0.21
17,18,18,Jeff Brehaut,110,39.9,83,208,-0.28
18,19,19,Marco Dawson,86,39.74,62,156,-0.23
19,20,20,Mike Sposa,72,39.71,54,136,-0.06
20,21,21,Frank Lickliter II,94,39.41,67,170,-0.45
21,22,22,Charles Howell III,120,39.39,78,198,-0.32
22,23,23,Joe Durant,96,39.2,69,176,-0.19
23,24,24,Brandt Jobe,77,39.04,57,146,-0.18
24,25,25,Lee Janzen,83,38.81,52,134,-0.31
25,26,26,Kenny Perry,98,38.75,62,160,-0.24
26,27,27,Craig Perks,82,38.67,58,150,-0.28
27,28,28,Gene Sauers,87,38.55,64,166,-0.05
28,29,29,Greg Chalmers,98,38.42,73,190,-0.23
29,30,30,Woody Austin,107,38.3,72,188,-0.21
30,31,31,Carl Pettersson,80,38.16,58,152,-0.24
31,32,32,Mike Grob,83,38.13,61,160,-0.18
32,33,33,Briny Baird,113,38.1,80,210,-0.16
33,34,34,Mark Wilson,82,37.97,60,158,-0.18
34,35,35,Neal Lancaster,110,37.86,78,206,-0.09
35,36,36,Jerry Kelly,108,37.63,70,186,-0.39
36,37,37,Darron Stiles,93,37.5,63,168,-0.22
37,38,38,David Sutherland,77,37.32,53,142,-0.25
38,39,39,Per-Ulrik Johansson,96,37.3,69,185,-0.07
39,40,40,Len Mattiace,94,37.01,57,154,-0.33
40,41,41,Mike Weir,80,36.84,42,114,-0.45
41,42,42,Aaron Barber,94,36.81,67,182,-0.25
42,43,43,Ian Leggatt,71,36.72,47,128,-0.19
43,T44,T44,Stewart Cink,104,36.67,66,180,-0.41
44,T44,T44,Paul Gow,62,36.67,44,120,-0.14
45,46,46,Brent Schwarzrock,60,36.61,41,112,-0.15
46,47,47,Billy Mayfair,105,36.56,68,186,-0.21
47,T48,T48,Tom Gillis,71,36.36,48,132,-0.04
48,T48,T48,Jonathan Kaye,91,36.36,56,154,-0.14
49,50,50,Brent Geiberger,51,36.27,37,102,-0.22
50,51,51,Kevin Sutherland,97,36.25,58,160,-0.22
51,52,52,John Rollins,89,36.23,50,138,-0.32
52,53,53,Jason Buha,61,36.21,42,116,-0.07
53,54,54,Rich Beem,80,36.15,47,130,+0.04
54,55,55,Anthony Painter,87,36.14,60,166,-0.20
55,56,56,Tom Pernice Jr.,105,36.08,70,194,-0.17
56,57,57,Alex Cejka,98,35.98,59,164,-0.29
57,58,58,Joey Sindelar,93,35.96,64,178,-0.20
58,59,59,Duffy Waldorf,90,35.9,56,156,-0.29
59,60,60,J.L. Lewis,99,35.8,63,176,+0.03
60,61,61,Steve Stricker,59,35.71,40,112,-0.18
61,62,62,J.J. Henry,100,35.42,68,192,-0.18
62,63,63,Brian Bateman,70,35.38,46,130,-0.15
63,64,64,Rory Sabbatini,95,35.37,58,164,-0.02
64,65,65,Ernie Els,65,35.23,31,88,-0.23
65,66,66,Hidemichi Tanaka,112,35.19,76,216,-0.18
66,67,67,Carl Paulson,101,35.15,71,202,-0.08
67,T68,T68,Stuart Appleby,90,34.93,51,146,-0.20
68,T68,T68,Rod Pampling,87,34.93,51,146,-0.29
69,70,70,Chris Smith,92,34.88,60,172,-0.13
70,71,71,Jeff Sluman,106,34.59,64,185,-0.25
71,72,72,David Toms,90,34.33,46,134,-0.26
72,73,73,Jay Williamson,93,34.3,59,172,-0.07
73,74,74,Paul Azinger,73,34.29,48,140,-0.27
74,75,75,Peter Lonard,96,34.21,52,152,-0.15
75,76,76,Steve Flesch,110,34.18,67,196,-0.27
76,77,77,Robert Allenby,87,34.09,45,132,-0.18
77,78,78,Brad Elder,51,34.04,32,94,-0.16
78,79,79,Esteban Toledo,109,33.97,71,209,-0.32
79,T80,T80,Chris DiMarco,98,33.95,55,162,-0.29
80,T80,T80,Bob Tway,89,33.95,55,162,-0.29
81,82,82,Jesper Parnevik,102,33.89,61,180,-0.18
82,83,83,Adam Scott,52,33.82,23,68,-0.22
83,84,84,Jim Carter,95,33.7,62,184,-0.24
84,85,85,Todd Barranger,78,33.56,49,146,-0.16
85,T86,T86,Jason Gore,83,33.54,55,164,-0.05
86,T86,T86,Brett Quigley,92,33.54,55,164,-0.18
87,T86,T86,Chris Riley,96,33.54,53,158,-0.08
88,T89,T89,Craig Barlow,95,33.33,62,186,-0.11
89,T89,T89,José Coceres,62,33.33,36,108,-0.22
