,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
82,T83,T83,Jim Furyk,104,8.72,15,172,E
83,T83,T83,Chris Smith,92,8.72,15,172,+0.67
84,85,85,Dan Forsman,98,8.7,16,184,+0.19
85,86,86,Bob Tway,89,8.64,14,162,+0.36
86,T87,T87,Stephen Ames,91,8.62,15,174,-0.13
87,T87,T87,Pat Perez,95,8.62,15,174,+0.53
88,89,89,David Peoples,96,8.56,16,187,-0.19
89,90,90,Ben Curtis,69,8.2,10,122,-0.10
90,91,91,Jay Williamson,93,8.14,14,172,+0.36
91,92,92,Per-Ulrik Johansson,96,8.11,15,185,-0.07
92,93,93,Kenichi Kuboya,91,8.05,14,174,-0.07
93,94,94,Tim Herron,102,8.02,15,187,+0.07
94,95,95,"Dave Stockton, Jr.",79,8.0,12,150,+0.50
95,96,96,Todd Fischer,97,7.98,15,188,-0.20
96,97,97,Tom Lehman,87,7.64,11,144,-0.09
97,98,98,Dicky Pride,73,7.46,10,134,+0.30
98,99,99,Skip Kendall,110,7.43,15,202,E
99,100,100,Kirk Triplett,92,7.41,12,162,+0.17
100,101,101,Mike Sposa,72,7.35,10,136,+0.10
101,102,102,Cameron Beckman,86,7.23,12,166,+0.08
102,103,103,Jonathan Kaye,91,7.14,11,154,E
103,104,104,Cliff Kresge,102,7.07,13,184,-0.15
104,105,105,Steve Lowery,86,7.04,10,142,-0.10
105,106,106,John Riegger,55,7.0,7,100,E
106,T107,T107,Robert Gamez,114,6.94,15,216,+0.20
107,T107,T107,John Huston,76,6.94,10,144,E
108,T109,T109,Brent Geiberger,51,6.86,7,102,+0.14
109,T109,T109,Brian Henninger,56,6.86,7,102,-0.14
110,111,111,Rod Pampling,87,6.85,10,146,E
111,T112,T112,K.J. Choi,112,6.67,12,180,+0.42
112,T112,T112,Craig Perks,82,6.67,10,150,+0.30
113,114,114,Garrett Willis,97,6.45,12,186,-0.25
114,115,115,Carl Paulson,101,6.44,13,202,+0.23
115,116,116,David Sutherland,77,6.34,9,142,+0.11
116,T117,T117,Mathew Goggin,90,6.25,10,160,+0.30
117,T117,T117,Peter Jacobsen,75,6.25,9,144,+0.11
118,T117,T117,Brent Schwarzrock,60,6.25,7,112,+0.14
119,120,120,David Gossett,92,6.18,11,178,+0.27
120,T121,T121,Stuart Appleby,90,6.16,9,146,+0.33
121,T121,T121,Hal Sutton,81,6.16,9,146,+0.22
122,123,123,Rich Beem,80,6.15,8,130,+0.25
123,124,124,Brett Quigley,92,6.1,10,164,-0.20
124,125,125,Charles Howell III,120,6.06,12,198,+0.25
125,126,126,Jason Buha,61,6.03,7,116,+0.29
126,T127,T127,Peter Lonard,96,5.92,9,152,E
127,T127,T127,Geoff Ogilvy,86,5.92,9,152,-0.11
128,129,129,Craig Barlow,95,5.91,11,186,-0.09
129,130,130,Adam Scott,52,5.88,4,68,+0.25
130,131,131,Tommy Armour III,66,5.83,7,120,+0.43
131,T132,T132,Jeff Brehaut,110,5.77,12,208,-0.17
132,T132,T132,John Morgan,81,5.77,9,156,-0.11
133,134,134,Stewart Cink,104,5.56,10,180,-0.10
134,135,135,Alex Cejka,98,5.49,9,164,+0.11
135,136,136,Brandt Jobe,77,5.48,8,146,E
136,137,137,Andy Miller,75,5.41,8,148,-0.13
137,138,138,Billy Mayfair,105,5.38,10,186,E
138,139,139,Neal Lancaster,110,5.34,11,206,E
139,140,140,Woody Austin,107,5.32,10,188,+0.10
140,141,141,Robert Allenby,87,5.3,7,132,-0.29
141,142,142,Harrison Frazar,88,5.29,9,170,+0.11
142,143,143,Mike Weir,80,5.26,6,114,+0.50
143,144,144,Briny Baird,113,5.24,11,210,+0.09
144,145,145,Lee Janzen,83,5.22,7,134,+0.43
145,146,146,J.J. Henry,100,5.21,10,192,+0.10
146,T147,T147,Fred Couples,71,5.0,5,100,+0.20
147,T147,T147,Paul Gow,62,5.0,6,120,E
148,T147,T147,Kevin Sutherland,97,5.0,8,160,+0.25
149,150,150,Brenden Pappas,105,4.95,10,202,+0.30
150,151,151,Anthony Painter,87,4.82,8,166,+0.50
151,152,152,Greg Chalmers,98,4.74,9,190,E
152,153,153,Sergio Garcia,62,4.65,4,86,E
153,154,154,Davis Love III,85,4.62,6,130,-0.17
154,155,155,Marco Dawson,86,4.49,7,156,+0.14
155,156,156,Kenneth Staton,59,4.46,5,112,-0.20
156,157,157,Jason Caron,74,4.29,6,140,+0.17
157,T158,T158,Steve Allan,53,4.17,4,96,+0.50
158,T158,T158,Darron Stiles,93,4.17,7,168,+0.14
159,160,160,Retief Goosen,69,4.0,4,100,-1.00
160,161,161,Jonathan Byrd,101,3.89,7,180,+0.14
161,162,162,Brian Bateman,70,3.85,5,130,+0.60
162,T163,T163,Kent Jones,74,3.79,5,132,E
163,T163,T163,Scott McCarron,86,3.79,5,132,+0.20
164,165,165,Cameron Yancey,58,3.7,4,108,+0.25
165,166,166,Patrick Sheehan,101,3.61,7,194,+0.29
166,167,167,Chad Campbell,105,3.41,6,176,E
167,168,168,John Senden,111,3.33,7,210,E
168,169,169,Carlos Franco,99,3.23,6,186,-0.17
169,T170,T170,Mike Grob,83,3.13,5,160,-0.20
170,T170,T170,Ian Leggatt,71,3.13,4,128,+0.50
171,T170,T170,Ty Tryon,52,3.13,3,96,-0.33
172,173,173,Rory Sabbatini,95,3.05,5,164,+0.40
173,174,174,Andrew Magee,91,2.91,5,172,-0.40
174,175,175,Tiger Woods,74,2.88,3,104,E
175,176,176,Tom Pernice Jr.,105,2.58,5,194,+0.20
176,T177,T177,Darren Clarke,61,2.5,2,80,+0.50
177,T177,T177,Kenny Perry,98,2.5,4,160,E
178,179,179,Mike Heinen,89,2.33,4,172,-0.50
179,180,180,Vance Veazey,66,2.31,3,130,+0.33
180,181,181,Paul Stankowski,67,2.27,3,132,+0.33
181,182,182,Brad Elder,51,2.13,2,94,E
182,T183,T183,John Daly,56,2.08,2,96,+0.50
183,T183,T183,Deane Pappas,75,2.08,3,144,-0.33
184,185,185,Todd Barranger,78,2.05,3,146,+0.33
185,186,186,Jason Gore,83,1.83,3,164,-0.33
186,187,187,Vijay Singh,106,1.79,3,168,E
187,188,188,Phil Mickelson,87,1.64,2,122,+0.50
188,189,189,Hank Kuehne,73,1.49,2,134,+0.50
189,190,190,Ernie Els,65,1.14,1,88,E
