,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
124,T124,T124,J.L. Lewis,57,16.67,19,114,3.37
125,126,126,Hunter Mahan,98,16.49,31,188,2.97
126,127,127,Robert Damron,91,16.48,30,182,3.17
127,128,128,Arron Oberholser,82,16.42,22,134,2.82
128,129,129,Arjun Atwal,97,16.32,31,190,3.16
129,130,130,Robert Gamez,94,16.3,30,184,3.1
130,131,131,Ted Purdy,103,16.29,29,178,3.0
131,132,132,Lee Janzen,79,16.23,25,154,3.32
132,133,133,David Howell,52,16.13,10,62,3.5
133,134,134,Billy Mayfair,94,16.07,27,168,3.44
134,135,135,Luke Donald,66,15.96,15,94,3.13
135,136,136,Alex Cejka,93,15.93,29,182,3.52
136,137,137,Ryuji Imada,105,15.82,31,196,3.29
137,138,138,Skip Kendall,72,15.44,21,136,3.19
138,139,139,Tom Lehman,70,15.38,16,104,2.81
139,140,140,Todd Hamilton,72,15.32,19,124,3.16
140,141,141,David Branshaw,98,15.31,30,196,2.63
141,142,142,Nathan Green,108,14.8,29,196,2.9
142,143,143,Justin Leonard,83,14.79,21,142,3.48
143,144,144,Mike Sposa,68,14.62,19,130,2.47
144,145,145,Olin Browne,108,14.36,27,188,3.07
145,T146,T146,Mark Calcavecchia,94,14.29,24,168,2.75
146,T146,T146,Thomas Levet,53,14.29,14,98,2.71
147,148,148,Shigeki Maruyama,94,14.2,25,176,2.72
148,149,149,Bart Bryant,87,14.19,21,148,3.14
149,150,150,K.J. Choi,93,14.02,23,164,2.61
150,151,151,Peter Lonard,77,13.97,19,136,2.32
151,T152,T152,Frank Lickliter II,99,13.92,27,194,3.3
152,T152,T152,Daisuke Maruyama,83,13.92,22,158,3.09
153,154,154,Kirk Triplett,58,13.89,15,108,3.13
154,155,155,Mark Wilson,79,13.82,21,152,3.29
155,156,156,Jeff Sluman,101,13.74,25,182,3.2
156,157,157,Carl Pettersson,95,13.58,22,162,2.64
157,158,158,Omar Uresti,61,13.56,16,118,2.88
158,159,159,Tom Pernice Jr.,108,13.54,26,192,2.77
159,160,160,Kent Jones,103,13.4,26,194,3.0
160,161,161,Dean Wilson,115,13.33,28,210,2.96
161,162,162,Tim Petrovic,95,13.19,24,182,3.17
162,163,163,Vaughn Taylor,88,13.13,21,160,2.71
163,164,164,José María Olazábal,62,13.1,11,84,3.36
164,165,165,Jerry Smith,94,13.04,24,184,2.67
165,166,166,Shane Bertsch,104,12.75,26,204,2.92
166,T167,T167,Ben Crane,85,12.5,17,136,3.35
167,T167,T167,Jim Furyk,89,12.5,18,144,3.28
168,T167,T167,Jerry Kelly,100,12.5,23,184,2.83
169,T167,T167,Joey Sindelar,90,12.5,21,168,2.29
170,171,171,Chris DiMarco,83,12.12,16,132,2.63
171,172,172,Ian Poulter,53,11.9,10,84,2.8
172,173,173,John Cook,67,11.11,14,126,2.14
173,174,174,Scott Verplank,88,10.81,16,148,2.81
174,175,175,Jeff Maggert,81,10.67,16,150,3.13
175,176,176,Tommy Armour III,65,10.66,13,122,3.0
176,177,177,Greg Chalmers,71,10.45,14,134,2.93
177,178,178,Ben Curtis,86,10.42,15,144,3.2
178,179,179,Heath Slocum,96,10.11,18,178,2.5
179,180,180,Greg Kraft,79,9.59,14,146,2.93
180,181,181,Stephen Leaney,84,9.52,16,168,3.31
181,182,182,Mike Weir,88,9.42,13,138,3.0
182,183,183,Todd Fischer,101,9.09,18,198,2.94
183,184,184,Hidemichi Tanaka,74,8.9,13,146,2.77
184,185,185,Ron Whittaker,81,8.86,14,158,2.21
185,186,186,Fred Funk,106,8.79,16,182,2.19
186,187,187,Corey Pavin,74,8.59,11,128,2.45
187,188,188,Brian Gay,107,7.94,17,214,3.29
188,189,189,Doug Barron,74,7.53,11,146,1.45
189,190,190,Mark Brooks,90,6.47,11,170,2.0
190,191,191,Steve Jones,83,6.41,10,156,1.3
191,192,192,Paul Goydos,72,6.25,9,144,0.56
192,193,193,Brad Faxon,78,5.26,8,152,1.25
193,194,194,Mark O'Meara,52,4.55,4,88,1.25
194,195,195,Larry Mize,53,4.26,4,94,1.0
195,196,196,Tim Clark,80,3.85,5,130,1.2
