,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
182,183,183,Robert Damron,91,2.01,23,1143,-0.130
183,184,184,Steve Jones,83,1.97,19,964,-0.263
184,185,185,Todd Fischer,101,1.92,24,1252,-0.083
185,T186,T186,Chris DiMarco,83,1.87,16,854,-0.063
186,T186,T186,Hidemichi Tanaka,74,1.87,17,908,-0.059
187,188,188,Skip Kendall,72,1.71,14,820,-0.214
188,189,189,Tim Clark,80,1.49,12,808,-0.083
189,190,190,Scott Verplank,88,1.38,13,944,-0.077
190,191,191,Mark Brooks,90,1.26,13,1032,-0.154
191,192,192,Brian Gay,107,1.22,17,1390,-0.235
192,193,193,Doug Barron,74,1.18,11,935,-0.182
193,194,194,Corey Pavin,74,1.13,9,794,-0.667
194,195,195,Stephen Leaney,84,1.03,11,1070,-0.455
195,196,196,Mark O'Meara,52,1.0,5,500,-0.600
