,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,1,1,Corey Pavin,74,30.47,39,128,-0.21
1,2,2,Paul Goydos,72,27.08,39,144,-0.21
2,3,3,Fred Funk,106,25.27,46,182,+0.07
3,4,4,Scott Verplank,88,21.62,32,148,+0.09
4,5,5,Todd Fischer,101,21.21,42,198,-0.07
5,6,6,Brad Faxon,78,21.05,32,152,+0.16
6,7,7,Mark Brooks,90,18.82,32,170,+0.03
7,8,8,Omar Uresti,61,18.64,22,118,+0.05
8,9,9,John Cook,67,18.25,23,126,+0.17
9,10,10,Brian Gay,107,16.36,35,214,-0.03
10,11,11,Jerry Smith,94,16.3,30,184,+0.27
11,12,12,Shane Bertsch,104,16.18,33,204,+0.09
12,13,13,Tim Clark,80,16.15,21,130,+0.05
13,14,14,Mark O'Meara,52,15.91,14,88,-0.29
14,15,15,Tjaart van der Walt,60,15.79,18,114,-0.06
15,16,16,Stephen Leaney,84,15.48,26,168,E
16,17,17,Olin Browne,108,15.43,29,188,+0.03
17,18,18,Mike Weir,88,15.22,21,138,-0.05
18,19,19,Larry Mize,53,14.89,14,94,E
19,20,20,Jerry Kelly,100,14.67,27,184,+0.19
20,T21,T21,Doug Barron,74,14.38,21,146,+0.29
21,T21,T21,Greg Kraft,79,14.38,21,146,+0.05
22,23,23,Steve Jones,83,14.1,22,156,+0.18
23,24,24,Peter Lonard,77,13.97,19,136,+0.16
24,25,25,Billy Mayfair,94,13.1,22,168,+0.18
25,26,26,Kirk Triplett,58,12.96,14,108,-0.07
26,27,27,Tim Petrovic,95,12.09,22,182,+0.27
27,28,28,Jeff Maggert,81,12.0,18,150,+0.17
28,29,29,Skip Kendall,72,11.76,16,136,-0.06
29,30,30,Jeff Sluman,101,11.54,21,182,+0.05
30,31,31,Robert Gamez,94,11.41,21,184,-0.05
31,32,32,J.L. Lewis,57,11.4,13,114,+0.54
32,33,33,Bernhard Langer,77,11.36,15,132,E
33,34,34,Daisuke Maruyama,83,10.76,17,158,+0.18
34,35,35,Robert Damron,91,10.44,19,182,-0.11
35,T36,T36,Michael Connell,51,10.42,10,96,+0.30
36,T36,T36,Ben Curtis,86,10.42,15,144,+0.07
37,38,38,Ryuji Imada,105,10.2,20,196,+0.40
38,39,39,Mike Sposa,68,10.0,13,130,E
39,40,40,Tommy Armour III,65,9.84,12,122,-0.25
40,T41,T41,Greg Chalmers,71,9.7,13,134,-0.15
41,T41,T41,Arron Oberholser,82,9.7,13,134,-0.15
42,43,43,Todd Hamilton,72,9.68,12,124,+0.50
43,44,44,Hidemichi Tanaka,74,9.59,14,146,+0.71
44,45,45,Ron Whittaker,81,9.49,15,158,+0.07
45,46,46,Vance Veazey,59,9.32,11,118,+0.18
46,47,47,Rod Pampling,89,9.29,13,140,-0.08
47,48,48,Nathan Green,108,9.18,18,196,+0.22
48,49,49,Dudley Hart,83,9.15,15,164,E
49,T50,T50,Chris DiMarco,83,9.09,12,132,-0.08
50,T50,T50,J.P. Hayes,55,9.09,10,110,+0.20
51,52,52,Heath Slocum,96,8.99,16,178,+0.19
52,53,53,Arjun Atwal,97,8.95,17,190,+0.12
53,54,54,Tom Pernice Jr.,108,8.85,17,192,+0.29
54,55,55,Tom Lehman,70,8.65,9,104,-0.11
55,56,56,Dean Wilson,115,8.57,18,210,E
56,57,57,Mark Wilson,79,8.55,13,152,+0.23
57,58,58,Justin Leonard,83,8.45,12,142,+0.08
58,T59,T59,Brian Davis,92,8.33,15,180,+0.13
59,T59,T59,Jim Furyk,89,8.33,12,144,-0.33
60,61,61,Brent Geiberger,99,8.25,16,194,+0.19
61,62,62,Richard Johnson,94,8.15,15,184,+0.07
62,63,63,David McKenzie,82,8.13,13,160,+0.15
63,64,64,Bart Bryant,87,8.11,12,148,+0.17
64,65,65,Joe Ogilvie,95,7.87,14,178,+0.07
65,66,66,Briny Baird,81,7.79,12,154,E
66,67,67,Duffy Waldorf,96,7.78,14,180,+0.07
67,68,68,Kenny Perry,73,7.26,9,124,-0.11
68,T69,T69,Steve Elkington,52,7.14,7,98,E
69,T69,T69,Lee Janzen,79,7.14,11,154,+0.18
70,71,71,Paul Azinger,87,7.06,12,170,-0.08
71,72,72,Joe Durant,101,6.93,14,202,+0.14
72,73,73,Shigeki Maruyama,94,6.82,12,176,E
73,74,74,Bob Estes,85,6.79,11,162,+0.18
