,Driving_Pct._260-280_All_Drives_RANK THIS WEEK,Driving_Pct._260-280_All_Drives_RANK LAST WEEK,Driving_Pct._260-280_All_Drives_PLAYER NAME,Driving_Pct._260-280_All_Drives_ROUNDS,Driving_Pct._260-280_All_Drives_%,Driving_Pct._260-280_All_Drives_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._260-280_All_Drives_RELATIVE TO PAR
0,1,1,Greg Kraft,79,43.38,406,936,+0.015
1,2,2,Mark O'Meara,52,42.2,211,500,-0.005
2,3,3,Chris DiMarco,83,41.69,356,854,-0.011
3,4,4,Ben Curtis,86,41.33,386,934,-0.021
4,5,5,Mark Brooks,90,40.41,417,1032,+0.034
5,6,6,Paul Goydos,72,40.34,359,890,+0.025
6,7,7,Todd Fischer,101,40.26,504,1252,-0.022
7,8,8,Jerry Kelly,100,40.17,470,1170,-0.038
8,9,9,Tim Clark,80,40.1,324,808,E
9,10,10,Larry Mize,53,40.0,228,570,-0.061
10,11,11,Omar Uresti,61,39.86,283,710,-0.064
11,12,12,Doug Barron,74,39.68,371,935,-0.016
12,13,13,Scott Verplank,88,39.3,371,944,-0.073
13,14,14,Ron Whittaker,81,39.19,388,990,E
14,15,15,Fred Funk,106,38.99,462,1185,-0.037
15,16,16,Stephen Leaney,84,38.88,416,1070,-0.029
16,17,17,Billy Andrade,78,38.85,324,834,+0.022
17,18,18,Tjaart van der Walt,60,38.84,282,726,-0.011
18,19,19,Robert Damron,91,38.5,440,1143,+0.020
19,20,20,Brian Gay,107,38.49,535,1390,-0.071
20,21,21,Ian Poulter,53,38.44,226,588,-0.088
21,22,22,Steve Stricker,64,38.23,276,722,-0.080
22,23,23,Jim Furyk,89,38.18,365,956,-0.167
23,24,24,Luke Donald,66,37.87,228,602,-0.088
24,25,25,Brad Faxon,78,37.38,382,1022,+0.016
25,T26,T26,Robert Gamez,94,37.26,427,1146,+0.005
26,T26,T26,Jeff Maggert,81,37.26,354,950,+0.051
27,28,28,Michael Connell,51,37.2,218,586,+0.023
28,29,29,Jeff Sluman,101,37.18,429,1154,-0.070
29,30,30,Olin Browne,108,37.15,448,1206,+0.033
30,31,31,Richard Johnson,94,37.06,438,1182,+0.011
31,32,32,Tom Pernice Jr.,108,37.02,448,1210,-0.009
32,T33,T33,Billy Mayfair,94,36.99,398,1076,-0.020
33,T33,T33,Mark Wilson,79,36.99,371,1003,-0.078
34,35,35,Steve Jones,83,36.83,355,964,+0.034
35,36,36,Chris Riley,86,36.77,353,960,+0.017
36,37,37,Skip Kendall,72,36.59,300,820,-0.027
37,38,38,Bart Bryant,87,36.46,362,993,-0.080
