,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
67,T61,T61,Matt McQuillan,59,4.63,213,46
68,T61,T61,Brandt Snedeker,85,4.63,551,119
69,T61,T61,Scott Stallings,84,4.63,296,64
70,T61,T61,Cameron Tringale,110,4.63,472,102
71,T72,T72,Greg Chalmers,88,4.64,371,80
72,T72,T72,Anthony Kim,72,4.64,334,72
73,T72,T72,David Toms,78,4.64,496,107
74,T72,T72,Marc Turnesa,54,4.64,167,36
75,T72,T72,Johnson Wagner,81,4.64,353,76
76,T77,T77,K.J. Choi,77,4.65,535,115
77,T77,T77,Trevor Immelman,84,4.65,460,99
78,T77,T77,Justin Leonard,82,4.65,414,89
79,T77,T77,Steve Marino,76,4.65,400,86
80,T77,T77,Ryan Palmer,82,4.65,409,88
81,T77,T77,Brendan Steele,89,4.65,460,99
82,T77,T77,Jhonattan Vegas,84,4.65,442,95
83,T84,T84,Ernie Els,71,4.66,345,74
84,T84,T84,Sergio Garcia,61,4.66,387,83
85,T84,T84,Brian Gay,90,4.66,359,77
86,T84,T84,Ben Martin,74,4.66,298,64
87,T84,T84,Joe Ogilvie,75,4.66,270,58
88,T89,T89,Robert Allenby,84,4.67,285,61
89,T89,T89,Paul Goydos,81,4.67,355,76
90,T89,T89,Billy Horschel,75,4.67,355,76
91,T89,T89,Kent Jones,76,4.67,266,57
92,T89,T89,Rod Pampling,72,4.67,350,75
93,T89,T89,D.A. Points,89,4.67,280,60
94,T89,T89,Chris Stroud,88,4.67,369,79
95,T96,T96,Ricky Barnes,78,4.68,398,85
96,T96,T96,Andres Gonzales,60,4.68,159,34
97,T96,T96,Zach Johnson,79,4.68,365,78
98,T96,T96,Matt Jones,71,4.68,295,63
99,T96,T96,Jerry Kelly,85,4.68,309,66
100,T96,T96,William McGirt,103,4.68,520,111
101,T96,T96,John Merrick,71,4.68,332,71
102,T96,T96,Bryce Molder,82,4.68,407,87
103,T96,T96,Charlie Wi,83,4.68,332,71
104,T105,T105,Cameron Beckman,71,4.69,244,52
105,T105,T105,Jason Bohn,74,4.69,253,54
106,T105,T105,Jason Dufner,78,4.69,375,80
107,T105,T105,Zack Miller,86,4.69,319,68
108,T105,T105,Nick O'Hern,89,4.69,492,105
109,T105,T105,Pat Perez,76,4.69,338,72
110,T105,T105,Kevin Streelman,90,4.69,380,81
111,T105,T105,Roland Thatcher,67,4.69,300,64
112,T105,T105,Dean Wilson,62,4.69,319,68
113,T105,T105,Mark Wilson,89,4.69,389,83
114,T105,T105,Gary Woodland,93,4.69,657,140
115,T116,T116,Arjun Atwal,91,4.7,235,50
116,T116,T116,Alex Cejka,59,4.7,296,63
117,T116,T116,Kevin Chappell,78,4.7,348,74
118,T116,T116,Brian Davis,105,4.7,592,126
119,T116,T116,Joe Durant,71,4.7,268,57
120,T116,T116,Nathan Green,81,4.7,249,53
121,T116,T116,Lee Janzen,62,4.7,174,37
122,T116,T116,Ryan Moore,79,4.7,418,89
123,T116,T116,Chez Reavie,92,4.7,390,83
124,T116,T116,Rory Sabbatini,85,4.7,296,63
125,T116,T116,Nate Smith,66,4.7,202,43
126,T116,T116,Vaughn Taylor,89,4.7,461,98
127,T116,T116,Michael Thompson,79,4.7,376,80
128,T129,T129,Joseph Bramlett,73,4.71,259,55
129,T129,T129,Retief Goosen,50,4.71,132,28
130,T129,T129,Charley Hoffman,93,4.71,358,76
131,T129,T129,Brandt Jobe,100,4.71,419,89
132,T129,T129,Jim Renner,65,4.71,193,41
133,T129,T129,Chris Riley,76,4.71,325,69
134,T135,T135,Daniel Summerhays,75,4.72,250,53
135,T135,T135,Camilo Villegas,69,4.72,382,81
136,T137,T137,Stewart Cink,72,4.73,397,84
137,T137,T137,David Duval,67,4.73,227,48
138,T137,T137,Kevin Kisner,70,4.73,246,52
139,T137,T137,Troy Merritt,63,4.73,156,33
140,T137,T137,Ian Poulter,52,4.73,246,52
141,T137,T137,Justin Rose,79,4.73,355,75
142,T143,T143,Chris DiMarco,93,4.74,360,76
143,T143,T143,Rickie Fowler,84,4.74,512,108
144,T143,T143,Harrison Frazar,58,4.74,166,35
145,T143,T143,Chris Kirk,87,4.74,370,78
146,T143,T143,Derek Lamely,65,4.74,223,47
147,T143,T143,Alex Prugh,82,4.74,218,46
148,T149,T149,Stuart Appleby,65,4.75,271,57
149,T149,T149,Chad Campbell,99,4.75,385,81
150,T151,T151,Blake Adams,116,4.76,371,78
151,T151,T151,Briny Baird,60,4.76,214,45
152,T151,T151,Geoff Ogilvy,69,4.76,319,67
153,T151,T151,Charl Schwartzel,58,4.76,276,58
154,T151,T151,Boo Weekley,66,4.76,195,41
155,T156,T156,Matt Bettencourt,84,4.77,296,62
156,T156,T156,Steve Elkington,50,4.77,253,53
157,T156,T156,Martin Piller,63,4.77,186,39
158,T159,T159,Kris Blanks,92,4.78,411,86
159,T159,T159,Ben Curtis,66,4.78,172,36
160,T159,T159,Troy Matteson,91,4.78,473,99
161,T159,T159,Jimmy Walker,79,4.78,306,64
162,T163,T163,Tim Herron,85,4.79,383,80
163,T163,T163,Shaun Micheel,77,4.79,297,62
164,T165,T165,Stephen Ames,69,4.81,337,70
165,T165,T165,James Driscoll,71,4.81,346,72
166,T165,T165,Ryuji Imada,83,4.81,279,58
167,T165,T165,Richard Johnson,64,4.81,125,26
168,T165,T165,Colt Knost,80,4.81,351,73
169,T165,T165,Tag Ridings,87,4.81,298,62
170,171,171,J.P. Hayes,56,4.82,313,65
171,T172,T172,Michael Connell,76,4.83,348,72
172,T172,T172,Scott Gutschewski,67,4.83,256,53
173,T174,T174,David Hearn,88,4.84,445,92
174,T174,T174,Rocco Mediate,53,4.84,237,49
175,T174,T174,Heath Slocum,89,4.84,334,69
176,T177,T177,Shane Bertsch,62,4.85,330,68
177,T177,T177,Ben Crane,76,4.85,286,59
178,T177,T177,Tom Gillis,55,4.85,131,27
179,T177,T177,J.J. Henry,96,4.85,422,87
180,181,181,Paul Stankowski,78,4.86,345,71
181,T182,T182,Rich Beem,53,4.87,190,39
182,T182,T182,Will Strickler,51,4.87,146,30
183,184,184,Michael Putnam,67,4.9,240,49
184,185,185,D.J. Brigman,67,4.91,157,32
185,186,186,Justin Hicks,60,4.98,224,45
