,6-10_Final_Round_Performance_RANK THIS WEEK,6-10_Final_Round_Performance_RANK LAST WEEK,6-10_Final_Round_Performance_PLAYER NAME,6-10_Final_Round_Performance_EVENTS,6-10_Final_Round_Performance_% TIMES IMPROVED,6-10_Final_Round_Performance_# OF TIMES IMPROVED
34,T34,T34,Nick Watney,22,66.7,2.0
35,T36,T36,Blake Adams,34,50.0,1.0
36,T36,T36,Ricky Barnes,23,50.0,1.0
37,T36,T36,Keegan Bradley,28,50.0,1.0
38,T36,T36,Chris Couch,21,50.0,1.0
39,T36,T36,Fabián Gómez,26,50.0,1.0
40,T36,T36,Padraig Harrington,18,50.0,1.0
41,T36,T36,J.B. Holmes,16,50.0,1.0
42,T36,T36,Trevor Immelman,25,50.0,1.0
43,T36,T36,Sung Kang,21,50.0,1.0
44,T36,T36,Matt Kuchar,24,50.0,1.0
45,T36,T36,Martin Laird,23,50.0,1.0
46,T36,T36,Hunter Mahan,25,50.0,1.0
47,T36,T36,Phil Mickelson,21,50.0,1.0
48,T36,T36,Rod Pampling,21,50.0,1.0
49,T36,T36,Carl Pettersson,27,50.0,1.0
50,T36,T36,D.A. Points,26,50.0,1.0
51,T36,T36,Jim Renner,22,50.0,1.0
52,T36,T36,Brandt Snedeker,26,50.0,1.0
53,T36,T36,Steve Stricker,19,50.0,1.0
54,T36,T36,Chris Stroud,28,50.0,1.0
55,T36,T36,Gary Woodland,25,50.0,1.0
56,57,57,Charles Howell III,30,40.0,2.0
57,T58,T58,Rickie Fowler,24,33.3,1.0
58,T58,T58,Jim Furyk,26,33.3,1.0
59,T58,T58,Marc Leishman,27,33.3,1.0
60,T58,T58,John Merrick,21,33.3,1.0
61,T58,T58,Roland Thatcher,22,33.3,1.0
62,T58,T58,Cameron Tringale,32,33.3,1.0
63,T58,T58,Bo Van Pelt,27,33.3,1.0
64,65,65,Freddie Jacobson,25,20.0,1.0
65,T66,T66,Stephen Ames,22,0.0,
66,T66,T66,Cameron Beckman,25,0.0,
67,T66,T66,Rich Beem,21,0.0,
68,T66,T66,Kris Blanks,29,0.0,
69,T66,T66,Jason Bohn,22,0.0,
70,T66,T66,Steven Bowditch,28,0.0,
71,T66,T66,Jonathan Byrd,26,0.0,
72,T66,T66,Greg Chalmers,28,0.0,
73,T66,T66,Kevin Chappell,26,0.0,
74,T66,T66,Stewart Cink,22,0.0,
75,T66,T66,Ben Curtis,23,0.0,
76,T66,T66,Brian Davis,30,0.0,
77,T66,T66,Jason Day,21,0.0,
78,T66,T66,Brendon de Jonge,30,0.0,
79,T66,T66,Chris DiMarco,31,0.0,
80,T66,T66,Jason Dufner,23,0.0,
81,T66,T66,Joe Durant,25,0.0,
82,T66,T66,Ernie Els,21,0.0,
83,T66,T66,Harrison Frazar,19,0.0,
84,T66,T66,Sergio Garcia,16,0.0,
85,T66,T66,Brian Gay,26,0.0,
86,T66,T66,Retief Goosen,16,0.0,
87,T66,T66,Nathan Green,26,0.0,
88,T66,T66,Bill Haas,26,0.0,
89,T66,T66,J.P. Hayes,19,0.0,
90,T66,T66,J.J. Henry,28,0.0,
91,T66,T66,Billy Horschel,25,0.0,
92,T66,T66,Brandt Jobe,28,0.0,
93,T66,T66,Chris Kirk,28,0.0,
94,T66,T66,Kevin Kisner,24,0.0,
95,T66,T66,Davis Love III,22,0.0,
96,T66,T66,Bill Lunde,28,0.0,
97,T66,T66,David Mathis,25,0.0,
98,T66,T66,Troy Matteson,28,0.0,
99,T66,T66,William McGirt,32,0.0,
100,T66,T66,Bryce Molder,27,0.0,
101,T66,T66,Ryan Moore,22,0.0,
102,T66,T66,Nick O'Hern,29,0.0,
103,T66,T66,Tim Petrovic,29,0.0,
104,T66,T66,Scott Piercy,23,0.0,
105,T66,T66,Aron Price,18,0.0,
106,T66,T66,Chez Reavie,27,0.0,
107,T66,T66,Chris Riley,25,0.0,
108,T66,T66,Justin Rose,23,0.0,
109,T66,T66,Rory Sabbatini,24,0.0,
110,T66,T66,Charl Schwartzel,15,0.0,
111,T66,T66,John Senden,26,0.0,
112,T66,T66,Heath Slocum,29,0.0,
113,T66,T66,Nate Smith,24,0.0,
114,T66,T66,Brendan Steele,27,0.0,
115,T66,T66,Vaughn Taylor,27,0.0,
116,T66,T66,Michael Thompson,25,0.0,
117,T66,T66,D.J. Trahan,30,0.0,
118,T66,T66,Johnson Wagner,25,0.0,
119,T66,T66,Bubba Watson,22,0.0,
120,T66,T66,Boo Weekley,23,0.0,
121,T66,T66,Charlie Wi,25,0.0,
122,T66,T66,Garrett Willis,24,0.0,
123,T66,T66,Dean Wilson,22,0.0,
124,T66,T66,Mark Wilson,26,0.0,
125,T66,T66,Y.E. Yang,18,0.0,
