,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Webb Simpson,98,4.43,487,110
1,2,2,Steve Stricker,70,4.45,289,65
2,T3,T3,Brendan Steele,89,4.5,625,139
3,T3,T3,David Toms,78,4.5,495,110
4,T5,T5,Rickie Fowler,84,4.52,479,106
5,T5,T5,Lucas Glover,74,4.52,461,102
6,T5,T5,Bubba Watson,85,4.52,610,135
7,8,8,Brandt Snedeker,85,4.53,489,108
8,9,9,Gary Woodland,93,4.54,540,119
9,T10,T10,Ángel Cabrera,50,4.55,346,76
10,T10,T10,Charles Howell III,108,4.55,605,133
11,T10,T10,Zach Johnson,79,4.55,564,124
12,T10,T10,Phil Mickelson,79,4.55,560,123
13,T10,T10,Justin Rose,79,4.55,641,141
14,T10,T10,Adam Scott,60,4.55,273,60
15,T10,T10,Kyle Stanley,98,4.55,724,159
16,T17,T17,Brendon de Jonge,105,4.56,703,154
17,T17,T17,Sergio Garcia,61,4.56,356,78
18,T17,T17,Spencer Levin,113,4.56,693,152
19,T17,T17,Nick Watney,80,4.56,406,89
20,21,21,Aaron Baddeley,77,4.57,452,99
21,T22,T22,Chris Couch,73,4.58,549,120
22,T22,T22,Sung Kang,63,4.58,458,100
23,T22,T22,John Merrick,71,4.58,440,96
24,T22,T22,Kevin Na,84,4.58,651,142
25,T26,T26,Stewart Cink,72,4.59,560,122
26,T26,T26,Matt Kuchar,94,4.59,454,99
27,T26,T26,Rory Sabbatini,85,4.59,688,150
28,T29,T29,Shane Bertsch,62,4.6,419,91
29,T29,T29,Hunter Mahan,92,4.6,570,124
30,T29,T29,Ryan Palmer,82,4.6,571,124
31,T32,T32,Jason Day,76,4.61,470,102
32,T32,T32,Brandt Jobe,100,4.61,752,163
33,T32,T32,Jerry Kelly,85,4.61,539,117
34,T32,T32,Chris Kirk,87,4.61,595,129
35,T32,T32,Charl Schwartzel,58,4.61,401,87
36,T32,T32,Heath Slocum,89,4.61,673,146
37,T32,T32,Scott Stallings,84,4.61,627,136
38,T32,T32,Josh Teater,104,4.61,793,172
39,T32,T32,Bo Van Pelt,92,4.61,595,129
40,T41,T41,Woody Austin,59,4.62,508,110
41,T41,T41,Bill Haas,93,4.62,587,127
42,T41,T41,Charley Hoffman,93,4.62,794,172
43,T41,T41,Carl Pettersson,95,4.62,665,144
44,T41,T41,Cameron Tringale,110,4.62,739,160
45,T41,T41,Boo Weekley,66,4.62,568,123
46,T47,T47,Steven Bowditch,86,4.63,616,133
47,T47,T47,Kevin Chappell,78,4.63,518,112
48,T47,T47,Luke Donald,73,4.63,333,72
49,T47,T47,Brian Gay,90,4.63,629,136
50,T47,T47,Billy Mayfair,94,4.63,759,164
51,T47,T47,Jeff Overton,92,4.63,746,161
52,T47,T47,Tag Ridings,87,4.63,708,153
53,T47,T47,John Rollins,85,4.63,621,134
54,T55,T55,Kris Blanks,92,4.64,692,149
55,T55,T55,Tim Herron,85,4.64,617,133
56,T55,T55,J.B. Holmes,57,4.64,399,86
57,T55,T55,Robert Karlsson,61,4.64,436,94
58,T55,T55,Bio Kim,71,4.64,510,110
59,T55,T55,D.A. Points,89,4.64,677,146
60,T55,T55,Jhonattan Vegas,84,4.64,585,126
61,T62,T62,Blake Adams,116,4.65,940,202
62,T62,T62,Jason Bohn,74,4.65,669,144
63,T62,T62,Harrison Frazar,58,4.65,409,88
64,T62,T62,J.J. Henry,96,4.65,753,162
65,T62,T62,Kent Jones,76,4.65,591,127
66,T62,T62,Kevin Kisner,70,4.65,530,114
67,T62,T62,Paul Stankowski,78,4.65,628,135
68,T62,T62,Kevin Streelman,90,4.65,753,162
69,T62,T62,Roland Thatcher,67,4.65,516,111
70,T62,T62,Charlie Wi,83,4.65,647,139
71,T62,T62,Mark Wilson,89,4.65,619,133
72,T73,T73,Robert Garrigus,83,4.66,634,136
73,T73,T73,Bill Lunde,92,4.66,792,170
74,T73,T73,Alexandre Rocha,65,4.66,513,110
75,T73,T73,D.J. Trahan,91,4.66,638,137
76,T73,T73,Jimmy Walker,79,4.66,564,121
77,T73,T73,Dean Wilson,62,4.66,471,101
78,T79,T79,Keegan Bradley,91,4.67,630,135
79,T79,T79,D.J. Brigman,67,4.67,542,116
80,T79,T79,Jonathan Byrd,83,4.67,603,129
81,T79,T79,Greg Chalmers,88,4.67,649,139
