,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,1,1,Jason Day,76,-21,2.93,876
1,T2,T2,Luke Donald,73,-7,2.97,804
2,T2,T2,David Toms,78,-7,2.98,957
3,4,4,Jim Furyk,87,-6,2.98,1035
4,T5,T5,Michael Thompson,79,E,3.0,951
5,T5,T5,Nick Watney,80,E,3.0,939
6,7,7,Robert Allenby,84,+1,3.0,996
7,8,8,Briny Baird,60,+2,3.01,723
8,T9,T9,Michael Bradley,74,+3,3.01,903
9,T9,T9,Ian Poulter,52,+3,3.02,600
10,11,11,Brian Gay,90,+4,3.01,1101
11,T12,T12,D.J. Brigman,67,+5,3.02,807
12,T12,T12,Matt McQuillan,59,+5,3.02,714
13,T12,T12,Kevin Na,84,+5,3.01,1029
14,T12,T12,Gary Woodland,93,+5,3.01,1137
15,T16,T16,Martin Laird,77,+6,3.02,930
16,T16,T16,Chris Riley,76,+6,3.02,927
17,T16,T16,Webb Simpson,98,+6,3.02,1194
18,T16,T16,Heath Slocum,89,+6,3.02,1056
19,T20,T20,Jerry Kelly,85,+7,3.02,1032
20,T20,T20,Aron Price,58,+7,3.03,699
21,T20,T20,Steve Stricker,70,+7,3.03,816
22,T20,T20,Y.E. Yang,63,+7,3.03,708
23,T24,T24,Shane Bertsch,62,+8,3.03,747
24,T24,T24,Michael Putnam,67,+8,3.03,813
25,T24,T24,Jimmy Walker,79,+8,3.03,957
26,T24,T24,Mark Wilson,89,+8,3.02,1065
27,T28,T28,Jason Bohn,74,+9,3.03,876
28,T28,T28,Richard Johnson,64,+9,3.03,774
29,T28,T28,Alexandre Rocha,65,+9,3.03,783
30,T31,T31,Steve Elkington,50,+10,3.05,609
31,T31,T31,Scott Gutschewski,67,+10,3.04,807
32,T31,T31,Freddie Jacobson,92,+10,3.03,1110
33,T31,T31,Charl Schwartzel,58,+10,3.04,672
34,T31,T31,John Senden,94,+10,3.03,1143
35,T36,T36,K.J. Choi,77,+11,3.04,909
36,T36,T36,Brandt Jobe,100,+11,3.03,1215
37,T36,T36,Bryce Molder,82,+11,3.03,999
38,T39,T39,Retief Goosen,50,+12,3.06,600
39,T39,T39,Shaun Micheel,77,+12,3.04,942
