,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Ben Curtis,66.0,66,1
1,2,2,Martin Laird,67.17,403,6
2,T3,T3,Michael Bradley,67.5,135,2
3,T3,T3,Pat Perez,67.5,270,4
4,5,5,Andres Romero,67.8,339,5
5,T6,T6,Ángel Cabrera,68.0,204,3
6,T6,T6,Retief Goosen,68.0,68,1
7,T6,T6,Matt Jones,68.0,204,3
8,T6,T6,Anthony Kim,68.0,272,4
9,T6,T6,Zack Miller,68.0,136,2
10,T6,T6,Daniel Summerhays,68.0,136,2
11,12,12,Tommy Gainey,68.13,545,8
12,13,13,Kevin Chappell,68.2,341,5
13,14,14,Bryce Molder,68.29,478,7
14,T15,T15,Bobby Gates,68.33,205,3
15,T15,T15,Steve Stricker,68.33,820,12
16,17,17,Nick Watney,68.36,752,11
17,18,18,Jonathan Byrd,68.43,479,7
18,19,19,George McNeill,68.63,549,8
19,T20,T20,Steve Marino,68.75,550,8
20,T20,T20,Webb Simpson,68.75,1100,16
21,22,22,Jason Day,68.88,551,8
22,T23,T23,Briny Baird,69.0,276,4
23,T23,T23,Andres Gonzales,69.0,69,1
24,T23,T23,Scott Gutschewski,69.0,138,2
25,T23,T23,Sung Kang,69.0,138,2
26,T23,T23,Kevin Kisner,69.0,69,1
27,T23,T23,Kevin Na,69.0,552,8
28,T23,T23,Justin Rose,69.0,345,5
29,T23,T23,Will Strickler,69.0,69,1
30,31,31,Brendon de Jonge,69.08,898,13
31,32,32,Freddie Jacobson,69.2,692,10
32,33,33,Aaron Baddeley,69.22,623,9
33,34,34,Blake Adams,69.25,554,8
34,35,35,Dustin Johnson,69.29,485,7
35,T36,T36,Zach Johnson,69.33,416,6
36,T36,T36,Matt McQuillan,69.33,416,6
37,T36,T36,John Merrick,69.33,416,6
38,T39,T39,Chez Reavie,69.5,417,6
39,T39,T39,D.J. Trahan,69.5,417,6
40,T39,T39,Charlie Wi,69.5,278,4
41,42,42,Bill Haas,69.55,765,11
42,43,43,Vijay Singh,69.57,487,7
43,44,44,John Rollins,69.63,557,8
44,45,45,Luke Donald,69.73,767,11
45,T46,T46,Stephen Ames,69.75,279,4
46,T46,T46,Jarrod Lyle,69.75,279,4
47,48,48,Arjun Atwal,69.8,349,5
48,T49,T49,Jim Herman,69.83,419,6
49,T49,T49,Charles Howell III,69.83,838,12
50,T49,T49,Justin Leonard,69.83,419,6
51,52,52,Hunter Mahan,69.88,559,8
52,53,53,Trevor Immelman,69.89,629,9
53,T54,T54,Cameron Beckman,70.0,140,2
54,T54,T54,Alex Cejka,70.0,70,1
55,T54,T54,David Duval,70.0,70,1
56,T54,T54,Steve Flesch,70.0,210,3
57,T54,T54,Harrison Frazar,70.0,210,3
58,T54,T54,Richard Johnson,70.0,140,2
59,T54,T54,Robert Karlsson,70.0,350,5
60,T54,T54,Chris Kirk,70.0,490,7
61,T54,T54,Colt Knost,70.0,210,3
62,T54,T54,Scott McCarron,70.0,140,2
63,T54,T54,Graeme McDowell,70.0,210,3
64,T54,T54,Shaun Micheel,70.0,140,2
65,T54,T54,Joe Ogilvie,70.0,280,4
66,T54,T54,Aron Price,70.0,350,5
67,T54,T54,Nate Smith,70.0,140,2
68,T54,T54,Scott Stallings,70.0,420,6
69,T54,T54,Vaughn Taylor,70.0,700,10
70,T54,T54,Jimmy Walker,70.0,280,4
71,T54,T54,Dean Wilson,70.0,350,5
